0 144.7342 54.52582 64.64308 77.10383 90.56075 95.01579 98.21023 93.91486 113.2784 111.3957 116.9086 93.6376 94.86833 131.9621 160.4143 123.2396 125.9365 99.92497 183.6751 123.3181 122.1884 124.0363 207.4458 222.1036 226.2465 232.7615 230.4886 234.2758 246.5249 255.3821 252.1607 267.3654 239.7178 231.1385 254.183 273.9184 260.4423 274.7776 274.8472 265.3451
144.7342 0 185.7434 191.051 89.56004 114.5044 108.4066 105.0488 114.6124 86.55634 90.27181 88.10576 125.2996 128.0156 79.43164 80.8908 87.72685 85.04117 136.6931 215.7934 216.1067 155.8012 157.8005 123.24 133.4541 140.6324 146.8244 147.2175 151.2765 164.9376 180.2249 179.0112 203.9051 219.1958 213.6375 233.8482 223.7036 239.6877 238.4302 229.0087 243.5159
54.52582 185.7434 0 11.20852 101.7459 97.09289 104.1336 108.577 99.90528 130.2447 126.988 132.9053 93.77805 93.38664 150.571 179.7596 139.0031 142.6301 93.40791 155.1434 77.34931 107.202 108.3023 220.3245 234.8712 237.4515 243.4192 240.3826 243.6858 254.2468 259.8892 256.1861 266.4374 225.0825 216.2421 238.1299 267.4616 244.0149 263.0423 266.6697 248.9212
64.64308 191.051 11.20852 0 104.9806 96.84905 104.1545 108.7024 99.43525 131.1336 127.6701 133.537 92.32382 91.60092 151.4089 180.352 139.4619 143.2112 90.52805 146.573 66.54306 102.0251 102.9375 219.1927 233.6127 235.8547 241.6723 238.4989 241.6829 251.8396 256.8073 253.0283 262.2558 218.5372 209.6997 231.2615 262.2202 237.0527 256.8427 261.11 241.9382
77.10383 89.56004 101.7459 104.9806 0 32.00391 30.08322 30.20348 34.0147 36.89173 35.77709 40.73236 42.43819 45.22168 54.87153 83.40829 46.87217 49.20366 54.40588 145.1902 127.2933 78.39005 80.62258 130.5558 145.1654 149.5275 156.1082 154.013 157.8866 170.4866 180.3546 177.3697 194.7528 178.8446 171.0029 194.0412 204.7018 200.4002 209.738 206.8864 205.0878
90.56075 114.5044 97.09289 96.84905 32.00391 0 7.566373 12.16553 3.354102 35.62654 31.75295 37.36476 11.01136 13.82932 55.32436 83.74205 42.93309 46.81079 22.98369 113.242 102.7958 46.39235 48.62355 123.4229 138.0444 140.976 147.1268 144.313 147.8034 159.1106 166.4843 163.059 177.0397 152.1857 143.9488 167.1414 183.4682 173.4926 185.4814 184.6327 178.301
95.01579 108.4066 104.1336 104.1545 30.08322 7.566373 0 4.609772 6.324555 28.07134 24.18677 29.80981 17.08801 19.69772 47.77641 76.2957 35.44009 39.29377 28.30194 115.7477 109.7941 49.81967 52.00961 116.7376 131.4002 134.5244 140.7503 138.0326 141.589 153.1268 160.9581 157.6103 172.3535 150.3508 142.2849 165.4358 179.7229 171.7976 182.723 181.1988 176.5559
98.21023 105.0488 108.577 108.7024 30.20348 12.16553 4.609772 0 10.54751 23.52127 19.6023 25.20169 21.10095 23.56374 43.16694 71.71083 30.84234 34.68789 31.75295 117.116 113.9375 52.0024 54.15025 112.5369 127.2173 130.4488 136.7152 134.0532 137.646 149.3117 157.4056 154.1047 169.2902 149.0238 141.0718 164.1714 177.2161 170.5338 180.8074 178.8778 175.2577
93.91486 114.6124 99.90528 99.43525 34.0147 3.354102 6.324555 10.54751 0 34 30.01666 35.44891 10.77033 13.41641 53.3309 81.45181 40.79216 44.72136 22.2036 111.1945 103.4897 44.65423 46.87217 120.493 135.0926 137.9474 144.0709 141.2268 144.6968 155.942 163.2269 159.7905 173.699 149.0133 140.8013 163.9909 180.1203 170.3445 182.1981 181.2981 175.1457
113.2784 86.55634 130.2447 131.1336 36.89173 35.62654 28.07134 23.52127 34 0 4.123106 3.952847 44.18144 46.38965 20.32695 49.56645 10 12.80625 53.60037 129.9739 136.7579 69.64194 71.56116 94.20965 108.8944 112.9696 119.4965 117.2902 121.1258 133.6316 143.4957 140.5454 158.4735 148.5056 141.2834 163.7834 169.7213 170.0742 176.6798 172.4558 174.5623
