0 9.56883 22.9197 70.15385 101.6517 102.1301 100.1727 99.98531 105.9694 100.4891 44.35721 99.40102 153.5881 108.5452 106.4968 107.9841 131.0306 110.5728 145.2302 157.9729 162.0033 164.2393 139.7375 157.6224 154.6102 151.6503 145.0907 120.6174 124.0023 165.3544 123.0082 164.9578 128.2052 170.0319 176.7988 150.408 188.3111 191.1552 187.7726 200.3948 200.507 213.7395 200.6591 212.3148 211.6343 210.6319 189.7408 228.5352 225.6957 237.9949 271.6874 275.0506 258.807 284.2808 273.8751 290.1035 292.4014 272.2417 301.0757 281.0213 304.2327 281.465 306.3104 292.0087 294.3383 298.5106 321.5199
9.56883 0 25.73908 76.94154 92.91394 93.29657 91.32497 91.00549 96.96792 91.44397 34.82815 90.24965 146.9264 99.32774 97.14422 113.6849 121.7306 115.9891 135.9871 148.565 152.5057 154.7417 144.059 148.0887 145.0629 142.0924 149.2866 121.7539 125.025 155.8012 123.8673 155.4156 129.0736 160.5021 167.3096 151.2118 178.9106 181.7485 189.0212 191.1073 191.2538 204.3551 191.4419 202.9704 202.3116 201.3362 189.7367 219.3181 216.9055 237.5479 263.4274 266.7705 255.9316 275.9366 272.4059 281.7534 284.0158 268.3528 293.0802 276.1115 296.3781 276.0163 298.4125 286.0087 290.2034 292.2259 313.8057
22.9197 25.73908 0 53.50234 114.5011 114.5393 112.54 111.6893 117.4746 111.8235 50.40337 110.1022 140.4318 118.6529 115.5184 88.53954 140.2067 90.63653 154.7417 165.8234 168.5541 170.7703 118.3237 163.448 160.0726 156.7331 123.5476 97.70619 101.1002 168.0372 100.128 167.2618 105.3209 171.9422 177.792 127.5245 187.9002 190.8009 164.853 198.6567 198.4452 212.9519 198.2738 211.0794 210.1725 208.9049 167.0404 225.9711 220.1602 215.4449 263.2613 266.7002 238.1355 276.1856 251.8978 282.0151 284.4688 252.8435 291.4421 263.2554 294.0451 264.731 296.2811 276.439 275.2644 283.5992 310.7676
70.15385 76.94154 53.50234 0 168.003 168.0365 166.0369 165.1484 170.9038 165.2453 103.4843 163.4411 166.5059 171.843 168.4429 39.70202 193.0294 43.25598 207.6066 217.9592 219.9864 222.1734 75.74299 214.4907 210.92 207.3698 81.42788 78.23043 81.80006 216.7072 82.13268 215.6154 86.37129 219.8696 224.7499 106.099 233.2059 236.1197 137.7861 242.2107 241.5988 257.4199 241.0187 255.0392 253.87 252.294 147.5127 267.9983 257.9457 196.2167 295.1373 298.6612 233.0086 308.4753 237.5647 314.2244 316.9369 253.6815 320.4122 270.4815 321.795 275.5667 324.3362 290.7387 276.9729 299.7132 337.0134
101.6517 92.91394 114.5011 168.003 0 2.5 3.201562 6.708204 8.43274 8.544004 65.62012 12.08305 148.2587 16.27882 21.0238 201.2616 35.4049 202.6339 47.10096 62.94354 70.29225 72.34639 225.8008 68.78408 67.48518 66.41724 230.3183 190.2761 192.6272 86.53901 190.7217 87.66413 195.4508 93.3346 102.4817 215.244 117.6435 119.852 253.16 133.2404 134.6291 141.3153 136.0625 141.7392 142.0035 142.1452 245.8638 161.3819 170.9883 287.7673 225.1777 227.9309 285.2718 235.3253 313.0016 240.7073 242.1611 287.3064 257.9399 283.8765 263.4862 277.6509 264.6828 280.3712 305.4521 282.604 282.3987
102.1301 93.29657 114.5393 168.0365 2.5 0 2 4.609772 6.112374 6.264982 65.32419 9.861541 146.039 13.82932 18.52701 200.9975 33.54361 202.3134 45.63168 61.23566 68.39042 70.46453 225.2049 66.72706 65.34906 64.2067 229.6851 189.2782 191.5959 84.23331 189.6735 85.33024 194.3766 91.00485 100.1312 214.059 115.266 117.4872 251.9152 130.8406 132.2167 139.0009 133.6385 139.396 139.6469 139.773 244.4182 159.0137 168.5178 286.1315 222.6909 225.4468 283.2424 232.8503 311.1451 238.2357 239.6941 285.1241 255.4491 281.5649 260.9909 275.2839 262.1893 277.9465 303.2116 280.154 279.9022
100.1727 91.32497 112.54 166.0369 3.201562 2 0 3.640055 7.213028 5.59017 63.33443 9.013878 145.1228 14.39618 18.52701 199.0075 34.94529 200.3286 47.28901 62.73069 69.72266 71.814 223.2605 67.90066 66.42665 65.18052 227.7482 187.4413 189.7709 85.03676 187.8546 86.077 192.5675 91.75836 100.8377 212.2952 115.9062 118.1577 250.1784 131.4201 132.7601 139.7757 134.1464 140.1116 140.3326 140.4226 242.7844 159.6706 168.8379 284.6177 222.9064 225.6817 282.0749 233.1421 309.8052 238.5461 240.0276 284.15 255.6291 280.8062 261.1211 274.6439 262.3419 277.464 302.3264 279.7611 280.0165
99.98531 91.00549 111.6893 165.1484 6.708204 4.609772 3.640055 0 6.009252 2 62.07254 5.385165 141.5509 11.6619 15.13275 197.6898 33.36925 198.9329 46.33034 61.27715 67.88225 70.00714 221.4881 65.75143 64.11123 62.69968 225.9259 185.154 187.4413 82.29216 185.5041 83.25863 190.1841 88.94495 97.96173 209.7737 112.9469 115.2324 247.5823 128.39 129.6919 136.9708 131.042 137.2334 137.4191 137.4673 239.9542 156.7198 165.5597 281.5759 219.545 222.3342 278.6485 229.8369 306.5371 235.2552 236.7551 280.6048 252.2419 277.1875 257.7014 271.0074 258.9363 273.8266 298.744 276.134 276.5863
105.9694 96.96792 117.4746 170.9038 8.43274 6.112374 7.213028 6.009252 0 5.666667 67.67406 8.232726 142.4864 8.006941 13.5072 203.1847 27.77201 204.3706 40.41796 55.61075 62.51489 64.60994 226.5946 60.70443 59.27361 58.10073 230.9811 189.6632 191.8898 78.12881 189.9231 79.23874 194.5528 84.91105 94.05111 213.9185 109.2113 111.4194 251.5892 124.815 126.2119 132.9001 127.6562 133.3108 133.5719 133.7125 243.5134 152.9492 162.682 284.6304 216.9549 219.6898 280.4005 227.0355 308.9139 232.4029 233.8399 281.6795 249.7494 277.5402 255.3483 270.9756 256.5205 273.2943 299.5131 275.323 274.2774
100.4891 91.44397 111.8235 165.2453 8.544004 6.264982 5.59017 2 5.666667 0 62.00806 3.605551 139.775 10 13.15295 197.5329 32.15339 198.7297 45.39273 60.06848 66.48308 68.62215 221.0543 64.21254 62.5 61.01844 225.4606 184.3963 186.6554 80.49845 184.7046 81.43709 189.3621 87.12424 96.11712 208.8564 111.072 113.3689 246.611 126.4911 127.7811 135.1481 129.1201 135.3846 135.5581 135.5922 238.8179 154.8454 163.591 280.2802 217.5592 220.3509 277.0289 227.8618 305.059 233.2831 234.7871 278.8596 250.2519 275.3366 255.7069 269.1115 256.9436 271.8842 296.9512 274.1715 274.5906
44.35721 34.82815 50.40337 103.4843 65.62012 65.32419 63.33443 62.07254 67.67406 62.00806 0 60.03332 122.9316 68.35934 65.11528 135.6733 89.80538 137.0142 104.3384 115.6513 118.8486 121.0785 160.7234 114.0888 110.911 107.7973 165.398 128.4718 131.1955 121.0165 129.5226 120.6027 134.5251 125.6761 132.5009 155.6021 144.2567 147.0799 194.0103 156.7323 156.9745 169.7292 157.2673 168.4399 167.8362 166.9319 190.213 185.1201 184.0679 235.5929 232.3123 235.577 244.806 244.4995 266.2931 250.2838 252.4203 253.3349 262.8174 257.2299 266.6027 255.1313 268.479 263.0171 274.0894 268.1511 284.4802
99.40102 90.24965 110.1022 163.4411 12.08305 9.861541 9.013878 5.385165 8.232726 3.605551 60.03332 0 136.1905 9.433981 10.77033 195.3388 32.20777 196.469 45.96194 60.00463 65.94695 68.11755 218.4765 63.31074 61.39422 59.70134 222.8419 181.4304 183.658 78.77182 181.6924 79.60528 186.325 85.29062 94.18333 205.7183 109.0046 111.3486 243.4173 124.3101 125.5428 133.2817 126.8267 133.4166 133.5403 133.515 235.4761 152.766 161.0124 276.8176 214.8325 217.6477 273.4264 225.2288 301.4963 230.6729 232.2068 275.2646 247.4773 271.8024 252.8735 265.6313 254.1358 268.4958 293.3752 270.845 271.737
153.5881 146.9264 140.4318 166.5059 148.2587 146.039 145.1228 141.5509 142.4864 139.775 122.9316 136.1905 0 135.7606 129.4117 171.6789 138.7349 169.3508 147.5052 143.39 136.9989 138.0894 169.7274 129.952 126.1157 122.298 170.9003 119.646 118.982 113.2834 116.663 110.5927 118.0253 110.5857 108.1524 124.7014 105.5868 107.7768 151.3852 104.7668 102.7118 120.6975 100.6942 116.6993 114.7133 112.2369 132.7705 120.8829 100.7713 159.8512 129.2573 132.7928 140.2984 142.6888 173.7473 148.3551 151.1741 139.218 153.9303 136.7376 155.5358 132.818 158.0055 140.0983 157.232 145.5684 171.3701
108.5452 99.32774 118.6529 171.843 16.27882 13.82932 14.39618 11.6619 8.006941 10 68.35934 9.433981 135.7606 0 6.403124 203.104 22.78538 204.1075 36.69469 50.57228 56.63921 58.79626 225.3996 54.23329 52.5 51.04165 229.6574 187.2165 189.3258 70.68239 187.3066 71.69379 191.8385 77.37703 86.44362 210.7914 101.5135 103.7617 248.2035 117.047 118.4061 125.3994 119.8165 125.7179 125.9365 126.0288 239.4535 145.276 154.7191 279.8732 208.9593 211.6991 274.2572 219.0639 303.3694 224.4393 225.8871 274.9779 241.7478 270.3545 247.3419 263.5773 248.5156 265.6633 292.5884 267.5855 266.2705
106.4968 97.14422 115.5184 168.4429 21.0238 18.52701 18.52701 15.13275 13.5072 13.15295 65.11528 10.77033 129.4117 6.403124 0 199.0057 24.71855 199.8962 39.22372 51.58057 56.61272 58.82176 220.6354 53.4439 51.27621 49.35838 224.821 181.8378 183.892 68.09552 181.8501 68.88396 186.3357 74.56678 83.42961 205.1049 98.23441 100.5808 242.4046 113.5473 114.7911 122.5398 116.0905 122.654 122.7721 122.7447 233.4202 141.9957 150.4427 273.6421 204.4138 207.2016 267.8544 214.7091 296.9983 220.1318 221.6393 268.6296 237.1181 264.1601 242.5964 257.5034 243.8217 259.7884 286.2953 261.8416 261.49
107.9841 113.6849 88.53954 39.70202 201.2616 200.9975 199.0075 197.6898 203.1847 197.5329 135.6733 195.3388 171.6789 203.104 199.0057 0 223.0437 4.767599 237.5758 246.2447 247.0167 249.129 37.64638 240.9824 237.1719 233.372 43.30416 60.38419 63.15853 239.9901 64.57059 238.5398 66.94961 242.2139 245.8989 81.24808 252.401 255.2709 106.2132 259.421 258.4207 275.2839 257.4476 272.4174 271.0005 269.1403 120.5 283.1937 269.3293 167.3656 300.5516 304.0826 212.241 314.0052 210.6923 319.5876 322.4798 236.4267 322.9152 257.3042 323.2588 264.8797 326.0111 282.2663 259.7638 292.4145 336.9944
131.0306 121.7306 140.2067 193.0294 35.4049 33.54361 34.94529 33.36925 27.77201 32.15339 89.80538 32.20777 138.7349 22.78538 24.71855 223.0437 0 223.8002 14.58619 27.91667 34.89279 36.94149 243.624 33.84165 33.14247 32.9483 247.6528 203.2667 205.1223 54.01704 203.0036 55.66124 207.3033 61.12241 70.52723 225.2391 86.07075 87.95978 261.8791 102.0482 103.7794 108.3205 105.5581 109.223 109.7399 110.201 251.4047 129.2276 142.115 289.6049 197.0833 199.599 278.891 206.3258 310.3133 211.4833 212.686 276.9561 230.0855 269.5401 236.1871 261.3032 237.1171 261.4323 293.2817 262.2645 255.2088
110.5728 115.9891 90.63653 43.25598 202.6339 202.3134 200.3286 198.9329 204.3706 198.7297 137.0142 196.469 169.3508 204.1075 199.8962 4.767599 223.8002 0 238.3035 246.6835 247.2567 249.3545 33.2277 241.1484 237.3072 233.4758 38.91247 56.55334 59.21596 239.6879 60.71181 238.1896 62.89579 241.7771 245.2928 76.71297 251.5259 254.3859 101.4459 258.2818 257.2343 274.2059 256.2137 271.2816 269.8353 267.942 115.8028 281.7745 267.4799 162.609 298.0213 301.5496 207.7356 311.474 205.9633 317.0345 319.9426 232.0951 320.0748 253.2161 320.3184 260.9615 323.0887 278.5011 255.421 288.7336 333.9052
