0 59 11.29995 140.0143 5 33.24154 18.43909 18.43909 69.63476 43.909 45.79301 46.87217 51.5873 48.01042 34.68109 40.098 45.7739 50.80354 39.69887 37.83385 63.30085 32.06244 52.03845 43.27817 35.51056 118.7739 160.4144 49.57822 58.84301 49.67897 64.03124 80.62258 153.3101 83.00602 57.2014 86.53323 161.3072 57.97413 142.8636 220.327 175.25 72.91776 158.5181 93.29523 207.6096 92.82376 91.95953 99.76472 113.8167 116.297 224.2525 126.9894 133.48 137.245 137.2953 162.8043 257.4199 180.4716 200.4157 288.4996 302.3351 215.4373 220.1931 228.0899 290.7275 229.0786 289.5093 239.416 244.0082 246.3544 300.9352 300.0933 251.0179 305.9183 279.0287 306.2267 267.5855 300.8545 277.7643 282.8891 279.6945 290.9931 296.4928 288.2607 311.4161 290.614 279.718 293.6226 296.6353 292.166 305.159 287.2368 297.5521 295.2186 319.3133 307.8243 295.1863 297.542 293.0188
59 0 69.82279 81.02469 63.07139 28.4605 46.57252 49.0408 17.49286 99.46356 100.896 101.3903 105.9068 101.9215 83.92722 42.38691 98.5203 104.4031 90.13878 86.24152 31.51918 65.36819 37.70676 93.04837 73.82412 64.77075 149.8445 45.22168 110.4287 98.61541 116.1077 41.48494 97.57561 44.64303 103.7545 49.72927 107.5407 92.80086 91.83137 164.3442 122.4298 111.6065 111.018 133.6001 155.4979 129.4537 127.5313 137.7679 149.6471 151.3473 175.8798 151.5596 156.511 159.9925 159 191.6044 213.7148 196.8883 222.3273 250.2818 261.5272 234.5789 235.8474 246.13 257.5859 238.0462 260.7185 252.7232 251.5094 258.0514 272.215 271.9357 258.544 277.7139 261.2279 278.6568 261 277.8252 268.3654 270.8491 270.3627 275.0455 278.3253 276.0276 288.092 277.5293 279.317 280.2575 282.9956 281.7836 287.3343 284.4503 285.7466 285.5679 297.4054 291.3808 290.3892 287.6617 288.0434
11.29995 69.82279 0 150.7411 6.754422 43.08158 26.14235 25.0271 79.56395 32.93158 34.89826 36.10756 40.79794 37.38479 26.47473 46.16209 35.54067 40.20641 30.55414 29.65168 71.38073 31.18475 58.91651 34.15292 31.82068 128.1564 161.3428 55.06925 48.60921 40.49966 53.58814 88.58718 162.8683 90.76318 48.42268 93.92598 170.3791 52.63987 151.4827 229.7795 184.0506 65.67208 166.3337 85.06442 216.1283 85.45411 84.85975 91.92328 106.1936 108.7996 231.8851 121.5224 128.2156 131.9748 132.2385 155.9861 263.9364 175.8949 194.5995 293.764 308.0949 210.0383 215.4221 222.8154 294.9505 225.5163 292.8674 234.9632 240.6252 242.1637 304.2334 303.2829 247.5875 309.0947 280.2828 309.2757 266.743 303.0283 277.4056 283.0117 279.313 291.8306 297.7358 288.3942 313.6056 290.9003 277.6324 293.949 297.0009 291.9251 306.298 285.5675 297.56 294.823 321.1945 308.6839 293.8626 297.18 291.7391
140.0143 81.02469 150.7411 0 144.0035 108.2266 126.3962 128.5613 73.1642 179.1201 180.3469 180.6018 184.9088 180.8784 162.1525 115.2591 177.1475 183.1529 168.3449 164.0201 89.86184 141.2232 104.2535 170.8362 149.683 42.32316 169.3983 112.5789 188.0758 175.7271 193.7627 79.64923 38.83298 80.26207 179.477 82.0975 53.36666 164.1371 55.7315 92.45539 66.98181 182.5842 76.02631 203.5387 95.96736 197.343 194.91 205.8276 215.1517 216.1227 123.4981 207.8829 210.9173 213.7442 211.9292 247.9098 167.6932 240.62 269.6537 211.8962 217.5787 278.1245 275.4941 287.703 227.6939 269.8981 237.9383 288.5342 280.5851 291.6376 248.6966 249.3592 287.1411 254.6566 255.6502 256.5673 271.3706 263.0113 274.3082 272.896 276.2481 271.1402 270.8948 277.4171 272.1176 277.5941 296.5508 279.7253 281.8767 285.3787 279.7892 298.2164 287.0611 289.9276 283.0283 285.6124 301.0848 291.56 298.6503
5 63.07139 6.754422 144.0035 0 36.49658 20.12461 19.41649 72.99315 38.94868 40.81666 41.88078 46.59667 43.01163 29.96294 41.02743 40.78296 45.80393 34.82815 33.13608 65.45754 29.61419 53.47336 38.41875 32.06244 121.7795 159.1135 50.24938 53.85629 44.82187 59.03389 82.73452 156.4385 85 52.43091 88.32327 164.125 54.12947 145.3994 223.3943 177.9032 68.54196 160.5895 88.68484 210.099 88.43783 87.64829 95.25755 109.3766 111.8928 226.2359 123.2104 129.7725 133.538 133.66 158.6167 258.8049 177.0226 196.5539 289.249 303.3356 211.7174 216.6887 224.4148 290.9682 226.0088 289.3408 236.0275 241.0083 243.0607 300.7408 299.8483 248.002 305.6681 277.9101 305.9177 265.5805 300.1465 275.9601 281.2868 277.8813 289.6964 295.3726 286.664 310.7169 289.0822 277.2195 292.1083 295.1381 290.4135 303.9951 284.9035 295.9044 293.4025 318.4776 306.54 292.9921 295.7402 290.8419
33.24154 28.4605 43.08158 108.2266 36.49658 0 18.24829 20.61553 36.49658 71.19691 72.56721 73.00685 77.49355 73.4983 55.47772 20.22004 70.06604 75.96052 61.68468 57.83079 32.04199 37.80212 25.23886 64.62198 46.04346 85.54677 143.0877 28.01785 81.99085 70.26379 87.66413 49.0408 120.0708 51.73973 75.66373 55.86591 128.1601 66.46804 110.0227 187.0855 142.2377 84.95881 126.4792 106.9626 174.7681 103.6207 101.9324 111.7229 124.3191 126.2537 192.2733 129.7221 135.2912 138.9288 138.2932 168.8587 226.9097 178.6757 202.2608 260.0173 272.9441 215.6484 218.2888 227.706 264.2433 223.2577 264.8455 236.2308 237.4468 242.2571 276.3494 275.7481 244.5179 281.5759 259.326 282.1627 253.4423 278.8054 262.2251 266.0381 264.2007 272.2499 276.7038 271.3416 289.2767 273.281 268.9507 276.1653 279.0564 276.2028 285.5749 275.2199 280.8954 279.6444 297.859 288.92 282.1389 281.8621 279.866
18.43909 46.57252 26.14235 126.3962 20.12461 18.24829 0 2.828427 54.08327 52.95281 54.34151 54.81788 59.34012 55.36244 37.71973 21.80482 52.03124 57.87055 43.86342 40.27158 45.33717 23.32381 33.60952 46.95743 30.4795 102.1237 144.4734 31.40064 64.22227 52.83938 69.857 62.6099 136.8941 64.88451 58.82176 68.26419 144.2498 52.69725 125.3555 203.7351 157.91 70.29225 140.4706 92.02174 190.0256 89.70089 88.31321 97.45255 110.726 112.8938 206.1342 119.5588 125.6141 129.3406 129.0349 157.4206 239.0084 171.0497 192.9105 270.1185 283.9023 207.1407 210.8578 219.529 272.6032 217.9197 271.7363 229.5125 232.5511 236.035 283.1855 282.3969 239.6038 288.2256 262.5738 288.5982 253.0336 283.7344 262.7109 267.3766 264.6602 274.8545 280.0286 272.7311 294.2788 274.9445 266.5186 277.9141 280.8888 276.9783 288.7663 273.5416 282.1248 280.1749 302.3723 291.6501 281.095 282.4628 278.8835
18.43909 49.0408 25.0271 128.5613 19.41649 20.61553 2.828427 0 56.00893 50.63596 51.97115 52.39275 56.87926 52.88667 35.06343 21.72211 49.4899 55.36244 41.23106 37.5686 46.37387 20.59126 34.05877 44.28318 27.65863 103.6497 143.1866 31.14482 61.58328 50.11986 67.23095 63.56099 138.463 65.74192 56.0357 68.96376 145.6022 49.92995 126.5306 205.2218 159.1432 67.47592 141.3223 89.19641 191.1365 86.90368 85.52907 94.64143 107.9363 110.1136 206.9112 116.9842 123.076 126.8077 126.5306 154.7361 239.4013 168.6713 190.371 270.1185 284.0572 204.6686 208.4826 217.0829 272.2949 215.7522 271.1837 227.2004 230.4257 233.7702 282.6199 281.8013 237.4742 287.6282 261.467 287.9663 251.4319 282.8691 261.2221 266.0005 263.1672 273.6512 278.9265 271.36 293.4212 273.6101 264.662 276.5904 279.5756 275.5231 287.6421 271.7738 280.7288 278.6862 301.4382 290.459 279.4034 280.9827 277.2003
69.63476 17.49286 79.56395 73.1642 72.99315 36.49658 54.08327 56.00893 0 106.2309 107.3778 107.5639 111.8179 107.7868 89.00437 42.40814 104.0156 110.0273 95.18929 90.85593 20.80119 68.15424 32.84205 97.67292 76.65507 49.70161 135.2593 41.34005 114.9282 102.6109 120.6192 25.07987 83.81527 28.16026 106.6068 33.24154 92.61209 92.57429 75.71658 150.8675 107.1334 111.3643 94.17537 132.9699 140.0363 127.739 125.5477 136.2131 147.0077 148.4049 159.4345 145.3919 149.7682 153.0817 151.819 185.8259 196.6215 187.5553 214.1248 232.8454 244.2304 225.4956 225.8539 236.6474 240.1052 226.4332 243.3765 242.0021 239.4598 246.9059 254.8666 254.6154 246.4488 260.3863 244.806 261.3617 246.1646 260.8466 253.0494 255.1357 255.049 258.8049 261.8186 260.2696 271.0738 261.6496 265.485 264.3317 267.0253 266.2705 270.845 270.1592 270.0169 270.15 280.4924 275.0396 275.7252 272.2026 273.3587
43.909 99.46356 32.93158 179.1201 38.94868 71.19691 52.95281 50.63596 106.2309 0 2.236068 4.123106 8.20061 6.082763 19.0817 66.24991 8.077747 8.544004 14.42221 18.97894 93.49906 41.23106 79.14038 14.86607 34.53983 152.0567 159.4434 72.56721 17.73415 17.08801 21.63331 109.4897 186.8689 111.0045 24.33105 113.031 192.6759 41.04875 172.5862 252.8715 205.3036 44.55334 184.6943 58.85576 236.1416 62.01814 62.34759 66.61081 80.97067 83.86298 248.8785 102.1925 109.2451 112.8619 113.7453 131.8759 277.1083 157.7149 172.684 302.8003 318.5695 189.08 196.125 202.0619 300.7898 209.4588 296.1142 216.3331 224.9 224.1841 307.21 305.9412 231.6592 311.6697 277.4112 311.468 257.9341 302.666 269.8833 276.8253 271.7076 287.6404 294.6795 282.1919 313.2092 285.1184 265.1919 288.2573 291.3975 284.6138 302.8696 274.2353 290.9189 287.0436 319.8328 304.4226 283.4422 289.4775 281.4605
