0 161.5627 189.1082 46.55373 20.5 48.30373 38.00329 216.612 40.11546 44.11632 215.0494 209.3926 47.27843 47.41571 51.44171 53.60271 58.14852 71.70251 101.2781 246.5852 276.6157 127.8828 138.7525 275.1858 298.0256 283.2424 286.6671 292.6555 292.6316 303.4489 307.8751 201.8496 309.8855 316.2519 320.737 305.9028 313.473 307.7259 309.8052 308.32 316.7953 311.569 217.2953 314.6379 313.6467 317.9485 235.0048 345.335 331.382 335.8054 331.3703 334.9466 349.2581 355.1088 283.9192 287.4096 294.6494 289.3722 291.1464 310.772 353.1321 295.8771 297.8443 358.6394 305.3559 300.1275 320.3283 302.4173 344.5827
161.5627 0 147.5199 119.8801 157.7633 119.148 143.6567 61.26032 149.5736 152.6769 62.93846 59.06987 152.477 177.908 185.1817 152.2736 180.7906 155.9623 194.6105 116.0829 138.3411 229.4657 230.2461 154.4871 181.2905 175.232 177.5345 183.0253 188.0166 203.3009 209.9832 266.4812 210.7332 214.3904 217.247 210.6086 214.771 211.7174 213.9328 213.2962 220.91 220.0142 285.5858 222.6126 222.8862 225.3248 282.3106 250.8687 248.0404 251.321 251.806 255.1789 263.4032 270.4002 293.078 297.056 291.5635 298.9252 301.1499 289.0973 288.2885 306.1801 308.0523 294.3692 300.0854 310.7443 296.7798 313.4362 304.633
189.1082 147.5199 0 148.898 171.0494 146.67 151.4367 143.5723 151.1227 148.9783 136.3695 131.6985 146.174 165.3242 169.785 140.611 158.9062 126.7273 135.3175 113.3409 141.2238 156.7942 147.9294 117.6286 130.5153 111.2121 114.8352 120.0288 116.1746 122.5951 125.3283 149.0679 127.7954 134.998 139.9587 122.2702 130.8131 124.2672 126.1024 124.355 132.5447 125.9415 166.5143 128.9895 127.6078 132.3167 150.6268 158.9732 142.8725 147.3816 142.4343 145.992 160.792 166.4022 146.5314 150.4777 144.046 152.2865 154.5218 143.5877 165.3459 159.4782 161.2977 171.0733 152.6134 163.9876 151.9348 166.6776 166.1063
46.55373 119.8801 148.898 0 38.01316 2.236068 25.55386 171.8737 32.44996 37.01351 169.8499 164.0732 38.20995 60.37384 67.54258 41.23106 66.0303 55.03635 96.04166 200.0325 230.0826 129.7006 136.3415 228.9651 252.1607 237.8613 241.2348 247.2428 247.6308 258.9903 263.701 191.9505 265.6036 271.7646 276.134 261.9833 269.2797 263.7518 265.8721 264.4617 272.9469 268.1511 209.5042 271.2055 270.3516 274.4886 220.4359 301.9746 289.2861 293.6137 289.8034 293.4025 307.0505 313.1294 259.5887 263.3211 267.4341 265.3187 267.2695 279.5362 314.2006 272.2223 274.2207 319.889 277.8939 276.6808 288.9048 279.1451 310.1612
20.5 157.7633 171.0494 38.01316 0 39.01282 20 209.6191 20.24846 23.76973 207.3933 201.5564 26.92582 30.52868 36.23534 33.24154 40.31129 51.24451 81.88406 234.785 265.3243 110.3143 120.3329 261.6295 283.6794 268.2182 271.7007 277.6509 277.1462 287.4178 291.596 182.4555 293.6907 300.2216 304.8032 289.4292 297.1987 291.2902 293.3343 291.7962 300.2482 294.7304 198.2952 297.8033 296.7238 301.1262 215.0837 328.4023 313.7453 318.2106 313.4789 317.0394 331.6519 337.3796 263.4238 266.9176 274.1751 268.881 270.6585 290.5211 334.229 275.3943 277.3626 339.6763 284.8859 279.6502 300.0883 281.945 324.6922
48.30373 119.148 146.67 2.236068 39.01282 0 25.4951 170.6802 32.24903 36.61967 168.5764 162.779 37.64306 60.41523 67.62396 40.36087 65.73431 53.66563 94.8736 198.2978 228.4053 128.7099 135.1518 227.0683 250.1999 235.841 239.2201 245.2264 245.5769 256.8988 261.5931 190.3786 263.5019 269.6757 274.0529 259.862 267.1733 261.6333 263.7518 262.3376 270.8228 266.0075 207.9928 269.0628 268.2033 272.3472 218.6801 299.8307 287.1006 291.431 287.6056 291.2044 304.8688 310.9421 257.5385 261.2757 265.3187 263.2736 265.2282 277.3491 311.9695 270.1851 272.1838 317.657 275.7716 274.6475 286.7141 277.1155 307.9367
38.00329 143.6567 151.4367 25.55386 20 25.4951 0 192.9934 7.071068 12.20656 190.3786 184.4587 14.31782 34.9285 42.15448 19.41649 40.60788 37.01351 74.46476 215.6757 246.3757 106.5892 114.5426 241.9463 263.8219 248.268 251.7563 257.7014 257.1575 267.4191 271.6067 173.4416 273.6974 280.2231 284.8034 269.4536 277.2094 271.3116 273.3587 271.8253 280.2802 274.7981 190.2446 277.8707 276.805 281.1921 204.1886 308.488 294.0002 298.4527 293.8248 297.392 311.899 317.6681 248.8471 252.4381 258.5885 254.4189 256.2655 273.6101 315.1587 261.0939 263.0779 320.6556 269.236 265.436 283.1342 267.8003 306.8436
216.612 61.26032 143.5723 171.8737 209.6191 170.6802 192.9934 0 197.9286 199.9911 7.58792 11.9883 199.0894 225.1086 232.1893 197.4256 225.816 196.551 230.0118 65.93615 80.81463 262.893 260.4757 104.8019 131.0616 129.9973 131.465 136.1449 143.1453 159.1468 166.3043 284.0543 166.4041 168.5264 170.4402 168.09 170.3199 168.767 170.855 170.6668 177.2569 178.4089 302.7772 180.5755 181.4021 182.7989 292.2299 205.8102 207.9107 210.4709 213.0389 216.0853 221.2064 228.2727 287.6478 291.49 281.4511 293.173 295.3968 271.7391 253.2811 300.1552 301.8495 259.2305 288.429 304.5 278.0707 307.1512 278.7405
40.11546 149.5736 151.1227 32.44996 20.24846 32.24903 7.071068 197.9286 0 5.385165 195.1256 189.1692 8.062258 28.4605 35.73514 14.03567 33.6006 32.24903 68.00735 218.8744 249.7218 99.73089 107.9352 244.3113 265.7668 249.874 253.3895 259.3068 258.4956 268.4269 272.4591 167.4873 274.6002 281.2206 285.8549 270.1856 278.0604 272.0662 274.0894 272.5234 280.9573 275.2889 184.1005 278.3621 277.2382 281.6895 198.7285 308.8962 293.9208 298.4024 293.5524 297.106 311.8349 317.5106 244.6934 248.2438 254.9078 250.2179 252.0357 270.6705 314.0143 256.8268 258.8049 319.4527 265.5899 261.1345 280.2231 263.4711 304.5538
44.11632 152.6769 148.9783 37.01351 23.76973 36.61967 12.20656 199.9911 5.385165 0 197.0102 191.0236 3.162278 25.31798 32.55764 9.486833 29.15476 27.65863 62.62587 219.365 250.3198 94.41001 102.5524 244.1004 265.2112 249.0622 252.597 258.4898 257.4743 267.1516 271.0663 162.1882 273.2439 279.9321 284.605 268.7048 276.6642 270.6012 272.6059 271.0166 279.4316 273.6293 178.7568 276.7016 275.5358 280.0321 193.582 307.1642 291.8455 296.3461 291.3417 294.8847 309.7644 315.3728 240.1181 243.6473 250.5773 245.6176 247.4207 266.7518 311.2041 252.1924 254.1673 316.6023 261.2757 256.4825 276.3187 258.8049 301.0149
