1 178
2 91
3 129
5 81
6 115
6 129
8 78
11.5 208.5
13 93
13 129
15 66
15 70
16 88
17 128
151.218 161.6057
17 214
18 82
18 103
19.5 78.5
21 127
26 125
28 114
31 122
34.5 119.5
38 116
41 112.5
43.5 108.5
46.91304 64.08696
47 101
49 88
61 275
70 275
95 311
96 309
96.33333 315
103 31
104 27
109.6667 53.66667
114.3636 58
114.375 53.625
120 59
123.6667 56.66667
127.2308 59.92308
140 49
186 306
189 291
200 299
217 302
219 303
224 305
233 310.6667
234 274
235 29
237 30
243 54
245 32
299 197
302 157
314 106
