0 68.02941 96.18732 110.2225 110.4536 97.5141 17.02939 13.41641 20.76322 65.36436 24.5153 40.16909 145.7155 33.28663 32.90812 44.68781 142.4149 49.74435 54.90446 46.20877 53.8145 60.959 168.8665 50.80354 59.64432 179.7817 49.39636 180.6931 170.7923 70.93659 171.2432 172.051 184.716 172.9306 105.6456 178.8889 106.827 119.5031 114.6909 116.7262 110.5724 105.9481 135.3699 112.2586 125.9246 163.4044 171.1587 237.0338 236.0085 237.2615 237.1181 236.326 236.2414 244.125 230.6265 231.8869 233.3174 224.2075 270.9253 233.6845 274.1168 306.276 287.9028 249.6923 263.5816 269.4921 271.8517 311.1077 332.2443 334.6237 331.4773
68.02941 0 28.28427 42.29657 42.75512 30.08322 55.7315 62.80127 54.01646 14.23025 76.24303 101.2993 79.37884 89.84431 84.5672 105.513 76.6942 110.5102 115.8641 101.4162 110.7249 120.1666 103.9048 105.4751 117.7629 154.139 102.1567 115.317 106.8925 125.2996 108.1584 109.816 121.8031 112.4144 157.6483 120.8853 157.0987 173.5886 167.0748 169.685 161.1281 153.3786 93.40771 153.2645 172.4094 131.7004 137.9717 184.7837 184.1955 190.3076 190.8219 190.5413 191.1282 202.3191 197.0052 199.4495 200.1924 252.121 233.8001 252.8592 242.8662 266.6477 254.0315 272.7091 274.6475 263.6854 289.242 280.8131 308.1724 309.9629 308.6364
96.18732 28.28427 0 14.03567 14.56022 4.123106 83.15047 90.19978 81.06239 33.86001 102.5914 127.9592 51.89412 116.1034 110.3311 132.0189 49.73932 136.8959 142.1847 126.9695 136.3085 146.0137 77.06184 130.7708 143.4205 148.2291 127.2006 88.10221 80.70936 149.8933 82.5 84.69689 96.02083 88.39118 180.8342 98.27131 179.7999 197.0913 190.1841 192.9171 183.8212 175.3539 83.21658 173.3494 193.6311 124.0363 129.1277 164.0274 163.6826 172.2353 173.0809 173.0722 173.9943 186.6253 185.5204 188.4754 188.8624 265.3394 219.7783 262.7479 231.4649 250.9283 241.2053 283.7292 280.9471 263.2299 297.8163 269.236 299.0355 300.5412 300.0407
110.2225 42.29657 14.03567 0 3 13.34166 97.08244 104.1201 94.92512 47.2705 116.2497 141.6588 39.11521 129.7112 123.8155 145.6709 37.64306 150.5075 155.7707 140.354 149.683 159.4522 64.67409 144.0694 156.8049 148.2288 140.4315 75.29276 68.88396 162.9264 71.10731 73.72627 84.38602 78.24321 193.3132 89.02949 192.1067 209.6521 202.6154 205.3874 196.1154 187.4086 82.38932 184.7079 205.3534 123.4909 127.857 155.3963 155.2063 165.1969 166.2348 166.3881 167.5022 180.8867 182.1573 185.369 185.5586 273.5617 214.7941 269.501 227.8618 244.8591 236.7805 290.9248 285.9934 265.1132 303.8624 265.3771 296.3735 297.7247 297.6592
110.4536 42.75512 14.56022 3 0 13 97.00515 104.0192 94.75114 46.82414 115.849 141.2807 37.58989 129.2594 123.2732 145.2481 35.80503 150.0483 155.2884 139.7328 149.0503 158.8584 63.00461 143.3911 156.1755 145.2503 139.714 73.82412 67.00746 162.0864 69.09595 71.60002 82.46211 75.9276 192.2004 86.55201 190.9241 208.5689 201.4795 204.267 194.9263 186.1317 79.40403 183.1993 203.9534 120.5031 124.8589 152.8561 152.6434 162.4592 163.4778 163.6154 164.7119 178.0365 179.1844 182.3892 182.5842 271.3098 211.8974 267.0239 224.9 242.0434 233.8547 288.5069 283.3112 262.1946 301.2895 262.4271 293.3875 294.7423 294.6679
97.5141 30.08322 4.123106 13.34166 13 0 84.00595 91.02198 81.76457 33.94849 102.9563 128.3766 49.39636 116.4002 110.482 132.3707 46.95743 137.1951 142.4517 127.0128 136.3415 146.113 74.27829 130.7287 143.4635 144.2583 127.0945 85.49269 77.69813 149.6162 79.34261 81.41291 92.91394 84.89994 180.1555 94.5899 179.0112 196.4688 189.4756 192.2342 183.0253 174.4133 79.15807 172.0378 192.5097 120.0167 125.067 160.2061 159.8405 168.2379 169.068 169.0473 169.9559 182.5431 181.4002 184.359 184.7431 262.865 215.6676 259.8771 227.3434 246.8562 237.0844 280.9738 277.7035 259.4783 294.786 265.1132 294.9343 296.4355 295.949
17.02939 55.7315 83.15047 97.08244 97.00515 84.00595 0 7.071068 3.800585 50.7001 22.2036 45.96617 131.1068 35.35534 31.5216 50.32892 127.5774 55.43014 60.81529 47.98177 56.93856 65.74192 153.6185 52.43091 63.68761 163.7544 49.81967 165.5295 155.2417 73.00685 155.5032 156.138 168.8846 156.7323 107.1681 162.3646 107.5639 122.2007 116.5161 118.8486 111.4955 105.4182 118.3427 109.2886 125.3196 146.823 154.5225 220.0568 219.0205 220.2385 220.1022 219.3171 219.2442 227.229 214.1558 215.5063 216.8894 218.3873 254.3 225.6393 257.9341 289.5462 271.5327 242.7164 253.839 256.5385 263.5962 295.083 316.9089 319.2256 316.2847
13.41641 62.80127 90.19978 104.1201 104.0192 91.02198 7.071068 0 9.545214 57.60642 16.27882 39.05836 137.9311 28.84441 25.70884 43.46263 134.3503 48.58498 53.96758 41.70432 50.47772 59.05929 160.259 46.2277 57.10906 166.4077 43.86342 172.1918 161.7714 66.8431 161.9514 162.501 175.2826 162.9264 101.2373 168.2951 101.8234 116.0388 110.5351 112.8051 105.7178 100.005 123.065 104.6231 119.9708 150.2431 158.0336 225.2221 224.1428 224.8488 224.6442 223.808 223.6649 231.2769 217.3865 218.6062 220.0568 214.8883 257.7722 223.0795 260.7681 293.2047 274.6125 239.7003 252.0977 256.6281 261.1485 297.7247 318.8358 321.2118 318.0799
20.76322 54.01646 81.06239 94.92512 94.75114 81.76457 3.800585 9.545214 0 48.19002 22.65931 47.30281 128.432 36.15399 31.67631 51.56334 124.8297 56.60634 61.98073 48.4186 57.54226 66.61665 150.7143 52.76468 64.41963 160.0002 49.92439 162.6482 152.2315 73.22416 152.4249 152.9957 165.7682 153.48 107.0893 158.9749 107.3085 122.3388 116.4751 118.8673 111.2686 104.8878 114.6129 108.2025 124.7134 143.0249 150.7226 216.4165 215.3705 216.4997 216.3549 215.5639 215.4834 223.44 210.3621 211.7181 213.098 216.5243 250.5001 223.3095 254.1609 285.746 267.7445 240.5979 251.1554 253.2478 261.2066 291.3242 313.2316 315.5399 312.6268
65.36436 14.23025 33.86001 47.2705 46.82414 33.94849 50.7001 57.60642 48.19002 0 69.02536 94.45663 80.4767 82.45302 76.55136 98.43018 77.07464 103.2473 108.5035 93.13565 102.4719 112.2074 103.5338 96.91491 109.5884 141.6771 93.34077 115.3365 105.6433 116.0711 106.312 107.4026 119.8854 108.9794 147.3652 116.2164 146.5009 163.5375 156.7498 159.4443 150.5299 142.3464 82.97289 141.3029 161.0047 119.877 126.4563 178.226 177.4894 182.1771 182.5171 182.1002 182.5171 192.9728 186.011 188.2693 189.1309 238.3873 223.618 238.7473 231.6862 257.0846 243.328 258.703 260.4175 249.921 275.0619 269.6043 296.1541 298.0243 296.4653
24.5153 76.24303 102.5914 116.2497 115.849 102.9563 22.2036 16.27882 22.65931 69.02536 0 25.44056 148.054 13.60147 9.431036 29.42788 144.17 34.32929 39.65476 25.81182 34.88553 44.01136 169.2155 30.23243 41.76655 162.6224 27.65863 181.2209 170.1558 50.80354 169.9448 170.1031 182.9891 169.7999 85.04117 174.0955 85.56284 100 94.36631 96.67471 89.46647 83.73769 125.1958 88.68484 103.7111 148.4992 156.4671 228.1096 226.8942 226.0088 225.6014 224.6175 224.2699 230.7943 214.779 215.663 217.2786 199.865 255.657 209.1796 257.0311 291.4961 271.4498 225.2027 239.3267 246.9757 247.3547 293.4365 312.8518 315.3569 311.8041
40.16909 101.2993 127.9592 141.6588 141.2807 128.3766 45.96617 39.05836 47.30281 94.45663 25.44056 0 173.3413 12.44544 19.36348 4.533824 169.3976 9.663793 14.99074 11.65356 14.79489 20.78995 194.1674 14.67045 19.63274 177.2666 16.25491 206.1801 194.9005 31.79448 194.5323 194.5189 207.4228 193.8639 66.14546 197.5478 67.80528 79.45998 74.96369 76.86713 71.37324 68.00408 146.4214 76.96464 87.6692 165.7525 173.8128 249.2507 247.9252 245.6079 245.0073 243.8843 243.337 248.7044 230.3659 230.8309 232.6383 190.8347 271.5831 203.9635 270.91 307.7432 285.9981 217.907 237.0144 251.5066 242.1484 306.3857 323.2597 325.9497 321.7686
145.7155 79.37884 51.89412 39.11521 37.58989 49.39636 131.1068 137.9311 128.432 80.4767 148.054 173.3413 0 161 154.526 177.0028 5 181.5337 186.5811 170.2652 179.4018 189.3806 25.64949 173.4878 186.4773 135.9334 169.5789 36.23534 30.4795 190.78 33.42529 36.83833 46.01087 43.08132 218.2842 55.50901 216.3724 234.7765 227.2642 230.1695 220.2731 210.7226 73.4983 205.4093 227.0947 111.0856 113.1713 121.3342 121.4619 134.3726 135.8234 136.3415 137.8731 152.7416 159.7793 163.5629 163.2483 282.1241 187.8523 273.4644 204.0221 215.1325 210.8578 296.0004 284.5791 254.9608 305.2375 240.4683 274.037 275.0018 275.996
33.28663 89.84431 116.1034 129.7112 129.2594 116.4002 35.35534 28.84441 36.15399 82.45302 13.60147 12.44544 161 0 7.090682 16.03122 157.0287 20.79663 26.08639 13.08625 21.63331 30.46309 181.7343 17.69181 28.33333 167.7002 16.12452 193.7473 182.4555 38.20995 182.0886 182.0839 194.9872 181.4635 72.83543 185.2438 73.75636 87.32125 82.03658 84.21995 77.56449 72.67049 134.6143 79.30952 92.65528 155.2192 163.2597 237.5311 236.2372 234.3608 233.8226 232.7445 232.2628 238.0273 220.5147 221.1376 222.8744 192.1692 261.6381 203.3432 261.748 297.6995 276.5863 218.3764 235.0005 246.2884 241.5818 297.6172 315.5444 318.1588 314.2388
32.90812 84.5672 110.3311 123.8155 123.2732 110.482 31.5216 25.70884 31.67631 76.55136 9.431036 19.36348 154.526 7.090682 0 22.57457 150.5001 27.00823 32.11092 16.87289 26.1587 35.69703 175.0243 21.1095 33.20392 161.3155 18.30149 187.0373 175.6614 41.55652 175.2447 175.1949 188.1 174.5039 75.65455 178.2069 76.13767 90.71353 84.99575 87.32856 80.04599 74.32549 127.5367 79.55885 94.30594 148.4732 156.5038 230.461 229.1716 227.3843 226.8618 225.7955 225.3315 231.2133 213.9952 214.6786 216.3876 191.3294 255.0734 201.3887 255.4883 291.0927 270.2226 217.0054 232.2442 241.8559 239.6056 291.5103 309.8893 312.4691 308.6675
44.68781 105.513 132.0189 145.6709 145.2481 132.3707 50.32892 43.46263 51.56334 98.43018 29.42788 4.533824 177.0028 16.03122 22.57457 0 173.0116 5.147815 10.5119 11.01136 11.18034 16.27882 197.5985 12.64911 15.26798 177.9397 15.26434 209.6115 198.2246 27.73085 197.7833 197.6956 210.6015 196.901 61.85467 200.3653 63.63175 75.00667 70.60453 72.47068 67.15095 64.07808 148.6472 73.5459 83.63014 167.003 175.0691 251.3484 249.994 247.3095 246.6617 245.5056 244.9102 250 231.1624 231.5376 233.3838 187.4887 272.416 201.1337 271.3098 308.6227 286.5257 214.7679 234.581 250.1699 239.2813 306.5697 322.9323 325.6563 321.3574
