0 65.06919 2.236068 4.924429 49.25444 65.27634 68.35934 66.61081 13.92839 16.15549 69.63476 98.65597 145.9359 27.95085 31.241 41.40048 96.30161 65.76473 116.8268 125.8769 152.83 151.1092 100.09 146.7413 145.0655 107.5407 104.0195 85.75547 121.0785 103.4456 171.2338 114.826 172.154 161.6168 193.0389 167.7647 177.0537 177.5739 177.4894 186.6762 209.6783 214.7207 209.1531 215.2324 220.293 218.3748 209.0006 207.1835 207.5379 214.2172 212.8573 245.7478 230.1683 242.6706 241.6464 233.6718 236.144 232.6478 263.5384 242.4706 249.3291 252.7573 264.5033 268.0616 277.3193 280.0326 301.1611 311.5205 312.0849
65.06919 0 64.00781 63.01785 16.12452 3 5 6.082763 60.82763 60.20797 133.5403 35.34119 158.0439 86.98419 44.38468 38.83298 159.5243 28.86174 179.7735 189.0846 216.2337 214.4015 44.04543 209.7737 207.9663 51.73973 51.37521 144.2498 63.70243 54.12024 232.3553 67.53518 232.6908 213.49 248.2942 218.6801 133.094 134.9166 136.1782 235.4782 178.7316 182.4637 179.5355 183.7417 187.5447 186.791 182.3301 182.2004 183.6355 187.0107 187.006 214.4062 206.6723 213.6001 213.0469 209.4529 211.419 210.6015 304.1225 216.6149 222.1734 234.3912 242.0331 245.3508 255.8124 257.6068 326.5333 336.0134 310.4593
2.236068 64.00781 0 2.692582 48.09366 64.12488 67.18631 65.37584 11.7047 13.92839 70.21396 97.3242 143.9568 27.40894 29.20616 39.40812 96.77293 63.95311 117.2711 126.3725 153.3754 151.6344 98.43272 147.2209 145.5232 105.8489 102.2497 85.58621 119.4027 101.5972 171.4701 112.8982 172.3253 161.0745 192.7615 167.1706 174.9771 175.4779 175.3753 185.9812 207.4608 212.5088 206.9299 213.0164 218.0826 216.1586 206.7686 204.9488 205.3022 211.9858 210.6235 243.5262 227.9323 240.4413 239.416 231.4357 233.9081 230.4127 262.5119 240.2353 247.0951 250.5319 262.2689 265.827 275.0873 277.7989 299.6281 309.9677 310.0097
4.924429 63.01785 2.692582 0 47.00266 63.01785 66.04733 64.15801 9.013878 11.2361 70.78312 95.95442 141.4857 26.76752 26.91189 37.16517 97.18668 61.95361 117.6403 126.8 153.8546 152.0896 96.62945 147.622 145.8981 103.9964 100.2914 85.23644 117.5681 99.53015 171.57 110.717 172.3463 160.2443 192.2401 166.2776 172.5753 173.047 172.9169 184.9655 204.8298 209.8887 204.2872 210.3883 215.4652 213.5302 204.1041 202.2752 202.6234 209.3233 207.9531 240.8864 225.2481 237.784 236.7557 228.7537 231.2277 227.7241 261.1001 237.5589 244.4243 247.8397 259.579 263.1373 272.3954 275.1082 297.6361 307.9533 307.4382
49.25444 16.12452 48.09366 47.00266 0 16.03122 19.10497 17.46425 44.72136 44.14748 117.4266 49.72927 150.0231 70.89605 29.15476 25.6125 143.4015 27.51363 163.6597 172.9653 200.1125 198.2826 54.40588 193.6621 191.8593 62.20129 60.30219 128.39 75.16648 61.6198 216.3724 74.65253 216.7602 198.6001 233.0021 203.9436 140.207 141.6069 142.4307 221.1108 182.1675 186.325 182.5842 187.3846 191.5959 190.4877 184.5434 183.9266 185.0676 189.4228 189.0271 218.2338 208.1925 216.7602 216.0671 211.1978 213.3214 211.7475 291.3494 218.8744 224.8399 234.6982 243.5077 246.9109 257.0992 259.1549 316.8407 326.5348 306.8632
65.27634 3 64.12488 63.01785 16.03122 0 3.162278 3.162278 60.40695 59.68249 133.3042 34.17601 155.3363 86.48266 43.32436 37.21559 159.1383 25.96151 179.3223 188.6637 215.824 213.9743 41.7732 209.3084 207.4825 49.51767 48.90267 143.405 61.7171 51.47815 231.6247 64.88451 231.8965 212.059 247.0405 217.1866 130.5105 132.2895 133.5084 233.8482 175.8636 179.6218 176.6465 180.8867 184.716 183.9399 179.4025 179.254 180.6793 184.0924 184.0713 211.568 203.7215 210.7226 210.1618 206.5103 208.4826 207.6391 302.0538 213.6937 219.2715 231.4093 239.0837 242.4046 252.8577 254.661 323.9645 333.4187 307.4833
68.35934 5 67.18631 66.04733 19.10497 3.162278 0 2.828427 63.28507 62.514 136.2351 31.01612 155.7704 89.30985 45.88028 39.35734 162.0031 26 182.1552 191.5098 218.6733 216.8156 39.05125 212.132 210.2974 46.75468 46.38459 146.0308 58.79626 49.1935 234.3075 62.6099 234.5421 214.2452 249.3692 219.3171 128.1288 129.9712 131.2574 235.8495 174.0402 177.7245 174.8885 179.0251 182.784 182.0674 177.7871 177.7245 179.201 182.439 182.4863 209.6592 202.2122 208.9258 208.3891 204.9598 206.9034 206.1941 303.5597 212.0495 217.5546 230.1027 237.5647 240.8693 251.3663 253.123 324.6798 334.0808 306.8876
66.61081 6.082763 65.37584 64.15801 17.46425 3.162278 2.828427 0 61.13101 60.29925 134.1343 32.28002 153.0844 87.07612 43.41659 36.67424 159.803 23.4094 179.9125 189.2829 216.4486 214.581 38.8973 209.8762 208.0312 46.66905 45.88862 143.5862 59.03389 48.37355 231.9052 61.77378 232.1077 211.549 246.7326 216.601 127.4245 129.184 130.386 233.0944 172.7021 176.4596 173.4878 177.7245 181.5544 180.7776 176.2562 176.1193 177.5528 180.942 180.9289 208.4059 200.5902 207.562 207.0024 203.3728 205.3412 204.5189 300.7333 210.5445 216.1157 228.3183 235.9513 239.2697 249.7299 251.5258 321.927 331.3397 304.6375
13.92839 60.82763 11.7047 9.013878 44.72136 60.40695 63.28507 61.13101 0 2.236068 73.02739 92.13577 133.125 26.19637 20.24846 30.46309 98.73196 55.97321 118.9475 128.2692 155.4252 153.5839 91.21403 148.9463 147.1394 98.37174 94.28056 84.30896 111.9732 93.10746 171.84 103.8316 172.3514 157.4103 190.3943 163.2207 164.7847 165.1439 164.9075 181.4663 196.125 201.2287 195.5326 201.6953 206.8163 204.8354 195.2543 193.383 193.706 200.4819 199.076 232.1422 216.3025 228.9651 227.9232 219.8192 222.3016 218.7533 256.204 228.6526 235.5441 238.8289 250.5993 254.1594 263.4008 266.1226 290.7989 301.0399 298.739
16.15549 60.20797 13.92839 11.2361 44.14748 59.68249 62.514 60.29925 2.236068 0 74 91.04944 131.189 26.80019 18.68154 28.79236 99.50377 54.40588 119.6432 128.9961 156.1602 154.3017 89.73851 149.6262 147.8005 96.84007 92.65941 84.50444 110.44 91.38928 172.2556 102 172.7021 157.0509 190.2761 162.8005 162.7421 163.0782 162.8205 180.9226 193.9124 199.0226 193.3132 199.4843 204.6118 202.6242 193.024 191.1492 191.4706 198.2524 196.8432 229.9239 214.0664 226.7377 225.6945 217.5833 220.0659 216.5179 255.2695 226.4178 233.311 236.6036 248.3647 251.9246 261.1685 263.8887 289.3182 299.5363 296.6749
69.63476 133.5403 70.21396 70.78312 117.4266 133.3042 136.2351 134.1343 73.02739 74 0 165.0273 146.3963 47.66812 92.13577 101.4938 26.92582 127.0118 47.46051 56.32051 83.19856 81.49233 162.4962 77.20104 75.58439 169.1686 164.2996 30.41381 182.6499 162.0494 102.8591 170.8801 104.3168 105.8159 130.8167 112.8716 224.9644 224.3847 223.2051 133.3604 243.9385 249.8039 242.2437 249.5796 255.4408 252.5851 239.3998 236.1737 235.4931 244.6957 242.1843 278.0018 255.9462 272.9432 271.5327 259.8932 262.6804 256.8502 216.5283 269.6757 277.3626 271.9619 287.0627 290.6579 298.2097 301.7006 270.2758 281.1868 310.5672
98.65597 35.34119 97.3242 95.95442 49.72927 34.17601 31.01612 32.28002 92.13577 91.04944 165.0273 0 162.0432 117.5043 73.02739 64.38167 190.1289 41.10961 209.9345 219.3855 246.5198 244.5915 19.41649 239.754 237.8424 24.08319 28.05773 172.1308 31.76476 33.73426 260.5724 45.01111 260.4611 236.0191 272.3031 240.5535 105.9481 108.4827 110.5102 255.8066 157.2768 160.125 158.8081 161.79 164.7544 164.6791 163.1725 164.0122 166.003 167.3619 168.1257 191.6064 188.3997 192.0521 191.7707 190.6895 192.3148 193.0026 318.5475 196.7359 201.4349 218.0969 223.3226 226.4332 237.3036 238.5713 332.0015 340.846 301.4797
145.9359 158.0439 143.9568 141.4857 150.0231 155.3363 155.7704 153.0844 133.125 131.189 146.3963 162.0432 0 128.1881 128.6686 126.0121 151.0454 129.8574 158.7315 165.8042 184.374 182.178 144.8392 176.9999 174.8086 145.2446 138.5907 123.1147 151.9476 132.5176 178.9521 128.735 175.7431 126.0111 162.0212 125.9011 137.3443 134.2168 130.7433 130.2677 122.7341 129.0339 119.3322 127.5781 133.8889 129.8798 112.584 107.7025 105.5856 117.1876 113.3052 149.1186 120.6895 141.7924 139.9971 124.8041 127.7192 119.7156 166.3688 134.9171 142.9789 129.4611 146.5211 149.9929 155.9706 159.9048 169.9915 178.9804 167.5234
