0 22.06304 25.87362 30.26733 19.22961 16.05546 122.01 123.0137 45.6192 146.0974 142.2146 160.5447 33.24321 30.81306 79.51967 155.0213 88.00253 45.93867 64.9072 126.0758 46.04466 168.4006 64.10299 172.3807 151.3109 61.99373 111.6831 99.20237 128.1572 172.239 130.5416 87.15902 180.8435 153.7274 90.53422 153.7913 157.4837 102.9633 136.7785 146.8745 152.511 152.6224 134.5515 144.0568 157.5197 141.4595 149.572 202.7283 171.1299 225.0106 170.8502 209.8788 170.0621 207.6699 221.841 180.3823 187.7519 190.2519 185.7465 188.9412 245.1594 241.1758 235.225 198.7229 214.649 258.1242 268.5575 273.6082 283.9926 267.1007 240.7234 272.0835 254.2757 242.6825 244.5079 248.0647 286.8038 260.6155 295.6576 265.8404 303.3482 298.911 295.0047 307.8465 278.6828 297.0075 291.6924 293.8777 320.5776 307.4065 297.1154 311.6783 308.9878 308.6155 321.8159 292.805 293.9095 311.1727 304.4932 308.59 311.3087 311.0441 314.692 319.1924
22.06304 0 5.830952 51.47815 10.81665 13.45362 99.985 101.1002 64.84597 124.1491 120.2848 152.9013 28.86174 38.28838 99.63634 133.3135 67.74216 60.50826 82.96083 104.7521 59.81639 146.7045 81.24352 150.7446 129.9091 78.03133 91.41663 118.3089 107.5663 150.9255 110.0591 103.4517 159.8695 133.7759 104.0048 133.9888 137.8441 114.7693 151.2688 162.4315 167.5366 167.2139 146.219 157.3348 172.2469 153.2645 162.1142 185.2836 183.0956 207.3282 182.5842 193.1968 181.4745 191.6716 205.2998 189.9921 198.0909 201.01 195.041 198.8618 228.6416 225.6745 220.2045 207.8702 225.0074 243.2118 254.3325 260.0192 269.6164 254.2833 248.2035 258.9903 262.8345 248.2781 250.3198 253.0613 274.0018 268.3375 282.6765 272.8828 291.5956 287.9601 285.5679 297.3113 277.6509 288.7352 285.4137 287.5587 309.8181 298.5733 290.7487 302.8387 300.8322 302.0478 311.6023 292.6465 291.043 303.2046 307.5386 312.3604 314.6061 313.8487 318.0967 312.418
25.87362 5.830952 0 54.03702 9.848858 13.60147 96.42095 97.24325 66.21933 120.3536 116.4522 147.3955 25.07987 36.87818 101.186 129.153 62.64982 60.28474 83.65704 100.2447 59.36329 142.5303 81.60145 146.5071 125.4649 78.02706 86.35392 119.2686 102.6475 146.4189 105.0952 103.3308 155.1556 128.6313 102.9417 128.7983 132.6084 113.1459 150.3238 161.8209 166.7288 166.2603 144.423 155.9848 171.3272 151.486 160.5273 179.6552 181.2898 201.735 180.7125 187.4913 179.5132 185.914 199.5846 187.5233 195.8009 198.8291 192.4812 196.4586 222.9282 219.8932 214.4015 205.2511 222.6813 237.4068 248.5096 254.1889 263.7973 248.4552 245.1224 253.16 260 244.7693 246.8562 249.4193 268.1735 265.2942 276.8465 269.6757 285.7866 282.179 279.866 291.5476 272.8883 283.1148 279.9732 282.1135 304.0432 292.9095 285.2977 297.1738 295.2186 296.574 305.8529 288.0139 286.007 297.6054 303.4633 308.4234 310.5753 309.7241 314.0847 306.9218
30.26733 51.47815 54.03702 0 45.04442 41.04875 150.1632 150.6063 18.02776 173.7383 169.7874 164.9422 48.75449 34.05877 49.55199 181.7485 112.5389 28.57009 37.71604 151.9901 30.26549 195.0322 38.44025 198.8133 177.2188 38.43898 135.724 69.89278 152.5402 197.8042 154.69 61.44306 205.5608 176.6182 68.70953 176.4115 179.7693 82.86133 112.0502 120.7394 126.9114 127.5245 113.4637 120.6866 132.2006 120.0167 127.0157 220.7714 148.9228 243.2386 148.9329 226.6032 148.5564 223.3294 238.2142 160.9752 167.3141 169.2602 166.6523 169.0089 261.2834 255.6971 249.0462 179.6218 193.8564 271.5621 280.8291 284.8508 296.3798 277.2183 223.2151 282.5774 235.3041 227.5434 229.072 233.6365 296.7305 242.6211 305.7908 248.6463 311.5542 305.9493 299.8416 314.1974 271.8897 300.1366 292.0223 294.2448 327.1701 311.2619 297.5211 315.5095 311.8493 309.2081 327.5882 284.7034 289.4685 313.7467 292.0719 295.2033 298.5113 298.8863 301.7323 319.9953
19.22961 10.81665 9.848858 45.04442 0 4 105.119 105.6279 56.51548 128.7633 124.8257 145.5661 19.0263 27.58623 91.50301 137.0857 69.07966 50.5099 73.81396 107.7033 49.64877 150.4235 71.75611 154.3027 132.9691 68.21942 92.70383 109.444 109.2817 153.7807 111.6154 93.55346 162.1149 134.6143 93.50936 134.6477 138.3112 104.0625 140.8448 152.2005 157.1894 156.7881 135.4732 146.7285 161.8394 142.5237 151.4265 183.6328 172.3514 205.8835 171.8255 190.9398 170.6986 188.9047 202.9409 179.1759 187.2779 190.2052 184.2281 188.0452 226.2742 222.5758 216.7787 197.0609 214.193 239.7269 250.4157 255.7206 265.8007 249.5376 237.4742 254.4032 252.0496 237.7162 239.7353 242.5716 269.2582 257.5966 278.0378 262.1908 286.2953 282.2517 279.1451 291.4052 268.3151 281.8102 277.7049 279.866 304.0267 291.8921 283.0756 296.1625 293.8656 294.4561 305.5503 283.106 282.2145 296.1621 297.3567 302.0629 304.3846 303.7104 307.8589 304.9098
16.05546 13.45362 13.60147 41.04875 4 0 109.1146 109.605 52.63079 132.7403 128.8 146.6628 19.23538 25 87.60822 141.0124 72.8011 47.15135 70.11776 111.5706 46.40043 154.3434 68.17055 158.2091 136.8366 64.77054 96.38465 105.6882 113.0066 157.6214 115.317 90.15681 165.8832 138.1919 90.55385 138.1955 141.8238 101.415 137.816 149.0134 154.0925 153.7612 132.9097 143.9071 158.7955 139.9464 148.7347 186.6789 169.7793 208.9689 169.2926 193.8298 168.2201 191.6586 205.7984 177.0198 185 187.8563 182.1318 185.8413 229.1201 225.2199 219.3285 195 211.9297 242.2499 252.8003 257.9787 268.2126 251.6446 235.7329 256.5638 250.122 236.3155 238.296 241.282 271.3595 255.8202 280.1732 260.5379 288.1892 283.9894 280.5887 293.0614 268.1511 283.0283 278.539 280.708 305.7258 293.2183 283.9268 297.4899 295.061 295.3462 307.1433 282.7808 282.3987 297.3214 296.4406 301.0149 303.4238 302.8399 306.8791 305.8398
122.01 99.985 96.42095 150.1632 105.119 109.1146 0 6.5 160.1999 24.69818 21.16864 151.1351 106.9205 124.904 194.8097 36.50342 46.06517 149.5535 174.9529 23.02173 147.8005 49.33446 171.6943 53.82676 37.62236 166.8149 37.73592 210.4471 35.67212 57.34544 38.0526 190.0454 68.96557 57.97413 184.0489 59.66574 64.03124 189.2327 229.2428 242.7447 245.9644 244.3614 216.4555 231.2882 249.4835 223.1883 233.4524 119.9208 250.9283 137.6154 249.7078 131.9394 247.6449 135.1481 143.405 249.4674 259.3704 263.4919 253.002 258.6523 164.4688 168.0774 166.1114 264.2593 284.4444 187.4807 201.6383 210.459 214.8953 209.497 295.574 212.2758 313.3832 288.425 291.158 290.5185 227.706 315.3823 234.7871 317.0394 249.6898 250.5115 256.0703 261.3752 288.2586 264.8339 271.459 273.249 271.9324 271.1844 275.9742 275.1313 276.6532 285.5138 276.4073 305.9886 292.515 279.7892 333.5881 341.1627 341.321 338.541 345.0755 294.2108
123.0137 101.1002 97.24325 150.6063 105.6279 109.605 6.5 0 160.007 23.13547 19.2101 145.336 106.265 124.291 194.4038 33.09456 43.4885 148.7582 174.2362 16.53028 146.9294 46.33363 170.8309 50.67317 32.78809 165.8216 32.40756 209.5573 29.21044 53.20009 31.56343 188.6637 64.40885 51.72282 182.1407 53.369 57.76028 186.8562 226.8843 240.5187 243.5678 241.8682 213.5913 228.6099 246.9762 220.264 230.5737 113.7025 247.7282 131.6406 246.4655 125.6433 244.3486 128.7566 137.1614 245.7463 255.7171 259.8966 249.1771 254.9122 158.358 161.7815 159.7381 260.3003 280.5926 181.1774 195.2927 204.0692 208.6103 203.0449 291.0365 205.8476 308.9599 283.567 286.3237 285.5368 221.2854 310.7785 228.3949 312.2935 243.235 244.0251 249.5721 254.8848 282.3407 258.3549 265.0684 266.8525 265.4553 264.689 269.5701 268.6345 270.1689 279.084 269.9171 300.1171 286.3673 273.308 328.072 335.7324 335.8158 332.9703 339.5737 287.7608
45.6192 64.84597 66.21933 18.02776 56.51548 52.63079 160.1999 160.007 0 183.0027 179.005 157.8514 54.33231 36.67424 34.99143 189.9803 119.708 18.06239 19.81161 159.706 20.51828 203.0744 20.45403 206.6294 184.6813 21.11608 142.0422 53.66563 158.8978 204.784 160.8229 43.41947 211.7079 181.4635 51.24451 181.0414 184.0978 65.73431 94.0226 102.8251 108.9335 109.5103 95.85927 102.7144 114.2016 102.3181 109.1238 221.5513 131.0458 243.9877 131.0954 226.4155 130.7823 222.4433 237.6994 143.5897 149.6964 151.5388 149.3251 151.4893 260.4496 253.8228 246.757 162.2621 176.1369 268.8885 277.3626 280.7223 292.9095 272.4427 206.1553 278.0018 217.883 211.1421 212.577 217.4419 291.743 225.4107 300.887 231.6247 305.4849 299.2324 291.9246 307.0586 258.4357 291.3022 281.7836 284.0158 320.1176 302.7689 287.2985 306.9874 302.8283 299.0354 320.0766 270.6677 276.9783 304.5685 276.4073 279.2132 282.7083 283.2984 285.87 309.8903
146.0974 124.1491 120.3536 173.7383 128.7633 132.7403 24.69818 23.13547 183.0027 0 4.013865 155.216 129.0969 147.1224 217.2943 14.089 65.11528 171.4563 196.9632 27.78489 169.5789 25.3092 193.4626 29.91521 20.43793 188.3628 48.76474 232.1422 37.47666 35.36241 38.28838 210.8418 47.76243 47.67599 203.7351 49.81967 53.46027 207.7811 247.7685 261.5894 264.3681 262.5119 233.6172 248.9523 267.5892 240.1604 250.5394 106.5692 267 121.7539 265.6464 119.3399 263.4122 124.004 129.9885 263.765 273.8923 278.2121 266.9082 272.8608 149.4657 155.0484 154.2628 277.6274 298.1848 174.3932 189.0608 198.5674 201.4001 199.01 306.4148 201.1591 324.7106 297.7129 300.5611 299.1471 216.3331 325.8711 222.8116 326.8333 239.0753 241.1016 248.6966 252.1607 290.5116 258.7682 267.8582 269.5199 262.0005 264.0701 272.0707 267.8586 270.2832 280.974 267.1198 308.5984 292.4261 273.5617 338.8643 347.0014 346.6554 343.4239 350.4258 289.0848
