0 105.0048 11.5434 14.31782 5.656854 7.211103 16.49242 20.61553 15.23155 15.20691 16.40122 21.61821 49.24429 91.90365 13.58308 60.87693 52.20153 22.39296 16.27882 53.91892 60.08328 53.31041 55.4617 151.6167 28.86174 96.46243 91.70605 73.98799 89.96604 158.2688 68 68.09552 157.9272 157.1751 82.36504 135.3588 169.0199 151.0421 169.6408 137.2953 168.2379 62.96825 147.6279 133.0564 122.4949 117.7051 184.0387 188.8869 147.1224 166.331 224.5139 162.5608 182.8333 229.1026 198.5951 192.2342 217.0829 223.7856 213.7709 259.434 237.4721 243.6483 235.2743 229.9565 229.5125 236.8649 246.5461 240.0469 249.6237 231.4357 255.9981 258.5655 258.544 246.6759 266.4301 270.5573 291.9803 285.6169 275.85 280.1051 280.6466 283.7016 290.6441 290.1189 294.2724 295.058 315.9272 317.6303 297.901 296.9415 301.0399 297.1397 310.8456 317.9717 317.5862
105.0048 0 116.5 119.0168 109.0413 111.0405 121.0372 125.064 119.105 115.9321 118.3427 122.8602 57.87055 19.38762 107.2311 48.08326 56.75385 121.5954 103.097 56.46459 51.26402 155.2933 156.6972 144.9447 101.6514 30.8707 33.28663 174.8682 36.70453 58.83026 167.8869 167.2872 59.64059 61.07373 181.2457 46.64762 72.31379 58.65731 74.02702 51.88449 75.00667 148.4082 62.76942 221.6529 207.5307 199.2699 110.6854 117.1804 227.9759 245.935 161.1164 225.3974 251.9087 170.7923 263.5033 251.7459 282.5261 288.7802 271.5879 211.0261 299.107 302.0968 285.8041 229.2117 229.6824 287.842 304.9475 291.3597 308.4575 234.9649 312.2682 313.2477 314.0143 288.73 322.4795 325.8838 257.8187 260.2326 312.0773 315.2199 316.974 320.3626 326.9557 319.3259 330.4924 292.4658 290.5581 291.6865 334.0314 326.4832 337.1365 322.7786 345.8916 309.4576 311.09
11.5434 116.5 0 3.201562 8.077747 6.264982 5.408327 9.394147 5.59017 10.04988 9.124144 13.31632 60.33448 103.1481 16.00781 71.87663 63.07337 15.56795 20.86265 64.64132 70.82549 42.5 44.84696 155.6817 32.72996 107.2206 102.4024 63.22557 100.5193 169.3613 57.56084 57.83814 168.9564 168.087 71.9809 146.083 179.9092 161.7949 180.4612 147.8386 178.9225 56.65907 158.0134 124.1098 114.3252 110.2554 193.2796 197.9558 139.3243 158.5126 232.5796 157.373 176.4348 236.6923 192.6272 187.1049 210.8631 217.5713 208.6342 265.8689 231.6058 238.1601 230.9031 231.8647 231.325 232.4204 241.042 235.5297 244.0394 232.8481 250.7044 253.4601 253.3362 243.2925 261.0924 265.2857 296.7849 289.5794 272.9469 277.3057 277.6945 280.686 287.6217 287.9605 291.2362 296.5207 319.6721 321.4238 294.8512 294.6939 297.9736 295.3561 307.8445 319.916 319.3137
14.31782 119.0168 3.201562 0 10.04988 8.062258 2.236068 6.324555 3 8.732125 7.071068 10.52192 62.514 105.3968 16.32483 73.97973 65.11528 13.1064 21.40093 66.59767 72.78049 39.35734 41.67733 155.0988 32.64966 109.1421 104.2929 60.08235 102.3339 171.4701 54.3783 54.6443 171.0205 170.0735 68.7968 147.9628 181.878 163.6855 182.387 149.6162 180.7678 53.85165 159.7028 120.9339 111.2115 107.2217 194.4254 199.0283 136.2424 155.4252 233.2477 154.6512 173.5195 237.1856 189.7709 184.3828 207.9663 214.6742 205.9053 265.9568 228.7575 235.3689 228.3002 230.6447 230.0804 229.8043 238.2478 232.9002 241.2323 231.5005 247.942 250.7278 250.5873 240.8693 258.3215 262.5248 296.352 288.9014 270.6109 274.9895 275.348 278.3264 285.2595 285.7726 288.8706 295.1665 318.9248 320.6899 292.4825 292.4863 295.6011 293.2456 305.4832 318.6801 318.022
5.656854 109.0413 8.077747 10.04988 0 2 12 16.03122 10.19804 9.552487 10.81665 16.03637 52.46904 95.34716 9.823441 63.95311 55.10898 16.73652 13.89244 56.63259 62.8172 48.10405 50.15974 149.6416 26.40076 99.20181 94.37161 68.71843 92.46561 161.4466 62.6099 62.64982 161.0124 160.1 76.94154 138.0507 171.9139 153.7669 172.4471 139.7784 170.8801 57.45433 149.94 127.4049 116.8461 112.1004 185.3058 190.0164 141.4956 160.7047 224.9055 157.3086 177.3697 229.1724 193.2046 187.0027 211.653 218.3575 208.5426 258.7856 232.1056 238.3537 230.2216 227.0154 226.5304 231.7952 241.2488 234.9606 244.3113 228.286 250.7442 253.3511 253.3081 241.8781 261.1685 265.3097 290.4281 283.6353 271.1923 275.4782 275.9755 279.0129 285.9545 285.6869 289.5794 291.9439 313.8439 315.5709 293.2047 292.4829 296.3393 292.8276 306.165 315.0651 314.587
7.211103 111.0405 6.264982 8.062258 2 0 10 14.03567 8.246211 8.321658 9.219544 14.42478 54.45181 97.33591 10.5119 65.9242 57.07013 15.40923 15 58.57687 64.7611 46.23851 48.33218 150.5159 27.29469 101.1385 96.30161 66.87966 94.37808 163.4166 60.82763 60.90156 162.9755 162.0494 75.17978 139.9786 173.86 155.6971 174.3846 141.6827 172.8005 56.4358 151.8223 125.9365 115.5206 110.9076 187.0194 191.7035 140.2462 159.4553 226.4343 156.5439 176.3859 230.6252 192.3018 186.2525 210.706 217.4121 207.7932 260.05 231.225 237.5426 229.6127 227.517 227.0154 231.1731 240.435 234.3256 243.4831 228.7018 249.9693 252.6106 252.549 241.4477 260.3863 264.5397 291.4215 284.4873 270.8491 275.1537 275.6238 278.65 285.5906 285.4768 289.2132 292.3683 314.6585 316.3937 292.8361 292.2572 295.9679 292.6841 305.8055 315.5725 315.0571
16.49242 121.0372 5.408327 2.236068 12 10 0 4.123106 2.828427 8.902247 6.708204 9.089545 64.38167 107.286 17.33494 75.80237 66.91039 12.00463 22.47221 68.34654 74.52516 37.12142 39.44617 155.2002 33.24154 110.8558 105.9906 57.84654 103.9898 173.2772 52.15362 52.43091 172.8034 171.8139 66.57327 149.6462 183.6075 165.3731 184.0924 151.2415 182.4281 52.20153 161.2762 118.8276 109.2016 105.3114 195.6687 200.2255 134.2721 153.4471 234.1848 153.0555 171.7323 238.0084 188.0425 182.784 206.1965 212.9037 204.2988 266.507 227.0352 233.7017 226.8083 230.2694 229.6867 228.3002 236.5777 231.3839 239.5496 231.0292 246.3019 249.116 248.9598 239.535 256.6729 260.8855 296.5409 288.9169 269.3497 273.7448 274.0775 277.0448 283.9754 284.6349 287.5835 294.685 318.8887 320.6634 291.1924 291.3319 294.3077 292.1712 304.1989 318.286 317.5862
20.61553 125.064 9.394147 6.324555 16.03122 14.03567 4.123106 0 6.082763 11.2361 8.602325 8.452101 68.26419 111.1813 20.35927 79.6304 70.71068 11.82277 25.4951 72.09196 78.26238 33.12099 35.51056 156.3553 35.4683 114.5426 109.6586 53.84443 107.6052 177.0706 48.25971 48.60041 176.5673 175.5249 62.68174 153.2873 187.3038 169.0174 187.7578 154.8063 186.0349 50 164.7695 115.3646 106.0189 102.3938 198.6838 203.1705 131.1869 150.3363 236.7203 150.8675 169.0946 240.3601 185.5398 180.5796 203.5927 210.2974 202.0718 268.4045 224.5395 231.332 224.831 230.532 229.9152 226.2963 234.2008 229.3523 237.1434 231.1114 243.9919 246.8693 246.6779 237.8949 254.3423 258.5754 297.8129 289.8827 267.8586 272.2876 272.5665 275.5097 282.4341 283.3972 286.0354 294.7359 319.7577 321.5494 289.6377 290.059 292.7456 291.0618 302.6549 318.498 317.72
15.23155 119.105 5.59017 3 10.19804 8.246211 2.828427 6.082763 0 6.103278 4.123106 7.727273 62.20129 105.1203 14.57738 73.5527 64.62971 10.13794 19.72308 66.00947 72.18033 38.07887 40.24922 152.4755 30.41381 108.4666 103.5857 58.76129 101.5442 170.9883 52.83938 53 170.4846 169.4462 67.23095 147.2209 181.2272 162.9505 181.6865 148.7616 179.9778 51.07837 158.7514 118.7939 108.8531 104.702 192.9462 197.4848 133.8096 153.0033 231.3752 151.8223 170.845 235.185 187.0401 181.5544 205.273 211.9811 203.0813 263.6854 226.0199 232.5865 225.4107 227.7718 227.2004 226.9207 235.4676 230.0228 238.4617 228.5924 245.1396 247.9061 247.7761 237.9181 255.5249 259.7215 293.7899 286.2254 267.6402 272.0151 272.3793 275.3605 282.2942 282.7808 285.906 292.2555 316.2183 317.989 289.5186 289.4965 292.638 290.2482 302.5178 315.8006 315.127
15.20691 115.9321 10.04988 8.732125 9.552487 8.321658 8.902247 11.2361 6.103278 0 2.692582 7.061858 58.5 101.3505 9.340771 69.61501 60.63209 7.189885 14.39618 61.84254 67.97242 39.77751 41.58425 146.4036 24.39775 104.0685 99.14762 60.13988 96.98869 166.827 53.77034 53.67728 166.2415 165.0674 67.99449 142.6893 176.8081 158.4191 177.1955 144.0703 175.3603 48.12744 153.9229 117.8866 107.2952 102.6024 187.4727 191.944 131.9669 151.1762 225.5355 148.372 168.0811 229.2537 184.0306 178.0906 202.4136 209.1202 199.6303 257.6165 222.9647 229.3278 221.5948 221.9803 221.4255 223.1395 232.2181 226.2769 235.2557 222.8929 241.7823 244.4532 244.3752 233.6734 252.1929 256.3562 287.6982 280.1825 263.2128 267.549 267.9725 270.9794 277.9177 278.0814 281.536 286.5633 310.1971 311.9635 285.1548 284.8307 288.2815 285.4212 298.138 310.023 309.3885
