0 4.123106 41.7163 100.9022 23.08679 98.60147 96.17302 49.59307 161.2925 142.7489 145.8402 82.23898 90.76909 93.5 111.1902 94.7782 121.4712 120.6866 141.3091 196.6882 212.9099 166.56 221.9533 221.7053 220.8376 232.6161 249.8249 253.1427 278.64 280.4501 273.0792 276.8596 269.9004 278.2485 279.4946 281.6687 286.0581 287.6474 290.9661 293.5532 293.4046 292.3119 288.5156 311.5048 292.9373 296.4899 299.0088 301.0353 303.4209 305.3134 306.2372 308.393 310.0536
4.123106 0 39.9531 101.1941 18.97367 98.74842 96.20941 47.95281 157.372 142.8714 145.807 81.18035 88.02667 90.78684 108.6566 91.97911 120.5249 119.6505 138.1639 195.4258 211.1969 162.6999 220.205 219.9096 219.0074 228.5416 245.7122 249.0306 275.5599 277.3829 269.0005 273.5877 265.7899 274.13 275.9642 278.0868 282.4823 284.0176 287.2703 289.9111 289.7348 288.5953 284.507 308.1659 289.0004 292.676 295.263 297.2394 299.6018 301.558 302.5099 304.6691 305.9743
41.7163 39.9531 0 139.8231 35.58441 137.0711 134.2851 81.59589 159.3602 180.9047 183.3947 115.8641 51.53909 54.03702 70.65763 55.79679 154.9597 153.6896 103.9447 227.5137 240.3562 138.2697 249.0472 248.42 247.2782 210.4056 230.4892 233.6932 291.2018 293.1766 250.6761 286.5842 250.082 259.5236 284.7253 285.8715 290.3386 290.8114 292.6645 296.4007 295.6552 293.5209 281.0133 319.8445 288.0946 295.2601 299.4679 300.2307 301.9876 305.484 307.0676 309.2839 298.6511
100.9022 101.1941 139.8231 0 106.0295 4.242641 7.81025 62.03807 166.7931 42.05948 45.79423 35.60899 180.2714 183.1461 201.8143 183.4292 38.83298 40.4475 222.4073 109.0183 132.5014 226.2145 141.6616 142.3938 142.299 271.5621 280.4929 283.7693 229.8369 231.0887 309.0275 235.2127 299.9542 305.041 248.6524 253.1403 256.9436 261.1154 267.7107 267.2812 268.5973 270.1296 287.6891 270.4737 285.3384 279.866 278.0836 283.0071 286.7229 284.5804 283.8327 285.6746 316.8927
23.08679 18.97367 35.58441 106.0295 0 103.0012 100.0312 46.18953 140.0544 146.3771 148.5856 80.40056 75.78057 78.64 97.14036 79.37352 119.3995 118.1112 123.415 192.097 205.597 144.6003 214.3927 213.865 212.7963 209.6312 226.7388 230.0571 262.8217 264.7097 250.0785 259.8312 246.8162 255.1651 260.7954 262.6295 267.0548 268.2872 271.1646 274.1067 273.7741 272.3697 266.53 294.0072 271.4761 275.8863 278.866 280.5517 282.7777 285.1022 286.2136 288.3908 287.5035
98.60147 98.74842 137.0711 4.242641 103.0012 0 3.605551 58.55529 162.6619 44.14748 47.44588 31.40064 176.9174 179.7902 198.4565 180.0327 36.68787 38.07887 218.6801 108.5772 131.4672 222.0923 140.6627 141.3153 141.1559 267.32 276.2739 279.5514 227.2642 228.5432 304.795 232.3639 295.744 300.8521 245.4588 249.884 253.7124 257.8144 264.3274 263.9834 265.2593 266.7208 283.8257 267.6752 281.6026 276.3277 274.6534 279.5085 283.196 281.1548 280.4514 282.3048 312.9297
96.17302 96.20941 134.2851 7.81025 100.0312 3.605551 0 55.29969 159.3918 46.69047 49.68009 27.80288 173.7089 176.58 195.2434 176.7966 35.8469 37 215.244 109.0413 131.3968 218.4903 140.6165 141.1984 140.9823 263.7973 272.8356 276.1159 225.7299 227.0352 301.3188 230.5559 292.326 297.4777 243.2961 247.655 251.5094 255.5372 261.9618 261.7089 262.942 264.3274 280.9128 265.9116 278.8422 273.7919 272.2361 277.0162 280.6724 278.7418 278.0863 279.9518 309.8903
49.59307 47.95281 81.59589 62.03807 46.18953 58.55529 55.29969 0 132.1822 100.8368 102.7275 34.27422 118.426 121.2953 139.955 121.4973 73.52135 72.39744 160.7526 147.6236 163.3203 169.3184 172.3602 172.1164 171.2583 223.2817 236.1062 239.4564 233.7821 235.4784 262.638 233.8206 256.1618 262.8879 239.6916 242.6453 246.9063 249.3735 253.8623 255.4496 255.7979 255.604 260.1116 269.0379 261.7735 261.8614 262.8413 265.9487 268.8607 269.2992 269.6394 271.712 285.3432
161.2925 157.372 159.3602 166.7931 140.0544 162.6619 159.3918 132.1822 0 181.6122 178.6293 133.8443 148.1282 149.4802 159.8531 147.1629 141.395 138.5683 146.7103 164.9896 156.9318 107.1999 161.5691 159.3525 157.257 113.9723 116.7193 119.8261 145.8547 148.0584 146.6865 135.7733 135.1737 139.1095 127.7096 127.9431 132.4065 132.1556 133.4386 137.5488 136.5744 134.204 128.28 165.6052 131.6671 136.2236 140.1099 141.069 143.0442 146.1476 147.7095 149.927 153.3098
142.7489 142.8714 180.9047 42.05948 146.3771 44.14748 46.69047 100.8368 181.6122 0 6.227181 68.593 218.9432 221.7983 240.408 221.8412 40.60788 43.41659 258.0891 77.83315 105.0815 255.566 113.6002 114.9826 115.447 292.515 298.1564 301.3105 215.2812 216.1874 327.7941 224.0179 316.7846 320.4949 242.0516 247.4207 250.7848 255.9751 263.7954 262.0068 263.9403 266.6027 292.7456 258.1182 287.6265 278.4421 274.8136 280.8452 285.014 281.1565 279.6855 281.3201 324.1543
