0 24.18677 68.11755 25.4951 33.24154 75.95393 108.0005 113.4372 19.41649 31.89044 130.6139 60.82397 26.92582 59.4138 146.2815 46.61545 54.40588 114.2366 92.66067 90.55385 115.2443 49.0408 89.35883 88.20431 85.40752 92.42734 108.706 78.74643 52.88667 63.24555 90.44335 100.4988 61.91123 76.36753 93.30193 100.4734 78.49484 96.2133 60.01666 82.13404 95.13149 143.3431 65.45991 145.3616 84.95881 95.67131 96.93812 108.2312 99.76472 114.7007 110.0477 191.1242 86.01889 94.20191 80.04998 113.8991 121.918 104.6375 104.2017 128.4251 166.414 103.1952 93.55747 105.9906 110.0727 109.0046 126.4002 185.6482 203.8553 186.8154 138.9829 185.2911 134.8258 188.2153 186.6789 137.9275 190.1595 190.1421 205.061 170.6605 160.3122 190.2446 194.2777 189.7226 212.1745 212.8403 212.8967 194.6182 193.982 189.5059 259.2373 236.7805 287.0649 280.6083 288.9792 285.4085 266.6477 282.0004 302.7185 298.739 276.0203 296.233 290.663 280.8558 290.0431 303.1914 280.3498 285.0702 288.295 290.6441 311.7852 296.3393 298.8812 299.2858 322.0947 301.8352 315.9193 305.6305 317.9261
24.18677 0 44.01136 2.236068 56.32051 51.78803 83.81594 89.26926 32.24903 51.26402 106.5129 38.737 28.6007 77.02597 122.6173 58 69.40461 91.24144 113.0885 110.6933 92.41888 58.13777 109.252 107.8378 104.3525 111.816 86.53323 60 61.22091 50.44799 109.5673 120.4201 50.63596 59.16925 112.0591 119.4806 94.28489 76.41989 57.48913 65.76473 113.0177 120.6866 59.07622 122.6744 68.47627 113.2078 113.9912 126.4002 81.40025 133.2151 127.783 182.6216 73.22739 79.20227 85.95929 130.6675 139.23 119.0042 118.1905 145.8904 144.6914 115.6557 97.9898 116.211 119.6202 117.5968 140.0143 164.9997 182.6089 166.4242 151.7671 165.2282 145.8664 168.3152 166.8832 148.8388 171.0471 170.4142 184.7837 185.5263 172.3514 172.1046 175.7991 172.0862 193.3313 194.2627 194.7563 206.0734 205.2316 199.6059 243.3783 244.9694 272.0133 267.1516 274.6125 271.4719 272.9469 270.8547 288.6772 286 278.3958 284.9228 280.6599 283.3814 280.927 291.6059 279.5943 279.034 281.7108 283.9243 300.7408 289.7723 292.1044 292.7542 310.5769 295.2939 306.1046 299.4077 310.8504
68.11755 44.01136 0 43.01163 100.1249 10.63015 40.43239 46.17359 73.5459 93.55747 63.90618 26.29744 64.84597 117.0043 82.2134 94.42987 107.7033 55.22681 154.538 151.921 57.10736 92.5905 150.2831 148.6607 144.6229 152.3444 54.70832 47.67599 94.51455 57.68882 149.8933 161.3072 60.80296 51.92302 151.991 159.5101 131.9206 55.57877 79.20859 58.46366 152.0855 84.51775 74.65253 86.31338 60.01666 151.9243 152.2005 165.463 64.19502 172.5116 166.3686 179.3129 72.57582 71.84706 113.4548 168.1577 177.1327 154.185 152.9771 183.8396 110.9367 148.7994 122.3479 146.6492 149.0369 145.9109 173.6232 133.8935 149.3352 136.0147 184.0007 135.7863 176.0511 139.23 138.134 178.7512 144.0215 141.7392 154.2012 219.6657 203.0665 147.5974 150.2858 148.8674 166.355 167.9434 169.5317 235.2536 234.1388 226.9989 222.468 268.6429 252.401 251.1036 256.4625 254.3108 293.2115 259.6002 271.0101 271.1549 292.1397 273.0751 271.5529 297.2945 273.5928 279.0788 287.9236 277.7211 279.3027 281.2152 289.1816 287.2508 289.1401 290.2482 297.901 292.726 296.9529 297.3785 307.0065
25.4951 2.236068 43.01163 0 57.14018 50.48762 82.56782 87.9659 32.20248 51.5461 105.119 36.7363 27.65863 76.94154 120.9986 57.38467 69.06519 89.44272 113.2961 110.8603 90.58835 57.31492 109.3846 107.9352 104.3605 111.8719 84.59905 57.80138 60.30755 48.27007 109.5901 120.5404 48.50773 56.93856 112.0279 119.4716 93.93317 74.27651 55.7853 63.52952 112.8716 118.8371 57.14018 120.8305 66.24198 113.0177 113.7409 126.2696 79.20227 133.1212 127.5951 180.4801 71.02288 76.96753 84.72308 130.3572 138.9748 118.4441 117.5925 145.6468 142.7245 114.9097 96.60745 115.2562 118.6002 116.4989 139.3449 162.9408 180.6018 164.3472 151.0008 163.1298 144.9414 166.2077 164.7695 147.8986 168.8998 168.2974 182.7019 184.9459 171.4934 169.9206 173.6269 169.8876 191.1753 192.0963 192.5747 205.1371 204.2768 198.551 241.1514 243.7314 269.78 264.917 272.3766 269.236 271.5529 268.6434 286.4411 283.7693 276.7331 282.7083 278.469 281.7268 278.7562 289.3873 277.7517 276.9567 279.614 281.8226 298.5297 287.6752 290 290.6579 308.3586 293.197 303.9161 297.3214 308.7345
33.24154 56.32051 100.1249 57.14018 0 107.042 139.1155 144.281 29.73214 14.42221 160.9006 88.44898 42.54409 33.83785 174.9006 36.76955 35 141.651 60.80296 59.03389 142.3069 42.04759 58.13777 57.31492 55.47472 61.71558 134.7145 101.1336 45.69464 80.45496 60.10824 69.02898 77.66595 97.06184 63.33443 70.00947 53.666 119.0126 65.94695 101.3558 66.21933 169.6563 74.95332 171.712 104.1009 67.20119 69.06519 78.56844 120.4409 84.5 80.86099 194.6681 100.5099 110.8016 70.40597 85.8021 92.95698 80.11242 80.23092 99.15644 190.6313 81.46318 84.34453 87.29834 92.07063 92.43917 101.9804 207.6836 226.773 208.3867 115.2443 206.3182 113.5297 208.9258 207.2342 116.6919 209.528 210.535 226.2145 143.6941 136.9708 208.0385 212.5519 206.7281 230.8008 231.0195 230.3606 171.36 170.9854 168.0134 272.5014 216.9654 298.7829 289.9276 299.6131 295.4133 248.8534 287.8407 312.7243 306.7898 263.1627 302.1672 294.7304 267.748 292.8276 309.4673 271.5971 283.5207 287.4804 289.9948 317.1766 295.4116 298.2231 298.2767 328.1006 300.8131 319.462 304.12 317.5028
75.95393 51.78803 10.63015 50.48762 107.042 0 32.11092 37.48333 79.30952 99.40825 54.81788 25.07101 69.42622 121.5113 72.22284 98.03061 111.6826 44.59821 159.4522 156.7323 46.47849 95.63472 155.0032 153.2873 149.0149 156.8066 44.29447 41.78516 97.16995 55.86591 154.2757 165.8945 59.4138 46.95743 156.1802 163.6971 135.3486 47.01064 79.40403 52.92447 155.9006 73.93409 73.59348 75.74299 54.08327 155.5956 155.6663 169.1892 56.0357 176.2988 169.8897 171.9843 67.75876 65.52099 114.0395 171.2308 180.3136 156.5248 155.1934 187.0027 100.3076 150.5166 121.918 147.5568 149.6162 146.2088 175.2769 123.2893 138.7083 125.4313 185.1331 125.244 176.6041 128.7012 127.6244 179.201 133.6109 131.2288 143.6001 221.2374 203.6001 137.3827 139.9779 138.7719 155.9134 157.5436 159.2106 235.1537 233.9615 226.4078 212.4453 266.8333 242.467 241.5699 246.6779 244.6406 290.4238 250.6816 261.2594 261.7365 287.7808 264.0473 262.922 292.959 265.2282 269.9481 282.3916 270.3516 271.737 273.5928 280.166 279.6462 281.4551 282.6393 288.7213 285.1009 288.2672 289.8362 299.1354
108.0005 83.81594 40.43239 82.56782 139.1155 32.11092 0 6.009252 111.0846 131.153 23.86304 53.69151 100.6402 152.2939 44.35798 128.1709 142.0614 30.3992 190.4314 187.6347 32.89419 125.2455 185.8345 184.0438 179.5776 187.4053 37.96197 59.40632 126.3373 80.21707 184.8101 196.5777 84.22853 66.00084 186.5244 194.0114 165.0114 54.09662 105.7423 69.64753 185.8676 52.65005 98.16539 53.96398 69.54215 185.4107 185.2542 199.0045 63.24907 206.1529 199.4733 175.91 84.76454 78.35886 140.1289 200.2776 209.4503 184.71 183.2197 216.089 79.97951 177.8718 146.1384 173.6935 175.1878 171.3401 202.3424 104.6714 117.0945 107.4621 211.304 108.3286 201.8616 111.9782 111.3154 204.255 118.7675 114.8047 124.6386 247.9108 228.6164 124.8617 126.3207 127.4333 140.1004 142.3064 144.9613 258.7876 257.4512 249.1177 200.4498 286.6202 230.9228 233.0217 236.279 235.1059 307.6726 245.8354 250.9919 253.7737 300.6878 258.4572 259.5261 305.9021 263.1725 263.7052 291.6209 272.7901 273.3254 274.9184 274.5155 281.0002 282.4419 283.9509 282.0433 286.322 284.3773 291.3808 299.1562
113.4372 89.26926 46.17359 87.9659 144.281 37.48333 6.009252 0 116.0043 136.0331 17.88854 57.98467 105.3043 156.6972 38.45338 132.382 146.3284 27.89265 194.8794 192.0521 30.31914 129.2942 190.2236 188.4038 183.8653 191.6998 36.67424 61.58734 130.2498 83.25863 189.082 200.898 87.32125 68.26419 190.723 198.1919 168.9989 54.56189 109.0046 71.40028 189.9316 47.63665 101.0792 48.8467 71.06335 189.4228 189.1904 203.0025 63.41136 210.1577 203.3925 174.2806 86.29745 79.20859 143.1782 204.0221 213.2135 188.2153 186.6815 219.8295 74.84837 181.1553 148.7179 176.6635 178.0112 174.0632 205.5067 99.65676 111.6468 102.528 214.2154 103.5439 204.5532 107.2054 106.6068 206.8913 114.245 110.0636 119.5073 250.9123 231.2055 120.669 121.9459 123.4148 135.3588 137.6408 140.4315 260.9947 259.6247 251.1145 196.1224 287.8976 226.6148 229.1572 232.1314 231.0887 308.3715 242.533 246.8451 249.97 300.4969 255.0176 256.4391 305.7123 260.3017 260.1557 290.7232 270.6751 271.0609 272.6059 271.0461 278.6844 280.0607 281.6239 278.4044 283.9762 281.1779 289.0848 296.5889
19.41649 32.24903 73.5459 32.20248 29.73214 79.30952 111.0846 116.0043 0 20.09975 132.1855 59.16549 13.0384 44.77723 145.4895 27.78489 37.53665 112.058 81.27115 78.77182 112.6643 29.73214 77.25283 75.76939 72.15801 79.67944 104.9952 71.55418 33.52611 51.85557 77.38863 88.39118 49.51767 67.74216 79.83264 87.27075 62.35415 89.44272 42.72002 72.42237 80.77747 139.933 49.73932 141.9894 75.21303 80.99383 81.84131 94.15413 91.26883 100.9666 95.56411 174.3568 73.25469 82.807 60.63827 98.6002 107.0747 87.69265 87.04596 113.719 160.9998 85.30094 74.1485 87.32125 91.24144 89.9611 109.1238 178.4352 197.3677 179.2456 121.3476 177.3094 116.5032 180.0056 178.3536 119.5701 181.006 181.7058 197.2029 154.1558 142.4114 180.0555 184.4053 179.0417 202.566 202.9433 202.5488 176.551 175.8408 170.9927 246.611 217.8486 273.7211 266.1766 275.1363 271.2803 247.4268 266.2072 288.6148 283.8098 256.6122 280.4942 274.2736 261.4441 273.2471 287.5865 261.1915 267.1105 270.5125 272.9047 295.8733 278.539 281.1494 281.4694 306.4148 284.0185 299.3927 287.703 300.2732
31.89044 51.26402 93.55747 51.5461 14.42221 99.40825 131.153 136.0331 20.09975 0 152.0822 78.8705 31.40064 27.58623 164.8935 22.80351 24.35159 131.2136 61.84658 59.5063 131.6938 27.85678 58.13777 56.82429 53.71633 60.93285 123.6932 89.19641 31.62278 67.53518 58.83026 69.31811 64.49806 84.69357 61.57313 68.84069 47.04083 106.9766 51.66237 88.54942 63.25346 158.5284 60.87693 160.5895 91.24144 63.78087 65.06919 76.40026 107.7868 82.94727 78.16969 180.3609 86.80006 97.34988 57.31492 82.03658 90.02777 73.4983 73.24616 96.54015 178.6102 73.13173 71.34424 77.49194 82.0061 81.78631 95.41488 194.9519 214.2382 195.5326 108.3017 193.3355 105.1903 195.8622 194.1391 108.3374 196.1749 197.3955 213.2159 139.0539 129.8653 194.4016 198.9882 192.9691 217.2671 217.4075 216.6333 164.2932 163.7681 159.9766 258.2576 208.2162 284.435 275.5104 285.2227 281.0071 239.2823 273.4671 298.3161 292.3696 251.8639 287.7933 280.4461 256.5326 278.6324 295.083 259.193 269.7851 273.6512 276.1467 302.8283 281.6026 284.3818 284.4802 313.7292 287.02 305.2212 290.3946 303.6445
130.6139 106.5129 63.90618 105.119 160.9006 54.81788 23.86304 17.88854 132.1855 152.0822 0 73.33636 121 171.6566 22.24956 146.9864 161.0093 29.83287 209.8619 206.9686 31.48412 143.5444 205.078 203.1945 198.4971 206.3318 40.60788 72.44998 144.1839 95.60335 203.6664 215.5737 99.72462 79.12016 205.1323 212.5439 182.964 61.58734 121.5648 80.95678 204.0245 36.5137 112.8938 37.12142 80.06248 203.3937 202.9803 216.9101 69.2026 224.0675 217.1094 172.8081 94.94867 86.26703 154.9839 217.3131 226.5304 200.9602 199.3239 233.0772 62.1365 193.3733 159.3142 188.1117 189.082 184.8946 217.3499 87.07036 97.08244 90.24411 225.3891 91.85814 215.1883 95.52487 95.18929 217.3753 103.4707 98.47842 106.2544 262.2308 241.4953 111.072 111.6549 114.4294 123.5557 126.115 129.4025 270.1967 268.7397 259.7739 185.5586 294.4911 216.0237 220.1113 222.0923 221.5085 313.2874 235.3513 236.771 241.0747 302.8518 247.3419 249.93 308.0584 254.4897 252.0972 290.9983 267.2546 267.1666 268.5554 263.2299 274.607 275.7716 277.5032 270.0019 279.7901 274.2353 285.0439 291.6659
60.82397 38.737 26.29744 36.7363 88.44898 25.07101 53.69151 57.98467 59.16549 78.8705 73.33636 0 47.67133 98.71283 86.45723 74.47968 88.383 53.56823 136.8998 134.068 54.47451 71.61393 132.2393 130.4232 125.9109 133.7424 47.96411 24.91095 72.85068 31.4678 131.1369 142.9297 34.7451 27.34146 132.8338 140.32 111.4017 38.737 54.33436 34.33495 132.2027 82.51953 48.8046 84.53927 36.40818 131.7746 131.6785 145.3738 45.21676 152.516 145.9066 156.2146 47.2314 48.38962 88.96941 146.9259 156.0627 131.8404 130.4565 162.7285 106.0013 125.6058 96.97709 122.4972 124.5454 121.151 150.3304 126.3308 143.8722 127.8211 160.0869 126.7406 151.5351 129.8893 128.5064 154.137 133.0211 132.0614 146.197 196.253 178.5335 134.7364 138.1667 135.118 155.4013 156.4967 157.2871 210.1741 208.9989 201.5607 207.569 242.59 236.8244 233.582 240.0734 237.3806 266.9342 239.8384 254.3974 253.0887 266.0463 253.6143 250.93 271.1916 252.2867 259.9395 262.4745 254.4207 256.3336 258.3439 269.6372 264.3367 266.3686 267.3367 278.8773 269.8396 276.4162 274.3384 284.5591
26.92582 28.6007 64.84597 27.65863 42.54409 69.42622 100.6402 105.3043 13.0384 31.40064 121 47.67133 0 52.20153 133.4957 30.23243 42.95346 99.82485 90.02777 87.32125 100.3307 29.69848 85.61542 83.9345 79.80045 87.54606 92.44458 58.60034 32.64966 38.94868 85.07056 96.56604 36.79674 54.70832 87.14499 94.66428 67.50437 76.48529 33.24154 59.40539 87.32125 127.343 38.62642 129.4025 62.20129 87.23531 87.65843 100.7224 78.23043 107.7369 101.7472 164.2142 60.75566 70.00714 57.69749 103.9423 112.7697 91.21403 90.27181 119.4738 148.0887 87.33413 70.2282 87.61849 91.02198 89.04493 111.866 165.4026 184.3583 166.2077 123.3947 164.2726 117.2902 166.9731 165.3239 120.2539 168.0183 168.6802 184.1657 157.6135 143.8367 167.1706 171.4841 166.2269 189.6233 190.0316 189.6945 177.4915 176.6409 171.0161 234.2669 216.601 261.6223 254.527 263.2299 259.4937 245.0184 255.3258 276.8221 272.4151 251.948 269.5793 263.8257 256.8677 263.1387 276.5863 254.8666 258.275 261.4441 263.7821 285.0772 269.4921 272.0165 272.4427 295.4657 274.9918 289.0571 278.8207 291.043
