0 111.7587 129.3155 128.9079 130.8148 125.5329 123.3795 106.3203 133.8889 80.0042 133.5833 78.10428 133.93 134.0988 51.30789 57.61414 181.4668 68.65311 80.91971 140.6503 70.11776 101.5975 76.42316 80.72484 77.90058 124.773 84.27374 83.43094 96.41029 117.433 118.0953 197.971 119.1522 168.3569 174.4549 153.0114 203.9077 214.3887 183.6743 167.5246 242.158 247.6136 220.1602 220.4372 279.4826 281.4472 268.668 281.0027 297.9539 302.4282 305.5982 286.5493 288.3791 300.6634 302.1001 308.0211 303.4015
111.7587 0 17.56417 17.55705 19.30026 15.70032 16.50757 19.23538 27.9866 182.6204 29.30017 179.4444 32.5 35.10698 104.1081 131.1414 200.9282 150.3671 76.6942 52.54046 147.765 192.7158 151.8107 158.1218 151.6592 85.56902 158.7248 154.5749 179.0427 207.7703 207.4861 98.29802 207.3988 80.30809 83.9196 88.56918 114.5755 122.5255 129.1172 229.1037 181.6274 192.1002 264.2092 223.4898 221.866 223.2857 239.0701 244.5046 259.6738 262.8599 265.0458 304.3296 305.2417 323.7445 326.0621 288.3834 327.9062
129.3155 17.56417 0 4.609772 4.123106 9.433981 14.42221 30.70016 19.52562 199.7636 22 196.5302 26.51886 30.06659 120.2082 147.3473 209.7813 166.6201 90.04721 49.09175 163.817 209.0659 167.6305 173.954 167.3708 91.58752 174.3382 170.0359 194.9225 223.9464 223.5911 85.8021 223.415 73.17938 75.58439 88.11924 105.0078 111.8928 128.0635 242.4232 177.2484 188.5206 275.0727 229.4896 217.2234 218.5063 239.4264 243.5262 258.124 261.0269 263.0005 311.2073 311.9776 331.1691 333.5881 289.6731 335.4907
128.9079 17.55705 4.609772 0 2.061553 5.315073 10.25914 27.77139 15.13275 198.2618 17.52855 194.9693 22 25.5196 118.0095 145.1716 205.6035 164.4536 86.88642 44.54492 161.5402 206.9303 165.2309 171.5554 164.9189 87.20635 171.8344 167.4668 192.5332 221.7008 221.3058 82.85077 221.0814 69.04447 71.63972 83.51796 101.3493 108.477 123.4909 239.0758 172.9053 184.1121 271.1757 225.0279 212.9184 214.2154 234.8303 238.9712 253.5966 256.5147 258.5005 306.8 307.5585 326.8077 329.2359 285.0653 331.1439
130.8148 19.30026 4.123106 2.061553 0 7.211103 12.04159 29.80772 15.5 200.3026 18.02776 197.0138 22.58871 26.1725 120.0708 147.233 207.2283 166.515 88.87351 45.17743 163.6001 208.9918 167.2872 173.6116 166.9731 88.67982 173.8859 169.5147 194.5896 223.761 223.3652 82.0061 223.1395 69.05714 71.47027 84.34453 100.9517 107.912 124.1823 241.0187 173.1589 184.4587 272.9469 226.3932 213.122 214.4015 235.6141 239.6038 254.1594 257.0439 259.0043 308.2288 308.9741 328.2834 330.7204 285.9379 332.6334
125.5329 15.70032 9.433981 5.315073 7.211103 0 5 22.7706 12.97112 193.9499 14.86607 190.616 18.92749 22.2036 113.2652 140.4287 200.3889 159.7099 81.68537 41.04875 156.7323 202.1952 160.3527 166.6763 160.0125 82.15879 166.8991 162.4989 187.6551 216.8986 216.4809 82.807 216.2296 66.8298 69.857 79.51101 100.0642 107.6151 119.7048 233.8076 170 181 265.8721 220.0939 210.1071 211.4427 230.8289 235.2573 250.018 253.0031 255.0397 301.783 302.5574 321.7359 324.1543 280.8959 326.0567
123.3795 16.50757 14.42221 10.25914 12.04159 5 0 18.82817 11.71537 190.6526 12.80625 187.2684 16.10124 18.97367 109.444 136.5939 195.3892 155.8661 77.15245 37.33631 152.8005 198.3513 156.3202 162.6407 155.9391 77.19715 162.7815 158.3337 183.6158 212.9601 212.5112 82.03658 212.2222 64.12921 67.53518 75.23962 98.09913 106.0189 115.5692 229.1048 166.5443 177.3697 260.9234 215.1738 206.7124 208.0793 226.4972 231.1385 246 249.0363 251.112 296.8265 297.6071 316.7602 319.1755 276.439 321.0763
106.3203 19.23538 30.70016 27.77139 29.80772 22.7706 18.82817 0 27.78939 171.975 27.28553 168.5594 27.77139 28.46928 90.62284 117.7769 181.778 137.052 59.36329 40.92065 134.0168 179.5385 137.5954 143.9184 137.2461 66.59915 144.1286 139.7309 164.8968 194.1816 193.7485 94.17271 193.4819 70.37084 75.11658 72.58443 106.1995 115.2671 112.9347 211.8124 167.3813 177.1906 245.5657 204.3386 207.621 209.1423 221.6269 227.7422 243.2046 246.5518 248.8619 285.1009 286.0184 304.5103 306.8298 270.4533 308.6754
133.8889 27.9866 19.52562 15.13275 15.5 12.97112 11.71537 27.78939 0 199.2958 2.692582 195.8104 7.28011 10.92016 117.031 144.0491 195.2742 163.2483 82.40297 29.76995 159.9351 205.6586 163.1357 169.4321 162.623 75.98924 169.3017 164.6991 190.355 219.971 219.4271 70.35801 219.0205 54.05373 56.92319 69.14658 87.09587 94.71668 108.7796 232.8245 157.7728 169.0007 262.2751 212.7826 197.7884 199.0885 220.2981 224.1456 238.6698 241.5467 243.5046 294.9038 295.5778 315.2162 317.7047 270.7494 319.6471
80.0042 182.6204 199.7636 198.2618 200.3026 193.9499 190.6526 171.975 199.2958 0 198.246 4.224122 197.2352 196.2981 83.85886 59.36214 159.0654 43.99291 123.8391 196.7304 49.21233 31.75832 50.95309 47.73448 52.97889 161.6077 51.821 56.22668 42.08391 44.1839 45.72486 253.129 47.7999 219.5641 226.2216 194.4674 251.4795 262.6547 212.7036 112.2867 266.3532 267.7656 171.3525 203.0337 297.9075 300.0855 268.3846 284.3409 301.0026 306.0167 309.6288 250.3912 252.7247 259.601 260.3111 296.8828 261.1369
