4 199
6 132
7 214
9.5 200
16 169
16 201
19 87.5
18 201
22.5 202
22 205.5
23 92
24 208
27.4 203.2
27 208
34 79
36 91
38 269.5
38 94
41 213
47.32143 64
44 227
45 212
48 232
52.5 68.5
58 217
58 220
62 235
64 284
70 277.5
71.5 274.5
181.2413 146.4454
74 268
80 240
85 292
92 307
93 301
94 46.5
109.5 52.75
156 288
164 54
186 312
187.6 313.8
192 303
193 306.5
200 53
211.5 300.5
226 273
227 305
231 56.66667
238.5 277.5
238 309
255 75
256 65
256.6667 272
259 71
261 80.2
261 275.3333
264 84
264 278
274 58
275 102
276 262
277 272
278 101
278 264
281.5 100
281 278
282 113
282 183
285.5 99
285.5 265
285 274
287.5 103
287 186
288.5 266
289 129
291.5 267
293 159
294 269
296 268
297 101
304 202
306 204
309 211
310.5 213
