11.6619 6.324555 10.81665 7.106335 5 8.944272 122.0656 63.07139 119.0168 8.062258 0 104 10.04988 2.915476 6.146363 4.242641 12.56538 9.843215 4 8.045787 27.65863 37.50046 30.80584 15.29155 107.2287 19.06895 109.4578 56.29387 54.34151 153.2373 122.5887 143.5026 118.7139 124.6796 58.94065 19.72308 109.3298 115.2606 145.9932 20.12461 125.2996 26.87006 24.20744 19.0263 19.23538 30.43846 108.8531 30.41381 135.1481 148.9463 157.9905 69.35416 157.496 160.6393 60.62384 62.5 59.47595 56.24278 197.3069 58.69412 198.7083 167.869 192.7083 169.6408 169.2483 213.1901 189.2829 201.1094 190.0658 210.1618 173.3494 213.6001 208.7343 215.4182 217.3315 101.415 214.0899 210.9242 172.0116 182.2581 202.9704 182.8182 109.6038 108.3005 195.0179 184.7187 191.8567 198.5649 224.9289 197.0038 227.0352 198.5951 223.7856 200.4121 203.9534 202.2375 199.2109 210.6609 203.1945 210.7748 211.7404 203.5706 217.9587 235.2552 222.1463 243.7314 186.4886 191.8802 270.9465 271.0897 267.5892 270.248 279.0485 264.5525 273.0018 284.271 259.6498 302.6549 326.4981 325.7376 325.6762 310.8762 315.6913 323.9249 305.4767 326.6711 307.2784 307.3191 314.0667 309.7681 309.3639 310.5902 313.0815 313.3449
114.1578 106.1697 95.18929 98.60274 101.0792 96.0833 18.43909 41.10961 15.13275 96.00521 104 0 114.0044 105.5296 108.7403 101.0445 115.7608 112.7633 104.0769 106.5653 131.1373 140.1462 134.1827 115.1488 7.615773 120.2315 11.18034 159.4522 157.4579 156.0006 21.63331 40.80441 19.10497 23.85372 161.6972 115.2606 17.46425 19.72308 44.38468 96.69023 26.90725 124.4588 120.5073 106.7052 102.7716 128.1503 20.22375 126.9212 37.64306 49.24429 57.69749 169.4993 59.90826 62.96825 157.4397 158.5 153.4277 148.281 97.9898 150.9603 99.74467 72.8011 94.61765 75.43209 75.9276 114.9348 93.74433 104.4462 96.40021 113.8771 83.4386 117.4777 113.9912 119.8874 121.5936 192.6577 119.6766 117.0684 86.83317 96.42614 112.6987 98.01275 197.0913 194.2395 110.6345 104.0433 108.8531 114.9783 135.4732 114.5535 138.1919 116.8247 135.8823 119.0168 121.5113 121.2106 119.6202 127.6636 122.8007 129.4681 131.0343 125.9246 136.3598 150.6287 141.4956 162.2745 250.715 254.7509 203.4207 205.6444 203.0665 207.0604 217.7678 207.239 214.5554 224.1294 293.1382 267.6416 284.2692 284.4943 286.2464 290.1103 294.2057 302.5084 312.877 305.2769 315.2967 328.8966 320.3729 317.7235 331.1223 319.1775 321.6022 320.8878
7 10.63015 20.24846 16.44688 13.92839 18.68154 132.0947 73.10951 129.0349 18.11077 10.04988 114.0044 0 8.631338 6.119187 13.15295 4.027682 3.901567 10.44031 10.22702 17.72005 27.76301 20.88061 10.01934 117.1537 11.31923 119.3399 46.32494 44.38468 155.7221 132.4575 153.3949 128.5613 134.5362 49.0408 16 119.0798 125.028 155.8236 25.4951 135.0741 20.12461 18.68154 20.12461 22.2036 23.16247 118.5327 23.70654 144.8378 158.6758 167.726 59.94164 167.0928 170.2293 52.11766 54.15025 51.72416 49.11466 206.9034 51.40039 208.2787 177.2935 202.2338 179.0112 178.5721 222.6859 198.658 210.5232 199.3239 219.529 182.4637 222.9484 218.0023 224.7221 226.6451 93.34881 223.3215 220.1272 180.8674 191.0838 211.967 191.579 102.0686 101.0445 203.6787 193.2149 200.4495 207.1545 233.7905 205.5298 235.8474 207.0676 232.5446 208.8492 212.4382 210.6395 207.5379 219.1461 211.549 219.1461 220.0659 211.7404 226.3117 243.7417 230.4127 251.9563 181.3422 186.8502 277.9946 277.9731 274.4176 276.9567 285.5591 270.8228 279.3152 290.663 257.4199 306.811 331.1676 330.3241 330.103 313.6957 318.5498 326.732 305.6289 329.4617 307.3581 306.0261 314.2761 309.8391 308.0406 310.5934 313.0767 313.4358
12.02082 8.514693 13.50926 9.899495 7.905694 11.51086 123.6709 64.73407 120.584 10.12423 2.915476 105.5296 8.631338 0 3.503966 4.527693 10.39498 7.487026 2.12132 5.273151 25.73908 35.35347 28.85308 12.46856 108.5933 16.46587 110.7542 54.33691 52.36888 151.3474 123.8648 144.8119 119.9604 125.9385 56.89025 16.80774 110.4559 116.4066 147.2158 18.72165 126.4535 24.05203 21.31901 16.50757 17.10263 27.65863 109.9022 27.57716 136.2076 150.0483 159.099 66.96641 158.4629 161.5998 57.96766 59.81012 56.69411 53.3971 198.2738 55.86144 199.6509 168.6846 193.6104 170.4127 169.9838 214.0666 190.0592 201.9171 190.7525 210.9325 173.9325 214.356 209.429 216.14 218.0608 98.65343 214.758 211.5715 172.4253 182.654 203.476 183.1748 106.7731 105.4443 195.3164 184.923 192.1159 198.8228 225.3497 197.2258 227.4258 198.7876 224.1439 200.5854 204.1531 202.3919 199.3251 210.8613 203.3236 210.9135 211.8549 203.6038 218.0883 235.4581 222.2307 243.796 183.5824 188.9775 270.4783 270.5553 267.0328 269.6451 278.371 263.785 272.2508 283.5498 256.964 301.2184 325.2115 324.4264 324.3185 309.093 313.918 322.1398 303.1411 324.8823 304.9303 304.7565 311.7417 307.4187 306.7972 308.2292 310.7193 310.9992
11.33333 10.34945 16.93451 13.25183 11.08051 14.98147 126.919 68.02777 123.8121 13.6178 6.146363 108.7403 6.119187 3.503966 0 7.731609 7.031674 4.055175 4.666667 4.411899 22.42271 31.91406 25.51035 9.190682 111.707 12.97701 113.8249 50.96513 48.99093 151.0031 126.919 147.8832 122.9964 128.981 53.47689 14.05149 113.4142 119.3766 150.2302 19.56471 129.4261 20.74716 18.21477 15.44165 16.84571 24.29563 112.8071 24.30592 139.1119 152.9797 162.0333 63.46478 161.2951 164.4266 54.50714 56.36809 53.33177 50.13676 201.0998 52.57481 202.4585 171.3995 196.3881 173.0928 172.6348 216.822 192.7393 204.6202 193.3601 213.605 176.4571 217.0164 212.0404 218.7726 220.6991 95.26863 217.3468 214.1435 174.804 185.0147 205.9291 185.5001 103.48 102.203 197.5865 187.1081 194.3505 201.055 227.7252 199.4249 229.774 200.9588 226.4636 202.7382 206.3301 204.5266 201.4219 213.0378 205.434 213.0316 213.9496 205.6213 220.1964 237.633 224.2947 245.8376 180.8455 186.2716 271.964 271.9677 268.4209 270.9805 279.6199 264.931 273.415 284.7475 255.0577 301.5081 325.7015 324.8837 324.7134 308.8804 313.7198 321.923 301.9963 324.6595 303.7616 303.1437 310.6166 306.2472 305.175 307.0353 309.5229 309.8345
15.81139 10.29563 10.81665 7.905694 7 8.602325 119.2057 60.29925 116.1077 6.403124 4.242641 101.0445 13.15295 4.527693 7.731609 0 14.76106 11.78511 3.162278 7.082603 30.14963 39.60789 33.24154 15.79762 104.0769 20.28854 106.2309 58.69412 56.7186 149.4622 119.3399 140.289 115.434 121.4125 61.18823 19.10497 105.9292 111.8794 142.6885 16.15549 121.9262 27.20294 24.08319 16.49242 16 30.92733 105.3803 30.61046 131.6852 145.5232 154.5736 70.93659 153.9513 157.0891 61.48374 63.23962 59.84471 56.26944 193.7627 58.79626 195.1435 164.2011 189.1098 165.9397 165.5204 209.571 185.5856 197.4361 186.3035 206.4607 169.517 209.8881 204.978 211.6814 213.6001 101.8283 210.3152 207.1352 168.0774 178.3143 199.0904 178.8533 109.6586 108.1896 191.0236 180.6793 187.843 194.5508 221 192.9728 223.0897 194.5508 219.8227 196.3594 199.9125 198.1767 195.1333 206.6204 199.1231 206.7075 207.6632 199.4618 213.8878 231.2163 218.0573 239.6351 185.181 190.5151 266.7171 266.8537 263.3515 266.0075 274.806 260.3114 268.7601 280.0286 257.1303 298.5733 322.3554 321.6038 321.5603 307.0016 311.8092 320.0513 302.2085 322.8002 304.0296 304.475 310.7816 306.5212 306.529 307.3618 309.8548 310.0919
10.79609 14.39522 23.25702 19.46079 17.03591 21.4916 133.9473 75.05924 130.8366 20.46678 12.56538 115.7608 4.027682 10.39498 7.031674 14.76106 0 3 11.6857 9.863582 15.3912 24.97679 18.48122 6.418876 118.6896 7.326702 120.7845 43.94947 41.97883 152.9655 133.8677 154.8404 129.9342 135.9224 46.49612 12.44544 120.3005 126.2704 157.1514 24.59449 136.3203 16.10038 14.71583 17.86679 20.50745 19.18477 119.6532 19.68643 145.9528 159.8402 168.8951 56.80865 168.0721 171.1984 48.49198 50.47249 47.8847 45.1679 207.8667 47.47865 209.2086 178.0652 203.1109 179.7236 179.236 223.5216 199.3671 211.2697 199.9122 220.2224 182.9223 223.6207 218.5937 225.3476 227.2801 89.61151 223.8751 220.6541 181.1019 191.2883 212.3069 191.7309 98.21518 97.14365 203.7463 193.1637 200.4667 207.1663 234.0076 205.4947 236.0231 206.9925 232.6784 208.7476 212.3697 210.5118 207.3585 219.0751 211.3872 218.9929 219.88 211.4511 226.1428 243.6628 230.1816 251.6894 177.3148 182.8238 277.0088 276.8997 273.3165 275.7932 284.2937 269.4449 277.9554 289.3381 253.6018 304.5443 329.088 328.2127 327.9312 310.98 315.8453 324.0101 302.2194 326.7342 303.9329 302.3423 310.8778 306.4117 304.3516 307.1517 309.6329 310.0122
10.74968 12.57864 20.63708 16.87371 14.53349 18.78534 130.9538 72.07558 127.8406 17.60366 9.843215 112.7633 3.901567 7.487026 4.055175 11.78511 3 0 8.69227 7.071388 18.38175 27.87185 21.46056 6.628371 115.6902 9.337053 117.7875 46.91008 44.93576 151.8226 130.8723 151.8439 126.9405 132.9281 49.42559 12.4052 117.3168 123.2851 154.1608 22.13343 133.335 17.66981 15.67021 16.25491 18.48122 21.02512 116.6786 21.27335 142.9798 156.8626 165.9173 59.53337 165.1158 168.2435 50.8672 52.78705 49.96944 47.01211 204.9135 49.38848 206.2601 175.1406 200.1701 176.8094 176.3308 220.5876 196.4541 208.3504 197.0226 217.3129 180.0599 220.7153 215.704 222.4512 224.3819 91.82169 220.9933 217.7779 178.2944 188.4893 209.4737 188.9463 100.2358 99.06507 200.9865 190.4396 197.7217 204.4233 231.2067 202.766 233.2336 204.2765 229.9005 206.0402 209.6518 207.813 204.6767 216.3582 208.6997 216.3028 217.2009 208.8075 223.4582 240.9493 227.5183 249.0393 178.5429 184.0151 274.6578 274.5914 271.0219 273.5304 282.0845 267.2968 275.7974 287.1612 253.9191 302.9822 327.3865 326.5342 326.2972 309.7992 314.6541 322.8352 301.8204 325.5645 303.556 302.3804 310.4632 306.0378 304.3992 306.7982 309.2823 309.6329
14.14214 10.19804 13.45362 10.12423 8.544004 11.31371 122.262 63.3877 119.1512 9.433981 4 104.0769 10.44031 2.12132 4.666667 3.162278 11.6857 8.69227 0 4.361239 27.07397 36.46393 30.14963 12.72131 107.042 17.13549 109.165 55.57877 53.60037 149.4429 122.262 143.2236 118.3427 124.3262 58.0517 16.40122 108.7796 114.7388 145.5816 16.64332 124.7878 24.20744 21.2132 15.0333 15.29706 27.90161 108.1896 27.65863 134.4954 148.3543 157.4071 67.77905 156.7067 159.8405 58.40591 60.18513 56.87462 53.3971 196.5146 55.9017 197.8813 166.8652 191.8241 168.5764 168.1339 212.2687 188.2233 200.0925 188.8836 209.0933 172.0291 212.5112 207.562 214.2825 216.2059 98.85848 212.8814 209.6879 170.4699 180.6931 201.5465 181.2029 106.7942 105.3803 193.3287 182.9125 190.1184 196.8248 223.3943 195.2191 225.4617 196.774 222.1711 198.5674 202.141 200.3697 197.2942 208.8492 201.2958 208.8875 209.8237 201.5564 216.0602 233.4459 220.1931 241.754 182.9153 188.2817 268.3654 268.4386 264.9151 267.5257 276.2499 261.6639 270.1296 281.4285 255.6912 299.1722 323.1362 322.3554 322.2561 307.1482 311.9695 320.1957 301.4963 322.9396 303.2952 303.3233 310.0888 305.7846 305.3686 306.6044 309.0955 309.3622
15.73505 13.71726 17.76088 14.48469 12.85159 15.58911 124.8365 66.15905 121.6741 13.4809 8.045787 106.5653 10.22702 5.273151 4.411899 7.082603 9.863582 7.071388 4.361239 0 24.77367 33.60443 27.72349 8.960652 109.288 13.80227 111.3092 52.88821 50.89505 146.6953 124.3596 145.3489 120.4018 126.3963 55.19723 12.07206 110.6759 116.6559 147.5781 15.26968 126.7039 20.16766 17.0006 11.35872 12.46219 23.91844 109.9741 23.54371 136.2624 150.1714 159.2268 64.33744 158.318 161.44 54.53163 56.24804 52.77923 49.18753 198.1021 51.71369 199.4321 168.2452 193.3179 169.8904 169.3939 213.7151 189.5322 201.442 190.0587 210.3837 173.0595 213.7783 208.7401 215.4981 217.4318 94.75995 214.0176 210.7945 171.248 181.4384 202.4451 181.8888 102.5783 101.1224 193.9209 183.3685 190.6531 197.3543 224.1569 195.6953 226.1782 197.2052 222.8405 198.9688 202.5805 200.7419 197.6072 209.2869 201.6295 209.2323 210.1316 201.7453 216.3883 233.8779 220.4515 241.9752 178.5686 183.9407 267.7742 267.747 264.1907 266.7302 275.3392 260.6194 269.1084 280.4504 251.6912 297.0996 321.2903 320.472 320.3017 304.543 309.3791 317.5867 298.0396 320.3246 299.8193 299.5149 306.6484 302.3066 301.5539 303.1084 305.5976 305.8898
20.80865 27.73085 37.94733 34.15406 31.62278 36.40055 149.3352 90.44888 146.219 35.69314 27.65863 131.1373 17.72005 25.73908 22.42271 30.14963 15.3912 18.38175 27.07397 24.77367 0 10.30945 3.162278 17.12401 134.0037 12.21167 136.0588 28.63564 26.68333 158.3858 149.1208 170.1058 145.1689 151.1622 31.32092 20.24846 135.4474 141.4284 172.3514 37.94733 151.4761 15.26434 17.69181 29.06888 32.69557 15.18223 134.7294 17.08801 161.0093 174.9286 183.9837 42.72002 183.0027 186.1182 36.7049 39.0032 37.93928 36.84087 222.7667 38.62642 224.0759 192.7823 217.9277 194.3734 193.8298 238.2876 214.0023 225.9425 214.4015 234.8297 197.2536 238.2016 233.0772 239.8708 241.814 78.1025 238.3076 235.0532 195.1128 205.2438 226.4509 205.6028 87.65843 87.13208 217.4695 206.693 214.1074 220.7918 247.9516 219.04 249.9 220.4654 246.4894 222.1711 225.8495 223.8861 220.64 232.5446 224.6976 232.3123 233.1373 224.5173 239.4264 257.0992 243.3434 264.764 170.4611 176.1391 288.425 288.0853 284.431 286.7351 294.9408 279.7803 288.3349 299.8083 251.1991 311.7515 337.0015 336.006 335.4907 316.1914 321.1043 329.1752 303.4024 331.869 305 301.2806 312.1281 307.4593 303.2375 308.0929 310.556 311.082
