2 226
4 158
8 130
9 116
12 116
12 129
13 213
14 220
16 210.6667
17.5 162.5
26 231
28.33333 256.3333
30 83
30 244
32.83333 237.5
31 260
33 87
33.5 264.5
35.5 269.5
39.5 253
42 262
42 272
46.02632 62.97368
43 256
43.33333 269
156.1867 133.5451
44 252
47 51
53 63
56 272
57.5 64
62 64.75
64 52
70 67
82 295
83 66.5
86 292
86 311
87 303
87 306
88 295.5
90 285
91 124
103 275
106 297
132 127
136.7778 120.5
141 34
142 36
160 49
162 51
163 53
165 55
181 60
189.5385 91.76923
193.1429 94.71429
193 92
215 296
216.5 60.5
232 267.3333
234 80
239 32
240 64
244 287.5
265 243.5
267 177
270 271.6
270 68
304 87.5
305 84
305.8 93.4
