43.77271 44.37595 42.14558 31.69385 41.37934 26.80019 53.78997 83.10385 25.71478 147.3067 0 43.00291 165.4653 18.86796 90.51657 18.02776 54.86575 48.12744 120.3173 51.65511 118.5591 48.62355 117.0395 47.15135 50 160.5343 62.96229 54.47993 106.5189 100.1719 81.19692 76.15281 72.47931 65.45991 182.5195 68.09001 63.26528 185.7855 66.8618 65.48327 189.2703 187.7105 155.861 65.6544 212.1234 123.138 80.59788 189.6265 72.63952 183.1078 191.04 108.6105 130.0877 91.10022 195.7071 175.9427 222.1627 153.5944 161.5681 152.1553 202.9782 243.3665 195.2415 198.4723 208.6776 209.1895 253.0835 213.9772 271.9766 220.1414 249.2835 255.5939 261.6548 229.3736 246.36 288.0733 251.9767 288.3284 254.7346 254.0477 294.5543 277.7989 293.2853 288.0278 290.0905 265.3342 268.5168 291.584 274.713 265.0948 280.3395
80.17606 81.99917 77.87811 56.44688 78.54935 47.43416 95.19687 125.7816 23.32381 190.263 43.00291 0 208.3842 59.75994 132.9662 40.51234 19.23538 19.0263 162.6346 91.92388 160.8011 24.02082 159.1383 26.30589 29.65215 202.7042 101.2423 42.0186 146.4215 137.8743 118.3067 111.8034 106.9439 96.24058 223.667 98.47335 88.18848 226.8083 94.25099 84.66488 230.2281 228.5695 193.0638 80.50621 238.5639 159.0998 82.78841 229.7005 81.64711 222.7896 230.7496 84.8646 164.753 92.72001 234.3864 177.5296 258.66 135.44 142.3025 139.4417 233.345 276.786 189.0423 189.676 197.7637 199.0138 281.4321 203.0813 301.3901 217.1866 272.2003 278.6001 285.2227 229.1572 261.2279 311.4001 260.3853 311.2186 263.4042 261.811 318.2106 297.3928 316.2183 309.6857 312.0869 278.3846 282.179 312.8514 289.862 273.9416 296.503
140.6832 137.3461 143.2299 166.8441 140.4705 173.0075 118.9033 86.35167 189.3702 26.42954 165.4653 208.3842 0 149.1822 76.48632 171.3382 217.3225 209.4121 49.16367 119.9802 51.36565 207.7111 53.8742 204.8733 206.1854 25.18428 116.0892 202.7341 77.49193 93.57505 107.288 115.6263 121.5987 135.627 47.71549 135.5255 150.3921 50.97925 143.6003 161.9148 53.62897 54.12421 83.24391 170.1009 172.1321 94.37853 194.3519 64.65509 180.9366 66.16818 69.40223 249.1636 100.83 198.8999 82.19087 243.3351 116.3501 274.2308 282.7211 262.0326 145.786 152.306 278.1289 287.3884 300.8551 299.3402 188.9954 305.04 197.1727 287.8572 213.6503 217.7479 219.4961 286.6596 246.3685 240.7518 274.9976 243.0243 276.1465 278.8898 244.2904 249.9335 246.7291 248.5431 248.5965 267.6782 267.694 253.1366 266.465 283.4565 266.6369
43.80468 42.87583 43.20012 43.34167 40.96645 41.62031 45.23304 70.0589 44.5337 132.4434 18.86796 59.75994 149.1822 0 73.28881 23.08679 68.41235 60.74743 102.8895 32.89757 101.0458 59.78503 99.37932 57.42169 59.46427 142.9449 44.11632 60.07547 87.81251 81.31217 62.40945 57.63029 54.28858 48.75449 164.2682 51.44171 49.41636 167.4821 51.58003 54.33163 170.9422 169.3436 136.9976 56.67892 195.014 104.381 76.15407 171.0254 65.77614 164.4216 172.3628 113.7113 111.4846 86.077 176.8933 167.978 203.3083 154.6908 162.9916 150.8418 184.9706 224.7738 190.2347 194.5386 205.5284 205.7091 235.4002 210.7516 254.034 213.4391 232.9984 239.2619 245.1474 221.4458 232.6182 271.5589 240.5 271.9324 243.1427 242.7967 277.9357 262.3895 276.865 271.9779 273.9389 252.1116 255.0671 275.6361 260.7321 253.3718 266.0005
75.46787 71.91567 77.62087 98.05228 74.20243 102.4597 53.30207 30.80584 115.447 63.56099 90.51657 132.9662 76.48632 73.28881 0 95.00132 141.0035 133.0338 29.83287 43.56604 28.16026 131.244 26.92582 128.39 129.7045 70.0928 41.59327 126.5447 29.77639 39.22425 39.8816 46.69047 51.66237 64.11123 93.56073 64.81512 78.3876 97.04638 72.60337 89.97264 100.6231 99.29753 80.33334 97.67932 161.8549 59.44411 122.5103 103.0356 108.9874 97.73718 105.344 174.7513 69.29807 128.7051 112.6099 188.8441 143.8367 204.6851 213.2838 194.9051 143.0404 172.1119 220.0568 227.6686 240.5495 239.655 194.2884 245.2468 209.3896 235.648 204.3649 209.9381 214.1588 238.3799 220.9072 239.4034 240.4756 240.6844 242.4 243.756 244.7243 238.6598 245.2468 243.3295 244.4632 242.2932 243.8217 247.5884 246.13 251.4359 249.002
60.60074 60.72253 59.23048 49.42166 58.01939 43.54595 67.02756 93.13565 33.18509 155.278 18.02776 40.51234 171.3382 23.08679 95.00132 0 46.00272 38.08215 124.1702 52.40468 122.2303 36.77295 120.3755 34.34021 36.40055 163.833 60.87898 38.12561 106.2361 97.36506 77.79445 71.353 66.6277 56.72742 183.8306 59.1291 51.00522 186.8964 56.02232 50.81265 190.2768 188.5716 152.5836 49.62358 201.9467 118.7217 62.77821 189.4121 55.52027 182.4147 190.374 92.35935 124.628 73.32973 193.8846 158.6181 218.3031 136.0414 144.105 134.206 194.8422 237.2093 177.3055 180.4584 190.6503 191.1629 243.9493 195.9496 263.4374 202.4457 237.6515 244.0128 250.3183 211.9629 231.9596 276.688 235.9984 276.7657 238.8173 237.9417 283.3165 264.9741 281.7486 275.9801 278.1771 250.48 253.8331 279.3944 260.4597 249.2373 266.3987
95.93852 97.35775 93.81365 74.03546 94.02127 65.11528 108.6176 137.5391 41.01219 200.8233 54.86575 19.23538 217.3225 68.41235 141.0035 46.00272 0 8.246211 170.1058 98.1835 168.1458 12.20656 166.2438 15.81139 17.32772 209.6115 105.5462 29.61524 150.9748 140.6836 121.1709 113.8859 108.4666 96.19381 228.8761 98.0867 85.73616 231.8361 92.57564 79.8399 235.1531 233.3795 194.6313 74.1367 232.9152 160.203 70.96805 233.5928 72.67221 226.3137 234.2485 65.78754 164.8602 80.05623 236.8565 162.7236 259.1235 116.6619 123.3694 121.499 229.9026 274.9227 172.0727 172.1424 179.7857 181.1643 276.4815 185.0838 296.9209 200.8084 264.5468 270.9465 277.7949 213.4127 250.2039 303.7104 247.0395 303.3233 250.1275 248.2438 310.6445 288.0842 308.318 301.2279 303.7717 266.5633 270.5642 304.2006 278.7723 260.6645 285.7761
90.25409 91.46631 88.23265 69.69397 88.20431 60.959 101.8976 130.2498 37.44329 193.189 48.12744 19.0263 209.4121 60.74743 133.0338 38.08215 8.246211 0 162.0494 90.08885 160.0781 5.385165 158.155 8.602325 11.2361 201.487 97.3242 24.0013 142.7441 132.4406 112.9255 105.6504 100.2447 88.04118 220.6527 89.9611 77.7938 223.6068 84.55915 72.24778 226.9207 225.1444 186.4381 66.84497 225.7161 152.024 65.49516 225.3466 66.1003 218.0685 226.0037 67.08204 156.751 75.02666 228.6329 159.0288 251.0159 117.0043 124.0645 120.5073 222.2684 267.0665 170.0265 170.6605 178.8197 180.0403 269.1505 184.1413 289.4996 198.2524 257.8701 264.2726 271.0609 210.3735 244.6589 297.0589 242.55 296.7305 245.6036 243.8709 303.9605 281.9264 301.7284 294.8021 297.3033 261.358 265.2716 297.8355 273.2654 256.1445 280.1285
103.1591 99.61636 105.4751 127.0246 102.2155 131.8484 80.6336 51.62364 145.279 43.93177 120.3173 162.6346 49.16367 102.8895 29.83287 124.1702 170.1058 162.0494 0 72 2.236068 160.0031 5 157.0287 158.1336 40.26164 67.08204 154.0846 30.73238 46.94494 58.45056 66.70832 72.61543 86.55201 64.65507 86.53901 101.3144 68.26419 94.61633 112.8728 71.86793 70.72482 63.06261 121.0217 152.0352 55.79315 145.3948 75.71709 131.9365 71.46483 78.61103 200 64.72678 150.2698 87.45856 200.5969 120.6524 225.9425 234.4781 214.4435 129.6992 151.8766 234.0534 242.6623 255.94 254.6772 179.2931 260.3536 192.2758 246.4549 195.0103 200.09 203.4158 247.1214 218.5635 227.4907 242.4552 229.1572 244.0351 246.0508 232.2154 230.5656 233.4524 232.9211 233.6563 240.15 241.0332 237.3563 241.8471 252.3529 243.6144
56.92275 54.14259 57.87055 69.50719 54.40588 70.71068 43.51756 51.62364 77.36924 106.2544 51.65511 91.92388 119.9802 32.89757 43.56604 52.40468 98.1835 90.08885 72 0 70.00714 88.00568 68.06614 85.05292 86.24529 111.4495 13.41641 83.03049 54.91688 49.19174 31.4611 29.15476 28.44293 31.80016 131.7432 33.95585 42.18154 134.8925 39.19503 52.59159 138.3221 136.6821 104.6468 59.04447 168.6929 73.00413 83.46636 138.1632 70.36512 131.5265 139.4693 132.4236 80.87988 91.24144 144.059 162.996 171.0117 166.0663 174.6425 158.4487 156.0701 193.7485 190.2761 196.4205 208.5715 208.1646 207.2342 213.5603 225.0555 209.8476 208.5689 214.6718 220.0773 215.3625 214.2382 246.3331 226.9637 247 229.3319 229.7063 252.4203 239.901 251.8492 247.8956 249.5982 234.6913 237.1181 251.7817 241.5492 239.1694 245.9675
