0 2.236068 31.2068 31.40064 34.71311 27.89265 29.09467 34.48188 37.24445 63.78871 59.77458 34.98571 62.93648 42.2019 147.3126 150.6254 67.09136 66.33484 76.05919 150.8642 155.1137 147.5263 150.4161 110.6391 100.9131 185.9872 189.2353 119.7677 116.4989 115.6633 118.9323 122.1508 128.084 186.8181 126.657 128.4134 132.9135 134.3317 133.8992 136.8352 142.3376 153.7483 149.2649 241.6713 170.1389 172.6098 242.7118 243.7114 221.2948 259.1367 256.8443 263.2299 278.469 260.8043 262.1893
2.236068 0 28.99584 29.27456 32.55764 25.70992 26.87936 32.28002 35.00862 65.51336 57.56735 32.75668 64.56005 40 149.1107 152.4106 68.4854 64.10211 73.82412 152.5549 156.8 149.1878 152.0855 111.8928 100.2356 187.5 190.5387 117.813 114.5469 113.7409 117.0266 120.2656 126.2177 187.8563 124.8239 126.5899 131.1831 132.6198 132.2573 135.2275 140.7302 152.2805 147.7058 242.5283 168.6898 171.186 243.5077 244.4918 220.3271 258.9607 257.484 263.8655 278.9265 259.6932 261.0541
31.2068 28.99584 0 4.981128 5.183075 3.834889 2.151145 3.374994 7.495365 91.7796 28.57347 8.218788 90.10357 15.8254 175.3824 178.5626 92.15609 36.26411 45.64417 177.8828 182.072 174.2701 177.2255 133.5189 100.3394 211.0343 211.9865 96.71829 93.56771 93.37627 96.92509 100.5002 106.7031 206.567 105.9601 107.8721 114.0673 115.8035 116.6656 120.1583 125.5614 139.2036 133.2199 258.9434 155.6636 158.5258 259.2319 260.0358 213.9251 262.9059 271.3542 277.6567 290.5587 250.9327 251.935
31.40064 29.27456 4.981128 0 3.605551 4.472136 5.700877 5.385165 11.46789 93.53609 29.06888 13.0384 92.07063 20.22375 177.2484 180.4716 94.59519 38.51877 47.50789 180.05 184.2586 176.505 179.4464 136.4881 105.2453 213.692 215.0814 100.6188 97.49872 97.40637 100.9829 104.5959 110.8166 210.1166 110.1635 112.0893 118.4567 120.2206 121.1982 124.7296 130.1153 143.8974 137.8187 262.8403 160.3442 163.228 263.2128 264.0383 218.8668 267.7681 275.5449 281.8581 294.9661 255.7933 256.7805
34.71311 32.55764 5.183075 3.605551 0 7 6.964194 3.162278 9.193062 96.33276 25.4951 11.7047 94.76286 18 180.0056 183.2075 97.02706 35.00773 43.93177 182.6499 186.8482 179.067 182.0165 138.5785 104.8037 216.0006 217.0829 97.67562 94.57801 94.55686 98.15238 101.793 108.0246 211.7404 107.4477 109.3846 115.9181 117.7115 118.8276 122.4095 127.7693 141.7587 135.5323 264.1212 158.1779 161.0982 264.4012 265.2023 217.375 267.4582 276.4815 282.7808 295.6011 253.9958 254.9417
27.89265 25.70992 3.834889 4.472136 7 0 2.54951 6.708204 11.27603 89.35883 31.95309 11.40175 87.82369 19.31321 173.0462 176.2555 90.22333 40.07113 49.40648 175.7555 179.959 172.1918 175.1371 132.0341 101.7463 209.2851 210.6181 100.3325 97.16995 96.93297 100.4667 104.0207 110.2122 205.6526 109.4166 111.3194 117.3882 119.1008 119.8541 123.304 128.7245 142.1885 136.3305 258.4279 158.664 161.4942 258.8223 259.6541 216.3081 264.1199 271.2287 277.5464 290.7662 253.5867 254.6257
29.09467 26.87936 2.151145 5.700877 6.964194 2.54951 0 5.522681 9.010783 89.66884 30.70016 8.860023 88.0142 16.80774 173.2873 176.4724 90.13462 38.11172 47.56574 175.8252 180.0174 172.2222 175.1756 131.615 99.68032 209.0628 210.1202 97.84853 94.68104 94.42722 97.95606 101.504 107.6922 204.8475 106.8855 108.7865 114.8412 116.5526 117.3052 120.7567 126.1765 139.655 133.7853 257.3723 156.129 158.9631 257.7023 258.5174 213.9014 262.147 269.9417 276.2508 289.2931 251.1123 252.1433
34.48188 32.28002 3.374994 5.385165 3.162278 6.708204 5.522681 0 6.205836 95.13149 25.29822 8.544004 93.43447 15.0333 178.7177 181.8928 95.41095 33.58576 42.80187 181.1767 185.3625 177.5528 180.5104 136.6236 101.6833 214.2224 215.0372 95.23366 92.11406 92.02717 95.60625 99.22355 105.4463 209.4182 104.8094 106.738 113.1592 114.9348 115.9741 119.5311 124.904 138.8019 132.6386 261.5836 155.2329 158.1388 261.8129 262.6009 214.2501 264.3516 273.7663 280.0589 292.7559 250.9327 251.8894
37.24445 35.00862 7.495365 11.46789 9.193062 11.27603 9.010783 6.205836 0 95.55276 23.52491 3.984474 93.5879 8.829889 178.8152 181.9297 94.91498 29.28539 38.88402 180.8663 185.0207 177.1539 180.1271 135.2364 96.53528 213.1908 213.3564 89.30307 86.16403 86.0183 89.58241 93.17973 99.39405 207.0239 98.71292 100.6355 106.9913 108.759 109.774 113.3269 118.7015 132.6022 126.4331 258.567 149.0306 151.9399 258.6471 259.396 208.2503 259.2495 270.2086 276.4783 288.7631 244.8053 245.749
63.78871 65.51336 91.7796 93.53609 96.33276 89.35883 89.66884 95.13149 95.55276 0 119.0378 92.0489 4.472136 96.51943 83.72574 86.97701 14.08013 120.9717 130.6981 87.09191 91.34687 83.81527 86.68333 52.49762 97.18901 123.0295 128.4562 154.592 151.4761 149.4958 151.8131 153.9409 158.6409 130.1768 156.0288 157.2673 157.8765 158.4929 155.5635 157.0276 162.0525 167.662 166.7123 187.446 182.2423 183.6754 189.6207 190.9038 214.6759 228.1823 206.6349 213.0094 231.7671 257.3335 259.4672
