0 63.56099 153.6708 163.7132 90.78877 84.90289 90.654 168.5764 98.83825 95.29428 97.46858 95.90099 135.2072 130.5421 131.2466 134.0532 160.2346 159.154 156.8471 158.3824 171.4154 158.9025 136.2351 161.1932 173.9713 219.4596 224.9311 217.635 220.3838 245.204 226.7421 259.0946 246.7525 244.7386 239.777 274.2007 252.1151 282.4907 289.4175 279.5443 290.4238 270.3794 271.9559 286.0245 281.7268 294.3331 289.3182 292.0002 281.6239 290.243 293.232 292.7695 308.8462 301.682 313.8439 289.2922 296.7642 317.805 317.5035 304.5291 295.5266 298.811 299.0017
63.56099 0 146.9283 100.1699 145.405 138.4648 143.9664 105.0809 153.1698 149.2548 150.9574 143.8923 81.02469 174.4456 174.145 175.1806 206.061 204.4358 104.561 105.6835 115.8501 203.4945 174.9286 205.0494 214.0327 167.1003 173.4416 245.3752 248.2035 199.0603 253.1798 213.3589 273.3035 270.9336 260.9693 229.421 271.4001 242.1673 247.5126 243.403 253.002 284.1918 285.3769 253.0494 252.0357 260 258.3118 260.51 287.3465 265.6106 270.224 300.1366 276.9296 274.1168 280.6314 279.3313 276.0018 284.2534 285.2096 279.7892 281.8226 286.8031 291.455
153.6708 146.9283 0 184.1486 146.6721 141.1811 142.2253 184.8992 148.8106 146.0875 145.2864 127.57 119.5065 127.1566 124.2882 119.9842 149.4846 146.8892 117.7269 119.5245 134.5729 144.3154 113.4988 143.1405 138.2428 148.2238 148.6353 131.5843 134.0297 145.4089 135.3892 154.9138 152.7504 150.043 132.8168 164.4487 139.2718 160.2891 169.9799 148.8751 161.0443 144.5241 145.2635 148.983 140.0145 158.8369 148.9263 152.1246 141.7142 142.0671 143.5214 155.0719 168.4357 156.0513 175.0444 136.0103 145.3753 179.2716 177.1122 155.9163 141.866 145.2035 146.6149
163.7132 100.1699 184.1486 0 239.812 232.5263 237.6054 5.656854 247.0729 243.0741 244.3893 234.0363 64.66065 259.3651 258.2551 257.7271 290.7682 288.7352 73.24616 72.20111 65.30123 287.2212 255.4095 288.0213 292.9095 108.5564 116.0689 309.1812 311.8926 151.053 314.9254 164.0122 333.8071 331.1691 315.9193 180.1 323.2089 201.2486 202.5006 211.1421 216.9239 328.032 328.6122 225.938 231.3871 229.3861 234.395 235.4063 319.9906 252.6678 259.6555 334.0539 249.2308 254.9078 250.056 289.5099 268.7322 252.6697 255.9736 265.1264 285.7726 293.0017 304.2433
90.78877 145.405 146.6721 239.812 0 7.382412 4.520443 243.8053 8.049845 4.816638 7.35017 20.74608 193.6853 49.81817 52.04959 57.20708 73.46885 73.02739 209.4583 211.3764 227.2546 73.55678 63.0127 76.51176 92.76314 265.4281 268.9673 148.1418 150.5364 278.7178 158.1246 290.8295 176.4477 175.0154 176.8751 303.2481 190.673 303.7269 312.7045 294.448 306.4914 214.6895 216.6624 295.5486 286.6318 305.3054 295.5869 298.7934 235.9072 286.8979 287.2441 243.9906 315.0571 301.8069 321.7145 264.772 287.194 325.9426 323.7124 300.2216 275.8322 276.4261 270.2758
84.90289 138.4648 141.1811 232.5263 7.382412 0 5.751715 236.5005 14.71394 10.79352 12.67379 18.50676 186.3129 51.44171 53.31585 58.02801 77.2904 76.63224 202.1497 204.0649 219.9233 76.91879 63.18623 79.701 95.19716 258.3041 261.8941 148.8372 151.3027 271.9715 158.753 284.1663 177.432 175.9048 176.812 296.7061 190.4954 297.5105 306.4148 288.5074 300.5204 213.9264 215.8622 289.8836 281.1948 299.5872 290.0974 293.283 234.1549 281.9477 282.4615 242.5871 309.6167 296.6859 316.1969 261.2365 282.6455 320.4193 318.2907 295.3684 271.9642 272.7646 267.1002
90.654 143.9664 142.2253 237.6054 4.520443 5.751715 0 241.5327 9.483146 5.486708 7.003932 16.334 190.7045 46.87826 48.94151 53.90779 71.8661 71.27637 206.1865 208.1129 224.0545 71.64629 59.45601 74.49369 90.30947 261.7927 265.2657 144.8586 147.2845 274.7166 154.8157 286.7727 173.2984 171.8235 173.2935 299.1204 187.0512 299.4537 308.4592 290.0876 302.139 210.8662 212.8271 291.1243 282.1692 300.8915 291.1319 294.3416 231.7924 282.3877 282.7268 239.9724 310.5943 297.3083 317.2633 260.3148 282.6736 321.4923 319.2467 295.7066 271.342 271.9554 265.8669
168.5764 105.0809 184.8992 5.656854 243.8053 236.5005 241.5327 0 251.008 247.0081 248.2864 237.6826 65.45991 262.5609 261.3956 260.759 293.8812 291.8219 72.20111 71.02816 62.96229 290.2688 258.306 291.0125 295.6011 104.5012 112 310.8456 313.5427 147.2175 316.4459 160.0125 335.2038 332.5553 317.0189 176.0114 324.0988 197.4968 198.5309 207.8004 213.3542 328.4342 328.9772 222.8004 228.5695 226.0487 231.3893 232.3333 319.7655 250.1699 257.2567 333.8622 245.9675 252.0675 246.6414 288.125 266.4751 249.1947 252.6074 262.4881 284.0599 291.3863 302.9521
98.83825 153.1698 148.8106 247.0729 8.049845 14.71394 9.483146 251.008 0 4 3.553168 21.26029 200.085 44.63463 47.15803 52.65216 66.33606 66.03787 215.4066 217.3384 233.3201 66.7308 59 69.79434 86.53901 270.6594 274.0456 143.1992 145.5266 282.9735 153.2221 294.8983 171.2081 169.8588 172.5688 307.0586 186.4537 306.9104 316.0198 297.1498 309.2394 211.0024 213.0094 297.7936 288.5221 307.6313 297.5534 300.7908 233.2059 288.0625 288.1701 240.917 316.9369 303.2111 323.7113 264.0776 287.7951 327.9466 325.5588 301.2391 275.5449 275.8786 269.1412
95.29428 149.2548 146.0875 243.0741 4.816638 10.79352 5.486708 247.0081 4 0 2.573908 18.86796 196.1479 45.47802 47.81506 53.10603 68.66687 68.24222 211.5467 213.476 229.439 68.7968 59.13544 71.77221 88.14193 266.9616 270.3868 143.9514 146.3216 279.5461 153.9513 291.5287 172.154 170.7513 172.9393 303.7713 186.7753 303.8322 312.8969 294.2414 306.3152 211.0213 213.0094 295.0542 285.9178 304.8623 294.9203 298.1461 232.6908 285.7481 285.9545 240.6013 314.339 300.8006 321.0685 262.5738 285.7166 325.3014 322.9745 298.9866 273.8558 274.3082 267.8451
97.46858 150.9574 145.2864 244.3893 7.35017 12.67379 7.003932 248.2864 3.553168 2.573908 0 17.76584 196.9914 42.98982 45.36304 50.70133 66.11869 65.682 212.1712 214.1066 230.1155 66.22783 56.81659 69.19989 85.57526 267.2641 270.6254 141.4978 143.8597 279.4595 151.5029 291.3711 169.6659 168.2725 170.5744 303.5179 184.4238 303.3573 312.467 293.6045 305.6929 208.7573 210.7513 294.2688 285.0213 304.1022 294.047 297.2822 230.6125 284.6324 284.7694 238.4494 313.4376 299.7551 320.2033 260.9523 284.4391 324.4382 322.0623 297.8273 272.3383 272.7235 266.1149
