0 32.14032 13.81223 18.12457 114.9783 94.41001 125.7716 99.15266 91.22794 101.2423 98.51142 86.8159 84.53402 135.7682 78.49204 86.39831 160.5286 163.7834 156.2899 159.6559 119.0168 106.2121 107.7232 114.8787 137.5976 136.9571 132.5481 170.8941 185.8279 140.1157 184.6598 181.604 200.4551 195.8009 197.8004 202.2004 201.4572 211.4108 213.6633 216.2713 222.6252 231.2248 223.8258 231.7175 233.0435 240.2991 259.8568 279.0614 257.1711 281.4001 288.7663 278.3415 277.5842 296.527 306.0229
32.14032 0 19.07296 16.14001 83.24062 124.3111 94.2364 129.0358 120.1681 130.9695 127.9629 115.8016 112.8938 105.119 101.8725 108.8922 130.5416 133.8432 165.32 130.173 93.50936 87.46428 89.94968 95.91978 115.0607 158.4432 111.5078 149.9818 158.3824 160.8658 157.665 154.9871 174.3309 175.9005 177.747 182.2142 182.0604 192.2569 194.1778 196.5703 203.5136 214.549 205.273 213.8598 214.9238 225.5976 250.2936 260.5115 263.1501 266.5952 275.8351 272.2223 278.5247 294.8326 307.3321
13.81223 19.07296 0 4.503085 101.2725 105.4705 112.0131 110.2045 101.5772 112.1789 109.2411 97.18939 94.46046 121.9581 85.20042 92.63748 146.7636 150.0237 156.019 145.9456 105.9738 94.85662 96.6681 103.5219 125.3406 142.8648 120.6832 159.1857 172.4764 145.631 171.4012 168.4244 187.4052 184.449 186.4058 190.8344 190.2712 200.3187 202.4717 205.0172 211.5652 220.9673 212.9447 221.0726 222.3159 230.7259 252.1644 268.253 255.8146 271.8507 279.8859 271.9929 274.092 291.9721 302.7278
18.12457 16.14001 4.503085 0 97.27538 108.1954 107.9352 112.917 104.0293 114.8412 111.8258 99.66193 96.77035 117.6881 86.39734 93.6385 142.4042 145.6588 154.6994 141.5433 101.4717 90.5787 92.44878 99.23812 120.9033 143.608 116.3035 154.8219 167.9836 146.233 166.9019 163.9222 182.9023 180.1402 182.0893 186.5221 185.9906 196.0534 198.188 200.7221 207.3039 216.8608 208.7163 216.8882 218.1152 226.7637 248.6415 264.0308 254.064 267.8852 276.0697 268.8094 271.6993 289.2702 300.3806
114.9783 83.24062 101.2725 97.27538 0 201.0752 11.51086 205.6192 195.3605 207.1956 203.7707 191.2616 187.4513 26.62705 169.6732 174.5625 52.71411 55.97321 198.8478 54.6443 50.32892 74.65253 78.73761 77.40352 74.48462 217.8193 78.1089 105.9881 88.58894 218.6403 89.68417 88.76936 108.0474 131.0954 132.1855 136.2975 138.0906 147.8395 148.4857 149.9323 158.0392 175.5133 161.3753 171.2921 171.4563 191.4212 228.6643 212.5165 280.8006 229.107 243.1008 258.3834 282.6676 291.2632 310.8215
94.41001 124.3111 105.4705 108.1954 201.0752 0 210.5024 4.743416 8.745051 6.946222 5.59017 10.96586 15.88238 216.6293 41.90764 44.31699 237.8487 240.7826 127.1576 235.3386 187.6466 162.703 161.8313 169.8326 196.6975 69.58807 188.8604 221.6764 253.5848 74.73854 251.1185 247.1381 263.2841 241.2183 243.4466 247.2453 244.9332 253.2833 256.2718 259.2669 263.4097 264.3263 262.9149 268.1627 270.1342 266.9677 270.0258 314.2809 221.9668 305.3134 306.6631 276.977 255.5607 280.8452 280.8883
125.7716 94.2364 112.0131 107.9352 11.51086 210.5024 0 215.0006 204.5703 216.5144 213.0376 200.5305 196.6075 16.44688 178.0576 182.6317 41.70065 44.90546 202.5087 44.09649 48.95406 76.44933 80.41628 77.9436 71.00625 224.6959 75.80567 100.265 78.5398 225.2956 79.94529 79.37569 98.32726 124.5813 125.5249 129.501 131.577 141.087 141.5221 142.7984 150.9732 169.2017 154.5073 164.5008 164.5274 185.6442 224.3209 204.566 281.5111 222.514 237.0749 254.8892 281.4969 288.9676 309.3841
99.15266 129.0358 110.2045 112.917 205.6192 4.743416 215.0006 0 11.57107 2.5 4.031129 14.80709 19.44865 221.0096 44.84696 46.52951 242.093 245.0128 127.4626 239.5334 191.7192 166.503 165.5607 173.5465 200.4358 68.00735 192.5338 225.0338 257.4825 73.23012 254.9745 250.9686 266.9869 244.3077 246.5385 250.3023 247.934 256.1948 259.205 262.2078 266.2485 266.8379 265.6845 270.8067 272.8003 269.1901 271.4777 316.7649 221.2018 307.3113 308.38 277.8421 255.4139 280.96 280.4929
91.22794 120.1681 101.5772 104.0293 195.3605 8.745051 204.5703 11.57107 0 12.33659 8.60844 4.412176 8.080525 210.2446 33.36142 35.57203 231.0531 233.9493 119.1108 228.4166 180.4541 155.0249 154.0496 162.0286 188.9256 63.84864 181.0003 213.4655 246.0553 68.85225 243.5206 239.5002 255.4604 232.7957 235.0258 238.8016 236.4546 244.7548 247.755 250.7544 254.8449 255.642 254.3189 259.5186 261.4979 258.2319 261.3589 305.5906 214.8413 296.5685 297.9408 268.5338 247.8143 272.8783 273.3618
101.2423 130.9695 112.1789 114.8412 207.1956 6.946222 216.5144 2.5 12.33659 0 3.807887 16.03122 20.39608 222.3803 45.17743 46.41012 243.3162 246.2214 126.2334 240.7073 192.7823 167.335 166.3358 174.3075 201.2112 66.04733 193.2589 225.5151 258.3834 71.29095 255.8403 251.8134 267.7261 244.5976 246.8299 250.5694 248.1633 256.3635 259.3877 262.3953 266.3682 266.7496 265.7593 270.8007 272.8081 268.9269 270.7827 316.6548 219.4926 306.9137 307.8246 276.8465 253.9547 279.6127 278.9265
