0 5.5 141.3542 136.3672 124.952 47.20169 39.05125 66.64833 132.6989 76.16521 178.3171 164.3584 119.2686 181.3709 159.6246 62.28965 163.8456 70.60453 45.23549 84.38009 191.3661 127.3892 75.16648 88.75246 56.32051 54.03702 66.85058 78.49204 143.5218 84.8646 62.64184 67.06713 69.28925 72.09022 97.62172 97.67292 82.76473 80.00625 87.66413 101.5135 99.76472 109 130.8625 104 106.6255 108.5035 200.0296 138.105 222.1463 139.2013 141.8238 227.2642 158.445 161.7189 168.4399 168.6209 249.4253 181.1767 179.6274 257.5267 211.5396 205.9053 209.0275 211.0284 211.967 282.519 229.8043 276.4964 231.9052 235.0532 291.6659 293.9906 253.5843 258.0717 260.3632 262.3928 294.2669 298.7658 294.0017 298.7315 304.171 305.655 296.287 289.3579 300.4838 300.3065 323.5135 298.0503 303.4923 338.541 333.9476 338.1211 326.7453 318.7977 338.1645 336.4357 325.4059 313.1022 314.6752
5.5 0 141.0718 136.0744 123.88 44.16163 35.00357 64.2748 131.3554 73.6629 177.1955 163.1184 117.4915 176.3175 158.2664 58.7218 162.4762 67.39622 39.90614 81.64711 190.148 125.4203 71.70251 85.83851 51.07103 48.54122 62.40393 74.6676 141.4081 81.13723 57.39556 61.9294 64.15801 67.09136 93.93216 93.69232 77.81549 74.8014 82.54241 97.0116 94.94867 104.4521 126.9262 98.94569 101.4852 103.3501 197.1467 134.0532 219.4749 134.8564 137.4018 224.1144 153.8662 157.2267 163.6956 163.6803 245.9781 176.3385 174.5888 253.5394 206.6138 200.7318 203.8118 205.8768 206.7057 278.2378 224.52 272.0294 226.5486 229.7461 287.2146 289.5276 248.1859 252.7256 254.9142 256.9227 289.3618 293.8235 288.9399 293.6669 299.079 300.5516 291.0004 283.8842 295.1885 294.9987 318.5235 292.5701 297.9968 333.6274 328.932 333.1793 321.6259 313.5574 333.2041 331.4578 320.205 307.604 309.1783
141.3542 141.0718 0 5 25.4951 104.561 117.7115 201.0995 28.17801 209.3931 43.93177 34.96228 42.44997 172.1309 34.53983 189.7182 37.45518 199.7448 155.2683 215.6965 57.00877 44.41846 201.8044 218.5086 132.5179 149.6162 184.5698 201.3256 48.44069 207.8581 132.7742 172.3514 173.9253 178.986 219.529 216.0856 187.6193 178.6393 186.4618 211.3764 203.5387 216.7072 246.1422 200.3921 199.4593 200.3697 100.838 250.8745 112.712 246.6293 247.3884 129.6919 258.503 263.473 262.9087 256.8268 156.8694 271.249 262.6195 181.4084 295.222 279.206 279.597 284.8508 279.3797 213.8831 293.4911 216.336 289.6636 296.4675 228.8449 231.3882 304.6999 313.8184 304.1052 302.0348 253.16 259.2335 262.3928 266.7218 273.3368 275.4269 281.4694 325.3383 285.9729 287 284.0634 331.5494 330.8214 293.1706 295.0424 294.4015 295.3583 297.4239 295.5271 295.0017 300.1666 330.9048 331.2861
136.3672 136.0744 5 0 22.02272 99.63935 112.7874 196.1275 26.24881 204.4353 47.80167 37.84655 39.20459 170.1468 36.71512 184.7918 39.97362 194.8153 150.3937 210.7605 61.03278 42.04759 196.901 213.5907 127.8124 144.8447 179.7248 196.4612 47.71268 203.0025 128.1562 167.6007 169.1892 174.2441 214.7044 211.3007 182.9371 174.0029 181.8598 206.7003 198.9296 212.0778 241.456 195.8877 195.0103 195.9413 102.3443 246.2377 115.1043 242.0764 242.8703 131.4724 254.1138 259.0618 258.6426 252.6757 158.597 267.0974 258.6001 182.439 291.2748 275.4651 275.9248 281.1139 275.7861 214.758 290.0379 216.8323 286.3564 293.0836 229.5321 232.0787 301.6239 310.6397 301.2391 299.2825 253.0316 259.0695 261.9256 266.2903 272.8883 274.9636 280.4461 322.7693 284.957 285.9441 284.0018 329.0745 328.537 293.3837 295 294.5514 295.0195 296.7086 295.637 295.061 299.6081 328.927 329.3486
124.952 123.88 25.4951 22.02272 0 84.00595 97.04638 181.0442 10 188.9228 53.36666 39.58149 17.20465 149.2079 35.34119 168.6683 39.54922 178.7177 133.5861 194.7434 66.48308 21.37756 180.3469 197.2308 109.3846 126.9055 162.4315 179.36 31.94527 185.7767 109.11 149.4021 150.8642 155.9551 197.1015 193.3106 164.1737 154.9516 162.5854 187.8563 179.6719 192.9249 222.6387 176.0824 174.9571 175.801 92.70204 227.0947 109.2245 222.468 223.0897 122.45 233.7848 238.8137 237.9012 231.6247 149.0034 246.0447 237.2615 169.8146 269.8036 253.7124 254.1033 259.3569 253.8996 201.3753 268.069 202.1046 264.3426 271.0885 215.4159 217.9644 279.614 288.6174 279.3027 277.4112 236.2118 242.1322 244.1311 248.585 255.1255 257.1575 261.2374 301.0332 265.7602 266.6552 267.3163 307.4232 307.0889 277.5194 278.3523 278.488 277.5221 278.2175 279.4481 278.7185 281.5138 307.8831 308.3642
47.20169 44.16163 104.561 99.63935 84.00595 0 13.15295 97.04638 90.27181 105.0387 136.4441 122.0588 75.13322 142.838 116.8418 85.15868 120.981 95.18929 51.07103 111.1575 148.9732 82.46211 97.29337 113.9517 34.05877 47.70744 80.65358 97.12363 98.04336 103.7401 37.73592 70.3278 72.20111 77.02597 115.767 112.9248 86.82166 79.20227 87.61849 110.2769 104.0433 116.5032 144.4749 103.4795 103.9663 105.3613 152.9858 150.0833 175.3539 147.5568 149.0302 180.0694 162.7047 167.1077 169.7292 166.4242 202.2993 180.4245 175.0714 211.2913 208.3387 197.4968 199.4555 203.0296 201.0622 237.2615 217.8302 232.1427 217.4948 222.2656 247.1943 249.5766 237.1434 243.5837 241.3069 241.8967 253.1027 257.9632 254.6075 259.3501 265.1264 266.7602 260.5724 268.2462 264.9311 265.0358 283.1342 276.2788 279.7768 297.3113 293.8248 297.1765 287.98 282.0284 297.4143 295.88 287.9045 286.5746 287.8168
39.05125 35.00357 117.7115 112.7874 97.04638 13.15295 0 84.00595 103.1213 91.92101 149.2716 134.8469 87.69265 144.4532 129.5569 72.00694 133.6708 82.03658 38.16084 98.0051 161.6972 94.72592 84.17244 100.8067 25.63201 36.12478 67.77905 84.11896 109.9932 90.75792 30.80584 58.24946 60.21628 64.89992 102.8834 100.2247 75 67.94115 76.41989 98.1835 92.45539 104.6231 132.0984 92.63369 93.50936 95.01579 163.3127 137.9058 186.0753 135.8013 137.4373 189.7472 151.6239 155.8782 159.176 156.4864 211.2061 170.2939 165.6533 218.5521 198.8064 189.0291 191.2655 194.4942 193.1968 243.479 210.2974 237.5821 210.5825 214.9535 252.7331 255.0696 230.8463 236.7826 235.7626 236.7805 256.3942 261.0479 256.9085 261.6496 267.2546 268.8122 261.0766 263.3875 265.3686 265.3469 286 271.6413 275.7605 300.6742 296.5569 300.3735 289.9871 283.0495 300.5 298.8545 289.2819 283.5101 284.8693
66.64833 64.2748 201.0995 196.1275 181.0442 97.04638 84.00595 0 187.0428 9.633564 233.1373 218.6718 171.2921 187.9053 213.2838 17.02939 217.3526 12.36932 50.21205 18.38478 245.3997 177.8145 18.11077 23.43075 78.44743 61.46544 31.89044 25.31798 192.3343 28.07134 82.28001 48.16638 48.79549 46.09772 37.94733 41.59327 50.11986 56.40035 58.18075 53.03772 58.24946 60.00833 71.11259 67.72001 72.42237 74.33034 240.3831 79.20227 264.0928 83.81527 87.36132 264.0776 105.4007 107.2054 117.686 121.8072 282.1932 131.5941 134.5362 282.6199 162.5946 163.3065 167.6261 167.5858 172.0116 302.2003 190.0421 292.9014 195.1256 196.0102 308.0211 310.0685 218.2773 220.0023 228.2652 232.2154 300.5079 303.9161 295.853 300.3839 304.8442 305.9297 290.0276 258.8629 293.7388 293.0017 326.8103 268.1641 276.2559 343.6335 336.3049 342.4683 326.0498 313.9331 342.0033 339.8191 321.9084 289.85 291.8947
132.6989 131.3554 28.17801 26.24881 10 90.27181 103.1213 187.0428 0 194.6753 46.17359 31.8438 17.08801 144.0098 26.92582 174.1407 31.14708 184.1738 138.7921 200.2024 58.85576 16.40122 185.529 202.4846 113.6002 131.3811 167.2005 184.201 22.7706 190.5177 112.8051 153.5741 154.9322 160.0312 201.5564 197.4968 167.8362 158.3982 165.8011 191.3792 182.8497 196.1632 226.1062 178.7316 177.3415 178.0842 82.77035 230.2694 99.24717 225.211 225.6568 112.5078 235.723 240.8402 239.3011 232.5726 139.1187 246.9696 237.6994 160.3527 269.937 253.16 253.3269 258.7856 252.8735 192.0937 266.6027 193.169 262.4519 269.416 206.3201 208.8696 277.0776 286.3564 276.2209 274.0456 228.0351 234.0085 236.4149 240.8246 247.3964 249.4514 254.3796 297.2289 258.8948 259.8557 259.0946 303.4024 302.6435 268.9851 270.1185 270.0263 269.6674 270.8967 271.0337 270.3627 273.9672 302.7937 303.1938
76.16521 73.6629 209.3931 204.4353 188.9228 105.0387 91.92101 9.633564 194.6753 0 240.6764 226.1844 178.7152 189.2109 220.7271 21.30271 224.7619 12.32094 56.62204 8.933396 252.7986 185.004 15.53938 14.20583 84.43028 66.90644 33.93826 22.43819 199.2414 22.87952 87.77892 50.9065 51.12539 47.63898 30.47631 35.17299 49.59307 57.18513 57.55118 48.14705 54.81611 54.57538 62.67221 64.89842 69.78638 71.60171 245.9464 70.85059 269.7779 76.16521 79.8549 269.0591 97.94574 99.4475 110.5342 115.3407 286.5452 124.5236 128.2399 285.8994 155.4139 157.184 161.6709 161.2911 166.2633 304.6383 184.2032 294.9117 189.7344 190.2511 309.9642 311.9644 212.9862 214.2704 223.4222 227.6492 301.0312 304.2682 295.7608 300.244 304.5441 305.5675 288.777 254.1256 292.4012 291.585 326.809 263.4821 271.9423 343.8364 336.1356 342.5671 325.4722 312.7914 342.0301 339.7869 320.9374 286.0824 288.19
178.3171 177.1955 43.93177 47.80167 53.36666 136.4441 149.2716 233.1373 46.17359 240.6764 0 14.51532 62.03225 164.609 20.22375 220.0205 16.58736 230.0348 184.5677 246.0508 13.41641 56.7186 231.2163 248.2015 158.7104 176.638 212.6029 229.6301 46.35191 235.8495 157.4071 198.4565 199.6998 204.7877 246.5948 242.2581 212.0778 202.4105 209.4612 235.3423 226.367 239.7082 269.874 221.4611 219.6406 220.2045 68.01845 273.5909 73.4983 267.8582 268.0019 93.64828 276.8561 282.1205 279.3081 271.6211 120.5073 285.8706 275.5014 149.0134 306.7409 288.2256 287.7508 293.7516 286.5676 182.011 298.8193 187.0247 293.3343 300.9468 198.0404 200.5305 305.588 315.7531 302.7243 299.4745 227.9035 234.1709 239.6331 243.6278 250.2978 252.4797 262.9924 320.6322 267.3808 268.7322 257.9651 325.8297 323.2191 265 268.7006 266.67 271.2388 276.2408 268.0732 267.9179 277.7085 320.3623 320.3631
164.3584 163.1184 34.96228 37.84655 39.58149 122.0588 134.8469 218.6718 31.8438 226.1844 14.51532 0 47.51871 155.3612 5.974483 205.5132 4.000217 215.5258 170.0552 231.5406 27.03136 42.32841 216.7011 233.6865 144.2141 162.1348 198.0943 215.121 33.1968 221.3459 142.9535 183.9856 185.2405 190.3305 232.115 227.8063 197.6833 188.0435 195.147 220.9925 212.081 225.4226 255.5622 207.301 205.5538 206.1497 67.85868 259.3518 77.90397 253.7335 253.9318 95.78985 263.0219 268.2599 265.7048 258.2151 122.9839 272.5075 262.3713 149.2482 293.8645 275.7372 275.4143 281.2929 274.4049 182.0825 287.0331 185.834 281.873 289.3338 197.6125 200.1359 294.7485 304.6999 292.4033 289.4317 225.0201 231.2229 235.7655 239.9028 246.5678 248.7188 257.5863 311.1683 262.0261 263.2661 255.5107 316.6397 314.5335 263.4705 266.372 264.9462 267.9882 271.8536 266.2285 265.9098 273.812 312.5114 312.625
119.2686 117.4915 42.44997 39.20459 17.20465 75.13322 87.69265 171.2921 17.08801 178.7152 62.03225 47.51871 0 132.6981 42.0119 158.0032 46.06127 168.0119 122.5367 184.0245 74.10803 9.219544 169.1892 186.172 96.87621 114.7388 150.6519 167.6723 25.54408 173.9339 95.90099 136.7808 138.1014 143.1992 184.8378 180.6793 150.8807 141.4001 148.7616 174.3846 165.8011 179.1201 209.0933 161.6447 160.256 161.0031 87.15615 213.2135 106.4049 208.125 208.5689 116.6619 218.6786 223.7856 222.3533 215.7452 142.3025 230.1521 221.0543 160.3278 253.4285 237.0021 237.3025 242.6397 237.0084 191.0393 251.0478 190.6417 247.2266 254.0177 204.4016 206.9408 262.4195 271.448 262.103 260.2326 222.8991 228.7094 230.0087 234.5261 241.0083 243.0021 245.9614 283.9172 250.4885 251.3106 254.0433 290.3532 290.1415 264.8868 265.0887 265.6932 263.5802 263.4862 266.5507 265.6991 267.0917 291.2044 291.7268
181.3709 176.3175 172.1309 170.1468 149.2079 142.838 144.4532 187.9053 144.0098 189.2109 164.609 155.3612 132.6981 0 150.3337 170.9841 151.4644 177.2518 147.383 188.3557 167.9915 128.1629 173.8376 186.6722 125.5584 134.3655 156.049 167.6579 125.3635 170.2786 119.2883 139.9626 139.1597 141.8914 173.3823 166.4177 140.0926 132.0266 132.5037 152.2483 141.7012 151.1294 176.0194 131.4566 126.7823 125.7357 115.469 174.7571 135.0618 164.443 162.1751 119.6662 160.7939 166.1198 156.0177 144.3771 122.7473 155.7489 141.6035 107.4693 165.1874 142.1622 139.6704 146.8817 136.4053 118.406 144.0632 106.8102 136.0167 144.5925 121.5433 123.4031 144.1374 155.2334 139.3449 135.448 113.9026 117.9801 112.6314 117.3624 122.8547 124.3832 118.3879 156.0241 122.8297 123.1524 142.3372 161.3032 159.3306 157.9328 152.6536 157.2602 145.5414 139.2672 157.1615 155.3193 145.0696 158.7848 159.2041
