0 3 20.88061 120.1499 10.9573 150.3005 26.1725 172.435 29.06888 150.0966 33.61547 47.48918 157.496 46.09772 139.2465 195.205 154.6932 197.5177 185.4522 101.1943 147.2959 135.8133 139.3047 101.8247 103.465 157.5026 225.3891 161.6972 165.3028 164.195 172.3896 165.4241 169.9095 182.4635 115.2986 199.2878 119.8541 124.6194 132.8533 216.9263 252.9316 234.7296 253.2114 263.6437 265.8195 270.1578 175.7161 177.1807 179.5063 221.84 225.0894 227.684 227.1079 244.4738 279.614 297.6777 254.0177 280.1749 288.0851 291.4807 284.5857 286.0437
3 0 20.22375 120.0375 8.400149 150.1408 24.08319 172.0745 26.87006 149.6262 31.06445 45.45572 156.8949 43.86342 136.2526 194.3656 153.5741 196.6424 184.4139 99.05786 145.5395 134.0009 137.5057 99.0079 100.9554 155.8124 224.2348 160.0656 163.6704 162.5331 170.7528 163.7151 168.2149 180.7528 112.4154 197.4175 116.9273 121.6776 129.9885 215.0581 250.4192 232.8626 251.4458 261.811 263.9337 268.2466 172.7169 174.1838 176.5064 218.9612 222.2189 224.8399 224.2432 241.6227 277.2382 295.3252 251.0179 277.2526 285.2438 288.6001 281.6026 283.0442
20.88061 20.22375 0 100 25.27969 130.0471 40.16217 151.8665 16.03122 129.4025 43.56604 60.50804 136.6931 57.80138 136.0546 174.3244 133.9328 176.6388 164.6284 83.61369 127.8188 116.5558 119.9909 90.95547 111.072 137.8006 204.6466 141.8238 145.427 144.4022 152.518 145.7674 150.204 162.7911 105.5472 180.1288 111.162 116.3342 134.618 197.7397 237.4071 215.5226 233.6493 244.2949 246.6577 251.0881 171.3791 173.2772 174.8271 211.2179 214.2784 216.3423 216.1712 233.2143 262.9753 280.8558 249.0642 270.4404 276.5375 280.708 277.1804 281.1139
120.1499 120.0375 100 0 125.0562 30.20348 138.611 53.51112 102.2595 33.83785 138.9172 156.4967 43.41659 152.7776 185.1355 83.60024 57.77543 86.60976 80.01562 83.27244 81.23271 78.00801 79.04311 123.9479 193.7447 84.28611 119.9177 84.34453 86.88498 87.47571 92.22892 90.5435 93.06584 103.2695 137.2877 124.2165 145.4545 150.6903 199.8049 138.928 207.0199 154.4345 166.7093 179.1089 183.4121 188.5345 210.2478 213.6001 211.8124 214.9721 216.5993 215.4159 217.5546 230.7929 221.7115 236.8122 276.8267 273.0165 268.4642 276.7616 291.2542 306.635
10.9573 8.400149 25.27969 125.0562 0 155.0002 15.95501 176.4398 26.94555 153.7581 22.68397 37.28653 160.6909 35.53256 129.2733 197.4919 155.9794 199.6693 187.0035 98.20144 145.9529 134.2453 137.7883 94.68911 92.56653 156.4324 226.4494 160.8744 164.4706 163.2362 171.5265 164.2568 168.7981 181.2626 107.5427 197.3472 111.6403 116.2208 122.0801 214.9769 247.6496 232.7693 251.6964 261.8188 263.75 267.9679 165.9188 167.2769 169.7861 214.0083 217.3317 220.1546 219.4005 236.876 275.091 293.273 244.2582 271.8907 280.5522 283.6037 275.4824 276.25
150.3005 150.1408 130.0471 30.20348 155.0002 0 168.2684 24.5416 131.595 15.6285 168.1346 185.6434 23.83799 181.7973 204.9047 59.42432 49.9925 62.70965 60.73096 101.7931 83.7901 84.90289 84.64965 144.1316 220.096 82.85312 97.30622 80.90272 82.3787 83.67945 85.83693 87.00934 88.12775 95.56411 156.0064 115.7707 164.1105 168.9916 222.5472 127.9189 203.1602 141.4046 150.5199 163.1571 168.1019 173.3162 226.6687 230.2613 227.7109 221.7121 222.8475 220.7402 223.4843 235.0642 213.4391 227.06 288.4255 277.491 269.8078 279.1617 298.6675 316.9815
26.1725 24.08319 40.16217 138.611 15.95501 168.2684 0 189.0271 37.12142 166.1084 10.04988 21.37341 172.5688 20 120.3174 208.3123 165.8945 210.3384 197.0647 103.3876 152.7732 140.8767 144.4535 93.04424 77.89737 163.5254 235.8204 168.2528 171.8139 170.4259 178.7874 171.1713 175.7562 188.0324 104.3853 203.0458 107.4244 111.5248 110.0227 220.5856 248.0802 238.296 257.7693 267.4416 269.0297 273.0682 157.2762 158.3161 161.3459 209.8476 213.3102 216.5849 215.4739 233.1099 276.6821 295.0068 235.4782 266.6027 276.796 279.1451 268.3282 267.3163
172.435 172.0745 151.8665 53.51112 176.4398 24.5416 189.0271 0 152.0001 23.16981 188.1229 205.4341 20.14051 201.4071 214.4068 37.39572 46.24111 40.74911 43.37211 112.7132 83.44915 87.91411 86.66806 155.0275 236.0679 79.32572 75.24553 75.88307 76.30491 78.08355 77.82724 81.32875 81.16212 85.68496 165.3565 104.1821 173.2398 177.7156 234.6978 113.8176 193.0021 125.3756 131.9918 144.6134 149.9421 155.1544 232.8849 236.6517 233.4514 219.7399 220.4561 217.6222 220.8235 230.9063 199.8025 212.1986 289.84 273.0653 262.948 273.0583 296.4754 317.1221
29.06888 26.87006 16.03122 102.2595 26.94555 131.595 37.12142 152.0001 0 129.0349 36.67424 54.27635 135.4474 50.69517 120.23 171.406 129.4025 173.4914 160.507 72.18802 119.134 107.486 111.0149 75.40489 99.24717 129.5554 199.7204 133.9589 137.5573 136.3415 144.6193 137.4031 141.934 154.4227 89.792 170.7644 95.25755 100.392 119.9542 188.4038 224.1725 206.2062 224.9644 235.2042 237.2446 241.5228 155.4031 157.334 158.8285 195.7805 198.8926 201.1094 200.8208 217.967 250.6013 268.6429 233.0408 254.8274 261.4001 265.3451 261.2317 265.0887
150.0966 149.6262 129.4025 33.83785 153.7581 15.6285 166.1084 23.16981 129.0349 0 165.0485 182.3256 10 178.2807 193.8593 49.81967 34.36568 52.87958 47.85917 91.24048 68.77805 70.74072 70.19838 133.7219 213.2135 67.36915 86.65593 65.30697 66.75328 68.06614 70.23813 71.39765 72.5 80.06933 144.7895 100.4092 152.8005 157.4908 213.0094 112.969 187.5696 126.9212 136.9708 149.5627 154.3146 159.5125 214.1381 217.8073 214.9895 206.7365 207.7962 205.5651 208.3867 219.7484 198.2246 212.0778 274.3028 262.1622 254.244 263.6551 283.7041 302.5393
