10.06231 12.04159 44.91102 34.9285 60.40695 25.10976 66.27217 26.1725 64.04881 2.236068 0 28.50439 6.973163 24.02082 83.02409 77.02597 2.236068 26.16295 50.96077 138.6066 90.25519 98.72436 119.9417 47.75982 16.03122 118.2286 94.72592 114.5862 96.147 93.85527 165.9217 95.95292 76.70887 91.58603 101.2126 102.3963 103.465 160.1125 152.0855 170.172 143.1223 143.2201 160.4248 157.6785 155.249 141.0682 142.8426 202.6253 160.7047 201.9728 178.2162 213.0376 215.1279 200.5517 214.2732 228.3052 213.9089 238.6567 264.7083 253.7972 239.6351 241.8677 256.2577 282.0656 281.3681 281.064 282.1436 285.7009 286.3425 292.1891 290.2482 294.8525 313.6766 295.3303 297.4172 311.2941 306.635
34.34021 22.59425 18.17966 10.12423 88.81723 7.211103 38.05916 4.301163 35.62654 29.60574 28.50439 0 21.78589 4.527693 111.5101 105.5107 27.54088 12.08305 78.66702 139.8785 62.21334 70.61161 91.65424 75.11658 31.56739 90.025 66.83188 86.50145 123.5136 120.9734 137.9148 122.7323 102.6511 116.6126 126.58 127.289 128.1425 133.5758 125.8908 145.1137 167.5067 166.8907 136.9925 134.7145 132.7187 162.2136 163.7513 180.0069 179.6399 181.1312 195.9962 194.5058 196.5006 217.6385 232.6768 209.8029 229.9707 222.8284 248.0403 239.0533 251.8581 254.0915 242.822 266.9204 289.5039 278.5543 282.1746 284.6269 285.868 295.6297 289.9698 292.5346 304.185 298.8888 301.0424 303.7902 301.1021
15.56037 10.82243 38.77016 28.94175 67.32106 19.17355 59.75471 19.82738 57.40753 8.609588 6.973163 21.78589 0 17.2663 89.75035 83.75037 5.755432 19.38105 57.07999 136.7477 83.31041 91.78576 113.0293 53.67611 15.36636 111.2997 87.76745 107.6412 102.1274 99.71365 158.9642 101.6565 82.016 96.54856 106.3279 107.3272 108.3149 153.1784 145.1745 163.3727 147.9176 147.7587 153.8145 151.1278 148.7553 144.7433 146.4432 196.1508 163.709 195.7655 180.8953 207.22 209.2955 203.0545 217.1845 222.5042 216.1276 233.3455 259.2598 248.7029 240.8031 243.0383 251.4192 276.9136 281.49 278.5859 280.259 283.5597 284.3424 291.1358 288.2978 292.4305 309.6839 294.3087 296.4138 307.7249 303.4949
30.20348 18.86796 22.36068 13.45362 84.38009 6.519202 42.57934 4.472136 40.15283 25.17936 24.02082 4.527693 17.2663 0 107.0047 101.005 23.02173 10.5119 74.1485 138.7173 66.4906 74.91662 96.02604 70.61161 27.45906 94.36631 71.06335 90.80198 119.0202 116.496 142.2006 118.2799 98.25604 112.3076 122.2497 123.0041 123.879 137.4809 129.7112 148.6893 163.2942 162.7544 140.2133 137.835 135.747 158.3611 159.9281 183.0956 176.071 183.8695 192.5876 196.8146 198.8291 214.3362 229.2117 212.1185 226.8127 224.6642 250.045 240.7073 249.2429 251.4776 244.2478 268.6634 287.5013 278.1798 281.4001 284.0282 285.1754 294.3356 289.249 292.1387 304.9721 297.5786 299.7232 304.245 301.2308
79.26695 91.66242 127.4755 117.4266 24.69818 107.7613 149.2146 109.1146 147.0689 82.0975 83.02409 111.5101 89.75035 107.0047 0 6 84 106.9229 36.05551 162.7335 172.4906 181.0041 202.4179 40.49691 85.15868 200.5617 176.7258 196.7359 28.23553 29.7626 247.7035 34.13482 36.7049 46.27094 48.25971 52.15362 54.14795 239.1757 230.6534 246.3544 84.5281 88.39118 233.8642 230.3573 227.2317 98.97096 101.4347 273.3093 124.3101 269.0465 143.6941 274.8709 277.0866 165.9217 173.3667 289.519 181.6645 293.5098 320.569 305.552 218.33 220.3838 304.8295 333.7814 270.224 300.6959 294.727 301.1611 300.1083 294.5032 303.2639 313.2683 350.2942 297.1346 298.918 342.8484 333.1816
73.32973 85.70881 121.499 111.4495 19.23538 101.7767 143.2236 103.1213 141.0718 76.10519 77.02597 105.5107 83.75037 101.005 6 0 78 100.948 30.46309 159.5458 166.5083 175.0214 196.4306 34.9285 79.24645 194.579 170.7513 190.759 30.62379 31.42948 241.7457 35.70041 34.68789 46.01087 49.24429 52.95281 54.91812 233.3345 224.831 240.6502 87.32125 90.80198 228.2815 224.8077 221.7121 100.1761 102.6109 267.8992 125.3196 263.8219 144.7342 269.937 272.1489 167.1466 175.1913 284.6388 182.784 288.9983 316.0356 301.2408 218.7419 220.8189 300.7075 329.5118 270.0463 298.4125 292.9095 299.1622 298.2231 293.4078 301.4382 311.0964 346.9899 296.0828 297.8926 339.8603 330.5057
12.29837 13.0384 44.38468 34.48188 61.66036 24.66779 65.49046 25.4951 63.16051 4.472136 2.236068 27.54088 5.755432 23.02173 84 78 0 24.42335 51.41984 136.5708 88.95504 97.43972 118.7139 48.08326 14 116.9658 93.38094 113.2828 96.52588 94.15844 164.5752 96.16576 76.70235 91.41663 101.1187 102.2155 103.2473 158.4834 150.4161 168.3761 142.8881 142.8741 158.5069 155.7321 153.2783 140.3825 142.1302 200.644 159.7905 199.905 177.2005 210.8886 212.9812 199.4843 213.3354 226.1532 212.7581 236.4487 262.5119 251.575 238.2016 240.435 254.0256 279.8464 279.6945 278.9588 280.1143 283.6371 284.2974 290.2897 288.21 292.7542 311.4514 293.4365 295.5266 309.0906 304.4635
34.70231 25.70019 28.99138 22.14723 85.52485 17.02939 45.96194 14.71394 42.85149 27.9732 26.16295 12.08305 19.38105 10.5119 106.9229 100.948 24.42335 0 72.54309 128.2468 65.59344 74.10803 95.56411 68.64765 22.94559 93.66163 69.8033 89.8137 116.5144 113.728 140.8563 115.1576 94.59519 107.8633 117.9597 118.3913 119.1239 134.0988 126.002 144.0139 158.1597 157.2148 134.4704 131.8256 129.5039 151.6451 153.1094 176.9082 168.4711 176.846 184.5765 188.9193 190.9673 206.0789 221.3244 204.2211 218.2579 215.978 241.5988 231.7596 239.8218 242.0547 235.0117 259.824 277.4536 267.706 270.8884 273.5224 274.6643 283.9078 278.7373 281.6603 295.0839 287.1559 289.3035 294.1165 290.9235
50.09241 61.46544 95.80188 85.86617 23.70654 76.04275 116.7262 76.90254 114.1983 50.59644 50.96077 78.66702 57.07999 74.1485 36.05551 30.46309 51.41984 72.54309 0 135.9442 138.0036 146.5077 168.003 4.472136 50.03998 166.0271 142.0563 162.0771 45.22438 43.10235 212.6805 45.54933 28.69233 44.68781 53.07542 55.17246 56.63921 203.3839 194.805 210.3152 95.58766 96.89685 197.8293 194.3463 191.2492 99.55526 101.7104 237.4742 122.5765 233.5851 141.5486 240.2041 242.4067 164.3959 175.4195 255.0123 179.2038 260.2768 287.2325 273.0751 211.0734 213.244 273.1172 301.4399 259.0232 277.6941 274.2043 279.6462 279.2006 277.9258 282.6606 290.8006 322.1211 280.7864 282.7083 316.1914 308.0812
147.8391 147.5123 152.4071 149.2184 159.6025 145.2267 156.6049 142.9545 152.6052 140.6484 138.6066 139.8785 136.7477 138.7173 162.7335 159.5458 136.5708 128.2468 135.9442 0 149.0111 153.5282 167.6534 132.5367 122.5797 164.8276 148.8471 160.6581 146.602 142.681 190.5942 139.8664 126.5942 123.206 128.8176 125.3627 124.0235 166.293 158.0233 158.126 139.4182 133.2615 139.3828 134.5238 130.2528 112.5791 111.7379 159.5843 107.4611 146.4924 110.7477 139.6213 141.7381 122.5126 141.7165 151.0031 126.9392 144.4775 170.809 151.9152 129.4832 131.5224 148.164 178.6912 154.4265 143.3464 143.5471 147.212 147.7454 155.8166 151.6417 156.9159 187.5929 159.0978 161.2649 180.4551 172.2061
96.53108 84.48077 51 59.61543 150.6154 67.67939 31.14482 65.52099 30.51639 91.59148 90.25519 62.21334 83.31041 66.4906 172.4906 166.5083 88.95504 65.59344 138.0036 149.0111 0 8.514693 30 134.0037 88.00568 28.07134 5 24.33105 181.2448 178.2423 75.70997 179.2965 158.3327 170.2293 180.4273 180.2692 180.7125 73.4983 66.8431 88.38835 218.2888 216.3007 85.15933 84.40675 83.85255 207.0296 208.0625 128.2225 219.545 133.7647 232.9742 152.2793 153.9415 252.4064 269.6164 166.9618 262.2308 185.8521 208.1646 203.973 275.4651 277.622 210.6419 229.9761 303.2656 269.6683 278.7275 278.6772 281.1868 299.1284 285.5766 283.5842 278.9498 302.5393 304.7704 283.0018 284.7754
104.9011 92.79278 58.84301 67.70894 159.099 75.96052 38.13791 73.85459 38.02959 100.0425 98.72436 70.61161 91.78576 74.91662 181.0041 175.0214 97.43972 74.10803 146.5077 153.5282 8.514693 0 21.50581 142.5009 96.5013 19.55761 5.147815 15.89025 189.6852 186.6656 67.30899 187.6887 166.7041 178.4839 188.6809 188.4741 188.8928 66.30611 60.12071 82.21922 226.3018 224.2198 80.44218 80.11242 79.94529 214.6212 215.6119 123.0224 226.6991 129.5241 239.8301 148.9446 150.5274 259.0029 276.3811 163.396 268.5563 183.2607 204.9244 201.6098 280.8496 282.992 208.7403 227.1618 307.4451 271.0434 280.8104 280.422 283.0945 302.0512 287.5074 284.8973 277.8786 305.4709 307.7052 282.5995 285.0307
125.8104 113.565 78.74643 88.0568 180.3469 96.69798 57.00877 94.72592 57.71698 121.1982 119.9417 91.65424 113.0293 96.02604 202.4179 196.4306 118.7139 95.56411 168.003 167.6534 30 21.50581 0 164.003 118.0042 2.828427 26.1725 7.211103 211.1694 208.1353 46.8188 209.1265 188.1203 199.7448 209.9381 209.6592 210.0405 51.40039 47.41308 70.44501 247.1639 244.9204 73.431 74.39422 75.37407 234.7366 235.648 113.3181 245.9675 122.5275 258.4898 144.1839 145.5266 277.1083 294.8101 157.8171 286.0857 180.1139 199.8562 198.9095 296.3461 298.4527 207.1956 223.0897 320.2031 277.3464 288.7715 287.5778 290.6303 311.9259 295.083 290.9983 278.0881 315.3569 317.5925 284.482 288.5429
47.59464 58.60034 92.44458 82.56513 27.45906 72.74957 113.1592 73.4983 110.5588 47.53946 47.75982 75.11658 53.67611 70.61161 40.49691 34.9285 48.08326 68.64765 4.472136 132.5367 134.0037 142.5009 164.003 0 46 162.0031 138.0145 158.0285 48.45132 46.09569 208.5402 48.26279 30.15377 45.96738 54.81788 56.63921 58 199.0603 190.4652 205.8992 97.30879 98.31073 193.3747 189.8855 186.784 99.98625 102.0833 233.0021 122.5439 229.1244 141.3648 235.8008 238.0021 164.2011 175.636 250.6217 178.8463 256.0078 282.9496 268.8829 210.0381 212.2192 269.0074 297.2575 257.4199 274.6088 271.4259 276.7418 276.3711 275.6328 279.866 287.7725 318.3991 278.5193 280.4568 312.6484 304.7261
25.59785 25.96151 49.73932 40.80441 65.19202 31.85122 68.62215 31.40064 65.66011 18.11077 16.03122 31.56739 15.36636 27.45906 85.15868 79.24645 14 22.94559 50.03998 122.5797 88.00568 96.5013 118.0042 46 0 116.0043 92.02174 112.0402 93.60152 90.78994 162.693 92.21453 71.70251 85.23497 95.27329 95.85406 96.66437 154.2757 145.8801 162.5807 135.9596 135.3255 151.4918 148.4133 145.6923 131.0467 132.6537 192.816 149.2816 191.0236 166.1927 200.8233 202.9507 188.218 202.6327 216.0214 201.1219 225.2288 251.5363 239.9542 225.4595 227.695 242.0021 268.3021 266.2048 265.0623 266.1203 269.6702 270.3128 276.355 274.2207 278.8422 298.4125 279.5085 281.6026 295.711 290.823
124.2508 112.058 77.49194 86.68333 178.6197 95.19716 55.9464 93.17188 56.47345 119.5199 118.2286 90.025 111.2997 94.36631 200.5617 194.579 116.9658 93.66163 166.0271 164.8276 28.07134 19.55761 2.828427 162.0031 116.0043 0 24.02082 4.472136 209.0508 205.9935 48.08326 206.9472 185.9227 197.4487 207.6391 207.3282 207.6945 51.08816 46.64762 69.64553 244.7243 242.4417 71.95446 72.76331 73.61556 232.1535 233.0536 112.3076 243.2858 121.1652 255.7597 142.5798 143.9514 274.3447 292.0633 156.321 283.2967 178.362 198.3293 197.1218 293.5183 295.6248 205.2949 221.4611 317.4051 274.8327 286.1625 285.014 288.0451 309.2256 292.4962 288.4996 276.0453 312.6564 314.892 282.2942 286.2254
101.1694 89.1852 55.9464 64.4748 155.029 72.41892 36.12478 70.21396 35.51408 96.10411 94.72592 66.83188 87.76745 71.06335 176.7258 170.7513 93.38094 69.8033 142.0563 148.8471 5 5.147815 26.1725 138.0145 92.02174 24.02082 0 20.02498 185.0331 181.983 71.19691 182.958 161.9483 173.6116 183.807 183.5647 183.9674 68.50547 61.84658 83.4416 221.2894 219.1734 80.49293 79.85299 79.4119 209.5024 210.4875 123.4585 221.5513 129.2517 234.6913 148.0608 149.6964 253.8858 271.249 162.6691 263.473 181.9121 203.9914 200.125 275.9493 278.0953 206.9807 225.9602 302.8878 267.5855 277.0415 276.7996 279.4011 297.942 283.8045 281.4694 275.6556 301.3586 303.5918 280.0161 282.1099
120.7901 108.6692 74.46476 83.48653 174.9428 91.82864 53.23533 89.73851 53.50934 115.9181 114.5862 86.50145 107.6412 90.80198 196.7359 190.759 113.2828 89.8137 162.0771 160.6581 24.33105 15.89025 7.211103 158.0285 112.0402 4.472136 20.02498 0 204.9515 201.872 51.41984 202.7903 181.7505 193.189 203.3765 203.0394 203.3937 52.3259 47.20169 70.03214 240.3539 238.0462 71.1532 71.66938 72.27206 227.7043 228.6001 112.2542 238.8137 120.4865 251.2946 141.439 142.8636 269.8981 287.6056 155.3713 278.8781 176.9209 197.3031 195.6042 289.249 291.3589 203.5534 220.2385 313.423 271.737 282.8162 281.7889 284.7631 305.6105 289.2093 285.44 274.0018 309.0405 311.2764 279.9464 283.593
95.07626 106.6588 140.8955 131.0058 47.86993 121.1865 161.5203 121.9489 158.8402 95.81881 96.147 123.5136 102.1274 119.0202 28.23553 30.62379 96.52588 116.5144 45.22438 146.602 181.2448 189.6852 211.1694 48.45132 93.60152 209.0508 185.0331 204.9515 0 4.007168 254.7233 7.212361 24.62712 23.54847 21.46663 25.581 27.54921 243.2335 234.4098 248.0309 56.70187 60.25388 233.9686 230.0792 226.6185 71.12711 73.61067 271.1375 96.59023 265.0328 115.9068 268.2943 270.529 137.9548 145.1387 282.436 153.7664 283.7274 310.8153 294.41 191.1711 193.1904 292.5381 322.2689 243.9408 279.9563 272.4421 279.4445 278.0251 270.1732 280.9844 292.1046 333.573 272.6907 274.4055 324.7429 313.8245
93.14538 104.5577 138.4786 128.6344 47.70024 118.8258 158.9271 119.5128 156.19 93.60455 93.85527 120.9734 99.71365 116.496 29.7626 31.42948 94.15844 113.728 43.10235 142.681 178.2423 186.6656 208.1353 46.09569 90.78994 205.9935 181.983 201.872 4.007168 0 251.5001 4.376212 20.93591 19.76898 18.75667 22.7994 24.79541 239.7808 230.9401 244.4158 56.37209 59.48792 230.2678 226.3594 222.8824 69.21208 71.67854 267.3131 94.57966 261.1385 113.9509 264.328 266.563 136.1591 143.8082 278.4584 151.9056 279.721 306.8087 290.4054 188.8619 190.8974 288.5443 318.2677 241.3148 276.3807 269.0387 275.9734 274.5975 267.0857 277.5821 288.5746 329.717 269.6253 271.3537 320.9639 310.1327
172.2099 160.0781 125.5428 134.7665 226.2145 143.2288 103.8171 141.1559 104.5144 167.2872 165.9217 137.9148 158.9642 142.2006 247.7035 241.7457 164.5752 140.8563 212.6805 190.5942 75.70997 67.30899 46.8188 208.5402 162.693 48.08326 71.19691 51.41984 254.7233 251.5001 0 252.1528 231.0438 241.5988 251.7181 251.0558 251.2469 28.17801 34.05877 47.90094 286.8763 283.9894 62.31194 66.04922 69.37759 271.7743 272.4151 88.00568 280.2356 102.5914 290.8488 127.4245 128.1327 307.7093 326.1671 138.3266 315.0063 164.7574 179.5174 183.709 319.8203 321.8105 194.1803 204.1201 336.6096 279.5443 294.4775 291.4876 295.3405 321.6319 299.8033 292.4791 266.9176 325.0385 327.2446 276.7996 284.3396
95.63845 106.8562 140.3789 130.5981 51.58291 120.8111 160.5884 121.4053 157.7763 95.79183 95.95292 122.7323 101.6565 118.2799 34.13482 35.70041 96.16576 115.1576 45.54933 139.8664 179.2965 187.6887 209.1265 48.26279 92.21453 206.9472 182.958 202.7903 7.212361 4.376212 252.1528 0 21.11128 16.66224 14.45942 18.53727 20.52552 239.9812 231.1056 244.235 52.47187 55.38218 229.8593 225.8965 222.372 64.83755 67.30335 266.5025 90.20358 260.0473 109.5748 262.8361 265.0718 131.7882 139.5006 276.8757 147.5312 277.7238 304.7976 288.1946 184.5107 186.5439 286.1615 315.9849 237.0351 272.7783 265.23 272.2387 270.8143 263.0185 273.7723 284.9113 326.6635 265.5442 267.2643 317.7157 306.712
77.54031 88.06957 120.5166 110.8885 43.24639 101.1793 140.2792 101.5788 137.3608 76.78053 76.70887 102.6511 82.016 98.25604 36.7049 34.68789 76.70235 94.59519 28.69233 126.5942 158.3327 166.7041 188.1203 30.15377 71.70251 185.9227 161.9483 181.7505 24.62712 20.93591 231.0438 21.11128 0 16.00781 24.70324 26.51886 27.95085 218.9618 210.103 223.4821 67.15839 68.23672 209.3491 205.4538 201.9913 71.55418 73.79871 246.569 95.38999 240.6372 114.6353 244.3486 246.5811 137.4273 147.5847 258.6204 152.5983 260.713 287.8146 271.9232 186.4651 188.5902 270.5518 299.9604 236.5338 264.0005 258.2465 264.5643 263.5797 258.8752 266.7775 276.5994 314.1755 261.5765 263.4032 306.3825 296.527
93.0121 103.1746 134.6588 125.2198 57.87055 115.6222 153.7921 115.8318 150.7125 91.80959 91.58603 116.6126 96.54856 112.3076 46.27094 46.01087 91.41663 107.8633 44.68781 123.206 170.2293 178.4839 199.7448 45.96738 85.23497 197.4487 173.6116 193.189 23.54847 19.76898 241.5988 16.66224 16.00781 0 10.19804 10.81665 12.04159 228.1403 219.1849 231.3882 51.61395 52.34501 216.4812 212.397 208.7684 56.00223 58.30952 252.2003 80.36168 245.204 99.72462 247.3156 249.5516 122.4132 132.0038 261.2149 137.7861 261.5435 288.5975 271.8106 172.8381 174.9286 269.6516 299.5413 224.0803 256.7197 249.6498 256.4625 255.1627 248.432 258.1937 268.9721 310.0403 251.0299 252.7944 301.2042 290.3739
102.2411 112.681 144.5856 135.0852 63.50591 125.4452 163.8658 125.7179 160.8112 101.3558 101.2126 126.58 106.3279 122.2497 48.25971 49.24429 101.1187 117.9597 53.07542 128.8176 180.4273 188.6809 209.9381 54.81788 95.27329 207.6391 183.807 203.3765 21.46663 18.75667 251.7181 14.45942 24.70324 10.19804 0 4.123106 6.082763 238.0756 229.107 241.0736 42.52058 44.04543 225.9943 221.866 218.1977 50.93378 53.36666 261.2757 76.11833 253.9468 95.52487 255.4858 257.7208 117.9025 126.2894 269.2271 133.5552 268.8215 295.8251 278.6485 170.1441 172.1859 276.1159 306.2042 222.5758 259.4706 251.4617 258.6291 257.0992 248.7645 260 271.459 314.7205 251.2688 252.9763 305.2671 293.8316
103.8039 113.9912 145.3616 135.9596 66.70832 126.3824 164.3442 126.5622 161.2242 102.6255 102.3963 127.289 107.3272 123.0041 52.15362 52.95281 102.2155 118.3913 55.17246 125.3627 180.2692 188.4741 209.6592 56.63921 95.85406 207.3282 183.5647 203.0394 25.581 22.7994 251.0558 18.53727 26.51886 10.81665 4.123106 0 2 237.0084 228.0197 239.655 40.80441 41.72529 224.3905 220.2192 216.5139 47.32071 49.72927 259.2798 72.36712 251.7181 91.78235 252.9229 255.1568 114.2366 122.9309 266.5807 129.8384 265.8496 292.8284 275.5104 166.1927 168.2409 272.8534 303.0017 218.5154 255.4721 247.3863 254.5781 253.0316 244.6415 255.9238 267.4341 311.0016 247.1457 248.8534 301.4382 289.9138
105.0298 115.1086 146.2395 136.8832 68.54196 127.3362 165.0848 127.4755 161.9359 103.7304 103.465 128.1425 108.3149 123.879 54.14795 54.91812 103.2473 119.1239 56.63921 124.0235 180.7125 188.8928 210.0405 58 96.66437 207.6945 183.9674 203.3937 27.54921 24.79541 251.2469 20.52552 27.95085 12.04159 6.082763 2 0 237 228.0022 239.4671 39.66106 40.31129 224.1081 219.9148 216.1903 45.40099 47.80167 258.7856 70.40597 251.0976 89.82205 252.1151 254.3482 112.2943 121.0785 265.724 127.8828 264.8018 291.7645 274.3611 164.195 166.2438 271.6266 301.8112 216.5202 253.7124 245.5443 252.7647 251.1991 242.7044 254.0807 265.6483 309.4673 245.204 246.9089 299.8216 288.2256
