0 56.69039 90.7491 149.7284 68.69207 26.25738 166.3591 34.8023 38.15364 29.34621 185.4132 31.12073 149.1915 68.54196 149.5607 42.43688 178.7378 42.35328 176.0454 51.48398 56.36488 59.6671 74.21321 67.05222 106.5805 194.5027 103.8123 129.387 132.6921 207.1501 136.0618 147.0088 231.6519 163.3554 177.4139 258.8888 258.0382 214.9281 216.7114 215.704 219.1844 223.8627 227.7903 301.3732 235.8101 311.5983 317.2006 323.385 309.9677 323.8124 325.0606 266.013 325.907 329.7623 332.8714 335.4212 276.948 318.8116 279.4326 325.9871 322.8427 299.6011 339.7367 337.077 341.5828 343.4335 345.2889 327.0489 328.125 345.8769
56.69039 0 34.05877 93.04837 14.21267 79.69473 146.9018 34.1321 88.89601 45.17743 129.0069 58.38236 93.93881 120.0708 94.7048 62.94354 123.5778 65.80274 121.2642 78.40918 85.60374 88.82602 115.1043 99.20181 151.6113 144.5078 134.4173 164.6572 168.2409 160.5757 170.8362 180.4245 185.3483 195.1666 200.4258 218.0367 217.9002 233.9925 236.4595 234.0812 239.416 242.3396 247.2023 263.7613 250.1859 275.1296 280.1285 287.865 277.7211 288.9001 290.3739 279.8151 294.272 298.3035 300.9751 303.2227 285.7787 292.1477 284.2534 298.0419 296.1216 290.0431 313.2092 311.5004 314.8412 316.4806 318.1273 307.1742 310.0984 323.2105
90.7491 34.05877 0 59.00847 24.04163 113.3192 144.8675 65 121.9119 76.40026 95.26863 89.22163 61.97177 152.7776 63.28507 91.34854 91.31496 94.541 89.47067 106.4519 113.5958 116.5035 144.8482 127.0157 181.7966 117.3819 159.7623 190.8298 194.4351 136.2714 196.6443 205.4191 160.7047 219.1118 220.1329 197.2308 197.6575 250.9034 253.6686 250.6352 256.8112 258.7673 264.017 244.6589 264.282 256.7047 261.1972 269.956 262.2918 271.4134 273.0293 293.0401 279.034 283.1342 285.4645 287.4717 296.1465 280.3788 292.3696 285.3086 284.2534 289.4564 301.2308 300.1874 302.6962 304.171 305.655 299.7132 303.7976 313.683
149.7284 93.04837 59.00847 0 82.21922 172.1634 161.7484 122.9187 180.351 134.2125 39.27821 146.5623 28.85308 210.8673 32.38827 147.0574 44.66284 150.3729 45.61798 161.4001 168.2914 170.8554 200.4121 181.1988 237.3605 85.7817 210.7178 242.0124 245.5789 109.9116 247.3156 255 130.9198 267.2003 262.942 173.9023 175.552 289.262 292.3681 288.5134 295.6924 296.2777 301.942 222.6477 298.3974 235.6392 238.9184 249.482 247.081 251.7504 253.6001 325.233 263.6096 267.7107 269.2954 270.7656 324.0393 271.5902 316.9385 274.5269 275.1472 300.1883 291.3863 291.6239 292.4944 293.6154 294.749 298.2247 304.2581 308.0406
68.69207 14.21267 24.04163 82.21922 0 90.0125 137.0313 41 98.17586 52.39275 116.8023 65.18052 80.70006 128.8914 81.27115 67.53189 110.3252 70.68239 107.8378 82.76473 89.94443 92.93311 120.9339 103.4456 157.848 130.3169 137.0036 167.863 171.4672 146.4032 173.8074 182.8797 171.1724 196.9873 199.8262 204.2009 204.1335 232.0183 234.6383 231.931 237.6931 240.1427 245.204 250.1919 246.8947 261.6731 266.5971 274.5018 264.7961 275.6089 277.1083 276.1748 281.4001 285.4488 288.0556 290.2585 280.8988 280.0201 278.4421 285.7009 283.9754 281.064 301.0548 299.5004 302.65 304.2532 305.8643 296.152 299.4011 311.6617
26.25738 79.69473 113.3192 172.1634 90.0125 0 166.0909 50.55937 12.5 40.38874 206.359 32.33033 168.8113 42.29953 168.7876 40.66701 197.9589 38.57784 194.9006 41.17341 42.93309 45.45121 51.02205 49.5 80.98302 209.3926 83.68542 106.4389 109.573 219.6637 113.147 124.3594 243.656 140.9832 158.0388 267.3037 266.0569 196.4211 197.9176 197.4494 200.1731 205.4513 208.9719 307.487 218.8201 316.9784 322.8641 328.1349 313.0851 328.2263 329.3406 248.876 328.5472 332.2744 335.5864 338.2739 261.6436 318.9624 265.7278 326.7159 322.9818 291.8497 339.6193 336.5059 341.5571 343.4985 345.4436 323.7827 323.968 343.7866
166.3591 146.9018 144.8675 161.7484 137.0313 166.0909 0 135.9817 162.7198 137.3688 165.0423 136.8826 134.7892 175.9081 131.5621 126.3682 144.5727 127.8846 139.8509 125.9212 126.7892 125.7872 147.1012 128.9681 170.525 116.217 127.1872 148.6578 151.0358 105.6258 150.0823 150.9514 119.2994 154.3596 133.0139 119.677 116.8507 144.6708 148.2145 142.9945 151.629 149.3788 155.4166 148.9682 145.5725 156.3154 162.7142 165.9025 148.4786 165.3739 166.2405 168.8519 163.3167 166.9126 170.386 173.1888 164.0176 152.955 155.5263 160.6251 156.9806 144.6252 173.7238 170.8515 175.6256 177.5352 179.4523 161.6494 163.7704 179.6466
34.8023 34.1321 65 122.9187 41 50.55937 135.9817 0 57.55432 11.40175 156.0698 24.42335 118.273 87.9659 118.2286 29.22708 147.4005 31.89044 144.3607 44.59821 51.73973 55.04146 81.00617 65.29931 117.6308 160.3948 101.1781 130.9695 134.5362 172.4651 137.2443 147.085 196.9188 162.1882 169.6246 224.2432 223.4558 204.6766 206.9302 205 209.7451 213.2756 217.8486 267.1647 222.6567 277.5884 283.0989 289.5622 276.796 290.1056 291.4001 252.6668 292.9112 296.8164 299.8283 302.3128 260.6871 287.1119 260.931 293.9422 291.1374 274.1168 308.1315 305.7491 309.9193 311.713 313.5124 297.5718 299.3226 315.4964
38.15364 88.89601 121.9119 180.351 98.17586 12.5 162.7198 57.55432 0 46.50269 213.511 35.69314 175.3454 31.31294 175.1014 41.06972 204.1319 38.26879 200.8793 36.83069 36.53081 38.35117 38.91658 40.20572 68.58936 213.1525 72.41892 94.18333 97.27538 222.1412 100.8886 112.145 245.7733 128.8119 146.697 267.5304 266.0921 185.2836 186.6841 186.3934 188.8664 194.3296 197.7132 306.471 208.155 315.5853 321.5937 326.4142 310.626 326.3453 327.3935 238.1134 325.8289 329.4882 332.8881 335.6345 251.5027 315.1162 256.1689 323.1169 319.1215 284.6094 335.6077 332.295 337.5833 339.5622 341.5443 318.3968 318.1926 338.8812
29.34621 45.17743 76.40026 134.2125 52.39275 40.38874 137.3688 11.40175 46.50269 0 167.0083 13.20984 128.9283 76.65507 128.7633 20.13841 157.8696 22.2036 154.7191 34.82815 41.7732 45.17812 69.97142 55.15433 106.4378 169.2705 91.67879 120.9173 124.4588 180.3466 127.2871 137.3608 204.5996 152.7514 161.6864 230.3845 229.4177 197.5006 199.6299 197.952 202.3586 206.2147 210.6181 272.3472 216.3747 282.4585 288.1059 294.1687 280.6314 294.5611 295.7972 246.5005 296.562 300.4164 303.5276 306.0801 255.486 289.5898 256.5326 296.7086 293.6205 272.738 310.5366 307.9359 312.3716 314.2117 316.057 298.4577 299.7866 316.9921
