0 5.522681 30.73181 41.07615 75.05998 45.27693 29.42788 43.41659 59.4138 69.35416 46.69047 65.9242 16.97056 153.4114 13.89244 72.67221 65.96969 70.45921 80.80842 62.64184 121.5741 76.40026 87.09765 72.8011 74.72617 62.62587 76.92204 121.0165 98.48858 81.32035 59.75366 67.41662 79.05694 94.37161 61.26989 71.03872 113.5077 63.51063 72.74957 89.81091 70.68239 66.94359 115.4654 111.7401 72.44998 67.55923 66.15218 115.8016 85.08819 108.1504 90.21364 77.82673 106.2826 104.7521 78.39005 114.9478 144.7638 119.8895 148.0068 144.2074 79.81228 150.6069 90.84327 145.0965 148.1899 156.6246 150.2332 161.4049 164.3777 168.3865 166.9311 169.4351 167.2401 163.3799 221.4611 219.2008 234.5805 233.3238 232.0776 229.8043 248.6001 244.0758 257.2567 252.1344 257.1109 259.0584 266.9082 265.7593 257.2086 264.3199 258.8059 271.0531 261.1496 255.3605 273.7535 261.0479 280.0803 278.7059 280.3681 285.7271 290.5173 295.7406 293.9541 293.892 295.8936 290.5263 297.4155 302.9625 292.0719 291.8868 315.6913 315.192 302.5128 313.1549 307.116 323.6603 320.7024
5.522681 0 25.21133 46.54299 80.53881 50.7001 23.92697 48.81086 53.89341 63.83181 52.04325 60.41937 20.94039 153.4578 11.59741 67.17328 60.51859 65 75.32928 57.24072 126.9301 70.95421 81.62414 67.38323 69.30007 57.29311 71.50175 126.3428 93.01882 86.47832 54.56189 62.11683 73.69193 88.94099 66.04922 65.79514 118.7287 58.43372 77.62087 84.45413 75.50166 61.87308 110.0284 106.335 77.21723 72.23053 61.17961 110.3925 89.96944 102.7862 95.07891 82.52575 100.948 99.44094 82.97289 109.6563 139.3654 124.8186 142.6201 138.851 75.223 145.3404 86.37129 139.866 142.9694 151.5726 145.2739 165.2354 168.1421 172.1119 170.6239 165.1189 162.9977 159.2561 224.5184 222.1632 237.7068 236.4202 235.1436 232.7799 251.5403 240.6128 260.1009 248.7642 253.7134 255.6722 269.7156 268.5377 253.904 267.029 255.5386 273.7898 257.9773 252.4807 276.3919 258.4231 282.4615 275.7182 277.3288 283.1157 288.7446 293.6801 292.1686 292.2259 296.7971 290.5031 298.1988 300.9655 292.0967 291.6529 317.2735 316.7057 303.2928 313.9626 305.9514 324.4079 319.685
30.73181 25.21133 0 71.66841 105.6714 75.72611 3.431877 73.77518 28.77113 38.65805 76.90109 35.49335 43.82288 156.9389 25.69263 42.28902 36.15399 40.5168 50.60742 33.41324 151.6796 46.54866 56.93076 43.25634 45.08264 34.11419 47.31572 150.9971 68.32602 110.6772 32.77618 39.10811 49.94441 64.56865 89.24 43.16956 143.0493 37.44388 100.9832 60.67216 98.72071 40.77717 85.54547 82.0903 100.2602 95.02646 40.89146 86.10717 113.2804 78.84337 118.3087 105.3064 77.22118 75.88661 105.376 86.17875 115.0908 148.1375 118.4164 114.8497 57.04774 121.8882 68.55857 116.6538 119.8083 129.3923 123.6707 184.3128 186.9465 190.7418 189.1343 147.0171 145.3147 142.249 240.2001 237.4646 253.6174 252.2124 250.8156 248.0882 266.6254 226.51 274.7534 235.0891 239.8801 241.8864 284.1791 282.8836 240.5342 281.0886 242.3474 287.9416 245.2473 241.2221 290.1197 248.3837 295.0753 263.8234 265.1742 273.0283 282.6542 286.1997 286.0025 286.6245 302.9281 292.5083 303.7901 293.7585 294.3124 292.6957 326.317 325.4511 308.8491 319.6015 302.644 329.742 317.0086
41.07615 46.54299 71.66841 0 34.00368 4.716991 70.04463 4.031129 100.1012 110.092 7.433034 106.3403 30.51639 153.0982 48.93107 112.9889 105.8643 110.3913 120.8729 102.1824 80.80842 116.1777 127.0758 112.371 114.3471 101.6969 116.4785 80.40056 138.3808 42.29953 98.00128 106.1991 118.162 133.9039 28.2179 109.3949 73.5612 100.9933 37.13826 128.7566 35.85038 104.3026 154.9597 150.9506 38.02959 34.82097 102.9548 155.0298 48.59269 147.0247 53.64932 43.66062 144.925 143.2175 45.40099 153.1804 183.7765 82.05006 186.8964 182.8315 113.9221 188.418 123.88 182.6369 185.63 192.6616 185.6078 131.5466 134.9793 139.213 138.0444 199.8562 197.156 192.5 196.5407 195.0314 208.9719 207.9549 206.9523 205.388 224.2237 267.3654 233.5021 274.6538 279.7861 281.6319 243.3295 242.4072 279.189 241.4979 280.4929 247.9589 282.1058 274.2011 251.3628 277.9357 259.5385 298.1212 300.1541 302.2669 300.7646 308.0783 304.2618 303.3121 286.1839 287.7727 288.5849 314.7586 288.9433 290.6845 300.7462 300.7595 293.6533 303.984 312.674 314.8385 325.0358
75.05998 80.53881 105.6714 34.00368 0 30.06659 104.0192 32.14032 134.0597 144.0555 29.42788 140.2284 63.63961 162.4442 82.49242 146.8409 139.6066 144.1336 154.6351 135.8308 47.92964 149.8566 160.798 145.9932 147.9797 135.2036 150.0833 47.92703 172.0523 20.22375 131.2726 139.5887 151.6047 167.4515 31.241 142.6201 43.01163 133.9866 27.82984 162.0987 29.15476 137.2204 188.4443 184.3275 30.67572 32.88237 135.6912 188.4038 31.14482 180.2734 34.32929 33.54102 178.0842 176.3094 36.67424 186.1317 216.9898 55.5487 220.0454 215.8652 145.4648 221.0423 154.7918 215.1488 218.0808 224.3663 217.0069 113.7345 117.5522 121.8524 121.0785 228.4103 225.4468 220.3838 181.8928 181.1988 193.3132 192.5669 191.8385 191.0393 209.5042 290.7662 219.2282 297.4656 302.6549 304.4146 229.0546 228.3725 301.5912 228.0022 302.6822 234.0836 303.7781 294.4911 238.1197 296.8097 247.9456 318.5671 320.8415 320.6275 314.5128 323.3056 318.0142 316.4056 284.0158 291.4645 287.1411 329.5106 292.3081 295.6043 293.7363 294.2108 292.1096 302.0265 322.6875 313.0399 333.9461
45.27693 50.7001 75.72611 4.716991 30.06659 0 74 2.236068 104.0192 114.0175 3.162278 110.1635 33.73426 151.4526 52.46904 116.7744 109.5536 114.0811 124.5793 105.8017 76.38881 119.8207 130.7517 115.9741 117.9576 105.2236 120.0708 75.9276 142.0211 37.58989 101.3928 109.6586 121.6553 137.4627 24.16609 112.7675 68.94926 104.2478 32.59601 132.1968 31.40064 107.5242 158.4842 154.4145 33.6006 30.64719 106.0948 158.4929 43.93177 150.4211 48.97448 39.20459 148.2768 146.5367 41.04875 156.4385 187.1627 77.33331 190.2525 186.1338 116.619 191.5495 126.3824 185.7229 188.6935 195.4642 188.3083 127.1449 130.6045 134.8481 133.7012 201.7752 199.0082 194.2498 192.4188 190.9686 204.7877 203.7891 202.8053 201.2958 220.1182 268.2033 229.4363 275.3818 280.5281 282.3584 239.2697 238.3653 279.8415 237.4974 281.1059 243.9326 282.623 274.4613 247.3884 277.9496 255.7049 298.4242 300.5017 302.2085 299.9616 307.5102 303.4617 302.4111 283.2896 285.5677 285.7726 314.1198 286.6984 288.6368 297.3567 297.4155 290.8333 301.1246 311.3282 312.0032 323.5429
29.42788 23.92697 3.431877 70.04463 104.0192 74 0 72.00694 30.06659 40.04997 75.05998 36.49658 41.59327 153.5986 23.08679 43.24639 36.68787 41.14 51.41984 33.61547 149.7039 47.12749 57.72348 43.65776 45.54119 34 47.75982 148.9732 69.12308 108.5035 32.1014 38.94868 50.15974 65.14599 86.83317 42.87773 140.89 36.55681 98.5926 60.92618 96.30161 39.95136 86.2047 82.60654 97.80082 92.52702 39.83438 86.64872 110.8603 79.19912 115.8641 102.7862 77.47258 76.05919 102.7862 86.33076 115.6398 145.6861 118.9285 115.2582 55.60576 122.0582 67.10067 116.7262 119.8635 129.1211 123.2234 181.2389 183.8478 187.6273 186.0108 145.7781 143.9939 140.8013 236.8903 234.1388 250.3158 248.9056 247.5035 244.7611 263.2869 224.662 271.3982 233.1847 238 240.0005 280.8167 279.5174 238.5901 277.7139 240.3799 284.5691 243.2196 239.0084 286.7351 246.0325 291.6659 261.6964 263.0803 270.6917 279.9267 283.5992 283.2825 283.8565 299.5413 289.2581 300.4164 291.1344 291.0533 289.4902 322.8885 322.0248 305.4767 316.2278 299.7019 326.3771 314.0255
43.41659 48.81086 73.77518 4.031129 32.14032 2.236068 72.00694 0 102.0049 112.0045 3.605551 108.1157 31.57531 150.0558 50.35871 114.7138 107.4663 111.9933 122.4949 103.6967 78.17448 117.72 128.6585 113.864 115.849 103.097 117.9576 77.66595 139.9178 38.91015 99.23961 107.5174 119.5199 135.3403 24.18677 110.6097 70.5195 102.0715 33.23402 130.05 31.89044 105.3428 156.353 152.2709 34.05877 30.79367 103.9027 156.349 44.82187 148.265 49.90491 39.69887 146.113 144.3676 41.40048 154.2595 185.0033 78.54191 188.0877 183.9604 114.3897 189.3527 124.1471 183.5211 186.4893 193.2388 186.0779 127.5515 130.9763 135.2072 134.0336 199.5551 196.7924 192.0417 192.5097 191.0026 204.9415 203.924 202.9212 201.3579 220.1931 266.1128 229.4733 273.3108 278.4547 280.2878 239.3011 238.3799 277.7845 237.4742 279.0564 243.9328 280.5924 272.4849 247.3419 276.0308 255.5386 296.4389 298.5067 300.3082 298.2722 305.7491 301.7714 300.7532 282.4925 284.4185 284.9298 312.38 285.5679 287.4165 296.8636 296.8922 289.9948 300.3082 309.8245 311.1736 322.0947
59.4138 53.89341 28.77113 100.1012 134.0597 104.0192 30.06659 102.0049 0 10 105.0048 7.211103 71.17584 162.4509 52.23983 13.86542 10.29563 13.43503 22.36068 11.04536 179.4359 19.20937 28.63564 17.02939 18.38478 14 20.51828 178.6309 39.92493 137.9311 18.06931 17.46425 24.08319 36.71512 115.7411 21.50581 170.2997 22.35173 127.501 34.05877 125.1319 24.00231 57.3171 54.21291 126.4951 121.1084 26.05336 58.13777 139.6352 51.46358 144.5424 131.244 50.21952 49.20366 130.9695 59.40539 86.98212 174.2619 90.37699 87.06575 42.19005 94.75074 52.55949 89.87213 93.06584 103.8569 98.99495 205.7324 208.0554 211.6318 209.9143 126.6541 125.5398 123.4382 257.4976 254.3718 271.0609 269.5366 268.0187 264.9151 283.0689 210.0214 290.663 219.0261 223.58 225.6241 299.8166 298.3991 224.7827 296.2988 226.7918 303.2088 230.2139 227.9846 304.9016 236.5164 308.5855 249.6097 250.6417 260.8639 275.0738 276.9702 278.3038 279.5756 309.1294 294.1353 309.3768 284.7828 296.1621 293.2267 335.6263 334.4309 314.3565 325.1215 298.1061 334.8462 313.0815
69.35416 63.83181 38.65805 110.092 144.0555 114.0175 40.04997 112.0045 10 0 115.0043 5.656854 81.15417 167.0891 62.20129 6.5 10.29563 9.513149 14.14214 14.21267 189.4129 13 20 13.0384 13.34166 17.20465 14.86607 188.5975 30.88689 147.8682 22.72664 18.02776 18.97367 28.42534 125.6025 20.79663 180.2276 25.52646 137.3554 27.20294 134.9741 25.87362 48.32442 45.59649 136.3121 130.9093 28.49756 49.39636 149.459 43.34167 154.3454 141.0142 42.44997 41.72529 140.6876 51.66237 77.96937 184.0305 81.41253 78.31844 42.42641 86.4448 51.50243 81.8352 85.03676 96.52072 92.19544 214.523 216.7707 220.2907 218.5498 121.8657 121.0382 119.4027 265.1886 261.9637 278.7723 277.2183 275.6701 272.4702 290.4961 206.5163 297.9346 215.6674 220.1091 222.1627 307.0016 305.552 221.5339 303.3694 223.6169 310.2866 227.2409 225.7366 311.8413 234.7765 315.1587 246.9109 247.8129 258.9401 274.8374 276.1204 278.0162 279.5219 313.498 297.0559 313.5506 284.0092 299.1521 295.7846 340.9179 339.6233 318.4965 329.2476 298.9101 338.8244 314.0701
