160.7234 62.9325 129.9914 135.7065 157.2895 154.9322 150.4427 219.5131 221.382 12.72792 220.184 14.59584 210.0595 179.0028 0 165.0757 232.0776 229.107 232.8358 235.7992 227.5596 239.3445 24.30021 232.4962 234.8788 240.0104 227.1673 230.8576 227.0518 233.4524 199.4749 217.0844 202.1703 207.5407 224.2944 195.9719 198.1161 222.3522 215.0349 208.5863 208.1466 213.0258 231.0411 230.1679 65.74192 65.65992 65.19202 227.6071 77.87811 253.7479 104.1009 105.3091 108.6324 253.0316 114.9652 251.6794 262.0916 264.3274 130.9427 262.0878 265.3243 270.6326 259.8807 281.0174 304.795 266.7171 277.4167 212.9836 297.9346 292.4355 270.0259 244.2335 289.2767 260.5005 300.6676 261.0172
52.17279 130.2709 123.5788 49.2062 38.60052 37.33631 36.23534 57.58472 58.82176 174.5623 56.75385 178.9219 46.09772 15.23155 165.0757 0 67.00746 64.03124 67.91539 71.18483 63.21963 74.80493 180.0847 68.51642 71.06731 75.9276 63.60031 67.52962 64.2067 70.21396 39.8152 56.48562 44.27542 48.47051 63.07139 40.31129 42.42641 62.45398 56.30275 54.80192 55.9017 59.4138 74.63243 76.95616 201.3753 198.0002 196.1632 78.51751 207.7619 110.5351 234.557 234.3502 226.3647 117.0684 235.7902 118.8802 130.0846 132.0189 236.677 140.4279 147.2311 151.1688 147.472 167.3991 205.548 198.1616 200.3247 282.97 217.175 224.1841 232.2154 255.0686 236.053 303.8758 255.384 302.9521
93.74433 194.1816 174.2407 106.8 86.76405 87.72685 90.24965 24.69818 21.9545 241.4664 19.20937 245.8859 24.59675 53.46027 232.0776 67.00746 0 3.162278 6.519202 11.2641 13.21825 13.72751 246.8694 15.50806 17.08984 17.46425 18.02776 19.16377 21.50581 20 40.9176 30.99395 42.0929 37.74441 27.85678 48.01042 47.01064 32.03904 36.05551 46.80011 49.40648 46.64762 42.42641 49.73178 266.3269 262.7597 260.8639 57.48913 271.8842 82.21922 297.8003 297.4054 288.1128 95 297.5987 99.56154 108.074 109.165 295.9764 125.1 133.1353 135.0037 137.8187 152.3334 194.0103 205.6453 202.83 331.8825 215.1023 227.9397 249.4835 288.6001 245.7824 344.0385 266.6027 342.7331
91.83681 191.5529 171.1705 104.3612 84.53402 85.42833 87.84646 24.16609 21.54066 238.5372 18.35756 242.9373 22.47221 50.63596 229.107 64.03124 3.162278 0 6.519202 11.59655 11.37492 14.64392 243.8206 14.71394 16.69019 18.02776 16.27882 18.00694 19.81161 19.23538 37.85829 28.55915 39.15753 34.92693 25.96151 45 44.04543 30.04164 33.61547 44.24082 46.87217 44.29447 41.10961 48.31408 263.1881 259.6175 257.7208 55.9017 268.7322 81.49847 294.6405 294.2448 284.9509 94.04786 294.4368 98.50127 107.2287 108.3744 292.8276 124.0161 132.0341 134.0149 136.5284 151.3665 193.0026 203.8431 201.2213 328.9073 213.7124 226.3283 247.3863 286.007 243.9611 341.2836 264.7508 339.9882
97.90046 196.451 171.3002 109.7098 90.2358 91.03021 93.27647 30.63495 27.9732 242.4552 24.86966 246.7668 28.50439 55.17699 232.8358 67.91539 6.519202 6.519202 0 5.077401 8.013877 8.263037 247.0992 9.055385 10.57414 11.51086 12.34909 12.85496 15.65248 13.50926 38.27858 26.18444 38.71773 33.93031 22.14723 44.97221 43.73214 26.41969 31.18493 42.10998 44.63743 41.50301 36.09016 43.44249 265.6021 261.9749 260.0625 51.30789 270.892 75.70007 296.5375 296.0954 286.5109 88.50141 295.9975 93.08598 101.5603 102.6475 293.8852 118.6276 126.6669 128.5088 131.4173 145.8337 187.5167 199.5758 196.6024 328.3055 208.7403 221.7115 243.7345 283.7296 239.7259 339.5998 260.5734 338.264
102.6513 200.3102 171.5423 113.9435 94.73584 95.45931 97.58217 35.68865 33.0103 245.5591 29.94462 249.8022 33.32086 58.95151 235.7992 71.18483 11.2641 11.59655 5.077401 0 8.477552 3.668484 249.7146 5.981639 6.367299 6.440497 11.09414 9.986491 13.71787 9.740637 39.32849 25.3319 39.10105 33.97971 20.13157 45.5706 44.128 24.4168 30.11445 41.06495 43.46815 39.90589 32.52814 39.9516 267.549 263.8797 261.9559 48.01541 272.6417 71.25503 298.0763 297.5985 287.7928 84.26079 297.2768 88.95268 97.20329 98.23991 294.776 114.494 122.5458 124.271 127.5056 141.5658 183.2738 196.3142 193.0587 327.8952 204.9075 218.1609 240.9483 282.0186 236.4755 338.3397 257.3633 336.9725
97.06727 192.8019 163.5635 107.052 88.43862 88.99469 90.8555 34.07916 31.70787 237.3929 28.01289 241.5978 28.63661 51.53047 227.5596 63.21963 13.21825 11.37492 8.013877 8.477552 0 11.83451 241.337 5.734884 8.438092 12.75626 4.904646 7.335227 8.439326 9.383792 30.93766 18.18004 30.98039 26.0494 14.6534 37.3549 36.01003 18.82079 23.19602 34.10482 36.64317 33.60638 29.84497 36.98386 259.0715 255.4023 253.4786 44.52777 264.1705 70.7205 289.6286 289.1563 279.3947 82.99431 288.8795 87.34924 96.27074 97.47507 286.4973 112.8335 120.8362 122.904 125.22 140.2681 181.8609 192.5133 189.8475 320.3676 202.3628 214.9548 236.2655 275.7826 232.64 331.5904 253.4444 330.2566
106.1341 203.9778 174.0352 117.5926 98.32825 99.07124 101.2198 38.41585 35.68068 249.1341 32.82445 253.3628 36.75293 62.61878 239.3445 74.80493 13.72751 14.64392 8.263037 3.668484 11.83451 0 253.1711 7.975657 7.01239 4.013865 13.6178 11.53377 15.67198 10.41367 42.36383 27.58749 41.852 36.60717 21.76644 48.38847 46.85913 25.95402 32.17314 43.03519 45.34436 41.52643 32.56447 39.98785 270.7886 267.1041 265.1763 48.1952 275.8069 70.00317 301.1557 300.6633 290.7647 83.26731 300.2468 88.08865 96.03703 97.00229 297.5698 113.6007 121.6612 123.2387 126.8639 140.4838 182.2062 196.3087 192.7774 329.9916 204.317 217.8645 241.3596 283.2686 236.4687 339.8965 257.3897 338.5082
180.783 87.04596 126.8345 155.1233 176.1945 173.7023 169.0222 236.035 237.732 29.02585 236.2255 24.73754 225.8329 194.5829 24.30021 180.0847 246.8694 243.8206 247.0992 249.7146 241.337 253.1711 0 246.0081 248.2747 253.5123 240.5255 244.062 240.1021 246.5857 212.1703 229.5771 214.4098 219.8773 236.8301 208.006 210.0726 234.5464 227.1002 219.8141 219.1084 224.0725 242.1828 240.633 42.07731 42.53078 42.36154 237.3363 54.3921 261.6266 79.9406 81.20653 85.39614 259.6238 91.27157 257.7693 267.7321 269.9565 108.3074 265.9972 268.5526 273.9206 262.3824 283.0532 303.9087 262.3519 273.9462 192.0482 294.4019 287.2107 261.1446 229.5833 281.9796 241.4664 291.9426 242.1332
102.774 198.3053 166.0629 112.7353 94.17271 94.72328 96.56345 38.58108 36.06245 242.4263 32.59601 246.5819 34.12477 57.1183 232.4962 68.51642 15.50806 14.71394 9.055385 5.981639 5.734884 7.975657 246.0081 0 2.704163 7.516648 5.700877 4.031129 7.81025 4.527693 34.61575 19.63734 33.91994 28.64464 14.1598 40.47839 38.91658 18.43909 24.30021 35.21718 37.58324 33.94849 27.06474 34.44198 263.1853 259.4803 257.5471 42.38514 268.1091 66.81691 293.3709 292.866 282.9002 79.50157 292.3807 84.05355 92.60939 93.72566 289.6248 109.5924 117.6287 119.501 122.3622 136.835 178.5063 190.6948 187.6126 322.1343 199.691 212.7205 235.1266 276.0371 230.8517 332.3883 251.7191 331.0174
105.4564 200.9274 167.3734 115.4267 96.87653 97.42722 99.26259 40.76227 38.19113 244.8501 34.82905 248.9843 36.71597 59.77928 234.8788 71.06731 17.08984 16.69019 10.57414 6.367299 8.438092 7.01239 248.2747 2.704163 0 5.34439 7.75 4.697074 8.961724 3.473111 36.5932 20.91799 35.61074 30.23993 14.80076 42.20856 40.56553 18.95554 25.33895 36.12911 38.40003 34.52626 26.1737 33.60153 265.2048 261.4841 259.5468 41.69607 270.0501 65.13879 295.2221 294.7025 284.6455 78.01963 294.1234 82.66688 91.02781 92.09811 291.1985 108.2107 116.2586 118.032 121.1634 135.3426 177.0397 189.9752 186.6924 323.0814 198.5549 211.7943 234.7223 276.2853 230.1371 332.8841 251.031 331.4959
108.8531 205.5541 172.5137 119.6296 100.7025 101.3558 103.3538 42.05948 39.35734 249.93 36.35932 254.0921 39.62323 64.2573 240.0104 75.9276 17.46425 18.02776 11.51086 6.440497 12.75626 4.013865 253.5123 7.516648 5.34439 0 13.0384 9.962429 14.23025 8.062258 41.93149 26.13666 40.93669 35.54772 19.72308 47.53946 45.88028 23.71708 30.41381 41.07615 43.26662 39.20459 29.06888 36.45888 270.542 266.8235 264.8868 44.72136 275.3943 66.00758 300.5628 300.0417 289.969 79.30952 299.4462 84.15759 92.0489 93.00538 296.4675 109.6586 117.72 119.2686 122.9837 136.5045 178.2274 192.6577 189.0106 327.9405 200.4445 214.0899 237.9181 280.4015 232.8132 337.2899 253.7479 335.8824
99.72462 193.6453 160.5014 108.6566 90.60353 91.02198 92.64988 38.63936 36.34556 237.1687 32.55764 241.2858 32.24903 52.7731 227.1673 63.60031 18.02776 16.27882 12.34909 11.09414 4.904646 13.6178 240.5255 5.700877 7.75 13.0384 0 4.031129 3.535534 6.708204 28.93527 14.25219 28.23672 22.99762 9.848858 34.78505 33.24154 14.089 19.10497 30.07075 32.52691 29.20616 25 32.09751 257.5286 253.8176 251.8829 39.62323 262.4271 66.09841 287.6734 287.1672 277.2003 78.23043 286.681 82.53787 91.5478 92.77931 283.9525 108.0046 116 118.1059 120.337 135.4738 177.0452 187.6406 184.9459 316.8107 197.4639 210.0536 231.5016 271.4498 227.7718 327.5004 248.584 326.1487
103.64 197.624 162.6785 112.6876 94.60048 95.03289 96.67601 41.35517 38.93905 240.9113 35.30227 245.0008 35.78058 56.80009 230.8576 67.52962 19.16377 18.00694 12.85496 9.986491 7.335227 11.53377 244.062 4.031129 4.697074 9.962429 4.031129 0 4.272002 2.692582 32.14032 16.22113 30.98488 25.58595 10.25914 37.59322 35.92005 14.5 20.67003 31.50397 33.81198 30.05412 23.26478 30.59412 260.7264 256.9937 255.0534 38.46102 265.5151 63.57083 290.6342 290.1073 280.0112 76.04111 289.4879 80.50621 89.23704 90.4005 286.5175 106.0295 114.0537 116.0097 118.6602 133.36 175.0007 186.7518 183.7478 318.4623 195.9394 208.857 231.1109 272.0556 226.9058 328.4833 247.7645 327.1059
101.8258 194.4274 158.4339 110.0284 92.38236 92.70653 94.17271 42.00595 39.7555 237.1719 35.92353 241.2245 35.10698 54.02314 227.0518 64.2067 21.50581 19.81161 15.65248 13.71787 8.439326 15.67198 240.1021 7.81025 8.961724 14.23025 3.535534 4.272002 0 6.519202 28.04015 11.96349 26.74065 21.32523 6.519202 33.35416 31.66228 10.81665 16.50757 27.40894 29.77415 26.20115 21.50581 28.57009 256.5668 252.8258 250.8834 36.09016 261.3169 62.75747 286.4027 285.8715 275.7544 74.78302 285.2306 79.05694 88.12775 89.37841 282.2455 104.5108 112.5011 114.632 116.8097 132.0018 173.5583 184.1426 181.418 314.3414 193.9291 206.526 228.0976 268.3887 224.2777 324.6244 245.0969 323.2592
106.1508 200.316 164.4656 115.3527 97.20082 97.65244 99.32271 43.01163 40.5216 243.5282 37 247.606 38.01316 59.48109 233.4524 70.21396 20 19.23538 13.50926 9.740637 9.383792 10.41367 246.5857 4.527693 3.473111 8.062258 6.708204 2.692582 6.519202 0 34.55792 18.1831 33.19356 27.7424 11.6619 39.81206 38.07887 15.70032 22.36068 33.01893 35.22783 31.241 22.80351 30.22003 263.0779 259.3339 257.3908 38.27532 267.8078 62.28965 292.8566 292.3183 282.1507 75 291.6248 79.57701 88.09086 89.20202 288.5169 105.119 113.1592 115.0043 117.9576 132.3334 174.0115 186.5744 183.3576 319.9156 195.3177 208.4622 231.2618 272.8553 226.7355 329.5186 247.6227 328.125
85.83851 169.3082 133.3241 88.49011 74.10972 73.71737 73.99493 48.07546 47.25727 209.7886 43.30416 213.7275 35.2881 34.3984 199.4749 39.8152 40.9176 37.85829 38.27858 39.32849 30.93766 42.36383 212.1703 34.61575 36.5932 41.93149 28.93527 32.14032 28.04015 34.55792 0 17.6529 5.153882 8.682777 24.82438 7.5 7.433034 23.24328 16.5605 16.80774 18.82153 20.83867 34.81738 37.48333 228.6116 224.8921 222.9557 40.22748 233.4936 72.38957 258.7919 258.3007 248.4658 80.74187 257.9501 83.47005 94.22447 95.96484 255.6193 107.1413 114.6004 117.8611 116.6415 134.865 175.0436 176.7067 176.2562 291.1894 191.053 201.0603 216.8162 250.7254 216.2759 304.738 236.6141 303.5115
98.66927 186.5452 146.4729 104.1543 88.06035 88.03763 88.92202 46.94278 45.18434 227.4305 41.0868 231.353 37.0557 48.48324 217.0844 56.48562 30.99395 28.55915 26.18444 25.3319 18.18004 27.58749 229.5771 19.63734 20.91799 26.13666 14.25219 16.22113 11.96349 18.1831 17.6529 0 15.28275 9.770012 7.254309 21.86607 20.01562 6.051859 5.062114 15.92561 18.46957 15.76785 19.76424 24.842 245.2685 241.4933 239.5425 30.54709 249.8522 60.86563 274.7801 274.2273 263.9946 71.36613 273.4669 75.02083 84.95072 86.43567 270.3417 100.0031 107.8384 110.4519 111.2728 127.7759 168.9397 176.2658 174.3147 302.5634 187.6836 199.3756 219.0745 257.6541 216.2941 313.4161 236.9855 312.0795
90.94951 173.1836 132.5953 93.18966 79.13793 78.70078 78.88164 51.57822 50.5501 212.6389 46.51142 216.4859 39.18306 39.48813 202.1703 44.27542 42.0929 39.15753 38.71773 39.10105 30.98039 41.852 214.4098 33.91994 35.61074 40.93669 28.23672 30.98488 26.74065 33.19356 5.153882 15.28275 0 5.512769 22.5125 6.619101 5.031153 20.18818 12.91559 11.65386 13.70447 15.74206 30.5747 32.72709 230.0029 226.2349 224.2862 35.15412 234.6387 67.34102 259.6658 259.1318 249.0348 75.59307 258.5127 78.31706 89.07195 90.81472 255.7192 102.026 109.5049 112.74 111.6302 129.7624 170.0083 172.3001 171.6357 289.8022 186.2668 196.4868 212.9021 247.9079 211.963 302.4418 232.3678 301.1815
93.50744 177.9607 137.5729 97.00008 82.12881 81.85133 82.30669 49.40031 48.11331 217.963 44.01012 221.8388 37.70797 42.3071 207.5407 48.47051 37.74441 34.92693 33.93031 33.97971 26.0494 36.60717 219.8773 28.64464 30.23993 35.54772 22.99762 25.58595 21.32523 27.7424 8.682777 9.770012 5.512769 0 17.00414 12.10953 10.33879 14.83292 7.882933 11.16985 13.77101 13.95137 26.17519 29.22568 235.5099 231.7393 229.7899 32.76646 240.1268 64.6772 265.1177 264.5768 254.4295 73.74544 263.9056 76.8083 87.31346 88.97129 260.9893 101.049 108.6733 111.6933 111.2739 128.8547 169.479 173.5998 172.4649 294.3856 186.6491 197.4114 215.037 251.371 213.423 306.3679 233.9426 305.0793
103.4795 193.2835 152.846 110.1465 93.38094 93.50936 94.64143 47.09565 45.01111 234.6103 41.04875 238.5515 38.8973 54.20332 224.2944 63.07139 27.85678 25.96151 22.14723 20.13157 14.6534 21.76644 236.8301 14.1598 14.80076 19.72308 9.848858 10.25914 6.519202 11.6619 24.82438 7.254309 22.5125 17.00414 0 29.06888 27.16616 4.301163 10.77033 21.36001 23.60085 19.79899 16.49242 23.04886 252.448 248.6634 246.7104 30.14963 256.9767 58.24088 281.8244 281.2579 270.9336 69.72087 280.4015 73.78686 83.18654 84.5281 277.074 99.12618 107.0747 109.3709 111.1126 126.7418 168.1904 177.882 175.3283 308.2888 188.0665 200.4308 221.6529 261.9046 218.0023 318.2365 238.7991 316.8627
89 167.9717 126.3542 89.50559 76.66159 76.00658 75.80237 55.47071 54.70832 206.526 50.77401 210.3192 42.54409 37.69615 195.9719 40.31129 48.01042 45 44.97221 45.5706 37.3549 48.38847 208.006 40.47839 42.20856 47.53946 34.78505 37.59322 33.35416 39.81206 7.5 21.86607 6.619101 12.10953 29.06888 0 2.236068 26.54242 19.10497 14.53444 15.6205 19.20937 35.8469 37.03039 223.4032 219.6307 217.681 38.20995 228.0219 70.29225 253.0494 252.5173 242.4417 77.52419 251.9206 79.82794 90.82401 92.66067 249.2087 102.7862 110.0636 113.5473 111.6109 130.3565 170.0735 170.1793 170.0735 283.9243 185.2188 194.7832 209.7642 243.2386 209.6139 297.2516 229.8695 296.022
90.78546 170.2072 127.5728 91.60377 78.54935 77.93587 77.80103 55.4617 54.58938 208.6912 50.60632 212.4715 42.72002 39.39543 198.1161 42.42641 47.01064 44.04543 43.73214 44.128 36.01003 46.85913 210.0726 38.91658 40.56553 45.88028 33.24154 35.92005 31.66228 38.07887 7.433034 20.01562 5.031153 10.33879 27.16616 2.236068 0 24.5051 17.02939 12.37942 13.60147 17.02939 33.61547 34.81738 225.282 221.4977 219.545 36.12478 229.8369 68.24954 254.7881 254.244 244.0922 75.66373 253.5685 78.05447 89.00562 90.82401 250.711 101.1929 108.5219 111.9464 110.218 128.8118 168.6713 169.4344 169.1449 284.8719 184.1331 193.9033 209.3896 243.5159 208.9521 297.7927 229.2619 296.5468
