0 13.45362 87.06924 92.76314 107.0794 90.70832 93.8616 132.2195 104.898 112.9292 136.8836 125.9603 129.6919 129.0213 109.6586 46.17359 116.7776 111.2138 114.9478 145.0965 153.0818 156.3873 140.5454 146.5512 164.853 135.4289 127.0157 136.8211 168.0774 90.80198 140.0893 176.1391 158.1139 95.50916 163.6368 147.8648 183.9185 161.4435 165.614 153.8083 171.1432 157.3603 156.5382 173.9483 156.8184 159.8362 230.8823 176.7993 178.9665 179.7443 183.1626 205.9733 192.0026 213.5462 203.6566 209.6187 212.6147 223.7258 243.6062 230.0845 261.0153 216.0208 249.7449 281.1352 277.0162 290.6966 299.4812 291.4464 307.3792 300.1666
13.45362 0 76.30466 100.3195 114.5295 97.73945 100.8415 121.4949 110.9186 119.2393 125.8416 132.382 135.9154 134.9907 114.4814 38.27532 121.4331 98.61288 102.4597 132.9662 140.9966 144.3122 127.9062 133.7096 152.2777 122.3193 113.7014 138.4377 155.3094 84.58132 141.4496 163.3707 145.0552 89.47067 150.632 148.4205 170.8479 148.0709 152.2268 152.7613 157.7244 155.9271 154.9082 160.5148 154.9871 158.074 222.967 163.3554 165.5174 166.2919 169.7122 192.5876 190.9241 200.1125 190.2341 205.7984 208.6145 210.5166 230.4886 217.5482 247.6812 206.0874 238.0851 268.8122 268.8959 278.2849 287.2525 282.5668 295.061 291.4944
87.06924 76.30466 0 123.498 133.9 118.799 120.8068 130.321 123.1693 131.2167 130.8594 142.4637 144.2359 141.9981 119.2855 43.28513 123.6695 91.62564 96.01388 124.3251 131.5519 134.465 112.5624 113.4928 133.8595 98.34082 85.17933 119.9478 133.0792 37.93413 120.9394 140.1003 118.1329 41.20158 124.1643 122.1332 140.3318 110.2405 113.0455 116.7801 115.8013 117.3467 115.3812 116.9955 114.3387 117.3902 150.8528 118.313 119.3795 119.2029 119.8147 149.6772 150.4522 153.4084 135.8382 150.3574 152.1792 148.015 165.811 146.8072 187.331 130.0582 163.1768 196.3751 195.8277 206.296 214.2753 207.8212 222.497 217.1075
92.76314 100.3195 123.498 0 14.31782 5 5 220.2748 17.65782 22.67157 223.9794 34.48188 38.58756 38.71046 28.4605 91.39475 34.43835 191.8137 196.1479 227.5434 235.6071 238.9017 219.7635 223.7817 243.8698 210.0524 198.5951 68.15424 245.3263 94.79451 72.27724 253.16 232.4328 95.77578 238.4492 83.4433 257.1634 229.3927 232.8197 98.50888 236.6369 103.8906 104.5461 238.3716 106.1179 108.0676 214.4843 240.1604 241.5367 241.5885 242.7774 271.459 131.042 276.1395 259.3318 164.5144 168.428 270.1578 286.6304 262.7836 309.7257 219.1803 268.9098 307.6166 258.7682 318.1045 323.6943 278.9767 332.6094 285.3507
107.0794 114.5295 133.9 14.31782 0 17.02939 14.14214 234.1367 13.7326 12.36932 237.7459 21.26029 25.4951 26.20115 24.5153 104.0481 28.01785 205.0914 209.4588 240.8589 248.9077 252.1924 232.7939 236.6015 256.7927 222.6859 211.0095 63.07139 258.062 102.9417 67.1193 265.8439 244.9204 103.3247 250.9602 78.49576 269.429 241.2343 244.5608 95.08417 248.1693 100.6243 101.5983 249.7759 103.3925 104.9952 215.2031 251.4359 252.7153 252.6856 253.615 282.795 124.952 287.1167 269.596 161.0031 165.0121 279.2172 295.1373 270.1349 318.8181 222.9103 274.3474 313.7531 258.5885 324.2969 329.401 279.53 338.4021 285.4645
90.70832 97.73945 118.799 5 17.02939 0 3.162278 217.1129 16.21326 22.82542 220.7165 35.4683 39.39543 39.14716 25.94224 87.36132 32.44996 188.1555 192.5123 223.9129 231.967 235.2552 215.956 219.8619 240.0052 206.0413 194.4865 65.14599 241.3669 89.82761 69.26038 249.1766 228.3594 90.78546 234.3864 80.29851 253.002 225.0778 228.4732 94.89468 232.2283 100.221 100.7979 233.9273 102.3132 104.3398 209.9194 235.682 237.0338 237.0654 238.1944 267 128.082 271.5916 254.637 160.798 164.6845 265.2946 281.7162 257.8014 304.8688 214.2825 263.9214 302.6169 254.3266 313.1046 318.6989 274.4176 327.6126 280.8558
93.8616 100.8415 120.8068 5 14.14214 3.162278 0 220.0818 13.47002 19.72308 223.6555 32.31099 36.24914 36.03471 23.76973 89.98889 30.01666 190.9516 195.3177 226.7179 234.7673 238.0525 218.6801 222.527 242.6984 208.6552 197.0406 63.32456 244.0082 91.21952 67.44627 251.8035 230.9329 92.02174 236.9662 78.57555 255.5152 227.4775 230.8463 93.53609 234.5464 98.91031 99.5568 236.2118 101.1237 103.0806 209.6167 237.9328 239.2593 239.2697 240.3315 269.2675 126.2418 273.7663 256.6281 159.5306 163.4411 266.9836 283.2702 259.0693 306.5697 214.6742 264.731 303.6001 253.8425 314.1027 319.5825 274.104 328.5179 280.4461
132.2195 121.4949 130.321 220.2748 234.1367 217.1129 220.0818 0 228.4379 237.0338 6.863753 250.072 253.16 251.7628 229.5583 134.0821 235.8495 39.90614 36.12478 29.27456 33.18174 35.34119 39.45884 47.66812 51.22987 53.48832 61.91123 243.2982 58.24088 165.4962 245.204 64.2573 61.0082 169.7292 62.39391 248.6639 79.12016 79.51101 83.29466 245.9045 90.19978 246.9762 245.1304 94.19129 244.2335 247.3297 261.9093 98.1835 101.1781 103.2376 110.0631 112.3788 280.6439 123.9677 131.0343 278.7436 280.1303 162.4815 183.2212 190.7972 186.9679 225.4884 226.7432 240.0271 300.8521 246.395 258.66 305.0983 263.712 315.5725
104.898 110.9186 123.1693 17.65782 13.7326 16.21326 13.47002 228.4379 0 8.623798 231.7308 21.6567 25.00882 24.13382 11.48035 96.20372 16.81661 197.9024 202.3313 233.677 241.6795 244.9375 225.0475 228.469 248.8079 214.2717 202.2843 51.19304 249.7528 90.80166 55.30511 257.4386 236.2399 90.86968 242.3055 66.60232 260.3915 231.6855 234.886 82.47994 238.2493 87.96638 88.8144 239.7132 90.52789 92.26769 201.5868 241.2346 242.4127 242.3015 242.9806 272.6189 113.8618 276.5763 258.4476 148.5358 152.507 267.2166 282.8122 257.2908 306.8102 209.2308 260.9153 300.4814 245.1289 311.0377 316.0151 265.9494 325.0347 271.9559
112.9292 119.2393 131.2167 22.67157 12.36932 22.82542 19.72308 237.0338 8.623798 0 240.3417 13.15295 16.76305 16.32483 14.42221 104.8094 16.12452 206.52 210.9502 242.2932 250.2939 253.5508 233.6365 237.0258 257.3762 222.8004 210.7748 51 258.2886 98.1835 55.00909 265.9624 244.7305 98.0051 250.7987 66.38362 268.8215 240.0187 243.1892 83.29466 246.4894 88.86085 89.92898 247.9133 91.7878 93.27486 204.6896 249.3933 250.5394 250.4017 250.9931 280.7775 112.6144 284.6138 266.2424 149.0537 153.0817 274.5255 289.8707 263.852 314.1019 214.0327 266.538 306.4148 247.6308 316.9897 321.7204 268.868 330.7764 274.607
