0 11.5434 21.70829 15.88238 42.85149 153.2836 102.1078 83.19405 117.8611 99.18594 96.88782 96.5 171.5554 115.9741 127.2959 175.742 129.9125 124.5321 135.2267 128.1376 118.1027 172.0676 160.6432 152.8275 211.8077 214.7196 218.0166 204.3588 226.7493 201.634 227.2994 201.5223 236.6036 222.7179 262.519 273.9973 272.3795 275.5708 295.6336 293.009 299.8821 300.934 272.5234 305.7851 307.0883 274.4198 290.5413 303.0615 300.5017 294.2962 300.6198 300.202 315.6739 303.5362 290.5155 315.9272 318.6193 310.0907 297.0766 304.7331 314.1007 313.9526 309.5238 325.0173
11.5434 0 32.06244 5 31.40064 151.1308 90.58835 92.34717 127.5774 87.82063 105.1903 85.23497 181.0414 124.1219 135.5655 185 137.7679 132.0984 143.1258 135.6945 107.2986 180.236 168.3241 159.6324 217.9432 220.9078 224.2699 194.9083 231.9483 192.7706 232.2913 192.7693 241.8677 214.7673 265.859 277.7233 264.8844 267.8656 298.7189 295.8251 302.8663 303.9803 266.3048 308.6977 310.0774 268.0336 292.036 304.8122 301.759 287.4804 293.8044 300.1016 317.1029 297.1498 287.3413 317.1943 319.8828 310.3047 294.4813 303.9161 313.4645 313.1294 305.5802 319.9031
21.70829 32.06244 0 35.0571 63.07139 147.4824 121.5741 61.7414 96.16652 116.2722 76.00658 113.0885 149.8933 95.14331 106.3297 154.146 109.2886 104.2017 114.5469 107.8007 132.5934 151.0927 140.0893 133.1634 192.6947 195.5409 198.7586 213.9655 208.7007 209.6724 209.5072 209.2749 218.4491 228.3265 246.8299 257.7407 276.6413 280.3212 280.216 277.9829 284.598 285.5591 273.8763 290.5895 291.7807 276.134 277.505 289.5937 287.8064 296.8922 303.1914 289.7119 302.6685 305.1328 285.5679 303.1736 305.8643 299.0468 291.0107 295.4471 304.4733 304.6473 305.9955 323.8055
15.88238 5 35.0571 0 28.01785 147.6958 86.78277 94.11164 129.6341 83.30675 106.4049 80.62258 182.8797 125.2008 136.6931 186.6815 138.6542 132.8345 144.0278 136.4185 102.45 181.2457 169.068 159.914 217.8193 220.8082 224.2008 189.9085 231.3547 187.7938 231.5993 187.8004 241.2986 209.8809 264.4012 276.4277 260.0574 263.0076 297.1363 294.1301 301.2391 302.3789 261.7083 307.0379 308.4493 263.4027 289.8068 302.6789 299.4336 282.7649 289.0882 297.2709 314.8385 292.515 283.5101 314.867 317.5531 307.5841 290.8217 300.8322 310.44 310.0403 301.5265 315.5456
42.85149 31.40064 63.07139 28.01785 0 154.295 59.34012 121.2023 157.0032 59.07722 132.5632 57.31492 209.8809 151.0008 162.5423 213.4315 163.9817 157.848 169.3665 161.3846 81.68843 206.7003 193.9407 183.6205 240.0505 243.1075 246.5867 173.9087 251.9087 173.9842 251.7861 174.3846 261.9046 198.9497 281.2774 293.9817 250.1355 252.4005 313.3129 309.7814 317.1908 318.4494 255.6389 322.8146 324.3732 256.8268 302.7359 316.0736 311.7924 274.7672 281.0498 306.635 327.4771 285.7271 285.5679 327.1563 329.8196 317.5925 294.286 308.5207 318.487 317.6539 301.4569 312.2307
153.2836 151.1308 147.4824 147.6958 154.295 0 169.7356 137.2194 155.7872 147.5461 128.4854 142.9681 180.0663 130.2123 135.4975 178.0121 130.0752 124.192 132.6272 125.0884 134.1601 155.0691 140.3981 122.7205 146.257 149.1679 152.5877 139.4725 142.8131 125.1892 140.1877 122.9036 151.4082 122.6114 147.2414 162.0071 155.9873 161.8552 174.2433 168.964 177.0966 178.7293 140.1302 181.8438 183.8535 143.696 154.2343 168.3153 161.8648 166.8209 172.6535 152.8451 177.8061 170.665 138.0933 176.8221 179.4019 164.2481 143.8628 154.2298 164.1987 163.3716 159.2466 180.5435
102.1078 90.58835 121.5741 86.78277 59.34012 169.7356 0 176.12 212.1703 22.89155 185.2519 27.04163 263.5455 202.5438 213.9655 266.3761 214.2574 207.6084 219.5569 210.965 46.76804 256.5273 242.6628 230.0897 282.2171 285.3638 288.9676 138.2624 290.2693 143.5453 289.3735 144.8456 300.177 173.5115 311.2543 325.1284 224.5366 225.2204 341.1543 336.5728 344.4797 345.9686 238.2121 349.6262 351.4715 238.2588 323.9278 337.9545 331.5784 252.502 258.5019 320.244 347.5227 265.7278 284.4191 346.4679 349.029 332.2939 295.8353 318.5612 329.0353 327.3091 295.3252 298.9068
83.19405 92.34717 61.7414 94.11164 121.2023 137.2194 176.12 0 36.05551 165.8447 17 161.7931 88.76936 35.01785 45.45327 92.65528 49.51767 45.80393 54.45181 49.20366 175.6161 89.87213 79.98125 76.14788 136.1001 138.7092 141.651 240.9424 155.0484 232.7327 156.6246 231.6031 164.3046 244.0758 199.5821 208.5815 286.9026 291.8219 233.1545 232.1131 237.8571 238.5372 276.1055 244.0128 244.8591 279.3027 237.5647 248.1179 248.6574 301.8957 307.9497 257.07 262.3095 307.0928 269.3641 263.5455 266.1823 264.5468 271.3803 266.2273 274.0292 275.1472 293.3108 317.3043
117.8611 127.5774 96.16652 129.6341 157.0032 155.7872 212.1703 36.05551 0 201.617 30.8707 197.4968 53.85165 26.38655 27.01851 58.59181 34.05877 36.13862 36.12478 37.48333 210.459 62.00806 56.85948 60.9631 116.2723 118.3902 120.7684 271.089 138.5208 261.7069 141.0009 260.3459 146.7787 270.224 188.5656 195.3721 310.1451 315.525 221.4159 221.5277 226.3184 226.7157 295.8991 232.4957 232.9979 299.4829 232.0539 241.0653 243.5252 322.5787 328.4342 256.7586 255.8833 326.2668 279.5514 257.6941 260.2326 262.688 279.4624 268.1511 274.9254 276.6839 305.0594 332.0512
99.18594 87.82063 116.2722 83.30675 59.07722 147.5461 22.89155 165.8447 201.617 0 173.2806 4.843815 251.4121 189.6418 200.8576 253.7361 200.517 193.6796 205.7133 196.9049 26.89213 242.162 227.8636 214.3979 264.5294 267.6883 271.3139 121.448 271.3843 124.9531 270.2831 125.992 281.2208 153.8031 290.3862 304.4349 205.1834 206.2855 319.8413 315.1089 323.073 324.594 217.182 328.1365 330.0208 217.4334 301.78 315.8555 309.2785 232.4793 238.5641 297.5207 325.2236 245.276 261.7089 324.1038 326.6526 309.6167 273.0213 295.7096 306.1918 304.4458 272.9769 277.4016
96.88782 105.1903 76.00658 106.4049 132.5632 128.4854 185.2519 17 30.8707 173.2806 0 169.003 78.31347 19.13766 30.41381 81.21576 33.42155 29.06888 38.60052 32.55764 180.7374 75.17978 64.2028 59.30008 119.3241 121.9723 124.964 240.267 138.0616 231.0292 139.6254 229.7063 147.3397 240.2082 182.784 191.654 281.1711 286.3791 216.3331 215.3845 221.0543 221.7138 268.4031 227.2163 228.0373 271.8106 221.4723 231.8113 232.6424 294.7032 300.6559 242.0083 246.1102 299.107 257.4102 247.4353 250.06 249.1626 258.6934 251.7181 259.2778 260.5552 281.9845 307.2409
