0 93.00956 163.6551 95.56034 137.554 16.2207 26.7836 196.8816 185.1144 182.9527 78.59672 95.24238 111.9246 94.29622 106.2251 94.39647 228.085 97.7349 100.7726 116.9456 119.4897 169.356 260.8297 171.3931 207.592 284.6731 283.3139 286.819 291.0586 225.1554 289.1668 222.1912 305.918 226.3694 296.3063 234.1512 237.8353 240.3725 319.4335 244.3279 315.4189 252.5215 321.1985 258.8232 263.0104 261.0679 322.2009 328.2689 263.5231 272.7198 272.0988 275.5947 332.2691 279.5498 337.365 285.4752 294.0392 294.3945 303.3927 337.5423 312.3625
93.00956 0 142.4027 9.219544 45.35416 91.51624 112.5311 106.4202 96.30805 94.81166 144.1388 156.7067 184.296 153.1176 175.1371 151.6451 146.8196 152.8005 160.0781 180.971 183.8831 225.1444 192.4266 226.4608 254.5683 230.3259 229.4559 232.5618 236.5777 268.1203 236.2118 257.8032 249.0644 264.0549 243.3434 272.0919 279.1245 278.6081 264.3577 275.4814 266.1597 281.4125 271.9357 289.6377 299.3476 290.3532 277.1253 281.5191 281.5191 298.332 288.6645 293.4297 290.3033 289.8413 297.0269 296.1621 310.4388 305.6436 314.2817 307.6004 309.0991
163.6551 142.4027 0 133.6646 142.8679 148.4711 157.1113 156.2333 142.7448 139.1779 133.3748 129.9922 159.491 125.0527 148.8639 122.3674 139.5254 119.2988 127.534 143.0081 144.9851 153.7067 131.97 153.3787 160.812 131.847 130.1129 133.7115 137.8175 165.7813 134.6029 147.662 153.9252 155.4163 141.2284 162.3887 172.6056 168.2388 164.8061 157.1345 156.4696 159.8476 162.0328 169.1554 183.8935 168.1862 160.7755 167.4752 149.8547 171.7997 155.3897 160.7732 169.5552 152.464 174.2081 158.726 175.7882 168.1277 176.2678 174.4474 166.8519
95.56034 9.219544 133.6646 0 42.04759 92.50706 113.3986 101.8737 90.98383 89.23144 141.7921 153.6815 182.0824 149.8933 172.6268 148.2945 139.8463 149.2146 156.7737 177.844 180.7595 220.7374 184.1331 221.9741 249.1586 221.3707 220.4836 223.6068 227.6357 262.3023 227.2202 251.4647 240.2281 257.841 234.3608 265.859 273.1199 272.3683 255.4721 268.7397 257.0992 274.4923 262.8802 282.8162 292.8822 283.4255 267.9878 272.4151 273.9233 291.1374 280.9654 285.7866 281.1281 281.8102 287.8368 288.1336 302.6685 297.6189 306.2189 298.3907 300.4501
137.554 45.35416 142.8679 42.04759 0 134.3834 155.1813 61.38607 52.4999 51.61637 179.9472 190.3943 220.1681 186.2149 210.2189 184.3509 106.8878 184.7079 192.8367 214.1039 217.0023 253.2212 159.2388 254.1978 277.8921 204.1201 203.5706 206.3201 210.0524 289.2378 210.5825 276.0987 220.7455 283.0159 217.4419 290.8694 299.1363 297.2886 236.5798 291.1099 241.5699 295.8006 247.1639 304.6129 316.5122 304.6079 254.4958 257.841 290.878 310.6332 297.084 302.2747 268.9628 295.2372 276.3657 301.5178 318.035 310.9421 319.1269 292.1387 307.2072
16.2207 91.51624 148.4711 92.50706 134.3834 0 21.01917 191.9135 179.5078 177.1143 65.83228 82.11104 101.8277 80.64876 95.05203 80.48482 219.6555 83.56568 87.37404 104.8207 107.4906 156.4115 249.526 158.3542 193.722 271.2942 269.8874 273.4183 277.6609 210.9298 275.6094 207.2488 292.7222 211.6276 282.714 219.4703 223.4981 225.7478 305.9709 229.1358 301.3617 237.2022 307.1192 243.6594 248.3067 245.8039 307.7346 313.9292 247.6575 257.2558 256.1952 259.7477 317.5141 263.4652 322.471 269.4078 278.1693 278.3533 287.3527 321.9947 296.1421
26.7836 112.5311 157.1113 113.3986 155.1813 21.01917 0 212.1426 199.5147 197.0292 53.64 70.40064 85.2071 70.12311 79.83264 70.61515 237.9942 74.31857 76.1725 91.01786 93.46791 143.848 265.0722 145.9632 182.9624 283.6834 282.1919 285.7608 289.997 200.9782 287.6478 199.3471 305.3867 203.0868 294.6646 210.7279 213.8019 216.8277 318.1136 222.0276 312.2935 230.5521 317.9878 236.4112 239.5647 238.9189 317.6781 324.1732 243.6314 251.1459 252.3922 255.5704 326.6608 261.1154 331.2012 266.8694 274.0894 275.5472 284.5141 328.3843 296.6227
196.8816 106.4202 156.2333 101.8737 61.38607 191.9135 212.1426 0 14.41397 17.88854 229.1882 237.0512 268.3901 232.3924 257.7989 230.1847 57.14237 229.6851 238.414 259.4056 262.2046 291.5686 118.3015 292.1151 309.8165 172.0007 172.0065 174.0065 177.0572 318.123 179.0007 301.9011 184.2846 309.4176 185.0331 316.8 326.3667 322.9075 200.2679 313.0851 210.0292 316.0558 215.0982 325.3402 339.6826 324.4183 225.4004 227.0138 304.8627 327.7594 309.6333 315.2003 241.2286 303.9001 249.3657 309.9052 328.8259 318.9361 326.2595 272.1769 305.7
185.1144 96.30805 142.7448 90.98383 52.4999 179.5078 199.5147 14.41397 0 3.585151 215.2723 222.9184 254.3345 218.2348 243.706 216.0089 57.03558 215.4622 224.2139 245.1707 247.9624 277.1546 115.4374 277.7018 295.5234 166.8384 166.6858 168.916 172.1877 303.9619 173.7395 287.8932 180.5142 295.3818 180.0514 302.7993 312.2987 308.9318 196.5472 299.3498 204.9565 302.46 210.2005 311.7181 325.8888 310.8707 219.742 221.8309 291.831 314.4556 296.7628 302.2995 235.2885 291.4646 243.2729 297.5163 316.1879 306.6146 314.0612 264.5026 294.6752
182.9527 94.81166 139.1779 89.23144 51.61637 177.1143 197.0292 17.88854 3.585151 0 212.2245 219.7482 251.2076 215.0494 240.5582 212.8121 56.57959 212.234 221.0006 241.9323 244.7187 273.7083 114.0318 274.2467 291.9765 164.8279 164.6398 166.9199 170.2388 300.3902 171.701 284.3101 178.8094 291.8 178.0709 299.2161 308.7187 305.3478 194.8416 295.7672 202.939 298.8833 208.2192 308.14 322.3046 307.2967 217.5868 219.78 288.3006 310.8991 293.2498 298.7829 233.0649 288.0056 241.013 294.0633 312.7019 303.1703 310.6336 261.9012 291.4318
78.59672 144.1388 133.3748 141.7921 179.9472 65.83228 53.64 229.1882 215.2723 212.2245 0 16.76305 40.31129 17 31.06445 18.17278 242.825 22.36068 22.56103 39.12161 41.86884 90.78546 257.4102 92.80356 129.3406 265.1377 263.4274 267.03 271.1549 147.3516 267.9776 146.3233 287.2178 149.7765 274.5906 157.334 160.1952 163.3723 298.156 169.3576 289.0069 178.1376 294.43 183.6137 186.1317 186.325 291.6638 298.8394 193.3727 199.0226 202.3015 205.078 298.4828 212.6029 301.9354 218.0826 223.585 226.3846 235.2552 293.8197 251.651
95.24238 156.7067 129.9922 153.6815 190.3943 82.11104 70.40064 237.0512 222.9184 219.7482 16.76305 0 32 5.09902 21.0238 7.762087 247.0324 10.81665 6 24.30021 27.20294 74.30343 257.5985 76.26598 112.5789 261.6582 259.8865 263.473 267.5294 130.6082 264.0928 129.925 283.7095 133.2216 270.5199 140.7302 143.466 146.7328 293.9728 153.1176 283.7358 162.0123 289.0329 167.2991 169.4993 170.1058 285.4262 292.8003 178.2134 183.0109 187.1957 189.7894 291.4464 198.154 294.4962 203.5018 208.2577 211.6247 220.4359 284.5083 238.5398
111.9246 184.296 159.491 182.0824 220.1681 101.8277 85.2071 268.3901 254.3345 251.2076 40.31129 32 0 37.01351 11.04536 39.5506 279.0287 41.4367 32.55764 19.14419 18.86796 65.12296 288.6468 67.59068 107.042 290.4083 288.5914 292.1541 296.1419 126.501 292.4944 131.2726 312.3765 132.7403 298.739 139.3592 139.5081 144.6461 322.0248 155.1934 310.7571 164.7544 315.905 168.4429 167.0269 171.9767 311.3778 318.9545 185.9462 186.1317 195.01 196.7435 316.4001 208.3867 318.9106 213.1783 214.7632 220.5108 228.9803 306.1781 252.4861
