0 60.13319 70.61791 61.40033 54.81788 88.28363 90.02777 90.47099 154.4065 92.64988 72.11103 100.4241 57.24509 131.1345 43.27817 59.05929 108.8118 109.7315 92.70383 146.0018 110.9099 102.5768 106.1143 154.4345 103.4795 101.8455 179.2345 175.9602 159.9539 172.5138 179.4464 131.0467 160.1601 159.1132 154.4231 158.9652 168.8342 174.0259 186.1021 242.1967 245.3752 256.3674 250.129 220.4926 219.8227 223.2891 235.2361 268.0019 282.3902 285.0281 274.3474 276.3304 278.4259 282.3473 285.7631 257.1634 264.8103 299.2608 255.3507 267.6752 270.5411 272.3692 276.1014 317.6106 318.9436 300.433 310.4835 298.6386 294.0153 296.6332 326.2982 303.4824 330.9048 310.4658 312.5412
60.13319 0 10.5935 3.162278 12.20656 29.15476 31.76476 32.75668 147.17 34.98571 21.54066 43.04649 113.1592 72.27897 96.04686 114.5426 52.15362 53.82379 148.7078 89.01854 165.5204 156.237 159.8757 100.2098 152.1184 149.1459 124.0202 121.2023 110.7305 123.8426 130.9084 173.2087 204.7419 203.3249 197.0749 198.6019 208.6552 212.1627 222.1936 200.3977 203.5903 213.9539 213.5708 250.5694 247.002 251.0179 264.56 233.4973 245.1046 247.9698 240.5047 242.253 244.2478 250.008 253.6439 279.7374 287.6326 266.9476 270.2961 290.5478 293.4629 289.3596 285.8951 289.3657 291.899 282.5668 289.4685 316.1914 304.5866 307.2772 301.4473 316.245 307.7824 323.3033 320.2031
70.61791 10.5935 0 9.357113 18.95316 18.78534 21.73834 22.96132 146.763 25.14403 17.82009 33.13441 122.9169 61.7803 105.5804 124.2372 42.33465 44.21789 158.3316 78.84152 174.873 165.4757 169.1158 90.58084 160.6411 157.4973 114.0843 111.3653 102.1525 115.276 122.3188 180.628 212.3577 210.8883 204.4229 205.4653 215.4914 218.7096 228.3555 192.7792 195.9606 206.1637 206.893 255.5945 251.5596 255.6473 269.3948 227.1165 238.1599 241.0572 234.218 235.9154 237.8835 243.9622 247.6245 283.3594 291.264 260.8433 272.6516 294.1761 297.0882 291.9804 287.2819 283.9285 286.6715 279.0416 285.3446 318.8049 306.0292 308.7218 296.5862 318.0252 303.2132 325.0711 321.0767
61.40033 3.162278 9.357113 0 10.63015 27.20294 29.54657 30.41381 144.3568 32.64966 18.38478 40.70626 113.6002 70.36512 96.31718 114.9348 49.73932 51.31277 149.0503 86.75969 165.6774 156.3202 159.9602 97.65244 151.7959 148.7363 121.5936 118.7266 107.8622 120.9669 128.0352 172.384 204.0055 202.566 196.2256 197.563 207.6078 211.0095 220.9072 197.3582 200.5517 210.9342 210.4483 248.9277 245.2264 249.2629 262.865 230.3584 241.9985 244.8612 237.3615 239.1119 241.1079 246.8562 250.4913 277.7211 285.6195 263.7973 267.9888 288.5342 291.449 287.1115 283.3972 286.2036 288.7369 279.4602 286.332 313.9443 302.101 304.7921 298.2893 313.8251 304.6309 320.8816 317.6161
54.81788 12.20656 18.95316 10.63015 0 34.0147 35.35534 35.69314 136.358 37.85499 18.02776 45.60702 104.69 76.38881 87.13208 105.9292 54.08327 55.15433 139.9035 91.33893 156.205 146.7413 150.3804 100.7224 141.6933 138.5442 125.2198 122.1188 108.8451 121.8277 128.8875 161.868 193.5362 192.0833 185.6946 186.9602 197.0025 200.3846 210.2784 196.4186 199.6196 210.21 208.2078 238.4114 234.8042 238.8242 252.3826 227.706 240.038 242.8539 234.5815 236.3906 238.4156 243.7724 247.3706 267.5519 275.446 260.7566 258.3041 278.3613 281.2766 277.3085 274.1697 282.373 284.6753 273.7243 281.1494 304.1381 292.8378 295.5271 293.8307 304.391 299.8683 311.4514 308.6503
88.28363 29.15476 18.78534 27.20294 34.0147 0 4.123106 6.082763 143.0933 7.615773 21.0238 14.86607 138.4377 43.16538 120.7021 139.6066 24.04163 26.24881 173.4013 60.07791 189.2644 179.6441 183.2737 72.24957 173.3032 169.8249 95.44108 92.80086 85.16014 98.22932 105.2093 190.9614 222.94 221.3707 214.5006 214.5822 224.5106 227.1497 236.0085 176.8227 179.9806 189.9349 192.2875 260.9693 256.0703 260.2768 274.3611 212.9061 223.0813 226.0199 220.1329 221.7487 223.6716 230.2216 233.9157 286.0157 293.9124 246.9757 273.0311 296.8097 299.7074 292.7747 285.8706 271.0397 274.104 269.2248 274.536 319.5074 304.6588 307.3471 284.5742 317.2248 291.6505 324.2299 318.6534
90.02777 31.76476 21.73834 29.54657 35.35534 4.123106 0 2 139.6905 3.605551 20.61553 11.40175 139.1761 41.11265 121.3342 140.289 20.61553 22.62742 173.9339 57.2545 189.5521 179.8694 183.4918 68.88396 173.0809 169.5125 92.358 89.627 81.31574 94.40339 101.4002 190.0954 222.1064 220.513 213.5474 213.3966 223.2935 225.7964 234.4717 172.8446 176.0057 185.9926 188.2033 258.9401 253.876 258.1027 272.2444 208.8061 219.028 221.964 216.0289 217.6477 219.5723 226.1084 229.8018 283.4678 291.3597 242.8662 270.1129 294.2533 297.1473 289.9138 282.6818 266.9167 269.9815 265.1886 270.4533 316.6228 301.4697 304.1566 280.4577 314.1134 287.543 321.1106 315.3173
90.47099 32.75668 22.96132 30.41381 35.69314 6.082763 2 0 137.8229 2.236068 20.22375 10.29563 139.0899 40.69705 121.2023 140.1749 19.41649 21.26029 173.7383 56.35276 189.2353 179.5244 183.1427 67.62396 172.5254 168.9157 91.26883 88.48164 79.701 92.80086 99.80982 189.2412 221.2629 219.6588 212.6511 212.3971 222.2791 224.7221 233.3174 171.106 174.2699 184.2858 186.3505 257.5772 252.446 256.6807 270.845 206.9299 217.2125 220.1454 214.146 215.7696 217.697 224.2075 227.8996 281.8971 289.787 240.973 268.4045 292.679 295.5715 288.2256 280.879 264.9802 268.0336 263.19 268.4642 314.9254 299.6665 302.3529 278.4933 312.3362 285.5679 319.3305 313.4661
154.4065 147.17 146.763 144.3568 136.358 143.0933 139.6905 137.8229 0 137.6286 129.022 136.7816 152.4872 150.6486 140.9593 151.4654 134.657 132.0458 166.9926 144.487 169.6423 161.0385 163.2205 134.2813 142.0929 136.9741 149.572 145.6586 116.6513 118.9117 121.2469 131.1714 155.5869 153.5255 144.9101 136.7257 143.3094 140.6097 141.4527 136.1187 138.4804 148.8913 127.9311 146.8804 137.342 141.8003 156.4878 138.1317 156.865 158.643 142.2673 144.4973 146.5545 146.4417 149.1233 155.7427 163.2423 161.8071 135.09 165.954 168.6726 155.5405 143.9356 172.7936 172.5742 147.0718 158.7231 181.477 162.6613 165.3294 177.3134 175.9823 180.2779 182.8714 175.6966
92.64988 34.98571 25.14403 32.64966 37.85499 7.615773 3.605551 2.236068 137.6286 0 22.09072 8.062258 141.0567 38.55191 123.1463 142.1267 17.20465 19.10497 175.6417 54.11685 191.0628 181.3339 184.9493 65.43699 174.1838 170.5418 89.04493 86.26703 77.71261 90.80198 97.80082 190.6391 222.6685 221.0543 214.0058 213.6453 223.5106 225.8871 234.3886 169.2491 172.4094 182.3904 184.674 258.3738 253.1442 257.3908 271.5879 205.3022 215.4675 218.4056 212.5335 214.146 216.0671 222.6387 226.3343 282.3632 290.249 239.3846 268.6038 293.1382 296.0279 288.4666 280.8558 263.5157 266.6102 262.1221 267.2677 315.146 299.6415 302.3264 277.1399 312.3762 284.271 319.3634 313.3082
