17.20465 20.72572 57.74541 62.80127 101.4458 146.8409 200.558 9.181201 196.2065 206.1965 158.2024 21.18962 61.40033 196.6075 154.5979 169.7403 54.18718 141.0886 162.8825 173.5583 17.46425 146.0548 160.0195 204.0392 209.0383 19.23538 56.8629 175.5256 195.0231 74.02702 172.1155 203.0055 205.0098 51.50243 63.00794 69.3696 167.003 0 16 54 138 200 14.03567 59.02354 78.00641 103.0049 204.0025 2.236068 12.16553 128.0156 200.01 61.07373 8.20061 45.17743 54.14795 64.12488 27.55449 164.4804 141.0886 16.15549 60.07588 199.0904 14.76482 26.58007 51.47815 127.2517 15.68119 45.89118 62.64982 19.41649 190.3182 199.3038 202.2993 178.404 194.4351 198.4263 172.5014 176.5559 188.5206 196.1135 20.12461 42.95346 171.9448 21.9545 194.9282 23.85372 27.20294 30.41381 172.4094 178.3014 183.7592 209.3233 28.30194 206.2834 173.5353 175.9901 181.0331 36.69647 34.23449 203.0394 227.402 243.4588 245.8007 161.5333 203.578 247.2247 213.7293 245.7906 249.7299 201.0622 194.5353 202.4105 82.76473 271.9779 171.6071 174.3882 175.3539 172.4558 173.9684 175.7228 175.0893 174.1063 180.0361 301.6024 303.8042 302.702 219.6588 223.588 226.2145 227.853 227.5989 230.1586 233.3624 309.9952 312.0008 314.0143 312.0301 318.0645 317.5413 320.5998 321.5525 317.7491 320.1363 336.3494 319.9766 323.2839 323.444 343.7005 329.9591 335.1791 339.2418 338.6621 337.5441 342.8535 339.6071 341.5758 345.9122 343.1851 345.9046 310.9373 344.5237 348.7757 343.7157 345.7007 346.7333 349.2876 351.2165 351.0954 352.3634 346.8789 349.3608 341.0059 348.9011 351.9767 353.2775 348.4552 348.023 350.474 354.2033 346.4001 346.8097 353.5428 356.6202 355.6009 290.7594 355.8402 355.2942 302.5971 310.266 310.5511 311.8589
10.19804 9.944289 41.9422 47.07441 85.52923 130.8826 184.5709 7.867302 180.2249 190.213 142.2252 8.062258 45.54119 180.617 138.6092 153.748 38.26552 125.1 146.8878 157.5643 4.123106 130.0615 144.0217 188.0425 193.0414 4.242641 40.87447 159.5282 179.0251 58.03447 156.1159 187.006 189.0106 35.50352 47.01064 53.39223 151.0033 16 0 38 122 184 2.236068 43.03229 62.00806 87.00575 188.0027 17.11724 4.472136 112.0179 184.0109 45.09989 10.73546 29.27456 38.20995 48.16638 12.29837 156.7868 125.1 6.082763 44.22418 183.0983 7.615773 12.10372 35.69314 111.2879 14.68952 30.36445 46.87217 11 174.3474 183.3303 186.325 162.4438 178.4741 182.4637 156.5697 160.6113 172.5688 180.168 19.31321 29.20616 156.0417 19.64688 179.0112 20.22375 22 22.56103 156.5535 162.4461 167.9163 193.4328 24.02082 190.4249 157.7419 160.2389 165.3269 42.21174 39.44617 187.2992 211.6593 227.6598 229.9957 146.0308 187.8829 231.4477 198.0793 230.0543 233.985 185.5856 179.1201 187.2165 90.6973 257.5966 175.5705 178.8274 179.9472 175.8551 177.6091 179.4617 178.528 177.2935 183.1202 288.9221 291.1099 290.0974 221.4723 225.8258 229.445 230.4365 229.3147 233.3345 233.0193 299.8683 301.8087 303.7581 301.9715 307.6833 307.2727 310.2519 311.1334 307.5914 309.9278 326.3429 309.8661 313.0503 313.2922 332.7732 319.864 324.8523 328.7993 328.2986 327.3408 332.4523 329.3706 331.2552 335.5024 332.9625 335.6218 302.5393 334.3739 338.5092 333.7252 335.6501 336.8086 339.3196 341.0938 341.2038 342.415 337.2432 339.6071 331.7303 339.2285 342.204 343.4021 338.8643 338.5144 340.846 344.4009 337.0356 337.5515 343.9775 347.1167 346.208 290.0431 347.215 346.7708 302.0149 309.2329 309.3639 310.5221
41.23106 36.95342 8.343229 12.80625 47.9505 93.03897 146.6129 45.39487 142.2849 152.2662 104.3072 34.71311 9.899495 142.6482 100.6504 115.7747 4.5 87.14356 108.9068 119.5847 37.21559 92.08692 106.0295 150.0533 155.0516 35.12834 3.374743 121.537 141.0319 20.09975 118.1174 149.0076 151.0132 2.54951 9.055385 15.63257 113.0044 54 38 0 84 146 40.0125 5.270463 24.02082 49.0102 150.0033 55.03635 42.04759 74.02702 146.0137 7.615773 47.76243 9.848858 4 10.77033 27.55449 144.0964 87.14356 39.45884 9.006171 145.1241 41.59327 29.47032 7.615773 73.43705 46.86419 12.72792 12.04159 39.56008 136.4441 145.4166 148.4082 124.5793 140.6023 144.5856 118.8054 122.8007 134.7294 142.3464 48.46648 23.43075 118.3765 47.01064 141.2834 45.61798 43.909 39.66106 119.0504 124.9375 130.4432 155.7827 45.79301 152.8792 120.4512 123.0874 128.316 69.76698 67.23095 150.1366 174.4582 190.2719 192.5876 109.7862 150.8642 194.1238 161.1862 192.8549 196.7562 149.2716 143.0245 151.7959 116.3873 224.3212 190.1184 194.3071 195.7269 189.1798 191.4079 193.4231 191.8652 190.1184 195.5633 260.2768 262.4138 261.6534 230.2216 235.4525 241.2323 240.7592 237.6957 244.9347 236.5798 278.0378 279.7901 281.5546 280.3048 285.1193 285.0096 287.7573 288.4441 285.6195 287.8042 304.6348 288.0017 290.8376 291.2937 308.6001 297.9681 302.3128 305.9297 305.6403 305.1098 309.6684 307.0391 308.6908 312.6775 310.6445 313.1294 285.2122 312.238 316.0419 312.0104 313.7658 315.2459 317.6284 318.9875 319.6999 320.7554 316.4317 318.4729 311.8926 318.308 321.004 321.927 318.1588 318.0252 320.0312 323.1099 316.9306 317.7184 323.3056 326.5854 325.9693 291.8715 328.9502 328.7704 304.0214 310.0919 309.8548 310.6445
124.4026 120.0565 81.1347 76.65507 38.20013 13.1244 62.88565 129.3333 58.69412 68.593 21.54066 118.2074 77.31753 58.86 17.39253 32.05897 84.12045 5.830952 25.15342 35.78407 121.0661 8.944272 22.14159 66.1211 71.11259 119.0378 81.18737 37.61981 57.07889 64.03124 34.133 65.01731 67.02984 86.50145 75.00667 68.78201 29.01724 138 122 84 0 62 124.004 79.01758 60.00833 35.01428 66.00758 139.0144 126.0159 10.19804 62.03225 77.05842 131.595 93.08598 84.09518 74.10803 111.1362 150.2373 5.830952 123.1463 78.64548 61.29437 125.1958 112.7497 87.28115 13.60147 129.7002 93.43447 76.53104 122.4949 53.15073 61.98387 64.93843 41.76123 57.48913 61.39218 37.07725 40.49691 51.92302 59.5525 130.2498 100.6231 37.58989 128.4134 59.13544 126.5899 123.9677 119.0504 39.66106 45.04874 50.4853 73.83935 125.3196 71.60482 42.71417 46.15734 51.85557 148.1088 146.0137 71.19691 94.50746 109.1357 111.3283 42.48529 72.71864 113.2256 83.24542 112.5389 116.2454 75.16648 70.71068 82.13404 188.5577 158.4929 241.1493 246.5183 248.3163 238.3044 241.1244 243.2458 240.7909 238.3464 242.7118 207.8846 209.7546 209.8059 268.3021 274.7761 284.0863 281.0071 274.5892 287.2368 264.4126 244.2642 245.4027 246.5624 246.8416 248.9438 249.6608 251.6272 251.7459 251.0269 252.6801 269.7632 253.5685 255.3086 256.3201 266.852 262.9239 265.3168 267.8675 268.1641 268.8122 271.6662 270.3794 271.3264 274.4289 273.854 275.7571 262.8345 275.8633 278.6081 276.7716 277.9946 280.2642 282.1982 282.3916 284.6753 285.2718 283.3814 284.4802 281.6043 284.8859 286.7256 286.8815 285.3086 285.7481 286.81 288.4996 285.7079 287.1672 290.3145 293.8197 293.9932 312.7123 301.9209 302.4202 324.5998 327.9954 327.0015 326.9801
186.2686 181.9237 142.9763 138.3618 99.45476 54.42656 7.738094 191.3225 9.848858 10.81665 42.75512 180.1361 139.1761 7.382412 45.83121 30.74266 146.0693 59.21149 37.38129 26.87936 183.0437 54.14795 40.07805 5.656854 9.848858 181.0249 143.1784 24.68299 5.830952 126.0159 27.91566 3.354102 5.385165 148.5008 137.0036 130.7459 33.01515 200 184 146 62 0 186.0027 141.0098 122.0041 97.00515 4.123106 201.01 188.0106 72.02777 2 139.0324 193.5646 155.0516 146.0548 136.0588 173.0874 181.5416 59.21149 185.0973 140.5078 6.082763 187.131 174.6611 149.1643 73.43705 191.4926 155.2611 138.2932 184.3285 14.86607 11.04536 11.18034 25.05993 14.31782 13.15295 31.99045 27.78489 18.43909 16.14001 191.8463 162.0031 34.1321 189.9526 19.92486 188.0665 185.3106 180.3469 36.40055 32.52777 30.38071 24.82438 186.5503 26.69925 38.91658 39.65476 39.66106 208.7741 206.8139 35 45.9528 55.06542 56.72742 57.38467 38 59.32992 43.82009 60.10824 62.96825 49.25444 51.41984 61.40033 246.6779 124.7878 288.8754 294.6375 296.562 285.2034 288.21 290.3076 287.5 284.8034 288.4666 184.8351 186.2713 187.159 308.3018 315.219 326.1487 321.7406 313.6897 328.8966 298.7608 236.0021 236.5259 237.0759 238.6688 238.2541 239.6508 240.7992 240.408 241.5875 242.667 258.9209 244.1004 244.7703 246.2032 250.06 252.3351 252.8735 254.3325 255.1313 256.7801 257.97 257.9399 258.2131 260.3624 261.1053 262.3928 262.8345 263.369 265.0368 265.2178 265.9116 268.7452 270.1885 269.3566 272.8883 273.0568 273.3587 273.5928 274.0164 274.4668 275.477 274.9636 275.3561 276.2607 276.4634 276.8754 277.1155 279.0645 279.9866 283.5101 284.3449 340.7947 296.0106 297.0421 352.0866 353.6453 352.196 351.6476
11 11.51328 44.09598 49.24429 87.63133 132.9558 186.6133 6.600084 182.2745 192.2602 144.281 10 47.67599 182.654 140.6503 155.7823 40.37635 127.1417 148.9173 159.5948 5.830952 132.0947 146.0419 190.0658 195.0641 6.403124 42.92694 161.5495 181.0442 60.07495 158.1267 189.0165 191.0236 37.52999 49.0408 55.33928 153.0131 14.03567 2.236068 40.0125 124.004 186.0027 0 45.00494 64 89 190 15.0333 2.236068 114.0044 186.0027 47.04253 8.5 31.14482 40.11234 50.08992 13.75682 156.7888 127.063 5.09902 46.05914 185.0676 6.082763 13.20984 37.48333 113.2166 12.91441 32.01562 48.6621 10.19804 176.2839 185.2701 188.2658 164.3685 180.3996 184.3909 158.4678 162.5208 174.485 182.0783 17.72005 30.23243 157.9177 18.24829 180.8978 19.0263 21.09502 22.13594 158.3982 164.2906 169.7534 195.3004 23.02173 192.2718 159.5509 162.0262 167.0928 40.34722 37.58989 189.082 213.4439 229.4733 231.8124 147.7092 189.6444 233.2497 199.8209 231.8361 235.7711 187.2565 180.7678 188.7882 88.75246 258.9382 174.0402 177.2491 178.3536 174.3846 176.1136 177.9565 177.0544 175.8465 181.6865 289.8707 292.0616 291.0301 220.1931 224.4992 228.0088 229.072 228.0488 231.9052 232.0022 300.3232 302.2755 304.2367 302.4144 308.185 307.754 310.7479 311.6424 308.0528 310.3985 326.7792 310.3192 313.5259 313.7531 333.3782 320.3155 325.346 329.3144 328.7993 327.8124 332.9602 329.8485 331.7484 336.0122 333.4382 336.1086 302.6962 334.8366 338.9934 334.1594 336.0952 337.2314 339.7504 341.5523 341.6211 342.8425 337.6152 340 332.0392 339.6071 342.6004 343.8168 339.2285 338.8643 341.2169 344.8028 337.3603 337.858 344.3378 347.4665 346.5386 289.0848 347.4151 346.9539 301.0415 308.318 308.4688 309.6466
46.48775 42.21637 9.524735 12.04621 43.45911 88.27435 141.7208 50.5099 137.4146 147.3865 99.47082 39.95136 8.894443 137.7423 95.76853 110.8673 7.939004 82.27056 103.9878 114.6659 42.38055 87.18435 101.0859 145.1107 150.107 40.2713 4.116363 116.5934 136.08 15.44165 113.148 144.0348 146.046 7.806692 4.807402 10.41295 108.0329 59.02354 43.03229 5.270463 79.01758 141.0098 45.00494 0 19.01169 44.00505 145.0015 60.00093 47.00118 69.00081 141.0004 2.403701 52.60571 14.19311 5.517648 5.517648 32.22878 141.4575 82.06772 44.21287 5.374838 140.067 46.30815 34.00408 9.614803 68.2943 51.29988 15.80436 7.923243 44.00126 131.3321 140.3108 143.3043 119.4478 135.4749 139.4613 113.6381 117.6483 129.5882 137.1992 52.60017 25.82204 113.1847 51.03376 136.1082 49.5188 47.56516 43.09808 113.8308 119.7193 125.2208 150.5911 49.34347 147.6691 115.2083 117.8344 123.056 73.28247 70.81274 144.8865 169.2123 185.0437 187.3618 104.5185 145.606 188.8893 155.9234 187.6098 191.5136 144.0015 137.7574 146.5484 119.2215 219.1828 191.057 195.3664 196.8251 189.9477 192.2363 194.2686 192.6267 190.8126 196.1873 255.5226 257.6537 256.9182 230.2385 235.5817 241.6556 240.976 237.6455 245.3245 235.8625 274.0002 275.7298 277.4721 276.2843 280.9937 280.918 283.6377 284.3023 281.5604 283.7264 300.5933 283.9532 286.7478 287.2277 304.2835 293.9095 298.1791 301.7573 301.4915 301.009 305.5033 302.9259 304.5507 308.5063 306.5308 308.9948 281.698 308.1437 311.9086 307.9637 309.699 311.2145 313.5811 314.8928 315.6725 316.7098 312.4848 314.4881 308.0608 314.3476 317.0103 317.9016 314.223 314.1143 316.0819 319.1047 313.0646 313.8834 319.3706 322.6646 322.0825 290.8266 325.2912 325.1427 302.9853 308.8928 308.6062 309.3452
64.93843 60.61261 22.51482 19.41649 25.28339 69.37759 122.7198 69.41153 118.423 128.39 80.50466 58.54912 18.78829 118.7371 76.77565 91.86282 24.62214 63.28507 84.98055 95.65825 61.20457 68.18358 82.07466 126.0992 131.0954 59.13544 21.35546 97.58202 117.0684 5 94.13734 125.025 127.0354 26.54242 15.13275 8.988266 89.02247 78.00641 62.00806 24.02082 60.00833 122.0041 64 19.01169 0 25 126 79.00633 66.00758 50.01 122.0041 17.11724 71.6118 33.13608 24.18677 14.31782 51.19814 139.8565 63.12686 63.1981 19.29018 121.1033 65.27634 52.90085 27.65863 49.49747 70.07361 33.95585 17.88854 62.80127 112.4455 121.4125 124.4026 100.6032 116.619 120.5985 94.89673 98.85848 110.7655 118.3913 71.06335 42.54409 94.541 69.37579 117.3882 67.72001 65.45991 60.74537 95.34149 101.2162 106.7426 131.9327 67.06713 129.1033 96.91491 99.66193 104.9952 90.73422 88.39118 126.6491 150.9115 166.5809 168.8816 87.23531 127.4873 170.4742 137.8884 169.2926 173.1704 126.4634 120.4201 129.7112 135.0741 203.5903 201.6383 206.2844 207.8509 200.025 202.4846 204.5593 202.6728 200.6639 205.8009 242.7694 244.8591 244.2836 237.8003 243.4887 250.4795 249.1465 244.9617 254.0315 240.9336 265.2433 266.853 268.4772 267.6088 271.7683 271.8685 274.4381 274.9855 272.6765 274.7422 291.7594 275.1182 277.695 278.2966 294.0017 285.0018 288.8771 292.2465 292.1044 291.8715 296.0245 293.721 295.2033 298.9898 297.3163 299.6681 275.4651 299.0266 302.583 299.0895 300.7191 302.412 304.6938 305.7613 306.8827 307.8262 304.1052 305.915 300.2566 305.897 308.3878 309.1181 305.8954 305.9101 307.6833 310.4207 305.0836 306.0523 311.0378 314.3962 313.9825 294.5675 318.2849 318.2845 306.7279 312.032 311.5654 312.117
89.6772 85.33594 46.58732 42.44997 10.68878 44.86925 97.79927 94.382 93.53609 103.4843 55.7315 83.38465 42.75512 93.80032 51.90857 66.93612 49.30771 38.47077 60.04188 70.71421 86.14523 43.28972 57.10736 101.1237 106.1179 84.09518 46.25353 72.61026 92.08692 29.15476 69.14683 100.0312 102.0441 51.52184 40.04997 33.77992 64.03124 103.0049 87.00575 49.0102 35.01428 97.00515 89 44.00505 25 0 101 104.0048 91.00549 25.01999 97.00515 42.04759 96.58287 58.07753 49.09175 39.11521 76.13311 140.7934 38.20995 88.14193 43.74675 96.13012 90.19978 77.7721 52.34501 25 94.8064 58.54912 41.7732 87.57283 87.57283 96.51943 99.50377 75.80237 91.7878 95.7549 70.27604 74.1485 85.98837 93.62959 95.52487 66.21933 70.0928 93.74433 92.76314 91.98369 89.4986 84.64632 71.16881 76.99387 82.54352 107.3837 90.95603 104.7027 73.09241 76.04275 81.5414 114.1827 111.9732 102.7862 126.883 142.2821 144.5545 65.45991 103.8171 146.241 114.3162 145.2067 149.0403 103.769 98.11218 108.1665 156.5886 183.5048 216.6403 221.6489 223.3316 214.4411 217.0829 219.1906 217.0282 214.8046 219.611 226.6319 228.6504 228.3079 248.8453 254.918 262.9924 260.862 255.6487 266.3776 248.8453 254.6154 256.0478 257.4976 257.0787 260.4477 260.7921 263.1373 263.5185 261.8253 263.739 280.8686 264.3199 266.5793 267.3462 281.0907 274.0456 277.3536 280.4158 280.4461 280.5602 284.2191 282.3066 283.5842 287.1177 285.8706 288.0556 268.2462 287.7068 290.9579 288.105 289.5807 291.5099 293.6636 294.3892 295.9764 296.7861 293.7771 295.3117 290.7387 295.4623 297.7047 298.2097 295.6298 295.8141 297.3113 299.6431 295.2982 296.4675 300.7399 304.171 303.9901 300.4081 309.7664 309.9677 312.5012 317 316.3037 316.6102
190.3182 185.9728 147.0264 142.4254 103.5338 58.54272 9.437156 195.3396 12.80625 10.19804 46.87217 184.1738 143.2236 10.6066 49.92494 34.85366 150.1008 63.28507 41.4692 30.99193 187.0668 58.21512 44.13899 5 7.071068 185.0432 147.1939 28.77933 9.848858 130.0346 31.96622 2.692582 3.162278 152.5074 141.0142 134.7244 37.05401 204.0025 188.0027 150.0033 66.00758 4.123106 190 145.0015 126 101 0 205.0024 192.0026 76.00658 4.123106 143.014 197.5405 159.0283 150.03 140.0321 177.0572 183.3332 63.12686 189.0661 144.458 7.071068 191.0942 178.6183 153.1176 77.31753 195.4204 159.2011 142.2252 188.2658 17.20465 11.18034 10.19804 28.23119 15.6205 13.41641 35.1481 30.8707 20.61553 16.80774 195.7396 165.8734 37.12142 193.8376 20.59126 191.9427 189.1692 184.201 39.11521 34.85287 32.15568 22.85279 190.3943 25.30711 41.30981 41.74326 41.23106 212.5462 210.6015 34.23449 43.10783 51.47815 53.07542 59.81639 37.21559 55.72647 42.14736 56.63921 59.39697 48.83646 51.5461 61 250.1939 122.4296 291.5647 297.3504 299.2825 287.8368 290.8539 292.9479 290.1176 287.4056 291.0155 182.9891 184.3909 185.3335 310.4271 317.3685 328.4022 323.9043 315.7471 331.1193 300.5079 235.0191 235.5005 236.0085 237.6856 237.1034 238.5424 239.6336 239.2091 240.513 241.5518 257.7174 243.0185 243.6155 245.0735 248.4774 251.1613 251.575 252.9585 253.7893 255.5015 256.5784 256.632 256.8599 258.9419 259.7711 261.0153 262.3452 262.0475 263.6409 263.9555 264.6129 267.479 268.8872 267.9888 271.5971 271.737 272.1838 272.3601 273.0018 273.2636 274.2172 273.6604 274.1824 275.1163 275.2617 275.5885 276.029 278.0072 278.7804 282.2995 283.1766 342.0672 295.0716 296.1368 353.3072 354.7393 353.2605 352.6769
19.20937 22.58072 59.03188 64.13267 102.6462 147.9873 201.6438 10.88245 197.3069 207.2921 159.3142 22.84732 62.64982 197.6828 155.6808 170.8102 55.38276 142.1724 163.9432 174.621 18.97367 147.1224 161.0629 205.0878 210.0857 20.61553 57.96024 176.5708 196.0638 75.10659 173.1411 204.03 206.0388 52.55949 64.07027 70.30497 168.0268 2.236068 17.11724 55.03635 139.0144 201.01 15.0333 60.00093 79.00633 104.0048 205.0024 0 13 129 201 62.00806 8.077747 46.04346 55.03635 65.03076 28.2179 163.2992 142.0317 16.49242 60.87236 200.04 14.86607 27.06474 52.23983 128.1405 14.73949 46.52956 63.3877 19.23538 191.2119 200.2024 203.1994 179.2791 195.31 199.3038 173.3341 177.4063 189.3806 196.9632 18.86796 43.08132 172.7426 20.80865 195.7396 22.80351 26.24881 29.73214 173.1589 179.0495 184.4951 210.103 27.20294 207.031 174.2312 176.6536 181.6645 34.57404 32.14032 203.6909 228.0524 244.1508 246.4975 162.0494 204.1984 247.8989 214.3194 246.4346 250.3797 201.5564 195 202.7733 80.5295 272.0386 169.4462 172.2099 173.1704 170.3174 171.8197 173.5699 172.9487 171.9767 177.9101 301.2192 303.4238 302.302 217.5891 221.4956 224.0759 225.7432 225.5333 228.0219 231.4239 309.1278 311.1439 313.1677 311.1513 317.2381 316.6962 319.7675 320.732 316.8856 319.2808 335.4586 319.105 322.4322 322.5787 342.965 329.0836 334.3411 338.4228 337.8298 336.6853 342.027 338.7536 340.736 345.0868 342.3288 345.058 309.808 343.6552 347.926 342.8214 344.8159 345.828 348.3889 350.3427 350.1842 351.4612 345.9277 348.4279 340 347.9555 351.0464 352.3634 347.4968 347.0519 349.5211 353.2775 345.407 345.8005 352.5798 355.6473 354.6111 288.8391 354.7369 354.1765 300.6659 308.3667 308.6632 309.9823
12.16553 13.27487 46.25758 51.41984 89.7399 135.0343 188.66 5.935299 184.3285 194.3116 146.3421 12.04159 49.81967 184.6957 142.6972 157.822 42.5 129.1898 150.9526 161.6308 7.81025 134.1343 148.0684 192.0937 197.0913 8.602325 44.99691 163.5764 183.0683 62.1289 160.1435 191.0321 193.0414 39.57903 51.08816 57.30743 155.029 12.16553 4.472136 42.04759 126.0159 188.0106 2.236068 47.00118 66.00758 91.00549 192.0026 13 0 116 188 49.0102 6.264982 33.06055 42.04759 52.03845 15.40292 156.8227 129.0349 5 47.92819 187.0428 5.09902 14.57738 39.31921 115.1564 11.30407 33.73426 50.48762 9.848858 178.2274 187.2165 190.213 166.3009 182.3321 186.325 160.3747 164.4384 176.4086 183.9959 16.27882 31.38471 159.803 17.02939 182.7922 18.02776 20.39608 21.93171 160.2529 166.1447 171.6 197.1757 22.2036 194.1269 161.3707 163.8246 168.8698 38.52226 35.77709 190.8743 215.2369 231.2942 233.6365 149.4021 191.4158 235.0592 201.5723 233.6258 237.5647 188.9391 182.4281 190.3733 86.82166 260.2921 172.5254 175.6851 176.7739 172.9306 174.6339 176.4667 175.5968 174.4162 180.2692 290.8333 293.0273 291.9769 218.9292 223.187 226.5855 227.7213 226.7978 230.4886 231.0022 300.7939 302.7582 304.731 302.8731 308.7021 308.2507 311.2591 312.1666 308.5296 310.8846 327.2302 310.7877 314.0167 314.2292 333.997 320.7819 325.8543 329.8439 329.3144 328.2986 333.4824 330.3407 332.2559 336.5361 333.9281 336.6096 302.8696 335.3136 339.4915 334.608 336.5546 337.6685 340.1953 342.0249 342.0526 343.2841 338.0015 340.4071 332.3628 340 343.011 344.2456 339.6071 339.2285 341.6021 345.2188 337.6996 338.1789 344.7122 347.8304 346.8833 288.1406 347.6295 347.1513 300.0817 307.4167 307.5874 308.7847
114.6298 110.2855 71.42986 67.08204 29.34706 22.05108 73.05954 119.402 68.88396 78.77182 31.62278 108.3744 67.60178 69.02536 27.54088 42.25058 74.28492 14.76482 35.3463 45.96194 111.162 18.97367 32.31486 76.23647 81.22192 109.1146 71.26983 47.76243 67.18631 54.14795 44.22864 75.08162 77.10383 76.54084 65.06919 58.71888 39.11521 128.0156 112.0179 74.02702 10.19804 72.02777 114.0044 69.00081 50.01 25.01999 76.00658 129 116 0 72 67.00746 121.537 83.02409 74.02702 64.03124 101.0606 145.1117 13.34166 113.0708 68.51602 71.11259 115.1086 102.6475 77.16217 6.082763 119.5551 83.29466 66.37017 112.361 62.64982 71.56815 74.54529 50.9902 66.91039 70.85901 45.76814 49.47727 61.18823 68.83676 120.0708 90.42677 45.88028 118.2286 68.15424 116.4002 113.7717 108.8531 47.42362 53.09164 58.62393 82.8387 115.1217 80.36199 49.92494 53.16484 58.83026 137.9245 135.8234 79.20227 102.951 117.9737 120.2082 46.2277 80.49845 122.0034 91.05273 121.1487 124.92 81.84131 76.83749 87.78383 178.6001 164.0732 232.6478 237.9438 239.7186 229.9413 232.7252 234.8457 232.4527 230.0543 234.5229 211.3764 213.3003 213.2194 260.9866 267.3722 276.4001 273.5416 267.4047 279.6087 258.0426 245.1224 246.3544 247.6065 247.6694 250.1699 250.7718 252.8601 253.0613 252.0367 253.774 270.9001 254.5683 256.4732 257.4102 268.9721 264.0549 266.7377 269.4531 269.6665 270.1481 273.259 271.7738 272.826 276.0686 275.2817 277.276 262.2251 277.2398 280.1473 277.9901 279.2938 281.4605 283.4657 283.8257 285.8951 286.5589 284.3185 285.5538 282.1507 285.8811 287.8482 288.1128 286.2254 286.5868 287.7846 289.6757 286.4001 287.7725 291.2705 294.7575 294.822 307.2344 302.103 302.5128 319.188 322.8761 321.9596 322.0248
186.3867 182.0409 143.0978 138.5208 99.66569 54.82928 9.735871 191.3636 11.7047 12.52996 43.17407 180.2249 139.2911 9.192388 46.11399 31.13055 146.1446 59.4138 37.64786 27.28553 183.0983 54.33231 40.25233 7.211103 10.81665 181.069 143.218 25.005 7.071068 126.0635 28.07442 4.609772 6.403124 148.521 137.0328 130.7117 33.13608 200.01 184.0109 146.0137 62.03225 2 186.0027 141.0004 122.0041 97.00515 4.123106 201 188 72 0 139.0036 193.5233 155.0129 146.0137 136.0147 173.0354 179.9963 59.07622 185.0432 140.4224 4.123106 187.0668 174.5867 149.0839 73.24616 191.3685 155.158 138.1774 184.22 13.45362 9.055385 9.219544 24.16609 12.52996 11.18034 31.09216 26.83282 16.97056 14.23025 191.669 161.7931 33.12099 189.763 18.02776 187.8643 185.0838 180.1139 35.22783 31.15642 28.78829 22.94014 186.3035 24.73156 37.58324 38.19031 38.01316 208.436 206.4946 33 44.25958 53.73453 55.44367 56.0803 36 58.00724 41.86884 58.69412 61.6198 47.26521 49.47727 59.4138 246.0772 122.9309 287.7169 293.4915 295.42 284.0158 287.0279 289.1237 286.3045 283.6001 287.2368 182.8879 184.3285 185.2093 306.8843 313.8114 324.7845 320.3389 312.2455 327.5195 297.2036 234.0021 234.5261 235.0766 236.6688 236.2562 237.6521 238.8017 238.4114 239.5882 240.6683 256.9244 242.1012 242.7725 244.2048 248.0847 250.3378 250.8804 252.343 253.1403 254.7862 255.9814 255.9473 256.2226 258.3755 259.1139 260.4035 260.8486 261.3769 263.0485 263.2233 263.9185 266.7508 268.1955 267.3668 270.8948 271.0646 271.3614 271.5971 272.0165 272.4702 273.4823 272.9707 273.3587 274.2626 274.4668 274.8818 275.1163 277.065 277.9901 281.5138 282.3473 339.0944 294.0106 295.0424 350.3727 351.8991 350.4426 349.8857
48.76474 44.50718 11.33722 13.0384 41.90764 86.48266 139.8212 52.63549 135.5323 145.4957 97.62172 42.2019 10 135.8326 93.88557 108.9607 10.25914 80.399 102.0736 112.7497 44.55334 85.28775 99.15266 143.1712 148.1654 42.42641 6.381397 114.6571 134.1343 13.92839 111.1913 142.0713 144.0868 10.12423 4.472136 8.297454 106.0754 61.07373 45.09989 7.615773 77.05842 139.0324 47.04253 2.403701 17.11724 42.04759 143.014 62.00806 49.0102 67.00746 139.0036 0 54.53668 16.03122 7.071068 3.162278 34.09179 139.7869 80.025 46.09772 4.21637 138.0326 48.16638 35.78407 10.77033 66.18912 52.98851 17.08801 6.082763 45.70558 129.2478 138.2317 141.2268 117.3456 133.3754 137.3645 111.4991 115.5249 127.4755 135.0796 54.12024 26.62705 111.018 52.49762 133.9589 50.92151 48.8467 44.28318 111.6288 117.519 123.0144 148.4225 50.56679 145.478 112.9712 115.579 120.7849 74.44616 72.01389 142.6359 166.9687 182.8272 185.1486 102.1812 143.3388 186.6634 153.6444 185.3672 189.2749 141.6757 135.4179 144.1804 120 216.781 190.8953 195.2594 196.7359 189.7077 192.0234 194.0631 192.3831 190.5387 195.8801 253.16 255.29 254.5594 229.6519 235.0441 241.2488 240.4766 237.028 244.902 234.9553 271.8253 273.548 275.2835 274.1145 278.792 278.7266 281.4378 282.0957 279.3788 281.5391 298.4164 281.7747 284.5567 285.0439 302.0265 291.7276 295.9747 299.5413 299.2825 298.8143 303.2895 300.7275 302.3442 306.2905 304.3321 306.7898 279.6927 305.9508 309.7039 305.7851 307.5142 309.0405 311.4022 312.6995 313.4996 314.5314 310.3369 312.3284 305.9493 312.1955 314.8477 315.7293 312.0785 311.9776 313.9331 316.9385 310.9421 311.7707 317.2263 320.5246 319.9531 289.774 323.2356 323.0975 301.9354 307.7743 307.4671 308.185
