0 16.40122 11.6619 22.47221 49.64877 79.62412 49.24429 70.88018 91.21952 84.64632 87.5557 70.0589 47.80167 33.54102 95.26935 98.28657 95.849 138.928 93.49332 94.81166 78.8543 148.3846 157.2578 89.05055 98.4124 127.6333 92.26592 132.1035 178.5301 171.4205 97.29163 133.66 158.0506 134.4693 179.2036 103.7833 189.9921 192.2134 109.2281 111.3115 122.4827 162.9356 161.1986 207.0024 209.8047 202.4278 207.1714 164.6094 175.2056 173.3905 236.7865 164.0391 194.9205 245.4588 198.8328 200.2823 251.9782 211.9929 245.416 226.4705 229.3736 252.6707 279.3313 282.9364 265.7536 267.9888 257.5985 260.0236 259.3473 262.2537 256.8599 259.3926 262.4662 288.2013 283.8045 289.8707 291.3589 291.3417 289.8845
16.40122 0 7 32.06244 60.29925 91.19759 58.85576 81.61495 102.489 95.63472 98.61541 79.19122 31.40064 29.83287 79.54401 82.45756 79.7053 148.2228 77.17513 78.42353 73.40981 154.3535 163.2942 79.6304 96.26006 111.3968 82.21922 132.9549 185.1486 177.5894 86.65358 136.4991 162.8281 136.8832 166.3314 92.50317 196.0102 198.2448 98.05667 99.74593 111.162 164.8787 162.6407 211.9174 214.6835 206.693 211.2274 149.1417 175.6417 173.4366 232.4817 150.006 181.9148 246.8056 185.9637 187.2432 253.2074 199.2636 244.1311 218.2672 220.9779 238.3495 278.4259 282.0284 262.6519 264.8868 244.806 247.0268 246.4467 249.0984 248.3385 250.8834 253.9931 275.3053 276.7418 277.0271 278.4547 279.7231 278.7185
11.6619 7 0 25.07987 53.33854 84.21401 51.97115 74.67262 95.52487 88.68484 91.66242 72.40338 37.21559 25.94224 86.17569 89.02949 86.03112 141.4814 83.24062 83.90024 70.83784 148.2228 157.156 79.05694 92.43917 116.3454 82.0061 128.1838 178.8994 171.4322 86.79667 131.1373 156.9841 131.6435 167.9759 93.0475 189.8973 192.1302 98.54328 100.4801 111.7587 159.8124 157.7244 206.0728 208.8492 201.01 205.6016 152.9649 171.0585 168.98 229.6904 152.5051 183.6573 241.9793 187.6126 189.0106 248.421 200.8208 240.1853 217.2331 220.0415 241.0944 274.3611 277.9658 259.3935 261.6295 246.4163 248.7775 248.131 250.9602 247.4773 250.017 253.1097 276.991 275.1818 278.6772 280.1464 280.5851 279.3081
22.47221 32.06244 25.07987 0 28.28427 59.13544 27.20294 49.64877 70.45566 63.63961 66.61081 47.92964 59.48109 24.69818 109.7691 112.4155 108.6642 117.0043 105.1095 104.0012 65.03076 125.9246 134.7924 80.08121 80.36168 134.3252 84.11896 111.3704 156.0641 148.9497 89.88744 111.9464 135.724 112.9292 174.1655 97.2257 167.5231 169.7439 102.2959 105.0107 115.434 141.4956 140 184.6212 187.4273 180.161 184.9459 166.797 154.4862 152.906 219.3327 161.8543 190.0026 224.1093 193.5885 195.3868 230.6729 206.3444 225.5394 213.3648 216.5023 250.4965 259.139 262.7394 247.1639 249.3933 251.7817 254.6257 253.7479 257.1886 244.0082 246.5127 249.5245 282.4553 269.0316 284.007 285.6169 283.0989 280.8558
49.64877 60.29925 53.33854 28.28427 0 31 4.472136 21.37756 42.19005 35.35534 38.32754 21.10095 85.98837 44.38468 136.5476 139.0009 134.6476 89.31965 130.5067 127.9854 67.97794 101.3163 109.9864 88.48164 73.17103 155.9463 93.2309 95.22416 130.4301 123.8467 99.48836 92.28218 112.4856 93.94147 183.4264 107.3751 142.436 144.6271 111.692 115.0272 124.0202 122.2988 121.6553 160.6393 163.4656 157.0032 162.0031 183.9599 137.3827 136.5 208.9581 174.6505 199.1105 204.4138 202.2387 204.4309 211.0782 214.2942 209.8476 210.7429 214.2084 262.0315 242.4397 246.0081 234.2008 236.4001 258.9556 262.2942 261.1743 265.2433 241.4042 243.837 246.7195 289.4357 263.0475 290.8264 292.5765 286.8188 283.5207
79.62412 91.19759 84.21401 59.13544 31 0 33.24154 10.77033 11.7047 6.403124 8.602325 18.76832 116.7262 73.97973 167.261 169.6356 165.0363 61.58734 160.6393 157.4206 86.26703 80.70936 88.60023 109.0413 81.3941 183.7777 114.0219 89.52106 106.7755 101.415 120.299 81.3941 94.02127 84.0119 201.3553 128.2213 119.6035 121.6963 131.7679 135.4483 142.9475 110.1635 110.8558 139.4633 142.2744 137.3062 142.5623 208.3753 127.6754 127.8212 205.9477 195.7417 216.6333 189.2142 219.3 221.813 195.9209 230.532 200.0925 216.523 220.2731 280.9849 230.8463 234.3267 227.5544 229.6824 273.9069 277.6801 276.3422 280.9644 246.6759 248.995 251.6953 303.9079 264.282 305.1311 307.0016 298.1074 293.7771
49.24429 58.85576 51.97115 27.20294 4.472136 33.24154 0 23 44 37.01351 40.0125 20.81466 83.48653 41.10961 134.0196 136.4011 131.8666 89.81091 127.5774 124.7568 63.50591 100.2646 109.0183 84.05355 69.06519 152.2999 88.81441 92.20383 129.7998 123.0041 95.07761 89.88882 111.018 91.41663 178.971 102.9715 141.6051 143.8089 107.265 110.6131 119.5701 119.8874 119.0798 159.4522 162.2745 155.5699 160.5148 179.8367 134.618 133.6198 205.3751 170.2904 194.651 202.2004 197.7739 199.97 208.8492 209.8237 206.9396 206.5443 209.9935 257.6092 239.7102 243.2858 230.9329 233.1373 254.4838 257.8221 256.7022 260.7719 237.2172 239.655 242.5459 284.9649 259.0946 286.3564 288.1059 282.3916 279.12
70.88018 81.61495 74.67262 49.64877 21.37756 10.77033 23 0 21 14.03567 17.02939 9.394147 106.3814 63.34824 156.8702 159.1988 154.4979 68.44706 150.03 146.7012 76.48529 83.63014 91.96739 99.00505 73.73602 173.0152 103.9663 86.27763 111.3957 105.3803 110.2601 80.00625 96.02083 82.28001 192.0236 118.1989 123.8426 125.9921 121.8856 125.5159 133.3042 109.5628 109.7315 142.9475 145.7738 140.0893 145.2446 197.9198 126.2418 126.001 202.4258 185.7924 207.4078 190.1841 210.1773 212.6241 196.8883 221.6055 198.9497 210.2781 213.9539 271.5189 230.4647 233.985 225.3375 227.4951 265.3243 268.9986 267.7107 272.2076 240.6346 242.9907 245.7489 295.4657 259.4937 296.7305 298.5733 290.4617 286.4001
91.21952 102.489 95.52487 70.45566 42.19005 11.7047 44 21 0 7.071068 4.123106 26.40549 127.3185 84.0119 177.7674 180.059 175.2452 50.21952 170.6576 166.9858 91.83137 71.58911 79.07591 115 83.48653 192.3831 120 86.03538 96.33276 91.40022 126.2052 76.10519 85.49269 79.02531 205.4711 134.0522 109.3435 111.3957 137.2556 141.0363 147.8682 103.7545 104.9381 129.6187 132.4122 127.9453 133.2554 215.2516 121.9262 122.451 201.9953 201.2034 220.5108 181.0773 222.9765 225.6103 187.7711 233.8247 193.7627 215.782 219.6207 285.2481 223.761 227.2004 222.1936 224.2878 276.5249 280.4643 279.0412 283.8767 245.6013 247.8679 250.4885 306.2499 261.6295 307.402 309.317 299.1872 294.4622
84.64632 95.63472 88.68484 63.63961 35.35534 6.403124 37.01351 14.03567 7.071068 0 3 19.5 120.2664 76.94154 170.7052 172.9921 168.1742 55.56978 163.591 159.9539 85.79627 74.33034 82.20097 108.8531 78.89233 185.5108 113.8508 84.54575 100.4092 95.01579 120.0861 75.80237 87.70975 78.51751 200.0868 127.9653 113.2166 115.3126 131.2953 135.0417 142.1302 104.2929 105.119 133.0601 135.8713 130.9198 136.18 208.845 122 122.2589 200.8964 195.2826 215.2324 182.9891 217.7854 220.3679 189.6945 228.8056 194.2833 212.7735 216.5647 279.8223 224.8488 228.32 222.036 224.154 271.8235 275.6869 274.3028 279.0412 242.788 245.0847 247.7509 301.6836 259.7383 302.8696 304.7638 295.2372 290.7129
