0 23.08679 25.17936 7.81025 26.57066 16.27882 50.32395 59.03389 52.1419 53.85165 59.78503 41.03657 60.93119 155.541 56.85068 159.1257 53.87518 173.8098 85.79627 75.74299 84.21995 83.09182 81.34494 73.00685 79.39773 63.78871 65.73431 67.40363 69.07021 141.7936 75.10826 76.28905 93.18184 89.41171 93.40771 74 100.402 94.40339 95.21029 102.1763 102.8008 83.25413 185.1513 86.38171 119.1071 113.0177 236.5354 134.1827 191.6932 233.5487 236.6115 241.3649 142.5386 141.8732 261.2834 179.3558 193.9788 220.488 224.6353 225.9231 226.0619 228.8777 279.6019 252.0357 301.478 305.0639 279.1577 317.4118 284.5988 296.4473 292.3354 294.0068 296.744
23.08679 0 2.236068 29.15476 48.50773 29.52965 71.22149 38.41875 33.80007 73.73602 39.96561 28.44293 43.05517 177.7245 39.96248 181.2181 58.21174 176.2839 68.41053 60.82763 67.42403 66.84497 65.8635 60.40695 64.84597 60.53098 62.514 72.91262 73.55645 159.1093 83.34417 79.49226 107.3711 102.4424 79.62412 75.58439 115.6895 81.02469 108.9312 117.0342 89 86.2047 205.1049 88.92469 104.9119 101.2423 255.8124 124.0403 208.4413 252.1626 255.2646 260.1115 133.3951 133.1953 278.539 176.5857 188.1385 224.4713 228.9498 230.7623 230.5407 223.2935 291.1001 247.5177 311.1173 314.7205 274.1423 327.1701 280.7356 301.9735 290.1396 293.0683 294.0068
25.17936 2.236068 0 31.06445 50.35871 30.8707 72.8869 36.23534 31.81369 75.27284 37.83186 27.16616 41.06752 179.5244 38.07887 183 58.28139 175.8442 66.4003 59.03389 65.45991 64.92496 64.00781 58.82176 63.07139 59.84146 61.81424 72.99486 73.53605 160.2333 83.64359 79.31831 108.2058 103.1659 77.87811 75.27284 116.6279 79.30952 109.7133 117.9237 87.23531 85.97819 206.5454 88.64875 103.0946 99.62429 257.1478 122.5275 209.4707 253.4107 256.5171 261.3752 131.9555 131.7953 279.6087 175.6602 186.9343 224.1423 228.6504 230.513 230.2564 222.0923 291.5069 246.3981 311.3214 314.9254 272.9707 327.3824 279.6614 301.7632 289.2093 292.2499 293.0273
7.81025 29.15476 31.06445 0 19.41649 11.40175 42.80771 62.62587 54.86144 46.14109 62.96229 42.2019 63.20647 148.6607 58.83026 152.1907 48.80755 168.1673 87.41853 76.48529 85.60374 84.25705 82.21922 72.91776 79.93122 60.74537 62.62587 61.70292 63.61251 133.9835 68.63855 71.06261 85.58021 81.96465 93.43447 69.26038 92.68529 94.26028 87.65843 94.49339 102.7278 78.0016 177.5444 81.20099 119.0483 112.0714 228.8449 132.484 183.8844 225.7964 228.8624 233.6236 140.4395 139.6173 253.4758 175.0843 190.5854 214.4075 218.4765 219.6503 219.8659 225.322 272.1585 248.1149 294.2788 297.8607 275.3471 310.1891 280.4398 289.969 287.696 289.0277 292.2499
26.57066 48.50773 50.35871 19.41649 0 23.08679 24.01041 79.83107 71.20003 28.3196 79.68218 57.00877 78.76497 129.2478 74.09453 132.7742 49.58147 163.4054 101.5332 89.35883 99.36297 97.67932 95.18929 84.40379 92.358 66.4003 68.00735 59.17981 61.87182 117.109 62.53199 69.73625 72.26769 69.96215 104.6375 69.64194 78.09649 105.119 74.73286 80.26207 113.5694 76.27745 158.8238 79.60025 129.6784 120.9669 210.4305 139.4023 167.1687 207.7619 210.8009 215.5017 146.3087 145.1137 236.2393 174.747 192.6528 207.7339 211.4829 212.2033 212.7205 226.7355 258.9947 248.3868 282.4695 286.0245 275.8351 298.2302 279.8973 281.4694 285.6746 285.9266 290.663
16.27882 29.52965 30.8707 11.40175 23.08679 0 42.8544 56.88585 48.12253 44.64303 56.63259 34.0147 55.71562 149.9667 51.07837 153.3101 37.75679 157.5602 78.89233 67.20119 76.8505 75.30106 73.00685 62.96825 70.43437 49.39636 51.26402 51.12974 52.83648 129.735 58.99364 60.13127 79.00318 74.6723 83.45058 58.07753 86.86232 84.14868 80.80842 88.39118 92.63369 67.09136 175.6929 70.24813 108.9151 101.4002 226.2918 121.4331 179.2456 222.6432 225.7432 230.5862 129.2449 128.3783 249.2388 163.788 179.1836 204.2141 208.3699 209.6789 209.8023 213.9252 264.6002 236.7551 285.9545 289.5462 263.9735 301.9242 269.1254 280.2642 276.5231 278.0018 281.0267
50.32395 71.22149 72.8869 42.80771 24.01041 42.8544 0 98.60274 89.14938 6.519202 97.82765 73.98986 95.50468 107.1191 90.66697 110.4559 52.83215 152.6655 115.7605 102.4817 113.21 111.1632 108.2058 96.11712 104.826 72.80453 73.93578 56.70317 60.00519 93.80435 54.82928 67.43298 53.62508 53.25719 115.1629 69.47302 57.56572 115.2063 56.48451 60.10408 123.3552 72.82342 134.8573 76.01381 138.7552 128.1113 186.4202 143.5705 143.8481 183.7947 186.8275 191.5163 148.9975 147.3652 212.5571 169.1686 189.755 194.2001 197.5513 197.753 198.6064 222.6264 238.3658 242.686 263.0599 266.5793 270.1934 278.6364 272.9853 265.4553 276.9666 275.9502 282.4403
59.03389 38.41875 36.23534 62.62587 79.83107 56.88585 98.60274 0 10.12148 99.0202 3.640055 25.31798 11.25058 205.1195 13.45362 208.2402 63.08553 164.5832 32.31099 30.06659 32.28002 32.65348 33.13608 34.48188 34.0147 52.34501 53.74012 75.73804 74.62081 174.6865 88.57906 77.28208 119.7236 113.223 48.16638 71.50524 129.3873 50.08992 120.3412 129.8653 56.7186 82.39691 225.5837 84.0119 71.22149 71.17584 273.9124 95.13149 221.543 268.7043 271.8603 276.8718 105.519 106.0047 291.6505 156.5775 163.267 213.8405 218.7647 221.4074 220.5924 198.0909 292.406 223.439 308.7556 312.3476 249.0502 324.8419 257.1663 292.5884 268.8438 273.5855 271.8897
52.1419 33.80007 31.81369 54.86144 71.20003 48.12253 89.14938 10.12148 0 89.33893 8.681078 15.36591 9.255465 195.3743 7.031674 198.4568 53.10757 157.6619 34.61856 28.06738 33.65181 33.20182 32.56447 30.00185 32.18868 43.49457 45.03085 66.01788 65.04171 164.5949 78.78046 68.09067 109.6702 103.2149 47.02954 62.47222 119.3078 48.67694 110.3228 119.8114 56.19114 73.48035 215.4711 75.2749 71.70038 69.56372 263.8 93.16175 211.5643 258.6203 261.7756 266.7841 103.1618 103.364 281.7063 151.7156 160.0003 206.8425 211.6864 214.1682 213.47 195.0345 283.5419 220.0427 300.4249 304.0221 246.0443 316.5212 253.6539 285.4723 264.6308 268.8496 267.9324
53.85165 73.73602 75.27284 46.14109 28.3196 44.64303 6.519202 99.0202 89.33893 0 98.01148 74.02702 95.20317 106.1179 90.35486 109.2932 49.56125 146.3252 114.4771 100.9604 111.8258 109.6825 106.6068 94.24436 103.0922 69.83552 70.83078 52.03124 55.39321 88.80522 49.2062 62.61006 47.17211 46.73813 112.8051 65.05382 51.37667 112.7298 50.01 53.85165 120.7477 67.71447 131.5181 70.84772 135.8841 124.8079 182.7047 139.517 138.8696 179.7248 182.7813 187.5233 144.6141 142.8986 207.9351 163.3478 184.2854 187.7002 191.0419 191.2361 192.0937 216.9447 232.3343 236.7826 256.8209 260.3459 264.282 272.4266 266.9279 258.9537 270.7323 269.6145 276.2481
