0 114.0044 26.30589 151.3666 14.03567 159.3244 158.8238 158.3193 30.8707 92.70383 107.0187 159.0629 56.82429 96.46891 87.41853 61.40033 66.05514 88.40814 85.85162 110.9617 88.15469 98.49365 85.06795 83.90024 88.86507 93.8616 94.62558 116.1034 131.5295 124.1974 127.4755 119.6202 125.4313 129.2014 213.9743 201.5167 213.5334 201.9431 136.2424 213.0634 158.8474 146.9966 163.2793 157.2005 161.6447 155.5956 160.8011 227.3818 172.0465 232.6462 229.9565 181.6645 224.6152 258.0019 258.4279 294.6375 290.1103 290.9167 289.6636 291.5476 254.3796 293.9558 297.7549 285.7919 269.1189 278.08 292.4808 295.1694 293.3939 296.508 297.1977 301.4445 312.853 314.9401 307.1503 285.5577 287.4456 295.7465 301.0149 304.0066 307.5065 307.7174 312.5016 311.1302 313.1294
114.0044 0 140.0321 154.6209 113.7453 48.12744 48.76474 49.39636 129.8384 202.2301 216.1203 61.40033 149.2716 202.5173 191.6377 154.0422 159.2844 191.4811 187.5913 216.7268 184.6327 198.5951 177.9013 174.9664 183.0956 187.3846 185.3025 214.3105 226.0199 215.5737 220.0841 207.5379 212.5324 217.4121 126.2458 119.0798 127.7204 121.6553 222.1463 130.8625 248.1663 230.3411 251.5743 242.6706 248.3385 238.296 245.935 148.8036 255.1803 160.9324 159.54 262.1545 290.6424 209.8476 211.4427 244.7187 245.3508 248.8182 250.3198 251.589 296.5164 253.0237 255.6423 253.5705 322.2328 336.4201 260.6223 262.7622 263.3724 265.5447 266.9504 270.816 275.4959 276.8325 276.207 330.4314 331.4845 308.3586 319.8765 323.0371 326.3223 334.4563 331.3627 327.2996 329.1945
26.30589 140.0321 0 158.5466 28.79236 184.7383 184.0897 183.4475 27.29469 67.60178 81.88406 182.8797 46.01087 72.85774 65.06919 49.25444 52.51458 66.6033 64.90377 87.10052 69.79434 77.62087 68.90009 68.78408 71.58911 76.48529 78.54935 95.26804 111.6065 105.8159 108.4528 102.8834 108.6876 111.8258 235.3062 222.2724 234.5688 222.3533 119.4069 233.5294 139.9232 130.6139 144.5791 139.671 143.5444 139.0899 143.2655 246.9585 154.8289 250.9308 248.0726 165.0273 211.2439 271.3098 271.494 307.5569 302.0596 302.302 300.5012 302.4764 246.8947 305.041 309.0146 295.2101 258.366 265.7489 301.6836 304.4355 302.1854 305.439 305.9616 310.2077 322.8452 325.0558 315.8739 276.6717 278.7418 294.7711 298.4125 301.3038 304.7889 303.0413 309.6793 308.9887 310.9759
151.3666 154.6209 158.5466 0 137.9113 161.926 158.6408 155.7415 131.2549 172.3541 179.4227 135.8528 121.1533 162.6636 152.7368 121.5565 122.8703 150.1516 145.6378 170.1496 134.5197 147.3408 126.0856 122.4386 130.0628 130.3788 124.87 151.7229 151.3289 139.6688 144.3823 129.5921 130.7772 135.2472 140.9374 126.2706 137.6051 123.2185 134.1102 131.7052 156.4254 134.9355 157.0746 146.3075 152.167 139.0331 147.9938 134.5523 151.4067 128.2353 124.7388 152.6319 157.9086 121.2658 120.6708 155.0134 147.3817 146.5392 143.8833 145.9695 145.8184 148.7414 152.9425 137.1052 175.9841 192.7853 143.4217 146.201 143.7415 147.0401 147.5037 151.7441 165.0674 167.3792 157.393 179.5559 180.2398 155.6192 165.8396 169.0009 172.3511 179.8357 177.4286 173.8694 175.8098
14.03567 113.7453 28.79236 137.9113 0 157.1345 156.3202 155.5442 19.79899 89.02247 103.1601 154.2595 45.60702 90.92992 80.9506 50.44799 55.44395 81.49233 78.38686 105.4443 79.07117 90.6973 74.97703 73.37745 79.20859 84.14868 84.29116 108.0046 122.6744 114.5513 118.1397 109.2245 114.9783 119.0042 206.6301 193.706 205.9478 193.8711 125.7338 205.039 149.2062 136.2094 153.4914 146.8639 151.5586 144.8068 150.446 218.7384 161.4837 223.2 220.411 170.8011 212.4265 246.2884 246.6293 282.8149 277.9658 278.601 277.1895 279.1003 240.8319 281.5546 285.4067 272.9469 256.164 265.5042 279.589 282.2942 280.4086 283.556 284.2086 288.4576 300.1666 302.2867 294.1578 272.2111 274.0657 281.7108 287.007 290.0017 293.5017 293.8248 298.5 297.1077 299.107
159.3244 48.12744 184.7383 161.926 157.1345 0 3.640055 6.800735 171.1644 243.5595 256.9869 30.31914 187.3373 242.3025 231.0222 191.774 196.7852 230.4479 226.2239 256.0435 221.6168 236.2292 214.079 210.7748 219.4271 223.2605 220.3662 250.6836 260.5806 249.3878 254.1638 240.4917 244.9556 250.0045 88.39259 85.65191 90.94641 89.30985 253.6912 96.05337 279.9683 260.5806 282.8606 273.1927 279.1169 267.9501 276.2033 114.3558 284.3312 129.3 128.7643 290.0194 311.7311 186.5429 188.5955 218.5154 221.509 226.0271 228.7187 229.6394 307.7259 230.5542 232.5022 235.0558 336.9588 352.8516 241.9013 243.6847 245.3411 246.9803 248.6388 252.1464 253.5966 254.5398 257.146 341.4818 342.1538 306.7886 320.4766 323.5865 326.6573 337.8213 331.5313 326.4832 328.264
158.8238 48.76474 184.0897 158.6408 156.3202 3.640055 0 3.162278 170.0471 242.3489 255.7069 26.68333 185.8279 240.9071 229.5931 190.2236 195.2038 228.9738 224.7187 254.583 219.9506 234.6103 212.3462 209.0126 217.7016 221.4881 218.5246 248.9277 258.6523 247.4065 252.2003 238.4492 242.8662 247.9234 85.44004 82.37718 87.91189 85.98837 251.5253 92.89241 277.7994 258.3118 280.6504 270.9336 276.8718 265.6332 273.9233 111.2138 281.9663 126.0248 125.4472 287.5639 308.8705 183.0246 185.0676 215.0959 218.0206 222.514 225.1799 226.1084 304.4536 227.0352 229 231.4649 333.8023 349.7578 238.3149 240.1041 241.7457 243.3927 245.048 248.5615 250.072 251.0244 253.5682 338.1916 338.851 303.2111 316.9306 320.0391 323.1056 334.3247 327.976 322.9133 324.6922
158.3193 49.39636 183.4475 155.7415 155.5442 6.800735 3.162278 0 169.003 241.2074 254.5034 23.5372 184.4397 239.6064 228.2652 188.7988 193.7512 227.6071 223.326 253.2242 218.4199 233.118 210.7595 207.4012 216.1203 219.8659 216.8433 247.3156 256.891 245.6013 250.4097 236.5925 240.9689 246.0325 83.00602 79.62412 85.39614 83.18654 249.5616 90.24965 275.8306 256.2596 278.6461 268.8885 274.8381 263.5394 271.8603 108.5841 279.8303 123.2609 122.6418 285.3507 306.3152 180.0111 182.044 212.1821 215.0372 219.5051 222.1441 223.0807 301.5593 224.0201 226.0022 228.3725 331.0015 347.0079 235.2275 237.0232 238.6483 240.304 241.9556 245.4757 247.0506 248.0126 250.4901 335.2823 335.9315 300.0817 313.8232 316.9306 319.9941 331.2537 324.8619 319.789 321.5665
30.8707 129.8384 27.29469 131.2549 19.79899 171.1644 170.0471 169.003 0 72.56032 86.31338 165.469 26.07681 72.8989 62.39391 30.80584 35.70758 62.64982 59.26635 87.28402 59.34855 71.34424 55.18655 53.64932 59.4138 64.3506 64.53681 88.48164 102.9417 94.75231 98.35141 89.4986 95.26804 99.24717 213.9533 200.3846 212.9002 200.125 106.0424 211.2936 129.4083 116.6062 133.6998 127.1417 131.7953 125.2078 130.7287 223.8627 141.8203 226.8397 223.8772 151.2382 193.7447 244.806 244.9204 280.9026 275.1818 275.3153 273.4264 275.4142 224.5885 278.0018 282.0018 267.9776 238.5037 247.2661 274.434 277.1895 274.9127 278.1726 278.6871 282.9325 295.6552 297.8779 288.5963 255.3694 257.3092 269.1561 273.4685 276.4073 279.9022 279.1147 284.8443 283.8538 285.8479
92.70383 202.2301 67.60178 172.3541 89.02247 243.5595 242.3489 241.2074 72.56032 0 14.31782 236.3578 59.43904 13.2382 19.79899 56.32051 52.77103 22.67157 26.87936 22.14723 38.57784 30.08322 46.48178 50.0025 43.18565 44.40721 50 41.01219 57.42822 58.21512 58 61.84658 66.09841 66.37017 280.1303 265.8439 278.5687 264.9698 74.24284 275.9601 85.52485 85.05292 90.43299 89.4539 91.24144 92.02174 92.65528 286.5318 104.0865 286.8471 283.623 115.1173 167.2423 293.2934 292.8361 327.3626 319.4527 318.1988 315.0127 317.1656 216.3631 320.0625 324.3763 306.1781 219.0091 222.1902 311.8734 314.7014 311.2844 314.7968 314.8658 318.9754 334.4623 336.9366 324.3637 241.3639 243.8217 278.9265 278.2804 280.8167 284.1465 277.4815 288.6109 289.6757 291.5682
