0 10.04988 36.01389 24.33105 53.23533 49.25444 56.32051 31.57531 8.062258 115.3516 55.32179 105.4751 16.27882 42.44997 17.69181 39.92493 106.6293 156.1896 21.40093 69.92138 132.1968 36.87818 131.7453 120.1541 134.2693 141.5097 122.5765 141.6933 117.1836 135.356 101.136 89.10668 122.4132 123.1413 124.069 171.8284 125.8968 120.283 154.4021 158.7955 163.6314 149.2414 166.4242 197.8535 171.4767 185.6913 201.6048 206.48 205.7984 210.4145 208.6936 216.601 215.3653 246.611 229.9241 268.3654 290.3963 272.8003 289.6636 271.6928 271.0074 279.2141 295.7059 271.9007 297.1738 302.5959 279.9571 286.3987 298.4125 295.6772 295.6752 300 294.9847 301.9205 311.8092 299.2858 305.5691 301.4382 299.1672 325.5104 314.8412 329.8803 327.7232
10.04988 0 46 34.1321 43.18565 39.20459 46.27094 41.30375 8.485281 105.3043 65.05767 95.42536 24.16609 51.97115 25.05993 49.0408 96.60228 154.0956 28.01785 79.30952 122.1843 44.41846 122.0263 110.5712 124.6846 131.8484 113.1459 132.0984 125.7179 125.8938 108.9151 95.67131 130.0846 130.645 131.3371 162.61 132.6537 126.6215 161.9784 165.8584 170.8106 155.6213 173.3667 189.201 177.9642 191.9954 194.1198 198.8492 198.2372 202.8824 201.2213 209.2295 208.1039 239.6164 234.7824 262.9924 284.1918 276.5375 283.8098 274.2736 273.4081 282.047 290.243 273.6512 291.9439 297.1855 281.8102 288.3179 293.8996 291.7602 297.6908 302.0017 292.3303 303.9029 307.415 296.5889 307.4321 298.7206 298 321.288 312.2595 325.7299 323.9853
36.01389 46 0 12.36932 89.08984 85.09407 92.13577 7.071068 40.4475 151.2118 20.35927 141.2869 26 11.18034 26.83282 14.03567 142.1492 164.2325 28.01785 36.35932 167.5858 24.35159 165.7836 153.7335 167.7804 175.2826 155.5956 175.2084 86.21485 168.408 73.94931 68.15424 94.92102 96.32641 98.20444 203.7891 102.0833 98.4124 126.5899 132.9097 137.2088 126.2458 140.8687 227.6071 147.5847 162.2598 227.2015 232.5446 231.6247 236.1001 234.1837 241.6713 240.0595 270.1185 211.2694 285.9528 310.7877 257.7693 308.8041 260.8639 260.8371 267.3958 313.4087 264.0701 314.0338 320.0644 271.6708 277.8091 312.7059 307.8701 286.6502 290.9863 302.6896 292.959 325.5826 307.1042 297.0059 309.3121 301.5294 338.5764 322.1211 342.6602 339.0406
24.33105 34.1321 12.36932 0 77.00649 73.00685 80.025 7.28011 28.16026 139.0899 30.99193 129.1395 13.89244 18.38478 15 17.02939 129.893 157.5112 17.02939 45.88028 155.2933 20.39608 153.4176 141.3825 155.4357 162.9264 143.2794 162.865 94.33981 156.0937 79.95311 71.02112 101.2373 102.3122 103.7358 191.5959 106.6677 102.0784 133.2066 138.6218 143.1896 130.6025 146.4548 215.7452 152.4344 166.9528 216.1307 221.382 220.5108 225.0206 223.1435 230.7293 229.1976 259.5554 214.0742 276.8754 301.0149 259.2373 299.3476 260.7547 260.4861 267.6649 304.3321 262.8802 305.1823 311.0567 270.6585 276.9168 304.5554 300.3082 285.9298 290.2688 296.4456 292.2259 317.5925 300.8322 296.1359 303.0264 296.9529 330.8005 316.0332 334.9701 331.7687
53.23533 43.18565 89.08984 77.00649 0 4 3.162278 84.00595 49.0408 62.1289 107.5941 52.23983 65.27634 94.19129 65.49046 90.55385 53.65259 152.7844 67.08204 120.9339 79.30952 83.19856 81.3047 71.02816 84.87196 91.41663 74.65253 92.11406 164.4688 86.90368 145.6794 129.2517 166.1114 166.1338 166.0656 124.6315 165.7106 158.474 197.2258 199.3239 204.6027 186.9358 206.3129 154.1558 209.2636 222.4416 165.3254 169.1981 168.9645 173.6815 172.363 180.7595 180.2227 212.6147 259.3153 243.5775 260.5379 296.2195 261.8416 289.3735 287.7933 298.0646 270.0593 285.391 272.8392 277.1737 293.8605 300.5565 278.1151 278.7418 310.2122 314.4169 285.0018 316.2183 292.0223 289.0156 319.2186 291.0275 297.1279 306.5371 305.0066 311.2636 311.4137
49.25444 39.20459 85.09407 73.00685 4 0 7.071068 80.00625 45.04442 66.1211 103.5978 56.22277 61.29437 90.19978 61.52235 86.57944 57.55172 152.0252 63.15061 116.9658 83.19856 79.30952 84.81489 74.33034 88.2454 94.89468 77.80103 95.52487 160.6549 90.15681 141.9665 125.706 162.4592 162.515 162.4944 127.8006 162.2467 155.0806 193.644 195.8622 201.1225 183.611 202.8916 156.9841 205.9593 219.2082 167.4291 171.406 171.1286 175.8444 174.485 182.8497 182.2459 214.581 256.555 244.7734 262.1908 293.8741 263.3192 287.4039 285.8828 296.0245 271.3595 283.7041 274.0315 278.4623 292.1541 298.8392 278.9767 279.3296 308.4778 312.6947 285.0439 314.506 292.8566 289.0848 317.5539 291.1099 296.5755 307.3191 305.059 312.0208 311.9848
56.32051 46.27094 92.13577 80.025 3.162278 7.071068 0 87 52.00961 59.07622 110.5554 49.16299 68.18358 97.12878 68.35934 93.43447 50.50347 152.4446 69.87131 123.7942 76.15773 85.90693 78.20161 68.00735 81.8184 88.32327 71.70077 89.04493 167.0449 83.90024 148.1165 131.4838 168.4666 168.4472 168.3205 121.6594 167.8392 160.5241 199.4893 201.4448 206.7444 188.9047 208.3867 151.3473 211.2067 224.3062 162.931 166.7393 166.5323 171.2491 169.9559 178.3704 177.8751 210.2974 260.6935 241.7602 258.4144 297.2003 259.8326 290.0155 288.3834 298.7683 268.1679 285.7866 271.0208 275.2894 294.272 300.9766 276.5249 277.3464 310.6458 314.8396 284.007 316.6323 290.4497 288 319.5911 290.0017 296.5889 305 304.0016 309.7434 310.0266
31.57531 41.30375 7.071068 7.28011 84.00595 80.00625 87 0 35.01428 146.0308 23.75921 136.0588 19.64688 11.18034 20.24846 10.81665 136.6763 157.8143 21.09502 38.62642 162.0031 18.24829 159.6783 147.5263 161.5402 169.0976 149.2649 168.9615 87.36704 162.0687 73.5425 65.76473 94.76286 95.94501 97.52322 197.2308 100.8018 96.56604 126.6689 132.382 136.8622 124.8519 140.264 220.7827 146.5137 161.1001 220.1602 225.515 224.5885 229.0595 227.1387 234.6167 232.999 263.0475 209.017 279.0143 303.7581 254.8038 301.8112 257.0992 256.9552 263.8191 306.4719 259.7941 307.1356 313.1393 267.479 273.6748 305.9493 301.254 282.5988 286.9373 296.4473 288.9031 318.8636 300.8538 292.8865 303.0578 295.8547 331.9096 315.9304 336.0149 332.5034
8.062258 8.485281 40.4475 28.16026 49.0408 45.04442 52.00961 35.01428 0 111.018 58.55339 101.0445 16.49242 45.17743 17.08801 41.7732 101.733 148.7242 19.72308 72.18033 127.1417 36.23534 125.7112 113.8859 127.9854 135.3514 116.0776 135.4179 117.7837 128.8846 100.6703 87.20665 121.7949 122.3115 122.953 165.0273 124.1974 118.1397 153.6522 157.4325 162.4015 147.1394 164.9242 190.5597 169.4853 183.5109 193.7795 198.6983 197.9949 202.6012 200.8631 208.7415 207.4782 238.6629 226.4128 260.3094 282.3491 268.412 281.6026 266.507 265.7066 274.1943 287.6474 266.2048 289.125 294.539 274.3228 280.8046 290.429 287.7846 290.1402 294.4571 287.383 296.3663 303.8421 291.6728 299.9442 293.8197 292.0616 317.5689 307.2621 321.9503 319.8664
115.3516 105.3043 151.2118 139.0899 62.1289 66.1211 59.07622 146.0308 111.018 0 169.5007 10.04988 127.0157 156.0128 127.063 152.1184 12.90736 172.745 128.2498 182.3321 21.2132 143.7846 36.9014 37.21559 43.44249 45.31004 43.18565 47.75982 223.5755 48.16897 203.6087 185.3483 223.0807 222.6727 221.992 81.3941 220.2726 212.2499 253.002 253.4758 258.9522 239.4264 259.8557 115.5509 261.2073 273.2805 139.4937 141.2232 141.7921 146.2164 145.7155 154.1493 154.8253 186.561 303.2014 229.1768 238.1008 333.7574 242.2581 321.6287 319.2256 331.1986 253.1403 313.6431 257.5951 260.2523 322.2452 328.9856 268.0298 272.9707 338.7345 342.6981 287.5448 344.3283 282.016 291.043 346.5869 292.802 308.4234 297.0269 306.9218 302.0414 305.1237
