21.1193 36.22154 19.8827 25.17936 17.26268 2 2.828427 41.01219 25.01999 29.00431 0 2 25 27.07397 20.09975 26.1423 29.21044 107.0747 16.49242 22.13594 18.43909 38.41995 94.89468 21.0238 31.14482 29.22243 117.1537 122.2497 123.6932 162.7001 37.98026 141.3916 40.0125 55.12462 73.7055 80.5745 69.71549 72.40166 75.45197 118.0678 102.355 104.0985 130.1076 132.938 135.0592 145.7258 150.0004 154.1268 184.1331 182.6561 184.5657 167.5977 182.784 185.3731 188.1236 187.2225 185.2701 186.9358 188.8756 190.8219 187.6233 189.2115 191.7035 194.8397 193.3733 193.982 198.7322 198.5787 199.8531 200.0805 203.7449 202.6142 206.7873 236.0381 237.1761 238.1271 281.2561 281.7889 284.9509 309.3558 282.3987 320.6774 314.5155 316.1127
19.14338 38.20995 21.88267 27.16616 19.23538 2.828427 2 43.01163 27.01851 31.00403 2 0 23 29.06888 22.09072 24.20004 27.22591 109.0734 18.43909 24.04163 20 36.82516 96.87621 20.24846 29.69848 28.71404 119.1008 124.1974 125.6344 163.2988 37.47666 143.3158 40.0125 54.38 72.10062 78.90659 68.71863 71.34424 74.33034 116.5161 101.0638 102.774 128.7012 131.5238 133.66 144.3607 148.6443 152.7844 185.6906 184.1827 186.1035 166.2077 184.2878 186.8404 189.5692 186.0544 184.1657 185.8413 187.7711 189.7077 186.6132 188.1515 190.6417 193.7434 192.3683 192.9378 197.6474 197.5609 198.8109 199.1324 202.7116 201.6395 205.8276 235.0532 236.5386 237.5174 280.5726 281.1352 284.2974 310.3369 282.2995 321.3378 314.4074 315.9513
5.155603 61.13101 44.88251 50.08992 42.10701 25.07987 23.08679 66.00758 50.01 54.00231 25 23 0 52.03845 45.04442 6.016438 5.315073 132.0606 41.19466 46.52956 40.80441 23.47536 119.708 24.83948 21.09502 32.56944 141.598 146.697 148.0709 171.7145 39.27467 165.5737 46.64762 50.93616 55.52027 61.17393 60.91182 62.58594 64.56005 99.82485 88.13752 89.36722 113.8112 116.5011 118.8108 129.8499 134.2111 138.4921 204.1568 202.332 204.3636 151.2085 202.2004 204.3652 206.8586 173.716 172.6268 174.4133 176.2073 178.0112 176.2172 177.1327 179.5835 182.243 181.9956 182.0824 186.2646 186.9986 187.9429 189.4095 191.9297 191.579 195.9235 224.6976 230.3313 231.6344 273.6421 274.5542 277.7085 322.298 282.1772 329.7105 314.078 315.0036
48.16087 10.81665 7.42599 5.385165 11.18034 27.29469 29.27456 14.31782 3.605551 2.5 27.07397 29.06888 52.03845 0 7 52.59677 56.02009 80.025 11.18034 7.81025 16.40122 61.58173 67.89698 39.81206 53.48832 43.8929 90.52072 95.60335 97.12363 154.9244 50.95586 115.0105 47.20169 68.72599 95.94009 103.413 85.26576 88.52683 92.19544 139.0863 120.4113 122.5255 149.2012 152.1003 154.013 164.1493 168.2725 172.189 162.6407 161.6052 163.3478 186.172 162.0525 165.1402 168.18 202.7788 200.01 201.5341 203.5903 205.6502 201.1132 203.3421 205.8404 209.4051 206.7528 207.8702 213.1209 212.0889 213.6751 212.6639 217.4235 215.5284 219.4767 248.8875 245.3946 245.9685 289.862 289.9931 293.1382 295.2965 283.1325 310.9421 315.2285 317.5394
41.2071 17.08801 2.120913 7.071068 5.830952 20.39608 22.36068 21.2132 5.830952 9.124144 20.09975 22.09072 45.04442 7 0 45.62014 49.02295 87.02299 4.472136 5.09902 11.6619 55.03917 74.8131 33.61547 47.01064 38.47721 97.26767 102.3572 103.846 156.018 46.04889 121.663 43.41659 63.99123 89.67999 97.05797 80.27609 83.4386 87 133.1465 115.0502 117.0918 143.6802 146.5691 148.5295 158.7955 162.9574 166.9253 167.7051 166.533 168.3285 180.8121 166.8832 169.8229 172.7788 198.1168 195.5326 197.0913 199.1231 201.1591 196.9277 199.01 201.5099 204.9793 202.6004 203.6001 208.7403 207.9122 209.4273 208.706 213.2135 211.4959 215.5017 244.9041 242.5253 243.1923 286.9373 287.1672 290.3188 298.3035 282.179 312.7715 314.3056 316.4352
10.18653 62.25287 45.73778 51.24102 43.38814 26.67245 24.7718 66.81216 50.92781 54.72155 26.1423 24.20004 6.016438 52.59677 45.62014 0 4.34649 132.4595 41.49267 46.45521 39.89817 17.59571 119.6494 20.96234 15.19787 27.85236 141.0169 146.1102 147.4113 166.4947 33.96449 164.7065 41.87518 44.99124 50.65601 56.68042 54.92826 56.64586 58.68729 95.15063 82.67637 83.98299 108.7458 111.4671 113.7452 124.7338 129.0858 133.3456 201.1803 199.2441 201.3124 146.2136 199.0306 201.0634 203.4782 168.2852 167.0894 168.8634 170.6754 172.4973 170.5521 171.5361 173.993 176.707 176.3315 176.4703 180.7166 181.3572 182.3355 183.6855 186.3148 185.8883 190.2197 219.0512 224.3856 225.6758 267.739 268.6331 271.7883 317.5353 276.1975 324.3837 308.09 309.0018
10.46408 65.43126 49.01604 54.3898 46.45697 29.51694 27.55449 70.14449 54.18718 58.07753 29.21044 27.22591 5.315073 56.02009 49.02295 4.34649 0 136.0009 45.00278 50.12235 43.83207 19.29956 123.3663 25.30316 18.5 32.03294 144.9181 150.0142 151.3382 170.3167 37.83186 168.6978 46.00272 47.91672 50.30159 55.87933 56.87266 58.36309 60.15189 94.54761 83.18337 84.35787 108.6336 111.3115 113.6321 124.6886 129.0528 133.3419 205.5243 203.5903 205.6581 146.0009 203.3771 205.408 207.8202 168.7157 167.7088 169.5059 171.2841 173.073 171.4242 172.268 174.7126 177.3224 177.2006 177.2322 181.3539 182.178 183.0872 184.6861 187.0809 186.8134 191.1734 219.8778 226.047 227.3967 269.229 270.1893 273.3409 321.5933 278.8517 328.1101 310.6948 311.51
128.0864 71.44928 87.2149 82.29824 90.27181 107.1681 109.165 66.18912 82.1523 78.07849 107.0747 109.0734 132.0606 80.025 87.02299 132.4595 136.0009 0 91 86.05231 93.34345 139.2606 15.81139 116.9658 131.1068 117.8336 24.04163 26.83282 29.06888 162.6806 121.9119 45.28075 113.842 136.6513 171.1213 179.0258 153.1086 156.7323 160.8229 210.9526 188.6449 191.1923 217.5891 220.4824 221.964 230.7661 234.4539 237.8362 117.6435 118.8876 119.5847 252.2538 120.7849 125.7429 129.6707 262.3838 258.0698 259.2373 261.4441 263.6513 256.5395 260 262.4009 266.7068 261.6838 263.8219 269.9009 267.0575 269.2369 265.6218 272.5234 269.0697 272.3564 300.9601 286.8667 286.5074 330.4784 329.6119 332.6049 269.6145 303.5918 299.0067 334.2529 338.4424
37.56805 21.54066 5.6593 11.40175 7.071068 17.08801 18.97367 25.4951 10.29563 13.46291 16.49242 18.43909 41.19466 11.18034 4.472136 41.49267 45.00278 91 0 5.830952 8.246211 50.58189 78.51751 29.15476 42.54409 34.19922 100.6628 105.7592 107.2007 154.822 41.93447 124.9094 39.81206 59.90467 85.20857 92.58645 76.08055 79.20859 82.73452 128.7012 110.7274 112.7497 139.3126 142.1988 144.17 154.4668 158.6383 162.6194 169.331 168.0454 169.8838 176.4795 168.3152 171.1323 174.0187 193.9903 191.4706 193.0414 195.0641 197.0913 192.9728 195 197.5 200.9341 198.6569 199.6121 204.7108 203.9585 205.4465 204.837 209.2463 207.597 211.6247 241.0187 239.1161 239.826 283.4943 283.7693 286.9233 298.2968 279.7231 311.9647 311.8589 313.8905
43.09192 18.60108 7.204862 10.77033 10.77033 22.84732 24.69818 21.54066 8.944272 10.30776 22.13594 24.04163 46.52956 7.81025 5.09902 46.45521 50.12235 86.05231 5.830952 0 8.602325 54.31716 73.24616 32.31099 46.17359 36.10018 95.12623 100.2247 101.6366 150.9199 43.15669 119.2807 39.66106 60.95547 88.38835 95.92315 77.46774 80.72174 84.38602 131.3697 112.6021 114.7192 141.4001 144.3 146.2088 156.3394 160.4622 164.3793 163.6001 162.3461 164.1722 178.362 162.6407 165.4996 168.4117 195.0417 192.3148 193.8479 195.8979 197.952 193.5006 195.686 198.1849 201.7238 199.1513 200.2324 205.4519 204.48 206.0444 205.1291 209.8047 207.9675 211.9363 241.3462 238.3537 238.978 282.795 282.9788 286.1276 293.3752 277.3464 307.6882 309.4673 311.6412
38.02079 27.20294 13.46995 18.60108 15.29706 19.79899 21.26029 29.96665 17.02939 18.90106 18.43909 20 40.80441 16.40122 11.6619 39.89817 43.83207 93.34345 8.246211 8.602325 0 46.25362 80.00625 24.04163 38.07887 27.49786 101.1187 106.2121 107.5174 147.4471 34.64823 124.873 31.76476 52.51769 79.96562 87.55712 68.95107 72.18033 75.82216 122.8007 104.0155 106.1249 132.8006 135.7 137.6118 147.7566 151.8852 155.811 165.7015 164.2171 166.128 169.7793 164.3472 166.9522 169.7189 186.6447 183.9918 185.5398 187.5793 189.6233 185.3119 187.4273 189.927 193.4231 190.9788 192.0026 197.1712 196.2954 197.8251 197.0576 201.6036 199.8562 203.8553 233.2595 230.9686 231.6603 275.3634 275.6175 278.7705 292.1181 271.5529 304.8967 303.6906 305.6947
27.71685 72.12252 55.76254 61.61385 54.44508 39.63427 38.09036 75.79897 60.80694 63.9738 38.41995 36.82516 23.47536 61.58173 55.03917 17.59571 19.29956 139.2606 50.58189 54.31716 46.25362 0 125.3755 22.30825 8.177728 23.24954 145.0639 150.0938 151.1766 154.4379 24.71457 167.7372 34.63294 29.71098 35.28556 42.26257 37.57478 39.13085 41.0954 79.70656 65.52804 66.97587 92.32601 95.10786 97.3115 108.1694 112.4945 116.7043 197.4378 195.1371 197.3188 129.862 194.6477 196.2203 198.3533 151.1012 149.7492 151.5059 153.3416 155.1878 153.0585 154.1184 156.5821 159.3659 158.838 159.0331 163.3583 163.8864 164.9028 166.1386 168.8727 168.3687 172.6884 201.571 206.8701 208.1885 250.1675 251.0797 254.2338 307.0561 259.7975 311.555 291.5943 292.339
116.013 60.44005 75.2695 70.83078 78.64477 95.18929 97.16481 54.81788 70.40597 66.19101 94.89468 96.87621 119.708 67.89698 74.8131 119.6494 123.3663 15.81139 78.51751 73.24616 80.00625 125.3755 0 103.1746 117.2732 103.4568 24.41311 29.15476 31.06445 149.827 107.1098 49.26264 98.76234 121.4209 156.5008 164.4483 137.7652 141.3966 145.4991 195.7473 173.1923 175.7626 202.0817 204.9695 206.4219 215.1395 218.8027 222.1589 114.0614 114.6963 115.7 236.5798 116.2454 120.8262 124.6134 246.573 242.2602 243.4297 245.6359 247.8427 240.754 244.2007 246.6034 250.9034 245.9087 248.0323 254.1033 251.2845 253.4552 249.8904 256.7509 253.3269 256.632 285.2806 271.6662 271.3641 315.4077 314.6077 317.6161 263.2451 290.2447 290.2085 321.162 325.1527
25.10472 50.53712 34.63632 40.49691 34.05877 22.84732 22.13594 53.85165 39.44617 42.26405 21.0238 20.24846 24.83948 39.81206 33.61547 20.96234 25.30316 116.9658 29.15476 32.31099 24.04163 22.30825 103.1746 0 14.14214 9.02247 123.2599 128.316 129.4681 147.8638 17.56417 146.3086 22.47221 34.13368 56.12931 63.618 48.81854 51.61395 54.81788 99.56907 82.26313 84.15759 110.5351 113.4041 115.434 125.8968 130.1197 134.1736 180.3136 178.3375 180.4176 147.8682 178.1011 180.1093 182.5171 166.6051 164.5023 166.1475 168.1071 170.0735 166.6988 168.3597 170.8545 174.0532 172.442 173.104 177.9227 177.6629 178.9715 179.0934 182.8497 181.6494 185.809 215.0814 216.3019 217.2936 260.3248 260.8927 264.0549 297.6592 263.0684 306.0261 295.1373 296.5169
24.20336 64.07808 47.80012 53.66563 46.64762 32.52691 31.14482 67.6757 52.80152 55.89499 31.14482 29.69848 21.09502 53.48832 47.01064 15.19787 18.5 131.1068 42.54409 46.17359 38.07887 8.177728 117.2732 14.14214 0 16.22415 137.1313 142.1724 143.2829 152.0123 19.91231 159.9559 29.06888 29.85143 42.87773 50.09241 40.95424 43.08132 45.61798 87.00575 71.53942 73.17445 99.00505 101.8258 103.9663 114.6909 118.9837 123.1404 191.2616 189.0774 191.2237 136.5174 188.6796 190.4116 192.646 156.8415 155.2063 156.9235 158.8081 160.7016 158.1028 159.3895 161.868 164.8105 163.8767 164.2468 168.7617 168.9961 170.1228 170.9443 174.0632 173.2989 177.5641 206.6204 210.4151 211.614 254.0177 254.8038 257.9632 303.7713 261.1226 309.6902 293.0427 294.0208
33.53779 54.70039 39.85521 45.54264 40.05389 31.14403 30.66751 57.2518 44.20557 46.39279 29.22243 28.71404 32.56944 43.8929 38.47721 27.85236 32.03294 117.8336 34.19922 36.10018 27.49786 23.24954 103.4568 9.02247 16.22415 0 122.3677 127.3636 128.3792 139.3392 8.764362 144.7293 14.07917 26.26284 53.43386 61.26263 41.95691 45.02873 48.53532 95.45177 76.58995 78.66324 105.314 108.2115 110.1356 120.338 124.4898 128.4499 175.0856 172.9344 175.0696 142.3582 172.5676 174.3631 176.6437 159.9444 157.5819 159.1856 161.1818 163.1844 159.4208 161.2622 163.761 167.0876 165.1403 165.9421 170.908 170.4013 171.7963 171.5943 175.6384 174.2357 178.343 207.6797 207.9779 208.9138 252.096 252.6011 255.7628 289.7598 254.0867 297.4497 286.1623 287.5725
138.2089 83.9345 97.94641 93.92018 101.5332 117.6308 119.5701 78.18568 93.30059 89.03511 117.1537 119.1008 141.598 90.52072 97.26767 141.0169 144.9181 24.04163 100.6628 95.12623 101.1187 145.0639 24.41311 123.2599 137.1313 122.3677 0 5.09902 6.708204 144.5748 124.8619 24.93453 115.7325 137.462 174.2828 182.2944 153.0988 156.7323 160.854 211.2936 187.6368 190.3221 216.0116 218.8481 220.0954 228.1162 231.5418 234.6264 93.60556 94.85383 95.54318 249.0181 96.77293 101.7669 105.7095 256.2738 251.4319 252.448 254.6782 256.9085 248.9588 252.8122 255.1416 259.6584 253.8479 256.3201 262.6147 259.1561 261.5168 257.0393 264.5921 260.6386 263.6513 291.6248 274.4021 273.7818 317.3169 316.1803 319.105 245.8007 285.7726 276.1467 315.9003 320.4438
143.3067 88.95504 103.0287 98.9798 106.6068 122.7233 124.6635 83.21658 98.37174 94.10765 122.2497 124.1974 146.697 95.60335 102.3572 146.1102 150.0142 26.83282 105.7592 100.2247 106.2121 150.0938 29.15476 128.316 142.1724 127.3636 5.09902 0 2.236068 146.0579 129.7787 20.11219 120.5985 142.2253 179.1717 187.1851 157.7791 161.4094 165.5295 215.956 192.1949 194.891 220.4926 223.3215 224.544 232.4758 235.8699 238.9185 91.21403 92.6836 93.25503 253.2982 94.72592 99.84085 103.8196 260.1793 255.2646 256.2577 258.4898 260.7221 252.6509 256.5619 258.8788 263.4246 257.4964 260.0192 266.3428 262.7906 265.1783 260.5647 268.2182 264.1865 267.1516 295 277.1868 276.5113 319.925 318.7287 321.6364 244.1065 287.1794 275.3561 317.1199 321.7752
144.7274 90.62009 104.5496 100.5684 108.1573 124.1934 126.1269 84.8646 99.92998 95.66217 123.6932 125.6344 148.0709 97.12363 103.846 147.4113 151.3382 29.06888 107.2007 101.6366 107.5174 151.1766 31.06445 129.4681 143.2829 128.3792 6.708204 2.236068 0 144.811 130.6618 18.23036 121.4125 142.9076 180.0069 188.0219 158.3675 161.9938 166.1114 216.5179 192.6566 195.3625 220.8801 223.7018 224.9022 232.7574 236.1252 239.1444 89.02247 90.51657 91.07415 253.5133 92.57429 97.70503 101.6882 260.1197 255.1568 256.1347 258.368 260.6012 252.453 256.4001 258.7088 263.2727 257.2707 259.8249 266.1663 262.5557 264.96 260.2637 267.9776 263.8987 266.8352 294.6082 276.4824 275.7798 319.1316 317.9072 320.8068 241.9938 285.8828 273.4118 315.7531 320.4485
172.8631 159.9581 158.123 160.1529 161.4856 164.613 165.2047 156.6702 158.1735 156.1577 162.7001 163.2988 171.7145 154.9244 156.018 166.4947 170.3167 162.6806 154.822 150.9199 147.4471 154.4379 149.827 147.8638 152.0123 139.3392 144.5748 146.0579 144.811 0 132.5302 146.2757 125.4037 125.501 155.1142 160.4035 126.7358 128.3246 130.3437 161.8252 138.4271 140.8711 153.5466 155.2206 154.7001 155.8671 156.8672 157.4336 103.0869 98.43716 100.758 168.5758 95.65652 92.43523 91.20913 157.8418 150.7982 150.7913 152.7977 154.8103 143.4151 148.8579 150.43 155.4472 146.1391 150.09 156.6755 150.3384 153.3622 144.8349 154.8965 148.7768 149.9704 172.0578 142.1477 140.5316 180.9186 178.9613 181.6083 154.1336 141.2058 158.1847 171.5906 175.9318
40.95081 61.66441 47.58087 53.10838 48.13003 39.90614 39.42715 63.70636 51.63816 53.4439 37.98026 37.47666 39.27467 50.95586 46.04889 33.96449 37.83186 121.9119 41.93447 43.15669 34.64823 24.71457 107.1098 17.56417 19.91231 8.764362 124.8619 129.7787 130.6618 132.5302 0 146.4797 10.12423 17.97734 49.49747 57.4913 34.31108 37.58324 41.30981 89.71343 69.63755 71.84706 98.60274 101.5135 103.3465 113.3159 117.4037 121.284 172.8656 170.5117 172.7078 135.3311 169.9897 171.5235 173.6433 152.0699 149.541 151.1175 153.1356 155.1596 151.1622 153.1094 155.6093 159.0126 156.8653 157.7482 162.8005 162.1471 163.5918 163.2079 167.4112 165.8945 169.9721 199.3351 199.2486 200.1724 243.3896 243.878 247.0395 283.9093 245.5412 290.4522 277.6013 278.9592
162.3553 108.7419 122.4319 118.5763 126.0941 141.9535 143.8703 102.9677 117.886 113.6145 141.3916 143.3158 165.5737 115.0105 121.663 164.7065 168.6978 45.28075 124.9094 119.2807 124.873 167.7372 49.26264 146.3086 159.9559 144.7293 24.93453 20.11219 18.23036 146.2757 146.4797 0 136.9667 157.8031 195.5179 203.5278 172.7662 176.3634 180.4581 230.662 206.3206 209.073 234.0852 236.8623 237.9374 245.3419 248.5509 251.3919 77.51253 79.75021 79.88453 265.6722 82.19887 87.65487 91.69347 270.5488 265.277 266.1516 268.3876 270.6236 261.9692 266.1547 268.4031 273.0811 266.5863 269.3514 275.802 271.7966 274.3109 269.0456 277.1684 272.766 275.4932 302.6705 282.1729 281.2517 324.0103 322.5519 325.3779 231.6809 286.2375 266.0004 315.3331 320.4309
47.47774 57.48913 45.22719 50.24938 46.61545 42.0119 42.0119 58.69412 48.54894 49.60091 40.0125 40.0125 46.64762 47.20169 43.41659 41.87518 46.00272 113.842 39.81206 39.66106 31.76476 34.63294 98.76234 22.47221 29.06888 14.07917 115.7325 120.5985 121.4125 125.4037 10.12423 136.9667 0 23.07247 58.60461 66.62019 39.87794 43.41659 47.41308 97.14422 75.70263 78.09289 104.8094 107.7242 109.4166 118.9832 122.9497 126.6809 162.8251 160.5062 162.6914 140.9113 160.0156 161.6117 163.7758 155.9271 152.9706 154.4668 156.5407 158.619 153.9237 156.205 158.7018 162.3222 159.5569 160.7047 166.0075 164.8966 166.5008 165.4749 170.2381 168.3285 172.2846 201.6953 199.3502 200.0962 243.7047 244.0082 247.1639 275.6882 242.4046 283.5578 274.5269 276.1797
53.92108 79.35287 65.54657 71.04084 66.09574 56.97328 56.25314 81.09178 69.53826 71.20023 55.12462 54.38 50.93616 68.72599 63.99123 44.99124 47.91672 136.6513 59.90467 60.95547 52.51769 29.71098 121.4209 34.13368 29.85143 26.26284 137.462 142.2253 142.9076 125.501 17.97734 157.8031 23.07247 0 38.8096 46.61516 16.84466 20.35153 24.34117 74.32641 52.64854 55.02335 81.75169 84.66695 86.38038 96.05503 100.067 103.8607 176.8399 174.0847 176.3906 118.0249 173.2416 174.2078 175.9649 134.1329 131.5664 133.1409 135.1604 137.1867 133.2137 135.1354 137.6352 141.0356 138.9236 139.781 144.8233 144.1974 145.6271 145.3348 149.4527 147.9884 152.0869 181.432 182.2271 183.2588 226.2049 226.7961 229.9584 278.8579 231.2804 282.0887 263.2141 264.2418
