0 5.830952 4.123106 19.41649 92.26592 8.732125 71.56815 18.72165 26.1725 49.54404 31.7805 37.01351 45.71925 154.9322 38.42525 140.5375 162.9036 84.09518 42.48529 44.41846 75.6643 73.97447 77.40317 166.3881 170.4699 201.6928 196.3517 144.8068 193.2046 145.1637 191.9271 186.7372 163.1104 166.4121 168.7157 237.6973 184.5332 234.5235 272.6559 217.4948 259.2778 267.9822 273.2343 285.8006 280.5397 288.4466 301.2042 289.85 287.2716 297.8926 264.5961 309.7936 283.427 308.8734 271.1826 278.1888 283.5723 314.2006 279.6587 276.4869 314.0199 333.5101 320.3904 313.3129
5.830952 0 4.123106 24.02082 97.08244 8.902247 76.23647 13.6565 28.30194 52.61217 31.62278 31.62278 47.84611 159.3047 33.32417 144.7991 160.7568 87.46428 37.69615 39.35734 69.85364 68.20231 71.6118 169.9441 174.0402 205.1975 199.6196 147.0544 196.3517 147.3041 194.5096 188.98 158.0285 161.4466 163.7101 239.8041 179.4171 236.1827 274.0041 212.7205 260.2095 268.9246 274.2207 286.4472 280.8745 288.7585 301.8907 290.1189 287.383 298.2918 260.243 310.2427 282.9385 308.9597 267.1516 274.104 279.2602 314.1974 275.6102 272.8828 312.7723 332.6154 318.7287 310.1306
4.123106 4.123106 0 20 93.04837 5.408327 72.1734 14.91643 24.41311 48.56408 28.6531 33.30165 44.00284 155.1934 34.53259 140.6809 159.1005 83.38465 38.47077 40.49691 72.57393 70.73346 74.22432 165.8493 169.9441 201.1094 195.5633 143.2201 192.3148 143.5009 190.5912 185.1516 159.154 162.4131 164.7301 236.0191 180.5893 232.543 270.4797 213.4409 256.8502 265.5613 270.8394 283.2119 277.7814 285.6766 298.6386 287.0575 284.3976 295.1694 260.4818 307.0978 280.2628 305.9877 267.0599 274.0657 279.4553 311.27 275.5358 272.3894 310.5358 330.1697 316.7538 309.2733
19.41649 24.02082 20 0 73.06162 17.58551 52.23983 31.66228 14 31.68886 25.70992 48.8774 30.26962 135.5175 48.70832 121.1244 157.228 65.36819 50.9902 54.03702 89.93997 87.5779 91.26472 147.3296 151.3968 182.6609 177.5528 127.5617 174.5423 128.1113 174.0259 169.3943 170.2058 172.7947 175.3169 220.5108 191.7094 218.1656 256.8643 222.5242 244.4013 253.0667 258.2131 271.5308 267.0253 274.9747 286.8188 276.4815 274.3028 284.1918 267.2778 295.9545 272.0549 295.9309 272.3252 279.5568 285.9987 301.478 280.8558 275.7463 304.7827 323.1903 312.4308 310.7571
92.26592 97.08244 93.04837 73.06162 0 90.0125 21.09502 102.8518 73.82412 52.28669 82.0061 117.0854 61.9294 64.2573 115.3538 51.15771 168.5636 33.12099 115.2476 119.105 157.9503 154.7489 158.6261 83.54639 87.20665 117.8007 115.3646 84.20214 113.8464 86.22355 120.1041 120.1961 219.6178 220.2272 223.1815 169.4609 240.28 172.6362 213.1015 263.8276 206.3444 214.4173 218.7693 235.6374 235.2329 243.0825 249.7779 245.0551 244.9653 250.7927 299.7312 261.4528 250.5099 265.9294 299.6081 307.3272 317.0114 272.3692 308.0162 296.5299 291.5519 304.5817 304.3698 323.8395
8.732125 8.902247 5.408327 17.58551 90.0125 0 69.00181 14.32655 19.47434 44.0098 23.26478 32.33033 38.96794 151.533 32.89757 136.9174 154.2043 78.9446 36.21119 38.66846 72.79807 70.65035 74.25968 161.4752 165.5785 196.6882 190.9902 138.1639 187.6706 138.4061 185.6617 180.0871 156.8829 159.9445 162.3245 230.9031 178.3599 227.2994 265.1688 210.652 251.4781 260.1904 265.4736 277.8151 272.3734 280.2684 293.2444 281.6492 278.9915 289.7624 257.1498 301.692 274.9027 300.5823 263.3937 270.4501 276.0734 305.868 271.8846 268.3491 305.3199 324.8742 311.6589 304.9201
71.56815 76.23647 72.1734 52.23983 21.09502 69.00181 0 81.75879 52.7731 32.30278 61.35145 96.10411 42.10998 83.67795 94.46957 69.67624 159.3048 27.45906 94.55686 98.37174 137.0984 133.9735 137.8414 99.0202 102.9272 134.1119 130.4301 90.42677 128.2264 91.91572 131.6435 129.8003 202.0718 203.0887 205.9733 180.4051 223.0258 181.5275 221.6986 248.2781 212.8779 221.2249 225.8871 241.6609 239.876 247.8174 256.285 249.6498 248.8715 256.082 286.4468 267.177 251.9515 270.1952 287.6004 295.2372 304.1616 276.3838 296.0828 286.1625 290.7103 305.4587 302.0596 315.6596
18.72165 13.6565 14.91643 31.66228 102.8518 14.32655 81.75879 0 29.60574 54.1714 27.10166 18.39837 47.27843 163.1456 19.72308 148.3474 149.6405 88.89601 24.05203 25.73908 58.47153 56.35059 59.94372 171.2206 175.3411 206.2001 199.9662 144.9362 196.3734 144.9172 193.0298 186.6555 144.4386 147.8124 150.0883 236.9989 165.8463 232.3085 269.3385 199.0641 254.638 263.3621 268.7462 280.2222 274.0073 281.8338 295.7305 283.1051 280.0545 291.5347 246.6893 303.5751 274.4535 301.5564 253.7804 260.6962 265.724 306.6113 262.226 259.8548 302.9076 323.3458 308.1826 297.5206
26.1725 28.30194 24.41311 14 73.82412 19.47434 52.7731 29.60574 0 24.82305 12.52996 43.41659 19.6023 133.5403 42.07731 118.7509 143.2351 59.77458 42.94182 46.51881 84.64749 81.73467 85.5643 142.3025 146.4138 177.4514 171.6188 118.8108 168.2528 119.1071 166.2077 160.7434 159.154 161.4001 164.0122 211.6341 180.617 208.3513 246.5183 210.4305 233.3238 242.0195 247.2448 260.0481 255.0931 263.0218 275.4142 264.4731 262.0878 272.3692 254.3412 284.2148 259.1587 283.7096 258.9923 266.2705 272.9748 289.1522 267.5294 262.0534 291.2774 309.9677 298.6855 296.84
49.54404 52.61217 48.56408 31.68886 52.28669 44.0098 32.30278 54.1714 24.82305 0 30.1432 65.98732 9.812788 109.264 63.81646 94.36535 137.6219 34.96587 63.23797 67.15577 106.153 102.7923 106.6805 117.5058 121.6143 152.6894 147.0084 95.8729 143.7529 96.43339 142.5013 137.7128 170.5241 171.8294 174.6561 188.8228 191.6439 186.6 225.4884 218.2418 213.5273 222.1581 227.2347 241.0288 237.1081 245.0774 256.2171 246.6661 244.8315 254.0962 258.5576 265.7356 244.1096 266.4394 261.1213 268.6329 276.6811 272.1681 269.653 261.6282 279.0453 296.1914 288.1726 293.6989
