0 79.77507 80.22468 61.51513 53.60037 61.84658 129.9068 67.98107 148.0161 135.3062 127.501 135.56 91.76056 98.52462 137.8568 132.5679 135.44 94.87126 90.80198 90.79536 93.03763 140.4279 88.68484 98.27004 124.7758 177.7245 168.9512 146.3216 166.9401 171.0263 185.1013 166.2348 182.4699 183.6573 206.0898 215.4182 214.6183 216.4625 256.2699 258.9923 263.3383 287.7751 291.9246 274.1906 275.2817 307.8766 276.1322 295.4894 299.0401 300.6826 302.4831 303.9901 323.8719 306.1846 326.1073 323.8055 318.2845 319.6952 310.4658 322.0947
79.77507 0 4.007805 140.4398 29.85067 140.3533 51.54983 145.5587 158.817 57.16648 50.13295 58.63173 25.37839 175.4642 62.90811 58.17484 61.81474 170.2276 165.9279 164.4694 168.1013 67.40224 162.2793 170.9241 198.9398 103.8006 96.92168 79.4768 96.24221 100.0078 112.6735 96.61554 110.4743 112.0338 144.2067 156.5505 157.4359 159.9033 298.2957 300.3491 303.9593 251.4971 256.9612 310.4719 310.5222 270.7842 310.4941 325.7354 328.693 329.9342 332.2906 332.4478 296.7727 334.682 298.9307 299.0829 305.0296 307.0082 314.3272 311.0226
80.22468 4.007805 0 140.4615 28.86174 140.289 50.16795 145.3263 155.2719 55.72352 48.39938 56.82386 21.54066 175.0649 60.69113 55.82338 59.36329 169.6405 165.3269 163.7236 167.4873 64.89992 161.5333 170.0618 198.154 101.5972 94.43781 76.38063 93.60021 97.41663 110.2928 93.8616 108.0336 109.5536 141.0142 153.2221 154.0292 156.4736 295.4052 297.4307 301.0091 247.6136 253.0613 307.3605 307.376 266.9232 307.3191 322.419 325.3567 326.5854 328.9559 329.0745 292.802 331.308 294.961 295.0966 301.0266 303.0066 310.4593 307.0261
61.51513 140.4398 140.4615 0 112.3378 3.018462 189.025 10.35069 154.9897 194.2087 186.1297 193.7865 148.9925 38.52979 195.047 189.6726 192.101 37.72414 34.61856 37.56872 36.66212 196.6353 36.08016 45.6192 67.21938 233.3298 223.7192 199.4462 221.0621 225.1846 239.6545 219.8184 236.8397 237.7816 253.8591 261.0309 259.2575 260.6481 224.5255 227.7084 232.4927 315.7324 318.8021 246.6298 248.5721 335.6369 250.1422 272.1203 276.0165 277.9258 279.1823 281.759 343.9435 283.8282 346.1543 342.158 328.4161 329.3445 307.8708 330.4357
53.60037 29.85067 28.86174 112.3378 0 112.0179 76.77809 116.8079 139.1026 82.05757 74.1114 82.05388 38.27532 146.3561 84.26179 78.98259 81.90849 140.8175 136.4991 134.8628 138.6542 86.97701 132.6725 141.2091 169.2926 124.3101 115.8123 94.15413 114.0614 118.1059 131.964 113.6002 129.4073 130.679 156.3394 166.9731 166.8772 169.0118 272.4009 274.6088 278.398 251.2618 256.1816 285.9344 286.2324 271.0738 286.4158 302.7689 305.8954 307.2475 309.4721 309.9823 292.9095 312.2179 295.1152 294.2533 295.7364 297.5164 299.0552 300.9585
61.84658 140.3533 140.289 3.018462 112.0179 0 188.6119 7.885152 152.2141 193.7596 185.6516 193.2481 148.4082 37.33148 194.3859 189.0086 191.387 35.85464 32.55764 35.18324 34.65545 195.8699 33.61547 43.26662 65.60488 232.4672 222.788 198.4061 220.0773 224.1986 238.6891 218.7899 235.8607 236.7805 252.3846 259.4224 257.5966 258.9614 221.685 224.86 229.6377 313.3281 316.3621 243.7222 245.6522 333.2161 247.2125 269.1635 273.0568 274.9636 276.2264 278.792 341.3034 280.863 343.5127 339.4775 325.5764 326.4966 304.8836 327.5668
129.9068 51.54983 50.16795 189.025 76.77809 188.6119 0 193.1015 171.3533 5.657208 5.026936 9.309255 41.26145 222.0839 17.06718 15.98417 19.52546 215.9172 211.5719 209.3256 213.6608 24.09153 207.1512 215.045 243.3281 54.44439 49.9316 42.70316 50.87272 53.88273 64.27659 52.49944 62.58736 64.41462 103.4918 117.5994 119.8584 122.6779 320.6417 322.2219 325.2715 224.715 230.8775 328.902 328.3037 242.6967 327.7297 339.9445 342.4441 343.3972 346.0377 345.3392 274.6353 347.5359 276.67 278.474 291.8978 294.1846 312.1006 299.1309
67.98107 145.5587 145.3263 10.35069 116.8079 7.885152 193.1015 0 148.9902 198.1672 190.0028 197.4601 152.5671 30.56121 198.3192 192.9401 195.2007 28.20664 24.76642 27.3035 26.89657 199.5583 25.76093 35.38327 58.13928 235.8944 226.0528 201.4162 223.2096 227.3248 241.8577 221.8123 238.9967 239.8599 254.1673 260.8022 258.8165 260.1002 214.3541 217.5526 222.3504 311.8525 314.7314 236.6278 238.6133 331.663 240.2216 262.3272 266.2401 268.1639 269.3843 272.0259 338.7212 274.0842 340.9225 336.6842 321.8335 322.6963 299.8148 323.6156
148.0161 158.817 155.2719 154.9897 139.1026 152.2141 171.3533 148.9902 0 172.9412 166.3364 168.2269 141.2731 158.0389 162.8485 159.2964 158.2811 148.3009 145.6091 139.5836 146.2201 158.5175 138.5483 138.3572 157.2932 179.1262 168.3398 145.7899 163.5247 166.4436 178.4008 160.2616 175.5134 175.0299 161.4555 159.8522 155.4171 155.1329 152.2361 153.3533 155.8909 169.6799 171.3482 157.9108 157.1345 188.5523 156.4572 168.8944 171.5453 172.6067 175.1492 174.7961 190.4682 177.0161 192.6433 187.9766 173.8814 174.9504 162.798 176.5081
135.3062 57.16648 55.72352 194.2087 82.05757 193.7596 5.657208 198.1672 172.9412 0 8.303279 5.829893 45.93957 227.0254 13.91239 14.64108 17.39093 220.7626 216.4165 214.0888 218.4943 21.00265 211.9185 219.7243 248.0083 49.03513 44.97715 40.00556 46.21808 49.04873 58.98258 48.06015 57.382 59.24338 99.13683 113.4142 115.8452 118.6976 322.8659 324.3929 327.3778 221.6791 227.9089 330.6916 330.0239 239.474 329.3915 341.2611 343.7074 344.628 347.2959 346.5051 272.0345 348.6949 274.0519 276.0394 290.2805 292.5978 311.6602 297.6398
127.501 50.13295 48.39938 186.1297 74.1114 185.6516 5.026936 190.0028 166.3364 8.303279 0 8.53786 37.66298 218.7969 14.69089 12.25765 16.14001 212.5011 208.155 205.8076 210.2296 21.27205 203.6382 211.4297 239.7134 54.30009 48.83646 39.22372 49.3001 52.55949 63.78087 50.62114 61.89709 63.64354 101.3237 115.2063 117.2711 120.0521 315.706 317.2767 320.3154 221.1832 227.2939 323.9043 323.2994 239.3042 322.7205 334.9186 337.4174 338.3704 341.011 340.3124 270.7887 342.5091 272.8342 274.5223 287.5109 289.7835 307.2922 294.6871
135.56 58.63173 56.82386 193.7865 82.05388 193.2481 9.309255 197.4601 168.2269 5.829893 8.53786 0 44.89563 226.0335 8.14516 9.139691 11.5881 219.5815 215.2362 212.7559 217.2915 15.26272 210.5943 218.2373 246.5098 45.83128 40.77044 34.2224 41.58733 44.65243 55.42769 43.19022 53.62401 55.41014 94.18985 108.3264 110.6323 113.4629 318.5488 320.0357 322.9724 216.0165 222.2272 326.0651 325.3519 233.8728 324.682 336.3412 338.7571 339.6594 342.3423 341.5007 266.2713 343.6865 268.2918 270.2502 284.4549 286.7735 306.0148 291.821
91.76056 25.37839 21.54066 148.9925 38.27532 148.4082 41.26145 152.5671 141.2731 45.93957 37.66298 44.89563 0 181.1868 46.2302 40.89315 43.68066 174.8425 170.4963 168.1493 172.5688 48.70318 165.9789 173.8074 202.0916 86.03488 77.63054 57.00877 76.05919 80.06248 93.76833 75.80237 91.25377 92.57429 120.9173 132.6537 133.2254 135.6024 286.0424 287.8628 291.2037 226.125 231.6031 296.3554 296.1081 245.4058 295.8327 309.8032 312.578 313.7037 316.1835 315.9905 271.6413 318.2153 273.7919 274.0839 281.0285 283.0636 292.7405 287.2508
98.52462 175.4642 175.0649 38.52979 146.3561 37.33148 222.0839 30.56121 158.0389 227.0254 218.7969 226.0335 181.1868 0 226.4555 221.0878 223.1495 9.738359 12.94161 18.54916 11.89799 227.2837 19.87907 20.77963 29.54697 263.0575 252.9367 227.8904 249.8475 253.9386 268.5137 248.2391 265.5967 266.346 277.7549 283.3668 280.9798 282.0475 199.0936 202.4871 207.4314 325.6533 327.9789 223.2847 225.7112 345.106 227.6923 250.8224 254.854 256.89 257.7895 260.9719 348.3634 262.9257 350.5238 345.5144 326.8212 327.4302 298.7138 327.6815
137.8568 62.90811 60.69113 195.047 84.26179 194.3859 17.06718 198.3192 162.8485 13.91239 14.69089 8.14516 46.2302 226.4555 0 5.379215 4.568125 219.7415 215.4025 212.7064 217.4232 7.119407 210.56 217.9584 246.1848 40.9096 34.47271 26.09344 34.67059 38.03054 49.86531 35.93118 47.7972 49.46031 86.68362 100.6581 102.8382 105.6467 313.782 315.1996 318.0525 207.8824 214.0878 320.7582 319.9644 225.7637 319.2278 330.5023 332.8615 333.7296 336.4399 335.5036 258.1325 337.6815 260.152 262.1272 276.5325 278.8621 298.6896 283.9457
132.5679 58.17484 55.82338 189.6726 78.98259 189.0086 15.98417 192.9401 159.2964 14.64108 12.25765 9.139691 40.89315 221.0878 5.379215 0 4.031129 214.3878 210.0482 207.3678 212.0713 9.604686 205.22 212.6411 240.8739 45.83939 38.81044 26.96757 38.53894 42.10998 54.5 39.43666 52.31157 53.90037 89.61724 103.3066 105.2438 108.0012 309.8645 311.3218 314.2238 208.9527 215.0773 317.1707 316.4305 227.0512 315.7392 327.2938 329.6972 330.5923 333.281 332.4203 258.6934 334.6046 260.7321 262.5019 276.0294 278.3276 297.0206 283.313
135.44 61.81474 59.36329 192.101 81.90849 191.387 19.52546 195.2007 158.2811 17.39093 16.14001 11.5881 43.68066 223.1495 4.568125 4.031129 0 216.3374 212.0024 209.227 214.0093 5.656854 207.0869 214.3945 242.5964 42.54409 35.10698 23.19483 34.65545 38.28838 50.93623 35.4683 48.67494 50.21952 85.58621 99.28243 101.2373 104 309.2252 310.6397 313.4894 205.2182 211.367 316.1906 315.3982 223.2577 314.6633 325.9601 328.3245 329.196 331.9036 330.9773 255.1255 333.1561 257.1575 259.0019 272.9047 275.2181 294.5386 280.2517
94.87126 170.2276 169.6405 37.72414 140.8175 35.85464 215.9172 28.20664 148.3009 220.7626 212.5011 219.5815 174.8425 9.738359 219.7415 214.3878 216.3374 0 4.346135 8.88698 2.426703 220.3495 10.43498 11.89771 30.07029 255.8135 245.5824 220.4009 242.3955 246.4722 261.0493 240.7057 258.1126 258.8163 269.3218 274.6978 272.2307 273.2555 192.882 196.2232 201.1325 315.9737 318.2796 216.5673 218.8802 335.411 220.7673 243.6703 247.6777 249.6889 250.6669 253.7227 338.6329 255.7034 340.794 335.7984 317.2679 317.8934 289.7209 318.1911
90.80198 165.9279 165.3269 34.61856 136.4991 32.55764 211.5719 24.76642 145.6091 216.4165 208.155 215.2362 170.4963 12.94161 215.4025 210.0482 212.0024 4.346135 0 6.233807 2.236068 216.0208 7.071068 12.16553 34 251.5094 241.2892 216.1227 238.1134 242.1921 256.7694 236.4339 253.8351 254.5447 265.2433 270.7028 268.2685 269.3121 193.8356 197.1446 202.0305 312.8714 315.2412 217.2061 219.447 332.3567 221.2736 244.0184 248.0081 250.002 251.0319 254.002 336.0298 256 338.1967 333.2942 315.2459 315.905 288.5169 316.291
90.79536 164.4694 163.7236 37.56872 134.8628 35.18324 209.3256 27.3035 139.5836 214.0888 205.8076 212.7559 168.1493 18.54916 212.7064 207.3678 209.227 8.88698 6.233807 0 6.655663 213.14 2.1904 8.100022 34.5016 248.3457 238.0352 212.7633 234.7758 238.8401 253.413 233.0257 250.4628 251.1322 260.9963 266.2205 263.7046 264.7035 188.8522 192.1313 196.9949 307.1088 309.4298 211.9504 214.1347 326.5573 215.915 238.5411 242.5178 244.4995 245.565 248.4758 329.9697 250.4852 332.1342 327.1949 309.0301 309.6853 282.3361 310.0633
93.03763 168.1013 167.4873 36.66212 138.6542 34.65545 213.6608 26.89657 146.2201 218.4943 210.2296 217.2915 172.5688 11.89799 217.4232 212.0713 214.0093 2.426703 2.236068 6.655663 0 218.0092 8.062258 11 31.76476 253.4443 243.2046 218.0138 240.0104 244.0861 258.6629 238.3149 255.7249 256.4254 266.8951 272.2738 269.8092 270.8357 192.5467 195.8699 200.7661 313.7555 316.0823 216.0567 218.33 333.2086 220.184 243.0021 247 249.002 250.008 253.0178 336.5903 255.0078 338.7536 333.7933 315.4568 316.0965 288.2724 316.4317
140.4279 67.40224 64.89992 196.6353 86.97701 195.8699 24.09153 199.5583 158.5175 21.00265 21.27205 15.26272 48.70318 227.2837 7.119407 9.604686 5.656854 220.3495 216.0208 213.14 218.0092 0 211.0095 218.1857 246.3433 37.33631 29.53811 19.0263 29 32.64966 45.45877 29.83287 43.14221 44.65423 80.13114 93.94147 96.00521 98.79271 309.9165 311.27 314.0449 200.7648 206.9686 316.393 315.525 218.6596 314.7269 325.6409 327.9466 328.7826 331.5177 330.4936 251.0319 332.6635 253.0494 255.049 269.6757 272.0165 292.4261 277.1372
88.68484 162.2793 161.5333 36.08016 132.6725 33.61547 207.1512 25.76093 138.5483 211.9185 203.6382 210.5943 165.9789 19.87907 210.56 205.22 207.0869 10.43498 7.071068 2.1904 8.062258 211.0095 0 9.899495 36.68787 246.2458 235.946 210.687 232.6972 236.7636 251.3374 230.9567 248.3893 249.0642 259.083 264.3672 261.874 262.8859 189.7558 193.0181 197.8687 305.8243 308.1834 212.6934 214.8418 325.3014 216.5918 239.1339 243.1008 245.0735 246.1646 249.0321 328.9772 251.0498 331.145 326.2591 308.3667 309.0405 282.1205 309.4673
98.27004 170.9241 170.0618 45.6192 141.2091 43.26662 215.045 35.38327 138.3572 219.7243 211.4297 218.2373 173.8074 20.77963 217.9584 212.6411 214.3945 11.89771 12.16553 8.100022 11 218.1857 9.899495 0 28.28427 253.0316 242.616 217.2303 239.253 243.2961 257.8536 237.4131 254.8848 255.5015 264.1401 268.961 266.3006 267.2171 181.6707 184.9811 189.8685 306.8069 308.9547 205.0866 207.3475 326.1181 209.1937 232.0022 236 238.0021 239.0084 242.0186 328.4022 244.0082 330.5526 325.3998 306.2025 306.7898 277.9964 306.9919
124.7758 198.9398 198.154 67.21938 169.2926 65.60488 243.3281 58.13928 157.2932 248.0083 239.7134 246.5098 202.0916 29.54697 246.1848 240.8739 242.5964 30.07029 34 34.5016 31.76476 246.3433 36.68787 28.28427 0 281 270.5226 245.0735 267.0917 271.1181 285.658 265.1886 282.6769 283.2543 290.6441 294.9237 292.0616 292.8566 175.5 179.0028 184.0055 326.9167 328.6411 200.8893 203.6296 345.8453 205.8786 229.5931 233.6835 235.7902 236.4339 240.0104 345.1724 241.8677 347.2765 341.5333 319.2491 319.6123 285.7726 319.2303
177.7245 103.8006 101.5972 233.3298 124.3101 232.4672 54.44439 235.8944 179.1262 49.03513 54.30009 45.83128 86.03488 263.0575 40.9096 45.83939 42.54409 255.8135 251.5094 248.3457 253.4443 37.33631 246.2458 253.0316 281 0 11.06797 36.49658 15.65248 12.80625 10.5119 18.86796 10.11187 12.16553 57.14018 72.1734 76.00658 79.00633 331.3024 332.3266 334.6882 186.9184 193.582 335.1007 333.8173 203.0025 332.6695 341.321 343.2681 343.8895 346.7708 345.1724 240.0104 347.2765 241.8677 245.2835 265.9492 268.4865 296.8653 274.2499
168.9512 96.92168 94.43781 223.7192 115.8123 222.788 49.9316 226.0528 168.3398 44.97715 48.83646 40.77044 77.63054 252.9367 34.47271 38.81044 35.10698 245.5824 241.2892 238.0352 243.2046 29.53811 235.946 242.616 270.5226 11.06797 0 25.62226 4.949747 4.527693 16.15549 8.514693 13.64734 15.11622 55.43014 70.23176 73.4064 76.37081 320.553 321.6061 324.0057 183.0109 189.5534 324.6121 323.3736 199.7261 322.2646 331.1986 333.1944 333.845 336.7083 335.1873 235.3943 337.3018 237.3025 240.3175 259.4273 261.9208 288.5732 267.5378
