0 7 9.848858 88.77562 56.64804 76.24303 151.0778 58.69412 29.73214 57.98276 87.65415 46.01087 172.7918 88.41083 120.7239 107.7126 180.025 132.3389 123.0041 120.6174 118.1789 136.2351 170.2279 149.8032 150.2332 150.7796 151.3803 169.1774 217.2487 165.0757 224.4037 181.9244 188.6723 245.7402 211.666 224.5551 229.0851 288.3236 298.4112 280.927 300.443 279.8732 300.9626 301.4797 284.8412 289.705 289.0277 316.3329 318.5498 300.1066 301.152 308.519 312.4436
7 0 4.472136 95.64576 50.15974 69.57011 150.2161 52.3259 32.75668 64.00781 81.22961 50.9902 165.9518 94.68687 126.4723 113.0708 173.6318 138.1671 128.7051 126.2183 123.6214 141.651 164.3648 155.2417 155.5667 156.0272 156.5407 173.9713 211.7829 169.2011 219.2761 185.3928 192.1646 240.9071 214.5239 227.6357 232.1056 285.1009 295.6539 282.5544 297.6928 280.9591 298.3228 298.7859 285.9939 291.043 289.2093 313.5769 315.8686 300.3748 301.9644 310.2273 313.3943
9.848858 4.472136 0 96.96792 46.8188 66.48308 146.0445 48.8467 30.61046 63.97656 77.80906 50 163.1686 94.88834 125.9811 112.2007 170.1764 137.7515 128.1601 125.5709 122.818 140.8013 160.4939 154.4021 154.6254 155.0048 155.4381 172.5399 207.7113 167.2633 215.0767 183.0096 189.7927 236.6226 211.7699 225.0022 229.4363 280.6288 291.1928 279.1792 293.232 277.3626 293.8682 294.328 282.4226 287.5448 285.2963 309.1157 311.4113 296.4878 298.2625 306.8827 309.7418
88.77562 95.64576 96.96792 0 140.0194 160.0587 171.0572 141.1008 77.69027 40.2713 168.7445 58.33333 256.6556 24.35125 53.9663 53.66977 257.7908 61.34561 56.61959 56.93423 58.43824 72.35867 242.1173 83.18721 85.388 87.34001 89.34453 110.6772 283.0149 117.6057 285.9839 141.8342 147.402 303.1364 176.868 185.5517 190.546 324.9558 329.0157 257.5496 330.8843 263.5579 330.0388 331.1945 267.3954 269.6147 283.7442 346.271 347.4945 293.1776 287.246 282.7315 296.2478
56.64804 50.15974 46.8188 140.0194 0 20.09975 133.11 3.162278 63.50591 102.5914 31.08456 85.15868 117.0982 133.1705 159.2208 143.3771 123.4828 171.1514 160.9752 157.7785 154.0398 171.0935 115.3572 184.3909 183.8396 183.5824 183.3712 197.2663 164.0732 187.4273 173.0029 197.9912 204.7077 195.9037 221.5457 235.9873 239.8854 248.589 261.8497 278.8207 263.911 273.3093 265.2141 265.3394 278.7373 285.0439 274.9727 279.6078 282.3349 286.5676 291.994 306.635 304.2433
76.24303 69.57011 66.48308 160.0587 20.09975 0 137.2684 19.0263 83.21658 122.3315 14.00893 104.69 97.01546 152.7074 177.7449 161.6075 104.7091 189.6357 179.4018 176.1024 172.1867 188.9047 98.9989 202.0396 201.3082 200.8992 200.5318 213.49 148.822 202.4673 159.0283 211.3445 217.9662 182.8066 232.9131 247.6328 251.3106 240.754 255.455 285.8828 257.5131 278.9158 259.1766 259.1158 284.4512 291.1941 277.8813 272.9954 275.9438 289.56 296.524 313.5427 309.0113
151.0778 150.2161 146.0445 171.0572 133.11 137.2684 0 130.4355 125.6169 138.1318 130.0866 127.063 185.6583 148.3055 143.6861 129.5162 162.5921 150.8741 143.172 139.4723 134.3985 140.2315 134.7425 147.1037 144.165 141.8965 139.6519 138.2269 149.7548 117.9353 143.9628 110.0045 114.6038 151.7927 114.7535 129.6193 131.7633 154.613 157.9723 150.2453 159.8503 141.8305 159.1092 160.2076 147.4129 154.4462 141.9492 175.3045 176.6442 153.5083 159.3075 177.501 171.7539
58.69412 52.3259 48.8467 141.1008 3.162278 19.0263 130.4355 0 64.19502 103.3102 28.96981 85.70881 115.7325 133.7327 159.249 143.2794 121.3342 171.1657 160.9627 157.7231 153.9131 170.8479 112.7288 184.0924 183.4802 183.1734 182.9125 196.5401 161.2762 186.4001 170.0823 196.6075 203.3083 192.9125 219.8147 234.3075 238.1701 245.4272 258.6934 276.5086 260.7547 270.8357 262.062 262.185 276.2761 282.6305 272.2499 276.4498 279.1792 283.8538 289.4175 304.3107 301.6919
29.73214 32.75668 30.61046 77.69027 63.50591 83.21658 125.6169 64.19502 0 39.11521 91.16606 21.84033 179.1787 69.7134 97.72538 83.00602 180.4467 109.643 99.72963 96.86879 93.72433 111.5168 166.1837 125.096 125.1 125.3176 125.6025 142.2146 209.7546 136.6528 214.7207 152.6385 159.4091 234.1928 182.0014 194.9897 199.4893 269.2072 277.5883 251.4359 279.589 250.8007 279.7365 280.4318 255.7039 260.4093 261.069 295.4463 297.4054 272.0074 272.35 278.9767 283.4872
57.98276 64.00781 63.97656 40.2713 102.5914 122.3315 138.1318 103.3102 39.11521 0 130.024 18.24829 218.0573 31.07364 62.93846 51.22499 217.8922 74.42836 65.29931 63.15111 61.21479 79.20859 201.8651 92.63369 93.38094 94.21518 95.13149 114.2847 242.9177 113.719 246.2214 134.1436 140.5783 263.9039 167.1003 178.3059 183.1338 289.8146 295.456 243.3475 297.3819 246.1646 296.9049 297.8926 250.5604 254.0177 261.895 313.0088 314.5155 272.1066 269.0697 269.9815 279.1792
