0 39 83.00602 29.01724 36.34556 60.29925 61.89709 83.60024 82.03658 20.61553 104.9381 78.44743 145.6033 87.36132 64.40497 114.1622 48.01042 125.5076 62.24147 120.8894 62.96825 90.20794 120.9339 93.65095 93.47727 90.96043 87.75249 91.96739 92.63369 135.4843 138.2841 110.3902 170.1764 112.6099 125.873 156.7227 137.8876 157.6785 169.0118 168.3865 167.4283 220.1658 219.0457 240.6346 278.5723 264.8018 276.4706 303.9461 303.4765 321.9084
39 0 122.0041 10.04988 5.830952 99.18165 100.5497 122.4091 120.7021 26.41969 143.6837 116.9658 157.9003 51 100.9604 151.585 40.5216 162.4553 43.41659 86.01889 46.17359 60.97108 86.53323 63.95702 65.21503 66.19366 64.73407 68.942 70.38466 104.0625 107.5012 85.95929 205 91.38928 101.7104 126.5741 113.8771 130.025 144.5061 144.5856 144.1466 250.4157 202.4846 262.4195 262.1269 252.9763 265.7536 316.3325 308.1315 330.929
83.00602 122.0041 0 112 119.0672 23.5372 23.96351 9 12.16553 99.72462 24.69818 15.23155 151.9831 168.5764 36.79674 43.82921 117.3243 56.07713 134.7145 200.0131 133.7946 166.0556 199.6121 169.5833 168.2379 162.9926 158.6773 162.3083 162.1635 210.6229 212.6088 179.9222 105.423 178.4741 193.644 229.5387 204.4725 227.4214 234.0961 232.5683 230.9746 167.3589 269.416 210.459 325.8289 304.6079 313.7037 292.5273 309.1278 317.1514
29.01724 10.04988 112 0 8.062258 89.14034 90.5 112.361 110.6526 17.69181 133.6338 106.9205 152.9735 59.61543 91.09336 141.651 38.01316 152.5887 44.94441 94.1767 47.12749 66.82169 94.51455 70.01785 70.76722 70.5195 68.4288 72.71864 73.92564 111.0405 114.2738 90.44335 195.4942 94.89468 106.2544 133.2066 118.461 135.8547 149.4021 149.2649 148.6649 241.8119 205.234 255.6345 264.9764 254.5309 267.0318 311.8016 305.4832 327.2323
36.34556 5.830952 119.0672 8.062258 0 96.00521 97.1558 119.105 117.2732 21.54066 140.289 113.4416 152.0994 51.62364 96.77293 147.5127 34.9285 158.2202 39.05125 86.11765 41.59327 59.08586 86.4523 62.22941 63.12686 63.32456 61.50203 65.76473 67.08204 103.0776 106.3508 83.21658 200.2424 88.10221 99.0202 125.3196 111.2205 128.1815 142.0563 142.0035 141.4682 245.051 198.8819 256.6281 258.5856 248.8473 261.5129 310.5757 302.6764 325.2814
60.29925 99.18165 23.5372 89.14034 96.00521 0 4.609772 23.34524 22.13594 76.32169 44.72136 19.23538 140.4304 145.1206 22.09072 57.14018 93.98404 69.36567 111.3283 176.4773 110.4943 142.5955 176.0824 146.1249 144.8378 139.7576 135.5083 139.2049 139.1294 187.2752 189.3264 156.9777 117.5925 155.9134 170.9503 206.4219 181.9698 204.6277 211.9174 210.5089 208.9982 175.4223 249.8339 211.0095 307.1229 287.3395 297.0387 288.1271 300.0967 311.0257
61.89709 100.5497 23.96351 90.5 97.1558 4.609772 0 22.00568 20.15564 77.04057 43.14221 16.62077 136.2861 145.6271 17.75528 53.956 93.45186 66.04572 110.8704 176.505 109.892 142.2886 176.0405 145.8124 144.3962 139.0577 134.7266 138.3483 138.2 186.7331 188.6856 155.9623 113.8914 154.5906 169.727 205.5778 180.6108 203.4853 210.3598 208.8833 207.327 171.2024 247.2251 206.4128 304.2799 284.15 293.7265 283.5719 295.7909 306.5408
83.60024 122.4091 9 112.361 119.105 23.34524 22.00568 0 3.605551 99.04544 21.37756 7.81025 143.6215 167.5858 30.80584 36.79674 114.7258 49.2102 132.1855 198.2051 131.042 163.7177 197.6866 167.2319 165.6774 160.0225 155.5844 159.088 158.8269 207.8485 209.6676 176.4115 98.49365 174.4706 189.7709 226.241 200.3597 223.6303 229.6127 227.9759 226.3101 159.5118 263.1805 201.6135 319.1591 297.4172 306.3152 283.5282 300.3415 308.185
82.03658 120.7021 12.16553 110.6526 117.2732 22.13594 20.15564 3.605551 0 97 23.02173 4.472136 140.088 165.3663 27.45906 36.12478 112.058 48.54135 129.5222 195.7173 128.316 161.0894 195.164 164.598 162.9847 157.219 152.7498 156.2178 155.9263 205.0805 206.8538 173.4589 97.62172 171.3972 186.7244 223.3294 197.2536 220.5958 226.4178 224.7576 223.0768 157.9525 259.6709 199.0603 315.5986 293.8197 302.7111 280.5071 296.9781 305.0262
20.61553 26.41969 99.72462 17.69181 21.54066 76.32169 77.04057 99.04544 97 0 120.0042 93.0215 137.1832 68.88396 75.50497 126.3012 28.63564 136.8605 41.72529 101.3521 42.63801 69.77444 101.2423 73.24275 72.94518 70.35055 67.19003 71.42129 72.13876 115.1043 117.824 89.82761 178.7093 92.31468 105.3613 136.18 117.4138 137.0639 148.553 147.9899 147.0825 224.2008 199.945 238.3149 259.6122 247.0081 259.0232 296.1507 291.8715 312.41
