0 3.255764 21.5244 51.47815 38.90758 61.12555 14.56709 70.34202 43.28868 97.02216 91.91327 70.22144 55.30732 93.96382 94.65758 63.15853 84.26862 119.8929 132.2218 85.34334 189.9988 154.6462 132.6002 135.5365 133.1051 130.858 133.953 136.7059 134.4753 110.1919 118.5133 112.706 178.7585 142.7571 190.0442 134.5006 140.0566 143.7048 146.1392 195.3238 201.5995 149.1094 152.7647 173.6813 207.0984 159.4697 204.078 208.1624 211.8816 198.1398 223.5947 208 247.3103 242.4318 248.5043 250.4649 217.8706 220.9308 247.2392 236.4073 242.0777 222.8097 243.3592 232.1194 227.7543 230.3411 236.0373 253.2231 244.3121 256.1125 253.3728 251.2934 278.4863 280.1007 256.37 255.6028 248.3081 259.7192 261.1751 253.9264 262.6267 256.3936 265.4123 259.318 270.3764 272.8018 273.1187 278.3394 278.4191 281.2038 292.5724 283.0806 282.9312 284.9625 284.4025 299.8786 299.9527 306.4549 303.4053 305.5254
3.255764 0 18.82817 48.83646 36.13862 58.39713 12 67.41662 43.35167 98.42002 89.02949 71.13543 52.10086 91 91.61691 61.40033 83.60024 116.6637 129.0349 83.77237 187.2225 155.3585 129.4025 132.3338 129.8927 127.6179 130.7287 133.4785 131.244 109.4498 117.863 111.9163 179.3878 139.517 190.5912 134.0634 139.7542 140.4501 145.8671 195.8877 202.107 145.8566 152.3561 173.7613 206.3133 156.237 204.2211 208.3387 212.0849 197.9949 223.4502 207.4247 247.0081 241.9938 248.0181 249.9585 214.7673 217.8095 246.6029 235.5356 241.2986 219.7301 242.5459 228.9803 224.6976 227.306 233.0772 251.8636 241.3732 253.0316 250.3198 248.2782 277.6509 279.2938 253.3081 252.549 245.3662 256.6403 259.6851 251.0976 259.6786 254.2077 262.5652 257.1225 267.6416 270.5347 270.8948 276.2264 276.2264 279.0788 290.9467 280.9448 280.5071 282.8162 282.0018 298.1157 297.4307 304.6309 301.0266 302.9521
21.5244 18.82817 0 30.00833 17.39253 39.60325 20.35927 48.9949 57.30628 115.5206 70.47163 87.12778 36.23534 72.68081 73.64258 65.88247 93.40503 100.6785 112.2252 88.65768 181.179 170.2124 112.7497 115.7557 113.4913 111.9147 114.5709 117.3882 115.2584 118.4831 127.255 120.6783 193.8775 123.776 204.7498 144.3347 150.6096 126.205 156.8207 210.0964 216.0896 131.8148 162.6361 186.1196 214.4478 143.2079 216.7447 220.9898 224.8388 209.2857 234.6668 216.6345 257.4345 251.7787 257.551 259.3863 204.4126 207.1437 255.383 243.1059 249.3482 209.7399 250.4097 217.969 215.0407 217.9553 224.7187 256.5759 233.2563 242.9372 240.6502 239.1502 285.3077 287.1002 243.5005 242.8631 237.2019 246.569 263.5625 244.2427 251.4011 253.2209 255.476 256.0518 261.7451 268.854 269.5598 275.7399 275.1227 278.4933 293.8682 280.2722 277.491 282.0576 279.1818 300.1008 293.5106 306.1805 298.3496 298.5507
51.47815 48.83646 30.00833 0 13 9.945711 48.09366 21.2132 83.62721 143.6959 41.42765 114.4432 23.42008 44.40721 46.45829 82.0061 113.8771 77.93277 87.20665 103.3511 175.4155 195.349 88.09086 91.20977 89.4042 89.47591 91.02198 93.92816 92.08692 137.1177 146.1004 138.9001 218.3873 100.9554 228.7575 163.9329 170.8545 106.5502 177.0933 234.1388 239.7962 112.4328 181.9284 207.8846 230.0839 125.5906 238.4769 242.8662 246.8299 229.3927 254.4661 233.7734 275.9601 269.429 274.7981 276.4693 190.683 192.816 271.5621 257.6354 264.5184 196.5887 265.3008 202.8817 202.4105 205.8276 214.2382 266.7479 223.0874 229.2117 227.695 227.1587 299.6281 301.6289 230.2738 229.8565 226.9043 232.8481 272.4061 236.1038 240.753 254.6145 246.8167 257.28 255.0314 268.9721 270.224 277.6941 276.1014 280.2642 300.9867 281.8883 275.3693 283.5207 277.3626 305.7221 289.7723 311.0772 296.594 293.9813
38.90758 36.13862 17.39253 13 0 22.2692 35.12834 31.76476 71.0046 130.8148 53.11544 101.6919 23.42008 55.47071 56.71811 72.13876 102.9029 85.53095 96.20811 94.18834 174.93 183.1918 96.87621 99.93776 97.85079 96.95821 99.15644 102.0221 100.005 126.8237 135.7687 128.7488 206.4219 108.706 216.9447 153.4047 160.132 112.5662 166.3743 222.3196 228.0802 118.3292 171.5401 196.7359 221.0475 130.6139 227.3703 231.7175 235.648 218.8059 244.0082 224.2075 265.9568 259.7249 265.2414 266.9724 193.9613 196.3899 262.3833 249.0402 255.6971 199.6009 256.5823 206.8478 205.1853 208.3699 216.0208 259.811 224.7421 232.5618 230.6729 229.6771 291.1563 293.0819 233.3859 232.8626 228.6261 236.2017 265.9954 236.8459 242.6623 251.2092 247.8155 253.9488 255.1588 266.1297 267.1516 274.0894 272.9047 276.74 295.2965 278.4313 273.4982 280.1303 275.3634 300.641 288.6261 306.2972 294.5929 293.2064
61.12555 58.39713 39.60325 9.945711 22.2692 0 56.79445 12.04454 91.37899 151.8981 31.48647 122.3608 23.45769 34.57647 36.90906 86.57186 119.3372 69.48538 78.00539 107.0476 171.6293 202.1131 78.98487 82.11927 80.4537 81.02 82.21872 85.13312 83.38877 141.7444 150.7342 143.3713 224.8461 92.30631 234.9929 168.7242 175.8428 98.82723 182.0636 240.3781 245.8899 104.7508 186.5242 213.2975 233.1958 118.3654 243.8007 248.2359 252.2357 234.1254 259.024 237.4101 280.0003 273.1613 278.3719 279.9798 184.3279 186.2731 274.7567 260.2759 267.3686 190.3879 268.0499 196.081 196.3478 199.9063 208.7932 267.8476 217.7101 222.7434 221.4597 221.2143 302.0992 304.1702 223.9509 223.6002 221.476 226.3724 273.0367 231.3145 235.1795 252.8113 241.8365 255.4147 250.6332 266.7125 268.1384 276.0103 274.103 278.5139 300.9645 280.0834 272.3711 281.6618 274.4564 305.1867 286.2261 310.2888 293.6641 290.164
14.56709 12 20.35927 48.09366 35.12834 56.79445 0 64.13267 36.94701 95.76273 85.80355 66.96454 45.85303 87.09191 86.99065 49.98 74.33034 109.3244 122.45 72.58021 175.4478 149.8541 122.6418 125.476 122.8662 119.9553 123.4585 126.1289 123.8103 99.87617 108.4847 102.2216 173.5396 131.8218 184.4478 125.1759 131.2069 131.6337 137.3857 189.7894 195.8143 136.8873 143.4992 166.2077 196.4764 146.6492 196.8 201.01 204.8316 189.763 215.1883 198.0732 238.3044 232.9485 238.8493 240.739 203.9338 207.0773 237.0759 225.4884 231.4498 208.7748 232.6209 218.3575 213.6375 216.1574 221.6777 240.8754 229.9152 242.0764 239.2405 237.0529 267.6602 269.3641 242.2664 241.4726 233.9157 245.6751 248.4861 239.4034 248.2438 242.2675 250.9034 245.1775 255.8124 258.5595 258.9363 264.3274 264.282 267.1722 279.5461 269.0316 268.5074 270.8967 270.0019 286.5397 285.4488 292.9846 289.0277 290.9914
70.34202 67.41662 48.9949 21.2132 31.76476 12.04454 64.13267 0 96.63227 157.5389 21.70829 127.6411 22.7706 23.70654 25.28016 87.32125 120.9049 57.46447 66.06815 106.3837 162.3699 205.1981 67.00746 70.13717 68.43326 68.99325 70.17834 73.09241 71.34424 142.0079 150.9541 143.4164 227.4049 80.26207 237.1919 169.068 176.4263 86.9968 182.598 242.5716 247.8552 92.93083 186.5323 214.3502 231.1376 106.738 244.6554 249.1465 253.1897 234.1816 258.7914 236.0085 279.0412 271.8124 276.8104 278.3348 173.1185 174.9514 272.7196 257.5772 264.9151 179.2683 265.4703 184.6104 185.3106 188.9577 198.1616 263.3178 207.1183 211.4427 210.2974 210.2345 299.1271 301.2806 212.7346 212.4241 210.8449 215.0657 267.9717 221.1447 224.4371 245.2367 231.5135 247.7761 240.7509 258.6813 260.271 268.5219 266.3118 270.9576 295.1491 272.472 263.6537 273.9964 265.8195 298.8244 277.0162 303.6593 284.9877 280.7223
43.28868 43.35167 57.30628 83.62721 71.0046 91.37899 36.94701 96.63227 0 60.92861 117.5897 31.03528 75.18175 117.815 116.5132 35.65624 42.84619 131.7703 146.5097 51.77318 170.8476 112.9098 146.23 148.7147 145.7184 141.0292 145.5941 147.945 145.4503 68.69427 76.52348 71.41661 136.6474 152.3992 147.6446 91.73609 97.00097 148.2702 103.0303 152.9723 159.0739 152.7352 109.8964 130.4249 165.281 159.4757 160.8701 164.9877 168.738 154.8841 180.336 165.471 204.1948 199.5433 205.7143 207.7197 208.2068 212.0069 204.843 194.8841 200.1716 212.0608 201.583 223.8378 216.0214 217.7691 220.8919 214.3911 228.404 244.8651 241.0891 237.6914 236.7469 238.2491 244.3781 243.3154 232.4278 248.3412 223.2751 234.909 246.7343 225.7439 246.7104 228.7717 248.9646 243.1368 242.8473 246.5756 247.6872 249.5718 255.6525 251.5721 255.5591 253.5763 256.6467 264.1657 274.0914 271.3068 275.165 280.5422
97.02216 98.42002 115.5206 143.6959 130.8148 151.8981 95.76273 157.5389 60.92861 0 178.5112 30.10399 136.0588 178.6575 177.1866 83.65704 59.5021 189.8369 205.0768 83.96583 203.0506 63.50787 204.5788 206.8527 203.7145 198.1898 203.2252 205.3607 202.8213 69.54315 71.11712 72.23053 87.75249 209.0275 99.86241 74.87657 75.00167 202.5125 78.79924 104.7115 111.6306 206.2849 87.8375 93.3622 145.0905 210.5006 120.3131 123.5658 126.6195 120.8077 144.6738 140.3157 170.6649 169.0813 175.973 178.3122 249.1917 253.5794 178.3998 174.3689 177.1906 251.7904 179.2931 265.621 254.5594 255.3282 255.383 204.1449 261.6725 282.9143 278.1232 273.3502 213.1255 213.9404 281.6283 280.2722 265.5737 286.1403 215.6495 263.9252 279.343 236.0409 275.6973 239.1286 274.0702 254.583 253.1057 253.5794 256.8044 256.7304 249.5606 258.9102 270.779 261.091 271.1319 261.0872 291.2739 269.4411 288.0842 298.9858
