0 6.352952 16.15549 20.35927 24.36473 22.10701 64.19502 26.90725 134.1641 151.8331 57.40742 70.72482 158.7545 71.61006 62.24147 86.55634 119.3121 92.76988 156.1428 106.8496 114.4771 196.1141 195.666 139.0899 138.4659 190.0658 236.3548 205.483 153.6185 162.3734 203.1994 161.7714 233.3495 175.3088 178.8435 219.4076 187.129 227.7938 231.1894 262.7565 219.586 221.3707 264.3426 267.262 235.9831 257.2411 238.8179 238.7572 259.6469 266.4845 261.4414 268.2529 290.8135
6.352952 0 9.867117 14.02355 18.13725 16.30828 68.73543 21.04186 139.1932 156.7901 51.06775 64.40155 163.3727 65.32044 56.14588 80.35646 122.7461 86.54022 158.3514 103.4328 115.8351 198.9335 198.7259 140.4138 139.6616 192.9802 236.3697 207.5654 149.6249 157.9229 204.5316 157.5803 235.3031 170.9584 174.4837 215.5394 182.865 228.3146 231.7369 264.3206 214.4527 216.2142 265.8424 268.7329 236.3953 258.3892 236.9687 234.1516 258.1075 264.0232 259.7152 266.4245 287.6085
16.15549 9.867117 0 4.301163 9.931767 10.60754 77.27872 14.31782 148.0979 165.6046 41.58345 55 171.8095 56.0803 47.63402 71.42129 129.8475 77.49355 163.7805 100.3892 120.2414 205.1091 205.2174 144.6741 143.7439 199.2887 238.5131 212.7352 145.3279 152.747 208.6552 152.8954 240.2603 165.9453 169.4462 211.3428 177.9923 231.225 234.6818 268.7006 207.8581 209.571 270.1296 272.9762 239.1339 262.1793 236.1908 228.5695 257.8032 262.2034 259.108 265.6441 284.504
20.35927 14.02355 4.301163 0 6.537584 8.989994 80.32745 11.51086 151.2961 168.7371 37.28229 50.7001 174.7053 51.79286 43.50287 67.17514 132.0331 73.22739 165.0891 98.10363 121.1218 206.7583 207.0278 145.4472 144.4353 201.0087 238.2419 213.8814 142.4906 149.5828 209.3048 149.9083 241.2892 162.8305 166.3205 208.5005 174.9207 231.3018 234.7723 269.4411 204.1923 205.8895 270.8256 273.6503 239.1286 262.6452 234.672 225.2299 256.4703 260.2515 257.649 264.1111 282.0443
24.36473 18.13725 9.931767 6.537584 0 4.870318 80.35571 5.141984 151.4676 168.7415 33.29943 46.47623 174.2033 47.26986 38.07414 62.21929 130.2753 68.41118 161.9305 91.68647 117.4455 204.0586 204.5743 141.5973 140.4843 198.4204 233.1672 210.4602 135.9541 143.0725 205.2492 143.3738 237.6974 156.3112 159.8031 201.9635 168.395 226.5834 230.0674 265.4706 197.9314 199.6423 266.8 269.5972 234.3212 258.3483 228.6018 218.7735 250.5161 253.9459 251.6128 258.0285 275.559
22.10701 16.30828 10.60754 8.989994 4.870318 0 75.67642 4.808326 146.7866 164.024 36.83695 49.73047 169.4046 50.28638 40.26313 64.76357 125.4061 71.06596 157.2278 89.78172 112.8775 199.2722 199.7546 137.0933 136.0178 193.6175 229.3162 205.8275 134.8471 142.5039 200.8311 142.5045 233.1161 155.6524 159.1619 200.8558 167.6597 222.4957 225.9718 261.0221 198.3278 200.0733 262.3732 265.1817 230.2883 254.0388 225.8344 218.4997 247.5658 251.6558 248.7881 255.2804 273.9022
64.19502 68.73543 77.27872 80.32745 80.35571 75.67642 0 79 71.11259 88.43359 110.3244 121.4949 94.6374 121.0165 108.4666 132.0038 58.18232 138.4603 101.2271 112.2692 69.87131 136.5857 134.983 92.06628 92.59758 130.1384 195.623 150.0208 159.6932 173.4993 152.9477 169.6143 178.2162 184.2029 187.6273 219.6844 194.1475 183.1093 186.1958 209.695 237.2615 239.3408 211.6837 214.7557 191.9505 207.1183 215.5017 247.9516 232.5005 248.6329 236.1003 243.7362 280.5717
26.90725 21.04186 14.31782 11.51086 5.141984 4.808326 79 0 150.0533 167.1816 32.48139 45.18849 172.2614 45.65085 35.4683 60 127.482 66.3193 158.1759 86.60076 113.4063 200.5738 201.2495 137.4351 136.2638 195.0103 228.3404 206.5218 131.0891 138.4294 200.9428 138.6001 233.6493 151.6287 155.129 197.1044 163.6803 221.9234 225.4134 261.1992 193.8298 195.5633 262.4976 265.2791 229.6171 253.8996 223.4646 214.2825 245.3946 248.8176 246.4791 252.8901 270.5374
134.1641 139.1932 148.0979 151.2961 151.4676 146.7866 71.11259 150.0533 0 17.83536 180.9614 191.5881 28.51295 190.8507 178.0169 200.5692 46.52937 206.8967 83.37398 164.8263 88.45903 95.72506 90.27782 95.28274 97.68732 89.02247 186.9532 118.7234 206.3971 222.5264 133.0338 216.6333 144.0694 230.7355 233.8055 256.5475 238.4727 169.3576 171.5359 177.2935 287.0017 289.2006 179.9694 183.1202 178.2807 180.8784 228.5763 290.663 239.4254 265.4 244.9902 253.0605 303.6322
151.8331 156.7901 165.6046 168.7371 168.7415 164.024 88.43359 167.1816 17.83536 0 197.7576 208.1079 14.47501 207.2653 194.3556 216.5033 55.2389 222.7695 83.14743 177.1284 97.1087 86.89624 80.42438 99.72211 102.3878 80.53136 184.1784 111.8 216.7737 233.2713 128.846 226.9619 135.3843 240.7959 243.7493 263.9946 247.9207 165.6662 167.5444 168.3357 297.4157 299.6319 171.1505 174.2656 174.3872 173.5388 230.5412 299.2733 239.6965 267.7996 245.6771 253.7514 307.2302
57.40742 51.06775 41.58345 37.28229 33.29943 36.83695 110.3244 32.48139 180.9614 197.7576 0 13.46575 201.9369 14.97276 13.42325 31.02369 154.7637 36.60218 180.4041 85.13453 134.427 224.0528 225.5932 157.0316 155.3976 218.9404 239.1746 227.0415 121.5831 125.06 218.4626 127.2395 253.1429 138.5459 141.8572 186.2508 150.8632 235.3166 238.8564 278.6048 173.6636 175.1865 279.6034 282.2178 242.3366 269.5728 224.5821 197.8687 247.7936 245.8807 247.8189 253.5395 262.747
70.72482 64.40155 55 50.7001 46.47623 49.73047 121.4949 45.18849 191.5881 208.1079 13.46575 0 211.6769 3.162278 14.56022 18.38478 163.3325 23.43608 186.3165 82.77663 140.2177 230.3372 232.3043 161.9308 160.1072 225.4706 239.6155 231.8841 114.8579 116.7425 221.964 119.6829 257.3908 130.1724 133.3754 178.314 142.4649 236.8882 240.4313 281.7889 162.5054 163.9543 282.6464 285.1754 243.5775 272.0018 221.0636 187.8643 244.6681 240.6394 244.2651 249.6814 255.5827
158.7545 163.3727 171.8095 174.7053 174.2033 169.4046 94.6374 172.2614 28.51295 14.47501 201.9369 211.6769 0 210.6318 197.6262 218.9714 52.40559 225.1129 72.46841 175.0168 92.48575 72.62869 66.02096 91.73965 94.54259 66.35502 171.4481 97.87965 212.5189 229.3015 115.7491 222.6204 121.0537 236.1547 238.9911 257.0633 242.703 152.6249 154.386 153.9472 292.946 295.1737 156.7765 159.8859 161.2474 159.4031 220.0123 293.1987 228.2316 257.4345 234.4137 242.4738 297.5129
71.61006 65.32044 56.0803 51.79286 47.26986 50.28638 121.0165 45.65085 190.8507 207.2653 14.97276 3.162278 210.6318 0 13.0384 16.12452 161.9742 21.63909 184.3261 79.76074 138.2353 228.4042 230.4614 159.7611 157.9044 223.5911 236.7817 229.672 111.7052 113.6622 219.5313 116.559 255.0686 127.0993 130.3112 175.2185 139.396 234.1837 237.7265 279.2938 159.8312 161.2979 280.1303 282.6464 240.8319 269.4012 217.9429 184.9784 241.5626 237.4779 241.1415 246.5466 252.453
62.24147 56.14588 47.63402 43.50287 38.07414 40.26313 108.4666 35.4683 178.0169 194.3556 13.42325 14.56022 197.6262 13.0384 0 24.69818 148.9453 31.13278 171.8165 71.94569 125.7179 215.8079 217.75 147.5832 145.7989 210.9242 227.0482 217.5736 108.3186 112.2312 208.0192 114.1578 243.2324 125.714 129.062 173.2196 138.0226 223.732 227.2749 267.972 162.5423 164.1371 268.881 271.4424 230.5862 258.4744 211.2849 185.7767 234.5645 232.4575 234.5209 240.2023 249.4965
86.55634 80.35646 71.42129 67.17514 62.21929 64.76357 132.0038 60 200.5692 216.5033 31.02369 18.38478 218.9714 16.12452 24.69818 0 168.9889 6.5 187.677 74.67531 141.8908 231.9699 234.5758 162.0383 159.9619 227.5016 233.0457 231.3769 100.6567 100.8651 219.6042 104.5466 255.9062 114.1546 117.2391 162.5 126.3616 231.8146 235.3449 278.7131 144.3676 145.7841 279.3725 281.7747 238.0336 267.9272 209.73 170.3555 233.6975 227.326 232.8029 237.8563 240.305
119.3121 122.7461 129.8475 132.0331 130.2753 125.4061 58.18232 127.482 46.52937 55.2389 154.7637 163.3325 52.40559 161.9742 148.9453 168.9889 0 174.9429 46.86815 122.6792 42.17403 78.41421 76.91057 50.32397 52.42132 71.95634 149.3709 93.32827 161.5351 178.0466 100.1195 171.7251 121.3432 185.584 188.5555 210.089 192.8487 133.8912 136.5828 153.6198 242.1799 244.3955 155.8169 158.9435 142.944 152.9252 184.2724 244.5842 196.7959 220.5862 201.8605 209.8805 257.9407
92.76988 86.54022 77.49355 73.22739 68.41118 71.06596 138.4603 66.3193 206.8967 222.7695 36.60218 23.43608 225.1129 21.63909 31.13278 6.5 174.9429 0 192.8439 77.64951 147.1946 237.1503 239.8863 166.9684 164.838 232.7687 235.9835 236.072 100.599 99.69551 223.8376 103.8809 260.3349 112.824 115.807 161.1935 124.926 235.243 238.7652 282.6929 140.7382 142.0889 283.2953 285.6593 241.3053 271.6252 210.8326 167.5746 234.9303 227.4391 233.8162 238.6957 239.2619
156.1428 158.3514 163.7805 165.0891 161.9305 157.2278 101.2271 158.1759 83.37398 83.14743 180.4041 186.3165 72.46841 184.3261 171.8165 187.677 46.86815 192.8439 0 125.808 46.09908 44.30746 47.63775 27.71821 30.49564 40.24079 104.1034 49.43036 152.8555 170.1183 53.25177 162.3425 77.51894 174.5265 176.922 188.7564 179.1297 87.58387 90.12915 108.4823 230.853 233.0855 110.4567 113.5295 96.63199 106.4502 147.585 226.6145 156.6626 184.9762 162.5544 170.6307 225.148
106.8496 103.4328 100.3892 98.10363 91.68647 89.78172 112.2692 86.60076 164.8263 177.1284 85.13453 82.77663 175.0168 79.76074 71.94569 74.67531 122.6792 77.64951 125.808 0 84.59623 169.1384 173.347 98.22641 95.61158 165.8493 158.3916 163.6385 48.58696 61.27421 148.7166 58.00958 185.9844 72.49361 75.99278 113.1119 83.22348 157.7656 161.2765 206.326 125.1209 127.2258 206.7535 209.0043 163.6953 194.5424 139.5514 136.7811 162.6616 162.6269 162.7823 168.6481 184.2181
114.4771 115.8351 120.2414 121.1218 117.4455 112.8775 69.87131 113.4063 88.45903 97.1087 134.427 140.2177 92.48575 138.2353 125.7179 141.8908 42.17403 147.1946 46.09908 84.59623 0 90.21624 92.6937 24.613 24.14151 85.61542 126.204 93.19469 120.0496 136.8171 88.72993 130.173 120.2539 143.828 146.731 168.1175 150.812 114.9652 118.2211 148.5194 200.5617 202.7856 150.0133 152.8987 123.5678 142.8006 148.5358 202.4105 163.9039 183.4887 168.0265 175.8474 218.8892
196.1141 198.9335 205.1091 206.7583 204.0586 199.2722 136.5857 200.5738 95.72506 86.89624 224.0528 230.3372 72.62869 228.4042 215.8079 231.9699 78.41421 237.1503 44.30746 169.1384 90.21624 0 8.434479 71.08731 73.59323 6.830179 105.4082 26.94973 192.2751 209.4605 50.1531 201.2427 48.54254 212.3912 214.4554 220.1186 215.5439 85.34564 86.35775 81.66571 267.5645 269.7735 84.40792 87.54384 93.14366 86.88638 164.8603 259.4636 167.6793 202.0465 174.7935 182.5861 244.619
