0 7.433034 42.57934 35.59846 23.24328 40.38874 36.84087 83.27214 133.4817 128.807 23.28626 133.9039 128.6643 59.71809 123.338 76.88465 59.78503 80.9645 83.36083 35.38714 85.6986 87.93321 51.29571 84.29165 104.7211 68.47627 134.8824 79.22279 113.0278 86.64439 88.49937 124.8169 92.74193 91.52186 100.5199 138.4006 136.1622 108.4596 171.6428 169.0983 149.5788 151.6479 159.2063 228.6147 244.3203 264.2068 222.9715 286.7024 283.0941 290.3778 306.8913 301.7155 317.2605 307.8007
7.433034 0 35.2881 28.28427 15.81139 32.98485 29.41088 89.80535 140.0766 135.3403 20.02498 140.4315 135.1416 52.3259 129.6341 69.46222 64.88451 73.53911 75.94808 30.80584 78.29432 80.5295 54.67175 77.01436 100.342 63.10507 139.9893 81.56592 115.5438 84.85281 86.91311 118.1905 90.84659 89.4539 98.12747 132.461 130.0024 105.8818 175.6018 172.8844 144.1546 146.4349 154.168 225.4113 244.6105 266.4507 221.1161 287.5709 282.1241 289.2905 307.1563 301.0997 317.6303 307.0717
42.57934 35.2881 0 7.017834 20.00625 4.609772 8.321658 124.2266 174.4726 169.6209 39.19503 174.689 169.3059 22.05108 163.4205 36.7049 96.65532 40.51234 43.37082 37.87149 45.91568 48.10665 82.82059 47.28103 93.01992 53.75872 170.6261 105.1202 138.3427 92.35394 95.15674 93.97473 97.35023 95.26935 101.6969 113.1909 109.178 107.9977 202.3048 199.0283 128.0825 131.6742 140.2913 220.5729 256.2699 286.0616 223.1853 301.3441 287.7051 294.2571 318.1576 308.1659 329.0232 313.5686
35.59846 28.28427 7.017834 0 13.0384 5.656854 5 117.2732 167.5314 162.693 33.12099 167.7647 162.3923 26.87006 156.5535 42.72002 89.98889 46.64762 49.37048 33.42155 51.86521 54.08327 76.55717 52.40069 93.07007 53.53737 164.2102 99.62429 133.0987 89.44272 92.14059 97.94386 94.67819 92.70383 99.62429 116.0745 112.4056 106.2643 196.5401 193.352 130.3095 133.6255 142.0857 220.6992 253.2383 281.6026 221.9363 297.9681 285.8706 292.5491 315.3173 306.067 326.1181 311.5847
23.24328 15.81139 20.00625 13.0384 0 17.26268 13.60147 104.2353 154.4931 149.6563 21.93171 154.7288 149.3595 36.71512 143.5444 53.7122 77.20104 57.77543 60.2338 26.24881 62.6099 64.84597 64.41273 61.75177 92.63894 53.64 151.7135 88.72993 122.5285 83.48653 85.94895 104.6375 89.10805 87.36132 95.12623 120.6098 117.6071 102.3277 185.0027 181.9588 133.5186 136.2992 144.4123 219.596 246.3085 272.1507 218.2937 290.3739 281.0409 287.9392 308.6503 300.7341 319.3259 306.4523
40.38874 32.98485 4.609772 5.656854 17.26268 0 4.123106 121.0661 171.2545 166.3641 35.1141 171.4205 166.0098 21.2132 160.0156 37.21559 92.96236 41.18252 43.84949 33.30165 46.32494 48.54894 78.77182 46.74403 89.27164 49.86231 166.6523 100.7025 133.8516 87.81799 90.60844 92.43917 92.84989 90.78546 97.30879 110.8989 107.1111 103.6896 197.9596 194.651 125.3976 128.8356 137.3704 216.8912 251.7345 281.4605 219.0292 296.771 283.3972 289.981 313.6511 303.7976 324.5073 309.2265
36.84087 29.41088 8.321658 5 13.60147 4.123106 0 117.0385 167.2078 162.3083 31.01612 167.3619 161.9452 23.60085 155.9295 40.24922 88.84256 44.28318 46.82355 29.69848 49.24429 51.47815 74.67262 49.02291 88.07191 48.54122 162.5423 96.79876 130.0411 85 87.73951 93.74433 90.15282 88.14193 94.92102 111.4463 107.8908 101.4817 193.9923 190.7092 125.5079 128.7691 137.2008 215.7027 248.8755 277.9658 217.0765 293.7516 281.1352 287.7846 310.8858 301.4001 321.7111 306.8876
83.27214 89.80535 124.2266 117.2732 104.2353 121.0661 117.0385 0 50.28364 45.54119 88.36289 50.63596 45.40099 136.4441 40.49691 153.7335 33.54102 157.8132 159.4693 97.67292 161.3722 163.487 52.3259 157.0012 142.6553 123.674 61.40033 61.61169 76.06442 105.4182 104.6529 184.8946 110.2081 111.036 120.2165 188.6076 189.2869 127.7831 106.9439 106.4519 192.5467 191.922 196.6935 238.7487 213.6353 211.7286 217.8947 247.5884 264.282 272.5472 273.4374 278.1151 282.3048 285.2122
133.4817 140.0766 174.4726 167.5314 154.4931 171.2545 167.2078 50.28364 0 5.270463 138.0258 2.666667 6.610177 186.0863 14.8024 203.23 80.58191 207.2746 208.7811 146.5484 210.5836 212.6541 98.5957 205.6831 182.8273 169.8186 45.5607 96.90775 93.84295 143.4345 141.874 229.8139 147.0108 148.4457 156.4069 230.3058 231.9219 162.8719 88.67231 90.75486 231.5551 229.9638 233.4497 261.0303 212.9004 194.2819 233.0844 238.8007 268.6412 277.1638 267.5726 278.7671 275.0232 286.2419
128.807 135.3403 169.6209 162.693 149.6563 166.3641 162.3083 45.54119 5.270463 0 133.0038 5.09902 2.061553 181.0442 9.899495 198.1616 75.42546 202.2004 203.6871 141.4284 205.4775 207.5428 93.38094 200.5288 177.6021 164.5669 42.75512 91.70605 89.2917 138.2353 136.6927 224.544 141.8453 143.2655 151.268 225.0628 226.6647 157.7746 87.20665 89.00562 226.3748 224.8118 228.342 256.6835 210.2776 193.3417 229.1881 237.019 265.6633 274.1751 265.5447 276.134 273.1483 283.5842
23.28626 20.02498 39.19503 33.12099 21.93171 35.1141 31.01612 88.36289 138.0258 133.0038 0 138 132.5038 48.09366 126.1428 65.37584 58.42089 69.46222 71.18833 12.80625 73.1642 75.31268 43.65776 69.51659 81.48063 46.20877 131.5523 66.8431 100.6023 64.93843 67.07376 105.119 70.89299 69.46222 78.1025 116.6919 114.9516 85.86677 163.4534 160.3122 127.0258 128.8623 136.2615 205.5941 225.884 250.3378 201.1269 269.4364 262.429 269.5366 288.3609 281.6026 298.9314 287.503
133.9039 140.4315 174.689 167.7647 154.7288 171.4205 167.3619 50.63596 2.666667 5.09902 138 0 5.59017 186.0242 13.41641 203.1207 80.30567 207.1545 208.6235 146.3421 210.402 212.4618 98.15294 205.3965 181.6806 169.2077 43.01163 95.70789 91.88183 142.2146 140.609 229.0196 145.7085 147.1768 155.0484 229.2249 230.916 161.4381 86.00581 88.09086 230.2771 228.6233 232.026 258.9185 210.293 191.6377 230.7712 236.1356 266.0846 274.6088 264.9151 276.1594 272.3601 283.6371
128.6643 135.1416 169.3059 162.3923 149.3595 166.0098 161.9452 45.40099 6.610177 2.061553 132.5038 5.59017 0 180.5111 8.20061 197.5911 74.74122 201.6216 203.0797 140.788 204.8518 206.9088 92.56484 199.8241 176.2813 163.623 40.69705 90.33964 87.45 136.8622 135.2891 223.4687 140.4175 141.86 149.804 223.7884 225.4418 156.2624 85.24817 87.01293 224.9685 223.3644 226.8409 254.7837 208.2194 191.4452 227.1951 235.0133 263.6024 272.1144 263.5171 274.0753 271.1333 281.5249
59.71809 52.3259 22.05108 26.87006 36.71512 21.2132 23.60085 136.4441 186.0863 181.0442 48.09366 186.0242 180.5111 0 174.0259 17.46425 106.0754 21.58703 23.72294 40.60788 26 28.23119 89.80535 25.53236 77.08523 40.38874 177.1243 107.3359 138.708 84.8646 87.91979 72.00694 88.91225 86.55634 91.26336 91.99653 87.66062 96.40741 204.5923 200.8706 107.6316 111.599 120.4126 203.3792 247.1692 281.9397 209.1329 293.2115 274.9618 281.1565 308.2483 296.0963 319.2883 301.1661
123.338 129.6341 163.4205 156.5535 143.5444 160.0156 155.9295 40.49691 14.8024 9.899495 126.1428 13.41641 8.20061 174.0259 0 191.0026 68.00735 195.0103 196.397 134.0597 198.1237 200.1599 85.47514 192.9102 168.269 156.209 35.01428 82.29216 79.42745 128.7983 127.1963 215.8008 132.3031 133.7647 141.6616 215.8274 217.5477 148.0906 81.04937 82.38932 216.8676 215.2309 218.6734 246.8893 202.1677 187.6832 219.6993 230.0348 257.0934 265.5899 258.1937 267.9776 266.0075 275.3943
76.88465 69.46222 36.7049 42.72002 53.7122 37.21559 40.24922 153.7335 203.23 198.1616 65.37584 203.1207 197.5911 17.46425 191.0026 0 123 4.123106 6.666667 57.07889 9.219544 11.40175 106.3015 13.82419 79.90313 48.72628 193.0181 122.1229 152.3746 95 98.1337 62.0967 98.25965 95.77578 99.00505 85.09172 79.76731 103.0158 218.7624 214.8534 102.3339 107.0356 116.095 202.441 254.1512 292.3577 211.8196 300.7757 278.627 284.4503 314.3406 300.3232 325.4935 305.0639
59.78503 64.88451 96.65532 89.98889 77.20104 92.96236 88.84256 33.54102 80.58191 75.42546 58.42089 80.30567 74.74122 106.0754 68.00735 123 0 127.0039 128.3957 66.06815 130.1384 132.1855 18.78829 125.1037 109.782 90.30642 75.13322 35.51056 62.34515 73.87828 73.53382 151.3968 79.14337 79.64923 89.20202 155.2464 155.8093 97.13372 113.1459 111.072 159.7474 159.3999 164.555 212.6613 201.734 210.9834 196.072 240.0521 248.0323 256.002 263.4635 263.9185 273.0952 270.6677
80.9645 73.53911 40.51234 46.64762 57.77543 41.18252 44.28318 157.8132 207.2746 202.2004 69.46222 207.1545 201.6216 21.58703 195.0103 4.123106 127.0039 0 3.282953 61.03278 5.830952 7.81025 110.2225 13.03197 81.05013 51.32495 196.7867 125.6861 155.6784 97.65244 100.793 60.20797 100.7371 98.23441 101.1385 83.85512 78.3029 104.8895 222.1441 218.1949 101.4259 106.2923 115.3816 202.3816 255.8942 294.8695 212.6023 302.6301 279.589 285.3226 315.8496 301.405 327.0245 306.067
83.36083 75.94808 43.37082 49.37048 60.2338 43.84949 46.82355 159.4693 208.7811 203.6871 71.18833 208.6235 203.0797 23.72294 196.397 6.666667 128.3957 3.282953 0 62.34135 2.603417 4.737557 111.4052 10.54224 79.23955 50.79397 197.6237 126.2 155.8108 97.07786 100.222 57.00682 99.98654 97.46851 100.0722 80.81802 75.19868 103.5996 222.3633 218.36 98.49647 103.4248 112.5227 199.7961 254.4425 294.0841 210.4844 301.2614 277.5754 283.251 314.2119 299.468 325.402 304.0775
