0 26.01922 55.46882 5.09902 19.64688 80.399 10.6066 14.87027 75.31268 105.3803 99.82485 93.99202 97.40252 58.30952 40.7707 91.80005 101.1213 33.23485 95.80188 123.1666 90.24965 155.1563 95.70206 89.19641 130.0087 124.4548 121.1652 119.2246 74.94665 100.1133 62.24147 103.6364 102.7278 100.9595 140.804 100 99.0202 98.49365 155.4429 167.2005 177.7892 164.3831 177.8595 169.6496 152.6802 195.2953 201.5341 251.8134 241.139 271.3047 260.3354 255.8124 266.6927 294.0451 300.1766 288.8494 302.8283 286.5868 290.7645 294.1598 297.4239 295.2863 309.2911
26.01922 0 81.19121 25.31798 8.062258 54.45181 29.09467 33.02461 49.72927 79.62412 74.2159 68.63308 71.9809 82.71034 22.94014 66.56763 75.72824 54.45691 70.5195 97.5141 65.19202 156.4101 71.08428 64.84597 104.6004 99.29753 96.20811 94.42722 53.74012 123.8879 46.09772 81.30498 80.91971 80.0894 117.1727 79.98125 79.39773 80 132.4557 146.5094 156.3394 144.0913 156.7323 189.7367 170.3269 175.7591 181.7278 236.5016 254.4661 255.8305 247.1083 244.1905 253.6178 282.3553 287.9601 298.3129 290.7129 294.328 294.4911 298.0956 301.4797 294.2873 305.5912
55.46882 81.19121 0 55.96935 73.94977 134.8889 53.44739 51.02313 129.0285 159.1436 153.2841 147.0101 150.4956 14.02819 90.06378 144.6176 154.1085 34.78417 148.6476 176.5273 142.7882 156.8989 147.3858 140.6205 182.7182 176.6667 173.0087 170.7837 122.864 49.41609 105.8432 151.4734 149.8073 146.7244 189.7774 144.5649 143.068 140.9303 202.9131 210.1024 221.8628 206.6273 221.3155 125.8677 116.0538 235.2897 241.9061 282.1271 210.9595 301.5363 286.2353 278.5732 292.1332 316.0456 323.1431 266.0104 325.5341 267.5882 280.3956 283.2496 286.1709 294.9202 314.2957
5.09902 25.31798 55.96935 0 18 79.05694 6.041523 10.63602 73.5527 103.6967 98.0051 91.99185 95.43715 57.56735 37.35305 89.72319 99.125 30.73362 93.74433 121.3425 88.07383 150.1627 93.28145 86.68333 127.9658 122.2497 118.8486 116.8268 71.58911 99.06229 58.13777 100.4017 99.36297 97.38744 137.8735 96.26006 95.21029 94.49339 152.2777 163.4442 174.1867 160.55 174.1838 167.2633 149.6471 191.2884 197.5702 247.2003 237.3563 266.7007 255.5357 250.9064 261.8797 289.1341 295.2965 284.56 297.9413 282.1099 285.9545 289.3648 292.638 290.2482 304.1989
19.64688 8.062258 73.94977 18 0 61.07373 21.22499 25.02249 55.7315 85.84288 80.23092 74.35388 77.7705 74.95332 23.04886 72.15435 81.48476 46.43873 76.15773 103.5761 70.60453 151.4114 76.10503 69.64194 110.3687 104.8094 101.5332 99.61175 56.40035 115.9713 46.04346 84.74963 84.05355 82.69409 121.4953 82.13404 81.34494 81.3941 136.3763 149.1643 159.402 146.5412 159.6246 181.7058 162.4508 177.8799 183.9837 236.8628 247.1639 256.2718 246.683 243.1831 253.1423 281.4045 287.2003 291.6944 289.919 288.0451 289.0848 292.6431 296.0017 290.0621 302.1208
80.399 54.45181 134.8889 79.05694 61.07373 0 81.53833 84.48151 8.485281 25.63201 21.09502 17.73415 20.18044 134.7294 48.23121 17.06605 23.73848 104.7945 19.84943 43.65776 17.46425 167.7159 24.67926 22.36068 51.44171 47.16991 45 43.98295 34.88553 174.2955 49.49747 43.77785 45.70558 48.87548 69.79335 52 53.03772 57.31492 86.40891 106.6771 113.8112 105.5737 115.1086 233.0257 210.0077 137.6817 142.6885 206.8478 284.2604 225.2604 222.0417 222.926 228.7116 259.8586 264.1401 319.7805 267.0599 312.4932 304.6309 308.5741 312.1234 294.7168 300.0483
10.6066 29.09467 53.44739 6.041523 21.22499 81.53833 0 4.650269 75.58108 105.7 99.86241 93.64828 97.12492 53.74477 37.47332 91.29211 100.7628 25.61358 95.32313 123.1361 89.52374 144.6594 94.39291 87.6955 129.4768 123.5658 120.0271 117.9025 71.43179 94.79331 56.73183 100.3195 99.07825 96.76809 138.1676 95.3546 94.18333 93.11552 152.2005 162.39 173.3854 159.363 173.2585 161.9089 143.9314 189.7558 196.1135 244.3491 231.3579 263.866 252.1785 247.2094 258.4811 285.412 291.6788 278.5256 294.3 276.1132 280.158 283.5533 286.8179 284.8693 299.1363
14.87027 33.02461 51.02313 10.63602 25.02249 84.48151 4.650269 0 78.2504 108.2849 102.3603 96.02409 99.51445 50.35002 39.12959 93.61424 103.1114 21.43628 97.64284 125.5553 91.76941 140.9566 96.39389 89.64444 131.6952 125.6568 122.0271 119.8337 72.59907 90.99943 57.02741 101.4476 100.0581 97.50032 139.5095 95.87036 94.60774 93.26642 153.2518 162.6841 173.8667 159.5558 173.6437 157.4504 139.322 189.65 196.0641 243.1299 226.7248 262.654 250.5207 245.2532 256.7852 283.423 289.7812 274.0283 292.381 271.717 276.0745 279.4497 282.7024 281.2794 295.8777
75.31268 49.72927 129.0285 73.5527 55.7315 8.485281 75.58108 78.2504 0 30.14963 24.5153 19.03943 22.2991 128.2498 40.89315 17.24094 26.05793 98.11161 21.0238 47.85394 16.40122 159.5909 23.33886 18.86796 54.88397 49.76947 46.95743 45.45877 26.92582 167.3145 41.01219 40.05621 41.4367 43.79284 70.07932 46.38965 47.16991 51 86.33945 104.8618 112.8051 103.4061 113.8508 225.0356 201.805 135.6401 140.9113 203.3372 275.7753 221.9735 217.7854 218.0826 224.4482 255.293 259.7884 311.4232 262.688 304.2433 296.7693 300.6959 304.2384 287.5448 293.4365
105.3803 79.62412 159.1436 103.6967 85.84288 25.63201 105.7 108.2849 30.14963 0 6.324555 13.28533 10.06231 158.0791 70.21574 15.97655 8.047709 127.8237 12.52996 18.02776 18.38478 173.202 18.64191 23.85372 25.98557 22.62742 21.63331 21.69101 45.65085 196.5623 64.4748 36.11786 39.39543 44.72485 48.08442 49.24429 51.10773 56.60389 64.82669 88.25531 93.47727 88.0245 95.27329 251.4359 227.005 119.2193 123.5678 191.3661 295.9003 209.0628 208.5965 211.341 215.244 247.1487 250.7449 327.1895 253.7124 318.4227 306.8827 310.9421 314.5314 292.515 294.961
