153.7191 163.4506
31 132
46.17647 70.05882
46 65
48 65
109 273
112.4286 53.71429
113 58
117 56
213 22.5
212 25
288 162
153.7191 163.4506
31 132
46.17647 70.05882
46 65
48 65
109 273
112.4286 53.71429
113 58
117 56
213 22.5
212 25
288 162
153.7191 163.4506
31 132
46.17647 70.05882
46 65
48 65
109 273
112.4286 53.71429
113 58
117 56
213 22.5
212 25
288 162
153.7191 163.4506
31 132
46.17647 70.05882
46 65
48 65
109 273
112.4286 53.71429
113 58
117 56
213 22.5
212 25
288 162
153.7191 163.4506
31 132
46.17647 70.05882
46 65
48 65
109 273
112.4286 53.71429
113 58
117 56
213 22.5
212 25
288 162
153.7191 163.4506
31 132
46.17647 70.05882
46 65
48 65
109 273
112.4286 53.71429
113 58
117 56
213 22.5
212 25
288 162
