0 31.35505 72.7641 42.80771 143.0952 151.9515 160.0804 153.0702 183.384 231.9778 179.6719 189.4411
31.35505 0 51.50336 17.37255 137.4514 146.5067 153.7662 146.9222 176.6473 217.9036 172.7333 160.1905
72.7641 51.50336 0 61.80485 94.44792 103.2396 109.2573 102.8775 130.9984 167.033 127.0007 122.3618
42.80771 17.37255 61.80485 0 152.1389 161.1746 168.1123 161.3753 190.697 228.73 186.7418 158.9728
143.0952 137.4514 94.44792 152.1389 0 9.055385 17.04918 10.06231 40.32713 98.75731 36.7049 156.635
151.9515 146.5067 103.2396 161.1746 9.055385 0 8.857864 3.5 31.67982 92.67823 28.2179 160.5531
160.0804 153.7662 109.2573 168.1123 17.04918 8.857864 0 7.011316 23.30438 84.11633 19.65579 159.4638
153.0702 146.9222 102.8775 161.3753 10.06231 3.5 7.011316 0 30.31547 89.79044 26.65521 157.6444
183.384 176.6473 130.9984 190.697 40.32713 31.67982 23.30438 30.31547 0 67.26141 4.003471 167.6842
231.9778 217.9036 167.033 228.73 98.75731 92.67823 84.11633 89.79044 67.26141 0 68.58113 151.1587
179.6719 172.7333 127.0007 186.7418 36.7049 28.2179 19.65579 26.65521 4.003471 68.58113 0 164.7971
189.4411 160.1905 122.3618 158.9728 156.635 160.5531 159.4638 157.6444 167.6842 151.1587 164.7971 0
