0 41.83483 61.68378 89.16451 81.8633 97.49179 104.6443 112.3906 142.228 170.4666 171.2697 53.2203 57.0265 60.93098 62.72001 66.21652 78.85951 213.1593 76.51536 84.70655 89.3447 101.8949 92.60778 114.0195 117.9496 127.6197 162.045 143.3724 228.9317 176.9361 173.3928 193.1998 230.3701 234.7017 233.0901 198.1565 222.3982 198.5628
41.83483 0 45.03175 79.63759 72.92183 86.72491 93.46841 99.30186 126.4466 151.9449 151.1057 35.51954 35.59005 36.13136 34.92107 33.70015 44.82069 182.8929 38.41244 45.62109 51.03569 65.16937 53.68004 73.90997 77.58455 87.85186 120.3418 102.5066 192.7316 136.2646 132.1699 152.008 192.5895 196.7234 194.6136 156.8111 181.6139 156.7297
61.68378 45.03175 0 34.64773 28.15441 41.72247 48.55498 54.82124 83.24311 110.3394 110.5108 80.52313 80.54796 80.65086 78.79597 75.64959 84.05255 152.1706 73.98155 77.87921 83.84078 98.63684 84.8004 98.94926 101.2913 112.4648 132.0231 121.682 172.0441 131.2948 130.7312 149.4776 175.6988 180.2963 179.6243 155.2332 175.6948 162.3165
89.16451 79.63759 34.64773 0 7.335807 8.364737 15.48234 23.48269 53.49976 82.32813 84.07616 115.0752 115.1866 115.2836 113.3581 109.9279 117.636 136.2345 106.972 109.8315 115.6762 130.1318 116.0671 127.2226 128.8659 139.8616 151.6376 145.9948 165.1999 139.8874 141.9295 158.7115 172.1016 176.9139 177.5075 164.8503 181.1025 176.5853
81.8633 72.92183 28.15441 7.335807 0 15.6285 22.78645 30.63099 60.62711 89.33784 90.89043 108.2682 108.5076 108.748 106.9439 103.7579 111.8441 141.5895 101.415 104.6518 110.5488 125.1462 111.1261 123.1911 125.03 136.1075 149.8675 143.0638 169.021 140.5133 142.0079 159.286 175.3283 180.1135 180.464 165.3663 182.559 176.1236
97.49179 86.72491 41.72247 8.364737 15.6285 0 7.174414 15.14731 45.15444 74.0304 75.90213 122.2344 122.1589 122.0531 119.9635 116.2136 123.4152 129.3124 112.4822 114.8662 120.6287 134.8706 120.7901 130.8121 132.2167 143.0825 152.494 148.2228 159.8007 138.0444 140.6983 156.8724 167.3208 172.1544 173.0071 163.0621 178.2313 175.8775
104.6443 93.46841 48.55498 15.48234 22.78645 7.174414 0 8.472964 38.23546 67.22206 69.34095 128.9879 128.8117 128.5924 126.4103 122.4751 129.3544 124.344 118.2662 120.3352 126.0319 140.1046 126.0379 135.2424 136.47 147.2178 154.7759 151.5975 156.4222 138.0793 141.2615 156.8631 164.5496 169.3966 170.5015 163.0845 177.2523 176.8127
112.3906 99.30186 54.82124 23.48269 30.63099 15.14731 8.472964 0 30.01752 58.89121 60.8929 134.7699 134.357 133.8883 131.5165 127.2233 133.4947 116.3249 122.1684 123.7098 129.2828 143.0479 129.0429 136.9952 137.967 148.5172 153.6282 151.8505 149.465 134.3929 138.1438 153.0796 158.0814 162.934 164.255 159.321 172.4272 174.0254
142.228 126.4466 83.24311 53.49976 60.62711 45.15444 38.23546 30.01752 0 29.07951 31.99335 161.5314 160.65 159.6728 156.923 151.9026 156.7275 93.50556 145.0014 145.2578 150.4328 163.204 149.58 154.0581 154.2925 164.0749 161.4311 164.2122 132.9474 133.4443 139.2951 151.2285 144.029 148.8238 151.2168 157.4052 165.8271 175.5857
170.4666 151.9449 110.3394 82.32813 89.33784 74.0304 67.22206 58.89121 29.07951 0 7.124452 186.3552 185.0409 183.6025 180.536 174.9222 178.4026 72.27356 166.512 165.66 170.3935 182.0633 169.0274 170.3911 169.9743 178.8477 169.266 176.1207 117.439 134.1091 141.7127 150.2579 130.81 135.3839 138.8395 156.1482 159.6361 177.1341
