0 99.4973 100.2016 118.8126 99.80899 125.862 117.8289 52.34585 61.21613 62.63864
99.4973 0 4.608205 22.58871 11.04536 139.8563 23.60085 145.0009 152.6604 152.4631
100.2016 4.608205 0 19.80788 6.534694 136.1933 20.25098 144.6813 152.1946 151.8806
118.8126 22.58871 19.80788 0 19.00658 139.6493 3.640055 161.301 168.4529 167.8608
99.80899 11.04536 6.534694 19.00658 0 130.1815 18.24829 142.7454 150.0476 149.5761
125.862 139.8563 136.1933 139.6493 130.1815 0 136.1516 116.721 116.2031 112.7033
117.8289 23.60085 20.25098 3.640055 18.24829 136.1516 0 159.5564 166.6033 165.9397
52.34585 145.0009 144.6813 161.301 142.7454 116.721 159.5564 0 8.944024 11.2361
61.21613 152.6604 152.1946 168.4529 150.0476 116.2031 166.6033 8.944024 0 3.889753
62.63864 152.4631 151.8806 167.8608 149.5761 112.7033 165.9397 11.2361 3.889753 0
