0 130.937 134.434 92.7847 134.8332 146.1187 92.11406 137.0584 82.08712 166.5478 184.0667 195.7601 89.77785 92.0489 165.0461 94.00532 228.1981 211.6318 244.7923 252.1592 146.0111 146.5094 150.8261 155.438 251.0976 255.8705 259.3051 187.8192 202.4394 191.0026 203.9534 210.2617 258.094 262.9713 225.6741 267.1374 263.3069 259.0385
130.937 0 3.605551 43.64058 5.147815 15.29754 45.83121 7.106335 92.46805 35.64341 53.22332 65.39328 131.7818 129.8942 149.7425 132.5009 102.8957 87.07755 123.3055 133.0931 136.8804 139.3287 138.8524 143.8483 137.2461 142.1647 148.0572 154.0268 141.1265 151.0381 140.6289 138.4865 151.0033 158.6784 154.7216 168.8765 169.8588 174.6729
134.434 3.605551 0 46.52419 2.54951 11.72541 48.62612 3.807887 94.69325 32.11857 49.67953 61.80236 133.9204 131.964 150.0393 134.5455 99.36014 83.58529 119.8635 129.7155 137.5327 140.0089 139.3879 144.3321 134.0392 138.9523 144.9176 153.6719 139.912 150.5008 139.3431 136.8959 148.0034 155.757 153.0424 166.1383 167.2872 172.4047
92.7847 43.64058 46.52419 0 46.01087 57.24881 2.828427 48.04165 51.38383 77.15263 94.00827 104.6555 90.62104 89.1852 124.607 91.92388 135.4138 118.8486 152.4016 160.2759 108.4723 110.5351 111.5908 116.9358 160.5522 165.4281 169.682 136.0512 134.2846 135.3403 134.7294 136.6931 169.9014 175.9271 153.3366 182.6703 180.9047 180.8929
134.8332 5.147815 2.54951 46.01087 0 11.40498 48.01042 2.236068 93.49774 31.79404 49.23978 61.10263 132.6401 130.6331 147.7886 133.1953 97.96149 82.07314 118.2423 127.9858 135.4151 137.9021 137.2243 142.1482 132.0984 137.0172 142.9122 151.2409 137.367 148.0338 136.7955 134.3503 145.8852 153.5855 150.5019 163.8632 164.9379 169.9571
146.1187 15.29754 11.72541 57.24881 11.40498 0 59.1639 9.255364 103.6913 20.43545 37.96414 50.10572 142.5782 140.4458 153.3636 142.9544 88.46719 72.99446 109.4951 119.6696 141.9876 144.5377 143.4832 148.2511 124.8048 129.6839 135.9681 154.9208 138.345 151.1677 137.5317 134.0229 139.6574 147.7281 149.7875 158.8413 160.6509 166.9257
92.11406 45.83121 48.62612 2.828427 48.01042 59.1639 0 50 48.64011 78.90983 95.62543 106.0791 87.91761 86.4523 121.9945 89.1852 136.1431 119.5701 152.8144 160.5238 105.7745 107.8239 108.9243 114.274 160.5148 165.3765 169.5051 133.6994 132.4727 133.0902 132.9662 135.1481 169.5361 175.4382 151.7706 181.9426 180.0069 179.7029
137.0584 7.106335 3.807887 48.04165 2.236068 9.255364 50 0 95.15753 29.59607 47.02009 58.86664 134.2326 132.1893 148.3075 134.7368 95.83001 79.98125 116.1992 125.9984 136.1552 138.6579 137.8931 142.7835 130.2498 135.1643 141.1162 151.3524 136.9271 148.0304 136.3085 133.66 144.196 151.9551 149.7475 162.3672 163.5619 168.7951
82.08712 92.46805 94.69325 51.38383 93.49774 103.6913 48.64011 95.15753 0 121.5614 136.5247 144.7706 39.41763 37.82088 88.32173 40.54604 165.8855 149.8645 177.8084 182.9535 69.59592 70.86925 73.92522 79.11171 178.7802 183.2493 185.3169 107.8421 120.3602 110.1311 121.9043 128.5878 182.3834 186.0633 143.7425 188.3134 183.4718 177.8158
166.5478 35.64341 32.11857 77.15263 31.79404 20.43545 78.90983 29.59607 121.5614 0 17.60618 30.24963 159.8054 157.4589 162.9601 159.861 71.32661 57.06074 93.57592 104.4717 153.4136 156.0452 154.358 158.8087 111.5181 116.2598 123.2113 161.216 140.1372 156.5575 138.9089 133.5645 128.2122 136.8839 148.3776 149.4304 152.5793 161.0896
184.0667 53.22332 49.67953 94.00827 49.23978 37.96414 95.62543 47.02009 136.5247 17.60618 0 13.31053 174.0433 171.5252 170.8517 173.8262 56.74411 44.39845 79.85073 91.29568 162.9033 165.5764 163.3872 167.5334 100.0894 104.6259 112.1109 166.3832 141.809 161.0235 140.2482 133.4237 118.2711 127.3807 147.1613 141.0799 145.4008 155.8064
195.7601 65.39328 61.80236 104.6555 61.10263 50.10572 106.0791 58.86664 144.7706 30.24963 13.31053 0 181.3772 178.6975 172.5717 180.8889 43.9988 33.1441 67.36027 79.0142 165.9982 168.6884 166.0942 169.9597 88.70474 93.09328 100.835 165.9644 138.9413 160.1016 137.1488 129.306 107.6373 116.9527 142.1295 131.2769 136.3113 147.8909
89.77785 131.7818 133.9204 90.62104 132.6401 142.5782 87.91761 134.2326 39.41763 159.8054 174.0433 181.3772 0 3.644715 78.84279 4.314775 198.1473 182.7994 207.3169 210.9038 60.7973 60.52323 65.70477 69.42183 204.4506 208.5401 209.289 104.662 128.6542 109.6766 130.9069 140.5231 204.6048 206.7149 153.2757 206.0194 199.3445 190.0357
92.0489 129.8942 131.964 89.1852 130.6331 140.4458 86.4523 132.1893 37.82088 157.4589 171.5252 178.6975 3.644715 0 75.66523 2.828427 194.9982 179.7137 203.9884 207.498 57.47391 57.27128 62.3899 66.20084 200.9602 205.0357 205.7465 101.2989 125.0414 106.2309 127.2871 136.8832 201.0236 203.1061 149.6597 202.3809 195.7 186.4028
165.0461 149.7425 150.0393 124.607 147.7886 153.3636 121.9945 148.3075 88.32173 162.9601 170.8517 172.5717 78.84279 75.66523 0 74.62555 170.9291 159.5205 171.1686 170.3969 19.08719 18.58953 14.44368 9.613441 159.1281 162.0057 159.8559 27.73499 62.07026 34.80761 64.98301 77.50503 152.0215 150.9939 85.03994 145.2825 136.1987 122.3731
94.00532 132.5009 134.5455 91.92388 133.1953 142.9544 89.1852 134.7368 40.54604 159.861 173.8262 180.8889 4.314775 2.828427 74.62555 0 196.7495 181.5406 205.4878 208.8612 56.68554 56.35601 61.58328 65.2313 202.141 206.1809 206.784 100.5737 125.0601 105.6835 127.3499 137.1313 201.927 203.8832 149.6937 202.9303 196.1186 186.5607
228.1981 102.8957 99.36014 135.4138 97.96149 88.46719 136.1431 95.83001 165.8855 71.32661 56.74411 43.9988 198.1473 194.9982 170.9291 196.7495 0 16.57418 23.53389 35.44905 169.184 171.8125 167.9953 170.7635 47.32253 51.13882 59.42169 157.5456 123.8423 150.298 121.3856 110.6257 67.96093 77.6265 119.5487 93.45639 100.5605 115.5019
211.6318 87.07755 83.58529 118.8486 82.07314 72.99446 119.5701 79.98125 149.8645 57.06074 44.39845 33.1441 182.7994 179.7137 159.5205 181.5406 16.57418 0 36.62308 47.42226 156.4649 159.1257 155.5972 158.6744 55.7315 60.2338 67.80636 148.1488 116.5577 141.3153 114.3372 104.6614 74.50168 83.85027 115.4713 98.41933 103.9639 116.7252
244.7923 123.3055 119.8635 152.4016 118.2423 109.4951 152.8144 116.1992 177.8084 93.57592 79.85073 67.36027 207.3169 203.9884 171.1686 205.4878 23.53389 36.62308 0 12.04162 172.0465 174.5716 170.2124 172.321 26.19637 29.10374 37.62431 154.4391 118.1536 146.6433 115.4134 103.413 47.46841 57.07581 109.3886 73.62437 82.06248 98.93611
252.1592 133.0931 129.7155 160.2759 127.9858 119.6696 160.5238 125.9984 182.9535 104.4717 91.29568 79.0142 210.9038 207.498 170.3969 208.8612 35.44905 47.42226 12.04162 0 172.6102 175.0645 170.4597 172.2157 16.20167 17.97289 26.42882 152.0816 114.8561 144.0738 112.006 99.54065 36.97774 46.36339 103.826 63.13241 72.23551 90.00088
146.0111 136.8804 137.5327 108.4723 135.4151 141.9876 105.7745 136.1552 69.59592 153.4136 162.9033 165.9982 60.7973 57.47391 19.08719 56.68554 169.184 156.4649 172.0465 172.6102 0 2.692582 4.924429 9.573827 162.7337 166.0533 164.8535 43.89887 72.20534 49.35838 74.86154 86.31483 158.0166 158.1094 96.49799 154.2345 146.0214 133.9951
146.5094 139.3287 140.0089 110.5351 137.9021 144.5377 107.8239 138.6579 70.86925 156.0452 165.5764 168.6884 60.52323 57.27128 18.58953 56.35601 171.8125 159.1257 174.5716 175.0645 2.692582 0 5.700877 8.990925 165.0969 168.3874 167.1167 44.44886 73.84236 50.24938 76.53757 88.14193 160.1952 160.1877 98.02047 156.1236 147.8056 135.5393
150.8261 138.8524 139.3879 111.5908 137.2243 143.4832 108.9243 137.8931 73.92522 154.358 163.3872 166.0942 65.70477 62.3899 14.44368 61.58328 167.9953 155.5972 170.2124 170.4597 4.924429 5.700877 0 5.376631 160.2514 163.4752 162.0635 39.02718 68.20089 44.63743 70.91192 82.59843 155.0032 154.8609 92.34047 150.6132 142.2252 129.8624
155.438 143.8483 144.3321 116.9358 142.1482 148.2511 114.274 142.7835 79.11171 158.8087 167.5334 169.9597 69.42183 66.20084 9.613441 65.2313 170.7635 158.6744 172.321 172.2157 9.573827 8.990925 5.376631 0 161.6225 164.7247 163.0429 35.98873 67.48833 42.27268 70.29109 82.34844 155.6894 155.2133 91.24233 150.395 141.7222 128.7492
251.0976 137.2461 134.0392 160.5522 132.0984 124.8048 160.5148 130.2498 178.7802 111.5181 100.0894 88.70474 204.4506 200.9602 159.1281 202.141 47.32253 55.7315 26.19637 16.20167 162.7337 165.0969 160.2514 161.6225 0 4.937386 12.18317 139.3952 101.5777 131.2402 98.65597 85.90693 21.27205 30.89333 88.88933 47.43941 56.16494 73.79933
255.8705 142.1647 138.9523 165.4281 137.0172 129.6839 165.3765 135.1643 183.2493 116.2598 104.6259 93.09328 208.5401 205.0357 162.0057 206.1809 51.13882 60.2338 29.10374 17.97289 166.0533 168.3874 163.4752 164.7247 4.937386 0 8.527049 141.7372 103.7177 133.5289 100.7679 87.91119 19.12793 28.40076 90.01846 45.19592 54.5626 72.86331
259.3051 148.0572 144.9176 169.682 142.9122 135.9681 169.5051 141.1162 185.3169 123.2113 112.1109 100.835 209.289 205.7465 159.8559 206.784 59.42169 67.80636 37.62431 26.42882 164.8535 167.1167 162.0635 163.0429 12.18317 8.527049 0 138.5956 100.3411 130.3118 97.35583 84.38264 11.35472 20.11528 85.07503 36.94968 46.70627 65.49947
187.8192 154.0268 153.6719 136.0512 151.2409 154.9208 133.6994 151.3524 107.8421 161.216 166.3832 165.9644 104.662 101.2989 27.73499 100.5737 157.5456 148.1488 154.4391 152.0816 43.89887 44.44886 39.02718 35.98873 139.3952 141.7372 138.5956 0 38.32399 8.351096 41.32627 54.32477 129.839 127.7251 59.00398 120.4403 110.7444 95.7745
