0 29.50424 4.123106 36.1602 33.13608 10.77033 65.00727 40.79216 87.20808 64.95951 34.34756 105.1343 101.0198 104.1777 100.4415 99.84989 116.0883 95.15382 101.1002 121.001 101.9188 94.11164 112.0714 128.5488 115.434 98.35141 100.6578 149.9344 160.2436 119.5167 136.6636 138.4578 139.169 140.289 154.5736 156.8455 159.022 179.8723 163.9909 182.9104 180.2076 179.113
29.50424 0 33.50373 7.117584 4.301163 39.65476 36.29817 12.90349 116.0657 90.81148 58.66586 78.95779 128.7808 131.9413 127.0157 126.1923 142.6184 120.3007 125.7388 96.36 125.6623 117.1943 89.09826 104.6116 92.64178 120.102 121.7395 160.2839 142.069 135.9127 140.5209 140.2379 137.9801 140.9982 152.6843 155.2611 157.9193 168.6733 162.9064 171.303 175.5621 186.147
4.123106 33.50373 0 40.07194 37.05401 6.708204 68.76889 44.55334 83.0858 61.08992 30.91298 108.3913 96.93297 100.09 96.44947 95.88013 112.0915 91.31402 97.31007 123.9849 98.23217 90.52072 114.826 131.4089 118.1524 94.92102 97.30879 147.8943 162.1762 116.7401 135.5559 137.6327 138.7552 139.6066 154.2077 156.4305 158.5339 180.755 163.487 183.8456 180.1626 177.459
36.1602 7.117584 40.07194 0 3.026549 46.00391 29.21623 6.0959 122.0664 95.80567 63.6257 71.93629 134.272 137.4269 132.0797 131.1806 147.6261 124.9288 130.1899 89.49866 129.8479 121.2327 82.51279 97.83445 86.07532 123.7536 125.1989 160.7503 136.187 138.0479 139.5173 138.7408 135.7982 139.2428 150.2537 152.8877 155.6443 164.1097 160.6118 166.6459 172.402 185.684
33.13608 4.301163 37.05401 3.026549 0 43.01163 32.20064 8.602325 119.148 93.13038 60.94527 74.66096 131.4724 134.6291 129.3928 128.5146 144.9569 122.3652 127.6803 92.06655 127.4197 118.8486 84.8646 100.3326 88.4138 121.4949 123.0041 159.6672 138.0892 136.3204 139.0348 138.4708 135.8308 139.0863 150.4028 153.0114 155.7241 165.2907 160.7016 167.8756 172.8937 184.9846
10.77033 39.65476 6.708204 46.00391 43.01163 0 74.30148 50.15974 76.58492 54.46107 24.8834 112.8482 90.24965 93.40771 89.74687 89.1852 105.3874 84.70094 90.73726 127.9033 91.75634 84.14868 118.3385 135.0877 121.5936 88.72993 91.21403 143.5378 164.1594 111.3744 132.6158 135.1272 136.8941 137.3208 152.3975 154.5396 156.5248 180.9347 161.4466 184.1093 178.8308 173.6425
65.00727 36.29817 68.76889 29.21623 32.20064 74.30148 0 24.21837 149.0173 120.305 88.70011 44.64783 159.7687 162.8882 156.3646 155.2517 171.6212 147.9978 152.664 63.47415 151.5114 142.5625 58.90843 72.36219 62.50035 143.8353 144.6438 168.9797 115.9329 152.82 142.4112 139.617 133.8379 139.0169 146.8303 149.6558 152.7818 150.4262 157.5586 152.4548 165.2628 189.8521
40.79216 12.90349 44.55334 6.0959 8.602325 50.15974 24.21837 0 125.5279 98.17003 66.11061 66.069 137.1022 140.2462 134.434 133.4541 149.895 126.8316 131.8986 83.48203 131.2872 122.5439 76.41989 91.78069 79.98125 124.6796 125.9365 158.7767 130.1911 137.5364 136.4213 135.2781 131.8484 135.5913 146.113 148.7834 151.6047 158.6591 156.5535 161.1466 167.7606 182.9413
87.20808 116.0657 83.0858 122.0664 119.148 76.58492 149.0173 125.5279 0 34.99505 61.21045 182.2852 19.67867 22.05108 28.2179 29.56772 39.13119 35.69314 41.19466 193.991 46.7027 47.28901 182.5082 199.5272 185.1952 55.5 59.60914 131.5908 215.833 89.1852 141.3896 148.5201 157.0072 152.8275 171.0884 172.1228 172.6014 216.6324 176.6388 220.3674 199.9732 165.5585
64.95951 90.81148 61.08992 95.80567 93.13038 54.46107 120.305 98.17003 34.99505 0 32.18511 149.994 39.905 42.94028 36.28069 35.38762 51.82686 30.25084 36.41612 160.5759 38.09959 31.76308 148.7783 165.7056 151.33 38.29136 41.78392 108.624 180.8381 68.66653 111.6507 117.7876 124.9607 121.6981 139.6235 140.9262 141.7654 182.7211 146.0924 186.4086 168.4199 142.0928
