0 85.47239 91.56082 124.2808 127.294 130.2937 137.3661 129.9121 141.4014 134.4549 131.3246 50.06775 52.03326 191.0094
85.47239 0 9.917923 42.3843 45.88596 48.70818 56.30805 49.70912 60.41203 54.23798 136.1262 131.0453 131.8658 158.1422
91.56082 9.917923 0 33.73426 37.10795 40.02499 47.53946 40.63558 51.66237 45.22168 130.9817 135.3902 135.9779 149.3251
124.2808 42.3843 33.73426 0 3.605551 6.324555 13.92839 8.13941 18.02776 12.20656 137.3869 165.7181 165.9518 136.3672
127.294 45.88596 37.10795 3.605551 0 3 10.44031 4.716991 14.56022 8.602325 137.1975 168.287 168.4666 134.1827
130.2937 48.70818 40.02499 6.324555 3 0 7.615773 4.031129 11.7047 6.403124 138.7855 171.2381 171.406 134.0597
137.3661 56.30805 47.53946 13.92839 10.44031 7.615773 0 7.566373 4.123106 3.605551 140.2163 177.6415 177.7245 131.0343
129.9121 49.70912 40.63558 8.13941 4.716991 4.031129 7.566373 0 11.5 4.609772 135.1539 170.0772 170.1654 130.0779
141.4014 60.41203 51.66237 18.02776 14.56022 11.7047 4.123106 11.5 0 7.071068 141.7809 181.4456 181.4966 130.1883
134.4549 54.23798 45.22168 12.20656 8.602325 6.403124 3.605551 4.609772 7.071068 0 136.8506 174.3746 174.4276 129
131.3246 136.1262 130.9817 137.3869 137.1975 138.7855 140.2163 135.1539 141.7809 136.8506 0 127.7561 125.0368 80.3482
50.06775 131.0453 135.3902 165.7181 168.287 171.2381 177.6415 170.0772 181.4456 174.3746 127.7561 0 3.535534 201.1678
52.03326 131.8658 135.9779 165.9518 168.4666 171.406 177.7245 170.1654 181.4966 174.4276 125.0368 3.535534 0 198.9573
191.0094 158.1422 149.3251 136.3672 134.1827 134.0597 131.0343 130.0779 130.1883 129 80.3482 201.1678 198.9573 0
