0 9.136313 75.33803 37.32923 34.29658 60.74537 83.34036 73.21497 45.412 123.7093 117.4396 134.8127 195.8739 134.5268 137.4018 162.2212 186.5316 164.2589 205.7245 221.3543
9.136313 0 79.798 29.27618 28.22798 52.13897 90.11495 65.46338 40.80101 129.8569 109.5651 140.1609 195.7329 126.9884 130.328 154.8763 179.6218 166.1836 199.95 216.4829
75.33803 79.798 0 84.98506 73.58272 103.2417 28.08812 101.5307 67.00406 54.17137 136.0654 61.1304 134.5114 145.8881 142.5386 167.4641 183.8782 93.92115 188.6798 194.2279
37.32923 29.27618 84.98506 0 11.42763 24.04197 102.866 36.21514 22.7315 138.7608 80.29037 145.7622 182.0605 97.77898 101.4526 125.7564 150.8399 159.3579 172.6602 190.7672
34.29658 28.22798 73.58272 11.42763 0 32.67915 91.98873 40.38858 13.92096 127.4259 84.38716 134.3346 173.5177 100.8075 103.2363 128.2355 152.2733 149.0779 171.7725 188.3266
60.74537 52.13897 103.2417 24.04197 32.67915 0 123.8538 18.62194 36.26638 157.4103 59.047 162.5529 183.8183 77.5485 82.92316 105.8334 132.0856 167.5292 157.3126 178.0151
83.34036 90.11495 28.08812 102.866 91.98873 123.8538 0 124.9995 88.614 41.34871 162.1364 55.69828 153.2058 172.9135 170.0408 195.1459 211.9277 107.4711 216.4907 221.1708
73.21497 65.46338 101.5307 36.21514 40.38858 18.62194 124.9995 0 37.07657 155.0389 44.23878 158.1157 168.6093 61.57339 65.70521 89.62088 115.105 156.0462 139.0634 159.426
45.412 40.80101 67.00406 22.7315 13.92096 36.26638 88.614 37.07657 0 121.1621 78.78645 126.4442 159.8241 93.67549 94.75231 120.2135 143.0549 136.6981 160.5139 175.9844
123.7093 129.8569 54.17137 138.7608 127.4259 157.4103 41.34871 155.0389 121.1621 0 186.682 18.32672 134.9292 194.2188 189.1699 212.7691 225.2753 84.47994 222.7282 221.7622
117.4396 109.5651 136.0654 80.29037 84.38716 59.047 162.1364 44.23878 78.78645 186.682 0 186.2755 167.6062 19.17322 27.77774 47.20648 74.31868 168.5095 104.1637 129.0446
134.8127 140.1609 61.1304 145.7622 134.3346 162.5529 55.69828 158.1157 126.4442 18.32672 186.2755 0 118.6692 192.081 186.0566 208.6472 219.0999 67.75336 213.635 210.5485
195.8739 195.7329 134.5114 182.0605 173.5177 183.8183 153.2058 168.6093 159.8241 134.9292 167.6062 118.6692 0 160.797 149.8607 160.565 155.3004 51.04683 130.9888 114.1946
134.5268 126.9884 145.8881 97.77898 100.8075 77.5485 172.9135 61.57339 93.67549 194.2188 19.17322 192.081 160.797 0 11.64188 28.28878 55.1542 167.4495 85.75625 111.6825
137.4018 130.328 142.5386 101.4526 103.2363 82.92316 170.0408 65.70521 94.75231 189.1699 27.77774 186.0566 149.8607 11.64188 0 25.67195 49.41359 158.3159 76.52221 101.3394
162.2212 154.8763 167.4641 125.7564 128.2355 105.8334 195.1459 89.62088 120.2135 212.7691 47.20648 208.6472 160.565 28.28878 25.67195 0 27.75326 175.6294 62.89476 91.53802
186.5316 179.6218 183.8782 150.8399 152.2733 132.0856 211.9277 115.105 143.0549 225.2753 74.31868 219.0999 155.3004 55.1542 49.41359 27.75326 0 178.2181 38.79187 68.94195
164.2589 166.1836 93.92115 159.3579 149.0779 167.5292 107.4711 156.0462 136.6981 84.47994 168.5095 67.75336 51.04683 167.4495 158.3159 175.6294 178.2181 0 163.0638 153.3772
205.7245 199.95 188.6798 172.6602 171.7725 157.3126 216.4907 139.0634 160.5139 222.7282 104.1637 213.635 130.9888 85.75625 76.52221 62.89476 38.79187 163.0638 0 30.27456
221.3543 216.4829 194.2279 190.7672 188.3266 178.0151 221.1708 159.426 175.9844 221.7622 129.0446 210.5485 114.1946 111.6825 101.3394 91.53802 68.94195 153.3772 30.27456 0
