0 32.77335 94.70476 55.44845 70.76828 63.79728 145.6327 90.1404 87.10319 134.2888 171.7153 176.5774 177.9109
32.77335 0 127.1662 86.70371 40.93897 33.81198 125.8127 121.537 117.622 150.9522 160.1629 165.9585 175.6653
94.70476 127.1662 0 55.3293 164.9694 158.155 227.6627 45.88028 53.93212 142.0979 239.0053 241.7852 226.3938
55.44845 86.70371 55.3293 0 118.6273 112.4591 173.0326 34.8407 31.85967 101.3015 183.9232 186.9001 174.2097
70.76828 40.93897 164.9694 118.6273 0 7.136921 90.73063 152.4322 146.8954 158.7168 132.6318 139.2447 158.304
63.79728 33.81198 158.155 112.4591 7.136921 0 96.31456 146.4923 141.1614 156.2958 136.6768 143.1416 160.394
145.6327 125.8127 227.6627 173.0326 90.73063 96.31456 0 199.096 190.8847 155.2909 52.7911 60.17676 97.78525
90.1404 121.537 45.88028 34.8407 152.4322 146.4923 199.096 0 9.14732 96.43423 202.6669 204.5778 184.6359
87.10319 117.622 53.93212 31.85967 146.8954 141.1614 190.8847 9.14732 0 88.16806 193.6798 195.5353 175.5082
134.2888 150.9522 142.0979 101.3015 158.7168 156.2958 155.2909 96.43423 88.16806 0 134.9862 133.901 100.183
171.7153 160.1629 239.0053 183.9232 132.6318 136.6768 52.7911 202.6669 193.6798 134.9862 0 7.392311 50.94706
176.5774 165.9585 241.7852 186.9001 139.2447 143.1416 60.17676 204.5778 195.5353 133.901 7.392311 0 45.68452
177.9109 175.6653 226.3938 174.2097 158.304 160.394 97.78525 184.6359 175.5082 100.183 50.94706 45.68452 0
