0 99.19646 175.8076 112.4342 162.7671 151.6758 161.026 109.0535 92.75788 94.12793 117.0162 96.0554 104.3433 243.0454 247.6451 211.0031 210.6919 271.0162 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 221.9011 222.4266 268.7036 245.3636 244.2123 322.7339 332.9039 294.2379
99.19646 0 81.65927 18.65643 70.74769 57.97467 66.07461 18.22121 81.86063 68.4187 85.76526 66.43578 60.08343 143.9012 148.4488 118.7045 120.0078 171.8272 150.414 171.3428 129.9006 186.3813 144.2826 149.2899 147.534 150.5579 187.4412 172.9432 171.966 176.6439 224.2543 234.5065 203.8567
175.8076 81.65927 0 79.16017 78.12914 71.57666 68.32105 67.395 117.6139 104.108 101.5226 100.8209 88.10467 83.42056 84.41438 37.16849 39.27855 105.1388 76.47906 102.458 50.22972 116.9647 62.62384 67.90393 65.8748 88.09157 156.8036 92.89991 104.043 114.2823 149.4235 159.2506 122.3066
112.4342 18.65643 79.16017 0 52.89956 40.49691 49.25926 30.22003 100.1699 86.44202 102.3973 84.28671 76.92132 131.6435 136.8377 116.1077 118.423 160.3034 141.5238 160.4151 129.1395 175.3416 140.8119 144.8068 144.0626 156.2501 200.2987 166.6741 176.4584 182.7994 214.5951 224.9361 200.8233
162.7671 70.74769 78.12914 52.89956 0 13.04984 9.919283 74.72556 148.467 133.9636 145.1209 131.3118 121.509 91.38409 98.19469 107.0325 111.93 120.683 110.7643 122.4869 123.6309 136.4829 126.2529 126.9112 129.1943 166.1794 228.3981 141.9137 181.7579 192.4101 178.2835 188.6022 183.5271
151.6758 57.97467 71.57666 40.49691 13.04984 0 9.701889 61.70292 135.4474 120.9637 132.4754 118.3311 108.6503 97.41663 103.6798 103.3683 107.7033 126.7461 113.6002 127.9414 119.3692 142.3742 124.4026 126.004 127.4712 158.9126 218.021 143.2 175.6151 185.4066 183.5031 193.8717 183.0027
161.026 66.07461 68.32105 49.25926 9.919283 9.701889 0 67.97239 141.4842 126.8696 137.005 124.1179 113.8932 87.87761 94.24348 97.95694 102.685 117.2248 104.902 118.5327 114.3895 132.8909 117.8903 118.9717 120.8898 156.3315 218.679 135.1385 172.0866 182.5999 174.1741 184.5352 175.8231
109.0535 18.22121 67.395 30.22003 74.72556 61.70292 67.97239 0 73.74449 59.28861 72.82949 56.7186 47.80661 136.895 140.6462 103.8087 104.5144 163.6815 139.8508 162.5615 113.887 177.5945 129.6659 135.2821 132.8915 132.4372 170.6154 160.0141 154.0023 158.4633 213.8645 223.9866 188.6538
92.75788 81.86063 117.6139 100.1699 148.467 135.4474 141.4842 73.74449 0 14.72715 25.61352 17.75528 29.93697 199.4492 201.3944 144.4611 141.7674 222.6995 193.6311 220.0659 146.3728 234.5009 168.5052 176.5814 171.2577 135.2882 130.6643 204.155 158.6936 154.9794 264.8345 274.2066 219.2715
94.12793 68.4187 104.108 86.44202 133.9636 120.9637 126.8696 59.28861 14.72715 0 24.31305 3.28718 16.00694 185.3345 187.4587 132.4055 130.1085 209.0017 180.4159 206.5282 135.4372 221.0726 156.9805 164.8046 159.8266 129.0386 134.0484 192.2051 152.5681 150.3757 252.2328 261.7317 209.4013
117.0162 85.76526 101.5226 102.3973 145.1209 132.4754 137.005 72.82949 25.61352 24.31305 0 23.78906 25.69053 184.823 185.9259 124.2686 120.8844 206.1635 175.7198 202.9879 124.336 217.0002 147.1813 155.6227 149.7688 109.8496 109.812 183.3492 133.2002 129.3717 245.0797 254.1568 195.6827
96.0554 66.43578 100.8209 84.28671 131.3118 118.3311 124.1179 56.7186 17.75528 3.28718 23.78906 0 12.72028 182.0803 184.188 129.1869 126.9262 205.719 177.1306 203.2419 132.3301 217.7855 153.8059 161.6052 156.6607 126.6363 133.5792 188.9881 150.1665 148.2468 248.9687 258.4744 206.4055
104.3433 60.08343 88.10467 76.92132 121.509 108.6503 113.8932 47.80661 29.93697 16.00694 25.69053 12.72028 0 169.5412 171.5675 116.7128 114.5988 193.0349 164.4117 190.534 120.3075 205.0692 141.4999 149.1997 144.3886 117.5577 132.2651 176.5101 141.0262 140.2267 236.3146 245.8437 194.7928
243.0454 143.9012 83.42056 131.6435 91.38409 97.41663 87.87761 136.895 199.4492 185.3345 184.823 182.0803 169.5412 0 7.98088 75.18643 81.7435 29.35767 32.20248 31.32092 88.95504 45.10758 73.4983 67.47592 74.60399 143.6609 227.1131 65.29357 147.6544 163.6326 87.04947 97.32035 111.8034
247.6451 148.4488 84.41438 136.8377 98.19469 103.6798 94.24348 140.6462 201.3944 187.4587 185.9259 184.188 171.5675 7.98088 0 72.57291 78.96093 23.46651 25.43281 24.31243 85.34027 38.75623 68.4078 61.80152 69.25077 139.8784 224.2562 57.766 142.7853 159.034 80.09046 90.41761 104.261
211.0031 118.7045 37.16849 116.1077 107.0325 103.3683 97.95694 103.8087 144.4611 132.4055 124.2686 129.1869 116.7128 75.18643 72.57291 0 6.708204 87.44411 54.58938 82.8734 17.20465 95.42226 25.94224 32.64966 29.1334 69.87754 151.9268 59.80176 78.7488 92.66674 120.8113 129.9433 85.16455
210.6919 120.0078 39.27855 118.423 111.93 107.7033 102.685 104.5144 141.7674 130.1085 120.8844 126.9262 114.5988 81.7435 78.96093 6.708204 0 93.22109 60.20797 88.45903 11.7047 100.6357 26.90725 34.82815 29.8527 63.18126 145.3945 62.5 72.48769 86.14885 124.4489 133.3501 84.15462
271.0162 171.8272 105.1388 160.3034 120.683 126.7461 117.2248 163.6815 222.6995 209.0017 206.1635 205.719 193.0349 29.35767 23.46651 87.44411 93.22109 0 33.10094 6.638712 97.30094 15.84913 76.63271 68.31378 76.48725 150.175 236.3941 54.13107 149.5534 166.5142 58.21891 68.36463 98.09114
248.7211 150.414 76.47906 141.5238 110.7643 113.6002 104.902 139.8508 193.6311 180.4159 175.7198 177.1306 164.4117 32.20248 25.43281 54.58938 60.20797 33.10094 0 28.28427 64.28063 41.36572 44.59821 37.12142 44.96552 117.7073 203.5352 34.00368 118.7278 135.3297 74.02076 84.18581 80.23092
270.4478 171.3428 102.458 160.4151 122.4869 127.9414 118.5327 162.5615 220.0659 206.5282 202.9879 203.2419 190.534 31.32092 24.31243 82.8734 88.45903 6.638712 28.28427 0 92.02174 15.05161 70.85901 62.36986 70.57446 144.4311 230.8509 47.5 143.3518 160.3687 55.80181 66.11543 91.5478
218.6536 129.9006 50.22972 129.1395 123.6309 119.3692 114.3895 113.887 146.3728 135.4372 124.336 132.3301 120.3075 88.95504 85.34027 17.20465 11.7047 97.30094 64.28063 92.02174 0 103.0713 23.76973 32.89377 25.88239 54.71323 139.3476 60.15189 61.74516 76.15199 123.0991 131.481 75.58439
285.4953 186.3813 116.9647 175.3416 136.4829 142.3742 132.8909 177.5945 234.5009 221.0726 217.0002 217.7855 205.0692 45.10758 38.75623 95.42226 100.6357 15.84913 41.36572 15.05161 103.0713 0 80.71542 71.7554 79.93696 153.826 240.6892 51.90872 150.7727 168.0167 42.46521 52.55148 91.60697
236.9219 144.2826 62.62384 140.8119 126.2529 124.4026 117.8903 129.6659 168.5052 156.9805 147.1813 153.8059 141.4999 73.4983 68.4078 25.94224 26.90725 76.63271 44.59821 70.85901 23.76973 80.71542 0 9.219544 3.257644 73.57247 160.1286 36.47259 74.3891 90.79992 99.34166 107.7973 60.01666
243.2316 149.2899 67.90393 144.8068 126.9112 126.004 118.9717 135.2821 176.5814 164.8046 155.6227 161.6052 149.1997 67.47592 61.80152 32.64966 34.82815 68.31378 37.12142 62.36986 32.89377 71.7554 9.219544 0 8.222667 82.20875 168.9585 27.73536 81.66679 98.40287 90.33567 98.92548 57.03508
240.0758 147.534 65.8748 144.0626 129.1943 127.4712 120.8898 132.8915 171.2577 159.8266 149.7688 156.6607 144.3886 74.60399 69.25077 29.1334 29.8527 76.48725 44.96552 70.57446 25.88239 79.93696 3.257644 8.222667 0 73.98804 160.7596 34.29293 73.76841 90.38857 97.29943 105.6071 56.77057
221.9011 150.5579 88.09157 156.2501 166.1794 158.9126 156.3315 132.4372 135.2882 129.0386 109.8496 126.6363 117.5577 143.6609 139.8784 69.87754 63.18126 150.175 117.7073 144.4311 54.71323 153.826 73.57247 82.20875 73.98804 0 86.97949 104.788 23.53068 26.71135 165.7504 172.4278 96.05911
222.4266 187.4412 156.8036 200.2987 228.3981 218.021 218.679 170.6154 130.6643 134.0484 109.812 133.5792 132.2651 227.1131 224.2562 151.9268 145.3945 236.3941 203.5352 230.8509 139.3476 240.6892 160.1286 168.9585 160.7596 86.97949 0 191.6528 95.997 79.81156 251.6879 257.7693 176.6928
268.7036 172.9432 92.89991 166.6741 141.9137 143.2 135.1385 160.0141 204.155 192.2051 183.3492 188.9881 176.5101 65.29357 57.766 59.80176 62.5 54.13107 34.00368 47.5 60.15189 51.90872 36.47259 27.73536 34.29293 104.788 191.6528 0 99.43265 116.7653 63.03643 71.33372 46.51075
245.3636 171.966 104.043 176.4584 181.7579 175.6151 172.0866 154.0023 158.6936 152.5681 133.2002 150.1665 141.0262 147.6544 142.7853 78.7488 72.48769 149.5534 118.7278 143.3518 61.74516 150.7727 74.3891 81.66679 73.76841 23.53068 95.997 99.43265 0 17.35783 156.6761 162.2596 80.85909
244.2123 176.6439 114.2823 182.7994 192.4101 185.4066 182.5999 158.4633 154.9794 150.3757 129.3717 148.2468 140.2267 163.6326 159.034 92.66674 86.14885 166.5142 135.3297 160.3687 76.15199 168.0167 90.79992 98.40287 90.38857 26.71135 79.81156 116.7653 17.35783 0 173.8502 179.2781 96.95682
322.7339 224.2543 149.4235 214.5951 178.2835 183.5031 174.1741 213.8645 264.8345 252.2328 245.0797 248.9687 236.3146 87.04947 80.09046 120.8113 124.4489 58.21891 74.02076 55.80181 123.0991 42.46521 99.34166 90.33567 97.29943 165.7504 251.6879 63.03643 156.6761 173.8502 0 10.3782 81.57533
