0 180.151 2.236068 41.59928 20.12461 22.67157 28.76437 36.50342 22.41032 79.84986 83.05554 76.47876 148.0246 52.71215 62.86604 64.14047 93.13565 89.4986 92.48799 75.58733 98.46954 79.69944 83.7735 100.7336 114.1074 98.82434 104.4031 118.5116 147.1678 150.632 199.1507 189.2808 188.4469 173.7728 173.2801 180.9067 183.4121 198.1988 200.3846 208.8266 211.2936 248.002 250 206.1674 213.7627 259.3704 288.7021 257.5854 321.1115 224.0759 261.9256 228.0899 301.4569 234.1721 229.6301 269.9815 271.68 237.3057 239.6539 276.2033 249.8622 282.5442 245.2774 279.8303 300.0663 246.5198 248.3193 286.1503 289.1539 284.7358 323.9834 316.4272 300.9801 261.5937 289.0121 319.9582 320.5386 326.2185 322.6221 330.3861 334.4981 292.3261 328.7069 330.6509 336.9737 339.3855 334.0808 342.2996 307.1042 342.3127 302.3347 311.2814 314.6506 316.8627 317.8128 348.1684
180.151 0 177.9584 186.3771 177.325 171.3853 168.4379 170.651 157.956 188.268 186.4982 180.5809 165.4835 136.8856 146.7437 143.5077 151.2436 148.0151 147.4526 125.5259 146.5061 121.1546 125.9092 145.2371 143.6544 113.0143 112.795 67.97513 135.9358 136.8057 110.9986 97.05085 93.77767 135.4921 118.342 130.6914 134.0837 121.6658 125.0735 132.4056 134.9462 103.5564 105.7409 88.53583 90.41514 107.8272 150.9947 100.4564 165.267 48.40974 103.3793 50.44948 160.6637 112.085 84.97434 110.2684 111.2839 109.9015 61.24495 114.3556 124.6637 119.242 73.77847 113.7199 137.9487 78.83807 77.03301 119.9629 124.6928 115.8806 174.2404 160.3349 136.5232 103.3262 115.4424 153.0457 154.2019 161.6224 155.4696 165.8349 172.1321 158.5626 162.3981 164.8318 172.5135 175.9661 167.5096 178.7151 127.2517 175.9874 168.5173 131.6105 135.0152 137.2441 138.3963 179.0612
2.236068 177.9584 0 42.17227 20.24846 22.2036 28.19082 36.20083 20.17975 80.05623 83.18187 76.48529 146.5482 51.04479 61.7857 62.96825 92.33228 88.61715 91.59891 74.04803 97.56664 78.1089 82.34683 99.80606 113.1481 97.26896 102.8834 116.2755 146.0298 149.4958 197.0837 187.169 186.323 172.5399 171.861 179.5919 182.1236 196.7209 198.9296 207.4019 209.8809 245.8007 247.8003 204.3771 211.9567 257.1575 286.5465 255.361 318.9058 221.9392 259.6998 225.938 299.2963 232.4366 227.7125 267.7555 269.4531 235.5356 237.4974 273.9749 248.1396 280.3146 243.1872 277.5968 297.841 244.4606 246.2328 283.9172 286.9233 282.5004 321.7985 314.2196 298.7507 259.6233 286.7769 317.7267 318.308 323.9915 320.3904 328.1597 332.277 290.6047 326.477 328.422 334.748 337.1624 331.8509 340.0765 304.8967 340.0838 300.6264 309.0703 312.4388 314.6506 315.5978 345.9353
41.59928 186.3771 42.17227 0 22.50555 24.13504 22.21611 16.27882 50.4188 39.27467 42.93225 37.50333 185.7071 49.76962 43.20655 46.11399 63.73578 61.74545 64.60672 63.74646 70.36512 68.51642 67.91539 72.8989 86.03488 84.42896 88.61433 134.367 120.9574 124.2839 225.948 214.4887 213.1414 148.6355 151.9516 157.214 159.143 177.624 179.2554 186.8869 189.0569 267.2873 269.4077 193.5523 201.4788 277.3887 310.8378 274.0917 339.3882 225.2521 278.1663 230.1793 323.2217 219.4601 220.7544 286.0988 287.6361 223.5453 241.8812 291.8189 234.5654 297.8242 243.4759 294.1029 316.0499 243.1553 246.2779 300.5037 304.1653 298.0604 344.0076 334.5538 316.1843 254.2169 300.2707 334.5015 335.3125 341.7133 337.1001 345.9465 350.8882 276.5205 343.5832 345.7376 352.6418 355.4603 348.9104 358.3469 312.9353 357.3213 286.0773 317.499 320.9244 323.1602 324.4665 362.0584
20.12461 177.325 20.24846 22.50555 0 6.082763 11.19772 16.98529 29.10708 59.80803 62.95558 56.35601 163.6106 42.33876 46.48805 48.38388 74.80809 71.56116 74.56559 62.72515 80.5745 67.26812 69.63476 82.94727 96.40799 85.65191 90.80198 120.2082 130.3241 133.7647 207.6247 196.7796 195.6406 157.4421 158.3142 165.1189 167.4306 183.6403 185.626 193.7977 196.1632 252.3014 254.3718 194.8333 202.6033 263.0057 294.6699 260.4002 325.0085 219.0183 264.6091 223.486 307.2381 222.0821 220.0023 272.6188 274.2353 225.6214 235.1616 278.588 237.5839 284.7653 238.9017 281.5138 302.697 239.4264 241.843 287.8906 291.2473 285.9344 328.8362 320.2355 303.1996 252.7395 289.1522 321.8653 322.5678 328.6373 324.4996 332.8464 337.4048 279.9504 330.8039 332.8618 339.5015 342.1323 336.1622 345.0362 304.5587 344.5011 289.7952 308.9354 312.3396 314.568 315.6961 349.7803
22.67157 171.3853 22.2036 24.13504 6.082763 0 6.168919 14.089 26.28477 58.94065 61.78294 54.78138 161.646 36.26467 41.37397 43.08132 70.67708 67.20119 70.20229 56.89855 76.20531 61.40033 64.03124 78.52547 91.95923 79.92027 85.14693 114.8085 125.5443 128.9961 203.3347 192.2825 191.0792 152.5025 152.9993 160.0195 162.3884 178.2473 180.2776 188.515 190.9057 247.1457 249.2268 188.9577 196.7131 257.7382 289.7856 255.0123 319.7559 212.9601 259.2007 217.4419 302.3132 216.2976 214 267.2003 268.8048 219.7908 229.1201 273.1323 231.8269 279.2852 232.8197 275.9656 297.2661 233.3452 235.7606 282.3473 285.7481 280.3257 323.7379 314.9707 297.7129 246.7028 283.4255 316.3325 317.0505 323.1695 318.9624 327.383 332.0015 274.2147 325.293 327.3652 334.0453 336.7054 330.6478 339.6071 298.6051 338.9985 284.0832 302.9941 306.4001 308.6292 309.7693 344.2038
28.76437 168.4379 28.19082 22.21611 11.19772 6.168919 0 8.825468 29.51177 54.12999 56.75791 49.54515 164.822 32.16302 35.38714 37.21186 64.50947 61.03596 64.03753 51.66828 70.04146 56.25586 58.44703 72.36578 85.80339 74.5082 79.62447 113.4727 119.4521 122.9013 203.8187 192.4689 191.1678 146.4629 147.1527 154.0481 156.3907 172.4589 174.4555 182.648 185.0227 246.1816 248.2822 183.7935 191.5813 256.5503 289.2941 253.5747 318.5769 209.3149 257.717 213.9129 301.7474 210.9567 209.2018 265.6917 267.269 214.5322 225.606 271.5391 226.4408 277.6349 228.8043 274.157 295.7202 229.1464 231.7164 280.5484 284.0517 278.3671 322.8547 313.7688 296.0418 242.0623 281.1513 314.5491 315.3031 321.5342 317.1678 325.7565 330.5068 268.795 323.5588 325.6635 332.4337 335.158 328.9043 338.0543 295.5527 337.2804 278.629 299.9934 303.4063 305.6382 306.8269 342.309
36.50342 170.651 36.20083 16.27882 16.98529 14.089 8.825468 0 38.17576 45.30453 47.95164 40.79828 173.264 33.79536 31.2912 33.68234 57.96766 54.88625 57.88518 50.0361 63.88466 54.77682 55.61025 66.29668 79.75588 72.04339 76.77565 118.0953 113.9767 117.3989 210.2629 198.6304 197.2315 141.2887 142.9003 149.2289 151.4348 168.3952 170.2601 178.2621 180.5672 251.0229 253.1452 181.6164 189.476 261.1101 294.6578 257.8221 323.1094 210.2915 261.9017 215.0872 307.02 208.2713 207.8762 269.8379 271.3789 212.0672 226.7918 275.5708 223.6133 281.587 229.0775 277.9002 299.7976 229.0644 231.9316 284.3 287.9384 281.9025 327.7457 318.2751 299.9542 241.0524 284.2402 318.3006 319.1026 325.4796 320.9026 329.7116 334.6319 265.8387 327.3714 329.5186 336.4049 339.2123 332.7018 342.1001 297.4466 341.1078 275.5671 301.9673 305.3891 307.624 308.8891 345.8949
22.41032 157.956 20.17975 50.4188 29.10708 26.28477 29.51177 38.17576 0 83.19188 85.51638 77.99501 135.441 37.38658 53.80546 53.98971 85.89803 81.53663 84.36709 60.83219 90.06186 64.25643 70.06822 92.01887 104.8176 83.41746 89.30597 96.16248 135.6381 139.0931 179.3002 168.8606 167.8664 161.0856 158.6903 167.3464 170.1085 182.9113 185.3219 194.0427 196.6229 226.3107 228.3321 187.7247 195.1509 237.4992 267.6352 235.5217 299.3393 202.327 239.8372 206.2116 280.3197 216.2226 209.9084 247.8875 249.5707 219.0104 217.7343 254.0639 232.016 260.3782 223.9298 257.5795 277.9827 225.4526 227.0044 263.9095 266.9686 262.426 302.5097 294.6285 278.8199 241.3424 266.62 297.7518 298.352 304.102 300.4118 308.2787 312.4834 274.4404 306.5337 308.4978 314.8812 317.338 311.9063 320.2508 284.798 320.1586 284.5672 288.9531 292.3181 294.5282 295.4622 325.9245
79.84986 188.268 80.05623 39.27467 59.80803 58.94065 54.12999 45.30453 83.19188 0 4.311238 7.81025 217.0938 64.42665 45.08664 48.02083 41.28256 42.54409 44.24207 64.10495 48.02343 67.94115 62.36986 50.3314 60.66712 76.13311 77.89737 148.0034 94.29932 97.25225 245.7173 233.0076 231.2104 121.5936 128.6686 131.2755 132.5443 154.0004 155.029 161.6227 163.4411 279.0072 281.2046 177.1243 185.0844 287.703 324.6229 283.0199 349.0174 220.9117 286.763 226.5502 336.4792 200.1818 207.0024 294.4317 295.7871 205.061 238.0462 299.5701 214.3528 305.1512 235.7902 300.5279 323.7679 234 238.2919 306.8974 311.1302 303.5103 355.296 344.0973 323.1486 241.0005 303.7104 340.569 341.5919 348.6065 343.07 352.8498 358.5373 255.025 349.8536 352.1846 359.5681 362.7485 355.069 365.5749 311.0064 363.5519 264.0232 315.863 319.2883 321.5121 323.1362 367.1502
83.05554 186.4982 83.18187 42.93225 62.95558 61.78294 56.75791 47.95164 85.51638 4.311238 0 7.893925 218.7934 65.00906 44.93563 47.73074 38.17925 39.81829 41.31889 63.1115 44.77642 66.75903 60.74721 47.01664 56.94252 73.96695 75.45285 147.6185 90.31364 93.23502 245.8058 232.9641 231.1161 117.5328 124.8361 127.2664 128.4949 150.1063 151.0955 157.6198 159.4164 278.1179 280.3213 173.7159 181.6668 286.6498 323.9198 281.8223 347.8356 218.4741 285.5259 224.1703 335.7067 196.5309 203.7647 293.1584 294.4932 201.462 235.6308 298.2301 210.624 303.7612 233.029 299.0481 322.4023 231.1128 235.5013 305.4083 309.6967 301.927 354.2902 342.9099 321.7045 237.7679 301.923 339.018 340.062 347.1352 341.507 351.3765 357.1381 251.186 348.3168 350.6644 358.0926 361.3086 353.5169 364.1268 308.6925 362.0016 260.1453 313.5726 316.9952 319.2161 320.8689 365.4808
76.47876 180.5809 76.48529 37.50333 56.35601 54.78138 49.54515 40.79828 77.99501 7.81025 7.893925 0 210.9561 57.18891 37.42288 40.31129 35.01785 35.73514 37.67441 56.29486 41.93149 60.1415 54.67175 44.34242 55.52027 68.68952 70.66116 140.2926 89.84261 92.91394 238.2016 225.429 223.6096 117.3882 123.6131 126.8316 128.2692 149.1077 150.2698 157.1164 159.022 271.2047 273.4026 171.0205 178.9934 279.8928 316.8444 275.2131 341.2095 213.5907 278.9588 219.1849 328.6902 194.5751 200.5916 286.6304 287.9878 199.3314 230.7054 291.776 208.933 297.3638 228.7575 292.7559 315.9768 227.1057 231.2896 299.1271 303.3496 295.7609 347.4871 336.2897 315.3696 234.5704 296.022 332.8111 333.8293 340.8321 335.3148 345.0757 350.7506 249.8967 342.0924 344.4198 351.7943 354.9683 347.3111 357.796 303.5852 355.7935 259.0121 308.4258 311.8525 314.078 315.6834 359.4221
148.0246 165.4835 146.5482 185.7071 163.6106 161.646 164.822 173.264 135.441 217.0938 218.7934 210.9561 0 156.5413 178.2967 176.6978 207.2565 202.2381 204.2747 171.1042 208.418 171.0845 180.0876 209.3787 218.6959 183.3659 188.5566 112.4342 237.8828 240.7765 92.75788 94.12793 96.0554 255.0706 244.2822 256.5551 260.1091 260.9204 264.247 273.311 276.1774 160.568 161.6426 243.0454 247.6451 174.5615 183.2508 179.0556 226.0263 211.0031 183.5298 210.6919 195.8372 271.0162 248.7211 190.4878 192.4878 270.4478 218.6536 197.4886 285.4953 203.9983 236.9219 205.5733 216.1291 243.2316 240.0758 210.4966 210.5272 213.1963 222.2601 222.4266 219.8196 268.7036 224.4654 238.6731 238.3346 240.6898 241.243 244.1384 244.7902 322.7339 245.1413 246.0943 249.6082 250.2981 250.0686 253.0105 259.5334 256.7587 332.9039 261.6695 264.3337 266.138 265.6593 266.0267
52.71215 136.8856 51.04479 49.76962 42.33876 36.26467 32.16302 33.79536 37.38658 64.42665 65.00906 57.18891 156.5413 0 21.75977 20.27626 52.25247 47.41558 49.93279 23.50604 55.11391 27.21752 32.6907 56.7464 68.81549 46.45773 52.22722 85.96261 98.42043 101.8649 181.649 169.239 167.578 123.7 121.5707 130.01 132.7458 146.0863 148.4012 157.0221 159.5651 218.7335 220.8839 153.6588 161.3182 228.4355 263.1517 224.8073 290.3476 177.1785 228.8226 181.8192 275.3344 181.5034 177.9869 236.7169 238.224 184.7178 193.5172 242.3458 197.1735 248.2944 196.6724 244.4604 266.597 197.106 199.5948 250.863 254.593 248.3401 295.4384 285.4869 266.6221 210.5332 250.5046 284.8506 285.6836 292.1615 287.4414 296.399 301.455 239.6344 293.9583 296.1336 303.1021 305.9741 299.2769 308.8538 263.7906 307.7001 249.6307 268.2832 271.7023 273.9364 275.1777 312.3416
62.86604 146.7437 61.7857 43.20655 46.48805 41.37397 35.38714 31.2912 53.80546 45.08664 44.93563 37.42288 178.2967 21.75977 0 3.236081 32.136 27.73335 30.58413 21.39379 36.36008 26.0283 24.7347 38.42598 51.56037 41.26405 45.68157 102.9311 84.3251 87.78652 200.8776 188.0338 186.1985 111.1447 111.8717 118.6615 121.0157 137.274 139.2066 147.3285 149.6835 234.391 236.5773 150.6712 158.5667 243.3964 279.7365 239.0636 304.9688 183.3261 242.909 188.4873 291.6714 177.076 177.5645 250.6707 252.0843 180.9525 200.1595 256.0004 192.3747 261.7315 200.7888 257.4156 280.2506 200.2269 203.541 263.8089 267.8454 260.7748 310.8559 300.0657 279.8847 211.0104 261.8335 297.6599 298.6048 305.4071 300.2018 309.6528 315.0928 234.5696 306.8822 309.1512 316.3722 319.431 312.1471 322.2817 272.0425 320.6147 244.2844 276.7276 280.1591 282.3942 283.8282 324.6648
64.14047 143.5077 62.96825 46.11399 48.38388 43.08132 37.21186 33.68234 53.98971 48.02083 47.73074 40.31129 176.6978 20.27626 3.236081 0 32.42299 27.78489 30.51275 18.1873 36.10055 22.84732 22 38.02959 50.9166 38.51298 43.10452 99.985 83.06641 86.53323 198.154 185.2473 183.3882 109.6586 109.9418 116.9882 119.4069 135.2582 137.2443 145.4438 147.8276 231.2942 233.4823 148.0304 155.9112 240.2603 276.6974 235.8967 301.8116 180.1555 239.7353 185.3025 288.6126 174.5894 174.7341 247.4914 248.9016 178.404 196.9772 252.8107 189.9345 258.5348 197.6993 254.2066 277.0592 197.1852 200.4599 260.5993 264.6432 257.5548 307.7373 296.907 276.6821 208.1304 258.6001 294.4457 295.393 302.2027 296.9865 306.4485 311.899 232.176 303.6701 305.9412 313.1681 316.2317 308.9336 319.0815 268.8289 317.402 241.9241 273.5107 276.9422 279.1774 280.6083 321.4409
93.13565 151.2436 92.33228 63.73578 74.80809 70.67708 64.50947 57.96766 85.89803 41.28256 38.17925 35.01785 207.2565 52.25247 32.136 32.42299 0 5.024938 3.887301 37.04539 7 38.55191 29.95413 9.513149 22.2991 38.41875 38.57784 120.6534 57.24897 60.55782 220.7402 207.0953 204.9158 84.96028 89.44076 93.76833 95.56281 115.0928 116.47 123.7449 125.8104 246.719 248.9463 136.0083 143.9798 254.3467 293.3908 248.8051 314.7294 180.9786 252.3039 186.8027 304.7532 159.694 165.7264 259.7407 260.9737 164.3814 198.1698 264.4853 174.1849 269.774 194.9853 264.672 288.4863 192.967 197.4274 270.9783 275.5018 267.1034 322.0466 309.7867 287.4391 199.7223 266.2935 304.2663 305.3969 312.7079 306.7022 316.9344 323.0097 215.4137 313.6104 316.0241 323.631 326.9958 318.7401 329.7745 271.419 327.2205 224.6609 276.3543 279.7682 281.9809 283.7045 330.2189
89.4986 148.0151 88.61715 61.74545 71.56116 67.20119 61.03596 54.88625 81.53663 42.54409 39.81829 35.73514 202.2381 47.41558 27.73335 27.78489 5.024938 0 3.004626 32.08496 9.013878 33.73426 25.29822 11.41271 24.86966 35.00357 35.80503 116.056 59.39159 62.76942 216.0856 202.4925 200.3378 86.97701 90.50967 95.46858 97.41663 116.2015 117.7115 125.2061 127.346 242.7447 244.9694 135.6355 143.6158 250.5215 289.3096 245.1066 311.0691 178.7177 248.6463 184.4587 300.7345 159.8989 164.9242 256.125 257.3791 164.4384 195.8877 260.9392 174.5762 266.2823 193.2589 261.2681 284.9845 191.4628 195.7525 267.5892 272.0588 263.8115 318.233 306.1283 284.0158 198.8875 263.2299 300.9655 302.0745 309.3291 303.4156 313.5601 319.5638 216.0534 310.3002 312.6979 320.2628 323.5931 315.4489 326.3817 269.0297 323.9321 225.4046 273.9345 277.3536 279.5711 281.2561 327.06
92.48799 147.4526 91.59891 64.60672 74.56559 70.20229 64.03753 57.88518 84.36709 44.24207 41.31889 37.67441 204.2747 49.93279 30.58413 30.51275 3.887301 3.004626 0 33.66708 6.009252 34.95751 26.24934 8.422853 21.87147 34.57038 34.87159 116.8747 56.45549 59.82498 216.9839 203.3143 201.1242 84.0676 87.80866 92.61899 94.53762 113.4956 114.9711 122.4133 124.5366 242.832 245.0592 133.4392 141.4171 250.4663 289.5045 244.9363 310.8656 177.489 248.4399 183.2822 300.8659 157.4832 162.9183 255.8822 257.1181 162.0772 194.6733 260.6369 172.0968 265.9344 191.7195 260.848 284.6453 189.8035 194.185 267.1573 271.6708 263.3022 318.1673 305.9231 283.6119 196.8996 262.5466 300.4637 301.5897 308.8895 302.9027 313.1168 319.1787 213.4952 309.8059 312.2163 319.8147 323.1729 314.9397 325.9535 267.8856 323.4208 222.8144 272.8099 276.2258 278.4403 280.15 326.449
75.58733 125.5259 74.04803 63.74646 62.72515 56.89855 51.66828 50.0361 60.83219 64.10495 63.1115 56.29486 171.1042 23.50604 21.39379 18.1873 37.04539 32.08496 33.66708 0 37.35899 4.772607 9.803627 38.27568 48.45215 23.24567 28.84634 85.35677 75.54708 78.96061 184.8922 171.5453 169.5092 100.3383 98.0944 106.5193 109.2769 122.7282 124.9964 133.5731 136.1021 215.0065 217.2098 132.1254 139.915 223.6033 260.878 218.9376 284.9255 162.0003 222.7026 167.126 272.6207 159.4052 157.8695 230.397 231.7702 162.8991 178.8037 235.6 174.9552 241.2427 179.7603 236.7652 259.8227 179.4142 182.5486 243.149 247.2841 239.9631 291.2136 280.0076 259.3153 191.0167 240.7546 276.9284 277.9073 284.8104 279.4538 289.0557 294.6282 217.3649 286.1796 288.4767 295.7759 298.8973 291.4243 301.7357 250.6494 299.9002 227.2679 255.3368 258.7685 261.0034 262.442 303.779
98.46954 146.5061 97.56664 70.36512 80.5745 76.20531 70.04146 63.88466 90.06186 48.02343 44.77642 41.93149 208.418 55.11391 36.36008 36.10055 7 9.013878 6.009252 37.35899 0 38.00329 29.00431 2.54951 15.88238 34.48188 33.73796 118.7234 50.60742 53.956 218.8932 205.08 202.8213 78.27036 82.46969 86.95114 88.80456 108.1312 109.532 116.8595 118.9464 243.1178 245.3492 129.1443 137.1116 250.4641 289.9872 244.7059 310.5454 175.1606 248.1355 181.0559 301.2184 152.7143 159.0008 255.502 256.7007 157.4206 192.3623 260.1355 167.1896 265.3394 188.7465 260.1101 284.0609 186.5858 191.1533 266.393 270.9931 262.3838 318.121 305.6007 282.8979 193.0026 261.2781 299.548 300.7079 308.0962 301.964 312.3152 318.4922 208.4147 308.9026 311.3378 319.0016 322.4147 314.0052 325.1788 265.6845 322.4798 217.666 270.6468 274.0552 276.263 278.022 325.3068
79.69944 121.1546 78.1089 68.51642 67.26812 61.40033 56.25586 54.77682 64.25643 67.94115 66.75903 60.1415 171.0845 27.21752 26.0283 22.84732 38.55191 33.73426 34.95751 4.772607 38.00329 0 9.055385 38.61671 47.75458 19.24188 25.05993 82.63776 73.1097 76.48529 182.4856 168.9987 166.9019 97.30879 94.44787 103.1855 106.0189 118.8729 121.2023 129.8533 132.4122 211.4545 213.6633 127.5657 135.337 219.8932 257.4977 215.0959 281.1021 157.3086 218.8264 162.4592 269.1696 154.9638 153.16 226.4906 227.8464 158.3982 174.1321 231.6382 170.5461 237.2409 175 232.6908 255.8443 174.6425 177.7853 239.069 243.2488 235.8103 287.5435 276.1792 255.2744 186.2773 236.4572 272.8099 273.8047 280.7535 275.3271 284.9981 290.6286 212.9747 282.0737 284.3835 291.7178 294.8669 287.3082 297.6995 246.0589 295.7871 222.9041 250.7591 254.1909 256.4254 257.8779 299.5818
83.7735 125.9092 82.34683 67.91539 69.63476 64.03124 58.44703 55.61025 70.06822 62.36986 60.74721 54.67175 180.0876 32.6907 24.7347 22 29.95413 25.29822 26.24934 9.803627 29.00431 9.055385 0 29.56772 38.91658 16.53028 21.2132 90.75792 65.88395 69.31089 190.8009 177.1945 175.0407 91.02198 89.51424 97.5 100.1699 114.4674 116.619 125.0569 127.5343 218.2773 220.4949 126.0357 133.913 226.4001 264.5999 221.3171 287.3325 160.1125 224.9644 165.4841 276.1472 152.7104 152.8398 232.5511 233.8632 156.4609 177.0988 237.5568 168.113 243.0519 176.7852 238.3044 261.707 175.9602 179.4823 244.663 248.9659 241.1898 294.1024 282.4 260.9693 186.323 241.3504 278.2737 279.3152 286.3922 280.765 290.6331 296.4203 210.4157 287.5707 289.9172 297.3487 300.5736 292.7729 303.3892 249.5616 301.2574 220.2164 254.3386 257.7693 260 261.5358 304.7889
100.7336 145.2371 99.80606 72.8989 82.94727 78.52547 72.36578 66.29668 92.01887 50.3314 47.01664 44.34242 209.3787 56.7464 38.42598 38.02959 9.513149 11.41271 8.422853 38.27568 2.54951 38.61671 29.56772 0 13.46291 33.77129 32.60751 118.6139 48.08615 51.44171 218.7699 204.8962 202.608 75.73804 79.93404 84.40379 86.26268 105.5921 106.9871 114.3101 116.397 242.302 244.5348 126.8 134.7635 249.5321 289.2444 243.6852 309.4813 173.3905 247.0855 179.3189 300.4214 150.2625 156.749 254.4214 255.6057 154.9911 190.5945 259.0077 164.7113 264.1751 186.7652 258.8924 282.8983 184.5298 189.1534 265.1646 269.7967 261.0982 317.1632 304.5364 281.6864 190.7525 259.8639 298.2591 299.4315 306.8522 300.6663 311.0677 317.2873 205.907 307.6174 310.0617 317.7491 321.1826 312.7079 323.9402 263.9436 321.1795 215.1488 268.9183 272.3238 274.5291 276.3046 323.9321
114.1074 143.6544 113.1481 86.03488 96.40799 91.95923 85.80339 79.75588 104.8176 60.66712 56.94252 55.52027 218.6959 68.81549 51.56037 50.9166 22.2991 24.86966 21.87147 48.45215 15.88238 47.75458 38.91658 13.46291 0 37.61981 34.32929 123.4767 34.98134 38.26879 223.2051 209.0615 206.6307 62.70965 68.10066 71.68856 73.37915 93.59279 94.79715 101.8236 103.8196 243.0607 245.2968 117.3819 125.2822 249.6247 290.3356 243.2802 308.7324 168.4414 246.5046 174.5809 301.1997 139.6045 148.1165 253.6503 254.7479 144.5908 185.6138 257.952 153.691 262.8959 180.2568 257.3024 281.6029 177.4556 182.4992 263.5005 268.3179 259.0946 317.0177 303.7911 280.1009 182.0639 257.0691 296.1862 297.4332 305.041 298.5373 309.2306 315.7 194.425 305.5564 308.0528 315.8754 319.4276 310.568 322.1436 259.0145 319.0118 203.5025 264.0662 267.4481 269.634 271.5189 321.3055
