1.5 93.5
1 98
174.2194 135.4793
4 43
4 97
10 99
12 76
14.33333 30.33333
15 64
16 66
16 86
16 96
18 36
18 61
19.5 34
23 80
25 21
25 24
27 22
27 80
28 24
30.75 16.75
35 25
36 15
39.5122 229.9268
38 16
38.5 18.5
40 34
42 19
42 25
45.5 22.5
46.5 31.5
47.5 25.5
47 29
48 10
49 27.5
49 43
52.28571 74.07143
51.5 27
51.33333 30
51.5 39.5
52 19
62.0708 43.79646
52 42
53.78947 51.36842
53 35
54 44
55 16
55 25
59.5 26.75
58 48
60 33.5
62.25 34.625
62 26
63 52
64 20
64.5 29.5
65 14
65 25
65 35
65 73
66 39
66 53
74.4486 24.8785
68.5 37.5
70 9
69.5 21
70 35
70.33333 41
70.5 71.5
71.66667 33
72 39
72 58
73 55
75 37.33333
74 47
76 34.33333
75 45
76.33333 13
76 56
77 16
78.5 37.25
80.2 12.8
79 16
79 45
79 49.5
82.42857 55.92857
79 67
80 27
80 30
80 60
80 64
81.66667 35
81 41
82 27
82 29
83.5 25.5
83.5 32.5
83 51
84 37
85 20
85 28
85 50
86 22
86 30
87 36
87 48
88 9
88 51
88 58
90.66667 53.66667
91 12
94 10
94.5 44.5
95 42
96 10
97 43
102.9231 10.61538
101 24
103 21
104 23.5
106.5 21.5
107 140
115.5 9.5
122 10
124 11
130 13
131 11
132 237
133 10
133 12
133.3333 222.3333
135 219.5
140 9
143 9
147 11
147 13
148 19
151 12
151.5 18.5
185 13.33333
186 10
187 240
188.8333 8.666667
204 51
211.9 52.13333
214 235
215.8261 279.8696
222 124
225 130
227 286.5
229.75 36.9
230 70
234 42
235 230
236 134
236 218
239 225
241 222
244.5714 31.28571
243 227
245 112
245.5 214.5
247 103
248.1429 111.1429
249 217
251 234
252 215
252 232
253 199
254 233
254 240
256 231
258 271.6
258 233
260 200.6667
259.5 240.5
262.5 80
262 230
263 228
263 233
265 225
265 230
266.9286 243.5714
266 232
267 215
267 218
270.7143 224
270.8462 206.0769
269 219
269 221
269.5 238
270 199
270 202
271.3333 221
271 227
272 239
273 213
273.5 241.5
274 217
274 236
275 238
275 253
276 225
277.4 235.2
277 231.5
279.3333 217.3333
281.4444 229.2222
281 225
285.8846 21.46154
283 217
284.2 223.8
283 285
285 274
285 282
286 255
288 257
296.4651 266.0233
289 267
290 189
291.4 258
291.75 187.75
292 255
297.5833 282.8333
294 190
295.9 256.4
295 16.5
296 178
297 182.3333
296 260
297 188
301.5217 187.087
300 177.25
301.5 278.25
302 174
303.6667 282.6667
304 180
