39.5122 229.9268
109.0968 161.9355
105.625 154.5
108.5517 112.4138
107.5556 129.2222
107 149
107 140
111.5625 103.375
110 123
110.75 135.5
111.8571 146.5714
112 141.5
189.9455 144.1844
115.7143 144.2857
121.7381 82.05952
119 61
119.75 152
120.75 140.5
120 145
123 153
124 138
127.9412 95.11765
125 149
134.0517 63.62069
132 237
133.3333 222.3333
142.9512 228.4472
135 219.5
137 188
141.3846 208.5385
144 94
164.9187 235.175
171.8452 70.35714
154.7143 226.4286
156.5217 190.087
164.0741 212.5556
167.4 210.7
172 216
198.8 68.2
198 76.5
198.5 195
199.5 197.5
205.8571 76.03571
203 68.66667
203 66
204 197.8333
204 51
204 203
225.2328 70.78448
211.4 200.45
211.9 52.13333
210.5 77
215.8571 74.57143
222 124
225 130
227 101
229.75 36.9
228 93
230 70
231.8333 85.16667
237.4865 94.62162
233 88
234 42
236 102.5
237.25 129.25
236 132
236 134
239 102
241 78
240 100
241 130
245.1071 82.46429
242.6 105.1
242 97.5
244.5714 31.28571
243 76
245.5 95.33333
245 137.6667
245 112
246 98
247 103
248.1429 111.1429
249.6 139.4
251 88.33333
251 95
253.5 140
260.6429 101.5
257.7143 88.57143
257 140
258 271.6
258 91
270.7358 141.7547
262.5 80
269.1562 87.875
277.7083 122.4167
280.3478 60.44928
272.4314 104.8039
274.1667 77.33333
279.3056 199.4167
279.5385 81.61538
293.5571 104.3714
291.878 139.5366
285.8846 21.46154
289.5435 115.9565
293.7895 89.57895
295 16.5
301 61
301 164
