0 187.5318 172.9836 185.0014 182.2891 185.8487 181.6831 180.3314 178.9168 171.1053 145.3911 141.0196 135.8042 144.3331 156.446 153.0223 145.0242 153.8139 144.5127 142.3285 156.8961 141.6781 157.0064 153.8085 155.3936 148.0701 117.7436 147.6357 139.4867 76.31657 119.498 116.9204 135.0612 129.9399 112.266 98.76258 95.47541 100.8298 88.58257 89.68286 102.592 40.89955 76.50824 42.34086 110.4778 81.79021 107.8068 92.11248 52.83002 122.3107 66.65293 72.2962 69.88816 97.68021 123.2763 154.6236 164.4224
187.5318 0 30.41381 33.28663 29.20616 36.35932 32.01562 30.10399 31.82766 169.3444 73.1642 62.34603 72.20111 43.95966 42.44997 44.97901 44.8386 47.32071 51.57626 52.03845 70.97192 64.09665 77.27386 77.57139 80.77747 76.05919 74.98333 96.40069 107.8306 123.065 99.92122 100.449 113.4637 119.2686 211.9363 200.8795 199.6704 258.4434 193.3727 201.1937 266.0695 219.6406 253.7799 224.2432 220.3015 219.1118 223.9866 269.3139 235.9364 235.7147 239.0753 239.3658 241.9803 252.0739 308.5054 278.0054 287.7816
172.9836 30.41381 0 59.43904 54.57105 62.58594 57.00877 54.60082 55.65968 138.9308 43.909 36.10671 45.25483 42.3767 54.56189 55.39053 46.48118 59.06987 58.06701 56.85948 86.82078 72.94904 93.28049 92.58682 96.33276 89.10668 72.74957 109.8757 119.2464 102.4207 105.353 105.0952 123.8103 128.4134 184.9108 174.6259 173.6757 235.4103 192.6344 200.1172 243.6555 208.3195 234.1778 212.2499 220.9893 215.2324 223.8861 249.3291 223.7878 236.7563 229.7869 231.2163 232.8507 246.8426 290.5952 279.205 289.2979
185.0014 33.28663 59.43904 0 5 3.162278 3.605551 5.85235 6.403124 195.2101 96.42095 82.347 91.98369 45.7943 28.6007 32.00694 42.71417 31.32491 40.49829 42.80187 43.7342 46.091 49.24683 50.48287 52.88667 51.15662 67.2644 69.33948 81.97661 130.8014 80.4503 81.7435 88.28363 94.89468 226.7443 214.4277 212.7822 265.8515 175.7299 183.7007 272.4427 212.5324 256.305 217.8095 200.759 204.0245 205.1195 272.1507 229.4559 215.6034 229.3142 228.3594 231.9942 237.7967 308.0934 257.2411 266.6426
182.2891 29.20616 54.57105 5 0 8.062258 2.828427 2.061553 4 190.2175 91.44397 77.43402 87.09765 41.66875 25.94224 29.37308 38.91658 29.26175 37.88286 39.96248 44.96496 44.95774 50.79616 51.74476 54.42426 51.78803 64.68771 70.73931 83.10826 126.8227 80.07653 81.22192 89.26926 95.70789 222.3016 210.0735 208.4616 262.0916 175.3454 183.302 268.7936 210.4875 253.0657 215.6757 200.7739 203.2265 205.0098 268.8885 227.3434 215.7475 227.684 226.9207 230.4016 236.9014 305.2443 257.5527 267.036
185.8487 36.35932 62.58594 3.162278 8.062258 0 6.082763 8.558621 8.544004 198.1553 99.32271 85.13143 94.72592 47.84647 29.73214 33.08239 44.52527 32.03514 41.49029 43.93177 42.2652 46.07324 47.56312 48.96243 51.1957 50.01 68.12122 67.68249 80.4509 132.6386 79.83264 81.21576 86.83317 93.53609 228.9738 216.5746 214.8982 267.479 175.0343 183.0108 273.9799 212.9037 257.5252 218.2407 199.8101 203.578 204.245 273.3862 229.8695 214.5726 229.4014 228.32 232.0558 237.4031 309.0163 256.1015 265.4529
181.6831 32.01562 57.00877 3.605551 2.828427 6.082763 0 2.5 2.828427 192.1155 93.26307 79.04868 88.64536 42.18947 25.23886 28.66085 39.12161 28.18244 37.17227 39.40812 42.47957 43.39793 48.23121 49.25769 51.86521 49.49747 63.97265 68.22633 80.67714 127.2006 78.19367 79.40403 86.88498 93.38094 223.1636 210.8338 209.1847 262.2747 173.4878 181.4513 268.8829 209.4684 252.8325 214.7091 198.753 201.5564 203.0394 268.6727 226.3647 213.6769 226.4332 225.5682 229.1307 235.2791 304.7344 255.4206 264.874
180.3314 30.10399 54.60082 5.85235 2.061553 8.558621 2.5 0 2.061553 189.618 90.77031 76.58293 86.1931 40.10343 23.94264 27.37446 37.20551 27.21213 35.8891 38.00329 43.2186 42.90151 49.11721 49.9957 52.73756 49.91242 62.69968 69.00454 81.30781 125.2048 78.05767 79.19122 87.43712 93.84162 220.9372 208.6516 207.0193 260.3925 173.3183 181.2737 267.0566 208.4544 251.2131 213.6498 198.7826 201.1747 203.0055 267.0417 225.3159 213.7701 225.6286 224.8605 228.345 234.8457 303.3118 255.5947 265.0887
178.9168 31.82766 55.65968 6.403124 4 8.544004 2.828427 2.061553 0 190.0384 91.13726 76.76823 86.31338 39.43287 22.47221 25.89938 36.31116 25.53919 34.41576 36.61967 41.16447 41.02458 47.07706 47.9408 50.69517 47.85394 61.22499 66.95136 79.24692 124.4026 76.08055 77.23341 85.37564 91.78235 220.4768 208.1159 206.4564 259.4533 171.3534 179.311 266.0564 206.826 250.0125 212.0472 196.7744 199.2712 201.01 265.8515 223.7074 211.7508 223.8928 223.0807 226.6004 232.9598 301.9504 253.5632 263.0518
171.1053 169.3444 138.9308 195.2101 190.2175 198.1553 192.1155 189.618 190.0384 0 98.93839 114.0087 105.2696 156.9829 178.3645 176.9393 162.2166 180.727 173.4348 170.5519 205.9093 185.2116 211.1911 208.977 212.8137 203.0053 164.9665 219.4814 222.3648 112.4342 198.9561 196.9711 223.4271 224.062 92.75788 94.12793 96.0554 163.6006 243.0454 247.6451 174.5615 211.0031 185.5263 210.6919 271.0162 248.7211 270.4478 195.1388 218.6536 285.4953 236.9219 243.2316 240.0758 268.7036 242.1339 322.7339 332.9039
