0 158.8163 111.6572 118.4581 110.7573 109.4 115.2414 111.6834 51.29932 118.9204 104.2742 101.1689 101.2649 113.6628 90.34422 107.3794 105.1964 118.1936 113.1937 118.2051 115.2054 103.7161 111.1765 114.6564 117.1279 122.8867 85.18021 89.14845 129.3914 171.1122 190.5338 67.78562 71.35575 181.4942 112.371 90.81087 140.4187 111.6372 82.83735 187.0992 126.6871 91.04803 94.25994 94.257 183.5028 115.4041 164.4896 209.092 151.2298 151.0747 174.7649
158.8163 0 185.4501 197.0406 187.9345 195.3824 214.9476 218.3601 112.4342 92.75788 94.12793 96.0554 232.1602 246.1993 227.9917 242.5425 243.2833 255.0649 250.6069 255.9688 253.3012 243.3868 260.9204 264.247 267.1258 273.311 243.0454 247.6451 174.5615 183.2508 231.4704 211.0031 210.6919 195.8372 271.0162 248.7211 192.1371 270.4478 218.6536 206.5273 285.4953 236.9219 243.2316 240.0758 222.4266 268.7036 322.7339 249.6385 246.5636 247.8211 332.9039
111.6572 185.4501 0 11.59741 3.605551 13.60147 34.65545 42.0119 100.09 199.86 186.4213 184.34 73.9506 84.11896 80.90618 85.08819 89.42175 95.29428 93.03763 97.06184 95.70789 91.71968 119.8267 121.758 124.595 129.8931 134.0597 141.9928 236.8122 274.7608 300.414 170.3907 175.8238 286.3726 160.069 161.6447 249.7449 164.0762 187.4166 293.3674 175.2773 186.6815 185.6475 189.3388 292.8979 195.3081 217.3899 319.3947 261.9103 261.5836 227.0578
118.4581 197.0406 11.59741 0 9.617692 10.12423 26.23928 34.67708 110.3653 210.3865 196.7995 194.649 69.12366 77.90058 77.79467 79.7402 84.52367 89.04212 87.28402 90.89829 89.83596 87.09765 115.6443 117.3052 120.0381 125.0415 133.4035 141.3819 245.1663 283.8072 308.2441 174.5924 180.2568 295.2647 158.2562 162.2113 257.6897 162.6299 191.7355 302.043 173.1227 189.6167 188.0332 192.1576 300.8745 196.1154 214.8438 327.0818 267.5117 267.1002 224.3062
110.7573 187.9345 3.605551 9.617692 0 10 31.14482 38.41875 100.9009 200.8606 187.3158 185.1871 70.43296 80.5295 77.56423 81.5414 85.90838 91.70605 89.47067 93.47727 92.13577 88.22981 116.3906 118.2962 121.1245 126.3984 131.1373 139.083 236.603 274.8873 299.982 168.6476 174.1522 286.4232 156.9591 158.978 249.3562 161.0279 185.7148 293.3139 172.1187 184.5887 183.4121 187.2162 292.5279 192.7051 214.182 318.9044 260.6338 260.2787 223.8219
109.4 195.3824 13.60147 10.12423 10 0 21.40093 28.42534 104.2929 204.4627 190.6565 188.4045 60.89264 70.66116 68.69214 71.86793 76.36917 81.84131 79.70571 83.63014 82.34683 78.78134 107.1204 108.9312 111.7258 116.9069 123.584 131.5572 236.8649 276.0366 299.5624 164.639 170.3438 287.3539 148.7648 152.1907 249.1034 153.0294 181.7966 293.9517 163.7532 179.5132 177.9101 182.0476 292.2871 186.0732 205.6339 318.308 257.8565 257.4199 215.1796
115.2414 214.9476 34.65545 26.23928 31.14482 21.40093 0 9.055385 118.7139 218.3323 204.1582 201.7108 44.92861 52.20153 55.67773 54.74486 59.91035 63.24555 61.84658 65.14599 64.28841 62.74153 91.41177 92.77931 95.3895 100.0894 113.7585 121.6899 244.477 285.1987 305.5441 163.6704 169.7793 296.0562 136.5653 144.2221 255.6296 141.4214 180.8535 302.0626 150.8575 175.7868 173.1185 178.0631 298.6573 178.2028 191.8854 323.8673 258.9903 258.3738 201.0752
111.6834 218.3601 42.0119 34.67708 38.41875 28.42534 9.055385 0 119.0672 217.9381 203.6056 201.0628 35.8999 43.32436 46.97031 45.70558 50.85519 54.42426 52.88667 56.30275 55.36244 53.68892 82.35762 83.72574 86.34035 91.06347 105.3613 113.2629 241.0747 282.3883 301.3866 157.3849 163.6001 293.0294 127.7434 136.1249 251.7628 132.6725 174.5222 298.7748 141.9446 168.6565 165.7106 170.8572 294.6614 170.0625 182.8852 319.5246 253.16 252.4856 192.0527
51.29932 112.4342 100.09 110.3653 100.9009 104.2929 118.7139 119.0672 0 100.1699 86.44202 84.28671 124.0574 138.0507 117.7812 133.4541 133.3688 145.7841 141.0603 146.4411 143.6175 133.0507 148.7563 152.1217 154.961 161.1197 131.6435 136.8377 143.0874 177.2191 208.5204 116.1077 118.423 189.3733 160.3034 141.5238 158.1344 160.4151 129.1395 197.2486 175.3416 140.8119 144.8068 144.0626 200.2987 166.6741 214.5951 228.0373 186.2606 186.6012 224.9361
118.9204 92.75788 199.86 210.3865 200.8606 204.4627 218.3323 217.9381 100.1699 0 14.72715 17.75528 216.9983 230.3128 207.7051 224.5707 223.0387 236.0275 231.0498 236.2224 233.2381 221.8569 229.8603 233.3345 235.7157 241.3301 199.4492 201.3944 82.02439 94.15207 139.7375 144.4611 141.7674 107.1226 222.6995 193.6311 99.50126 220.0659 146.3728 117.3036 234.5009 168.5052 176.5814 171.2577 130.6643 204.155 264.8345 158.4456 156.9235 158.3982 274.2066
104.2742 94.12793 186.4213 196.7995 187.3158 190.6565 204.1582 203.6056 86.44202 14.72715 0 3.28718 202.2985 215.5974 192.9785 209.8465 208.3118 221.3004 216.3228 221.4962 218.5121 207.1329 215.2915 218.7675 221.1669 226.8083 185.3345 187.4587 81.6551 100.5757 143.0743 132.4055 130.1085 113.5377 209.0017 180.4159 99.33138 206.5282 135.4372 123.2071 221.0726 156.9805 164.8046 159.8266 134.0484 192.2051 252.2328 162.2567 152.619 153.9358 261.7317
101.1689 96.0554 184.34 194.649 185.1871 188.4045 201.7108 201.0628 84.28671 17.75528 3.28718 0 199.4268 212.6905 190.0238 206.9088 205.3351 218.3283 213.3477 218.5114 215.5255 204.1354 212.1431 215.6183 218.0098 223.6406 182.0803 184.188 80.50621 100.8828 142.5808 129.1869 126.9262 113.8112 205.719 177.1306 98.1644 203.2419 132.3301 123.3391 217.7855 153.8059 161.6052 156.6607 133.5792 188.9881 248.9687 161.8464 150.5432 151.8297 258.4744
101.2649 232.1602 73.9506 69.12366 70.43296 60.89264 44.92861 35.8999 124.0574 216.9983 202.2985 199.4268 0 14.07212 14.21467 11.55769 15.47928 23.58724 20.00617 24.91591 22.8284 17.97752 46.60658 48.18393 50.91701 56.01609 72.0665 79.72481 227.6377 270.9129 284.2876 133.0427 139.6091 280.5826 92.39918 103.8756 236.2938 97.59737 149.6705 285.2236 106.2717 140.3679 136.2299 142.2083 278.2699 137.355 147.0019 301.5529 229.5685 228.6599 156.1529
113.6628 246.1993 84.11896 77.90058 80.5295 70.66116 52.20153 43.32436 138.0507 230.3128 215.5974 212.6905 14.07212 0 23.55865 7.211103 12.41974 11.18034 10 13 12.16553 15.70032 41.48628 42.10701 44.38926 48.47221 74.4043 81.53176 238.5037 282.1645 293.8856 140.6165 147.2753 291.5635 90.81339 106.6068 246.5492 96.56604 156.8216 295.8956 103.4621 145.6915 140.8013 147.2802 288.1131 139.1806 142.6197 310.8134 236.8143 235.8008 151.2985
90.34422 227.9917 80.90618 77.79467 77.56423 68.69214 55.67773 46.97031 117.7812 207.7051 192.9785 190.0238 14.21467 23.55865 0 17.03555 15.63202 28.42552 23.51616 28.83765 25.93473 15.39513 39.58014 41.97154 44.95599 50.79599 58.77933 66.58622 215.0279 258.6255 270.9032 118.9555 125.5421 268.0684 80.94463 90.2486 223.2622 85.74386 135.5272 272.4763 95.48009 126.1777 122.1205 128.0377 265.009 123.9337 137.0509 288.0177 215.4577 214.5339 146.5232
107.3794 242.5425 85.08819 79.7402 81.5414 71.86793 54.74486 45.70558 133.4541 224.5707 209.8465 206.9088 11.55769 7.211103 17.03555 0 5.85235 12.52996 8.485281 13.60147 11.31371 9.192388 37.0015 38.11824 40.66825 45.37498 67.6757 74.93082 231.6031 275.3539 286.7655 133.4054 140.0643 284.681 85.17202 99.86491 239.5256 90.75792 149.6162 288.9431 98.28738 138.6001 133.7946 140.2163 281.0231 132.6622 138.144 303.6593 229.6105 228.6001 147.0417
105.1964 243.2833 89.42175 84.52367 85.90838 76.36917 59.91035 50.85519 133.3688 223.0387 208.3118 205.3351 15.47928 12.41974 15.63202 5.85235 0 13.00961 8.01561 13.2382 10.30776 3.354102 31.54406 32.88237 35.54618 40.54798 62.01814 69.20581 228.1672 272.1037 282.6985 128.7371 135.4151 281.273 79.33267 94.21916 235.7758 84.9073 144.8007 285.3698 92.5161 133.3464 128.3988 134.91 277.0628 126.9094 132.5422 299.4499 224.7649 223.7258 141.508
118.1936 255.0649 95.29428 89.04212 91.70605 81.84131 63.24555 54.42426 145.7841 236.0275 221.3004 218.3283 23.58724 11.18034 28.42552 12.52996 13.00961 0 5 2 3.605551 14.71394 33.00673 32.98485 34.91642 38.35651 70.00714 76.58826 240.6013 284.6646 294.4641 139.671 146.3728 293.7163 83.40307 101.9804 247.9244 89.44272 155.3963 297.673 95.18843 142.762 137.2953 144.1355 288.9639 133.6273 133.3128 311.0145 235.1935 234.0876 141.7436
113.1937 250.6069 93.03763 87.28402 89.47067 79.70571 61.84658 52.88667 141.0603 231.0498 216.3228 213.3477 20.00617 10 23.51616 8.485281 8.01561 5 0 5.385165 2.828427 9.823441 31.64034 32.14032 34.3934 38.5083 66.6033 73.41272 235.7626 279.7861 289.8514 135.3255 142.0211 288.8758 81.43754 98.71677 243.18 87.32125 151.1721 292.8787 93.77089 138.946 133.66 140.3874 284.3047 130.7717 132.6751 306.4719 231.0433 229.9609 141.3197
118.2051 255.9688 97.06184 90.89829 93.47727 83.63014 65.14599 56.30275 146.4411 236.2224 221.4962 218.5114 24.91591 13 28.83765 13.60147 13.2382 2 5.385165 0 3 14.50862 31.1359 31.04835 32.9493 36.35779 68.593 75.08769 240.1104 284.237 293.7042 138.7083 145.4132 293.2256 81.59088 100.4988 247.3065 87.65843 154.3503 297.1161 93.28746 141.4956 135.9485 142.8372 288.2502 132.0085 131.3346 310.1903 234.094 232.9742 139.7542
115.2054 253.3012 95.70789 89.83596 92.13577 82.34683 64.28841 55.36244 143.6175 233.2381 218.5121 215.5255 22.8284 12.16553 25.93473 11.31371 10.30776 3.605551 2.828427 3 0 11.51086 30.17357 30.41381 32.52547 36.37154 66.48308 73.11882 237.2003 281.3049 290.9278 136.0772 142.7796 290.3158 80.35342 98.49365 244.4514 86.33076 151.7926 294.2332 92.38959 139.1761 133.7348 140.5582 285.4462 130.2584 130.9236 307.4557 231.588 230.4821 139.4749
103.7161 243.3868 91.71968 87.09765 88.22981 78.78134 62.74153 53.68892 133.0507 221.8569 207.1329 204.1354 17.97752 15.70032 15.39513 9.192388 3.354102 14.71394 9.823441 14.50862 11.51086 0 28.67539 30.20761 32.95688 38.17576 58.7069 65.87028 225.9392 269.9687 280.1306 125.8829 132.5689 279.0524 76.03764 90.9093 233.3795 81.58738 141.8679 283.0607 89.30394 130.2018 125.1899 131.741 274.551 123.5648 129.4797 296.8072 221.8073 220.7544 138.5
111.1765 260.9204 119.8267 115.6443 116.3906 107.1204 91.41177 82.35762 148.7563 229.8603 215.2915 212.1431 46.60658 41.48628 39.58014 37.0015 31.54406 33.00673 31.64034 31.1359 30.17357 28.67539 0 3.480102 6.206236 12.40072 42.18741 47.21282 223.5556 268.3129 273.208 116.6881 123.3333 276.3766 50.57618 72.36098 228.9387 56.76951 131.0017 279.3347 62.21771 115.4778 109.0143 116.4205 268.3853 102.2286 101.2115 288.8023 209.5299 208.2477 110.0456
114.6564 264.247 121.758 117.3052 118.2962 108.9312 92.77931 83.72574 152.1217 233.3345 218.7675 215.6183 48.18393 42.10701 41.97154 38.11824 32.88237 32.98485 32.14032 31.04835 30.41381 30.20761 3.480102 0 3.02593 9.195409 44.77723 49.45733 226.7355 271.5128 276.0963 119.5492 126.1784 279.5233 51.35828 74.4043 232.0054 57.68882 133.7012 282.4234 62.31929 117.8346 111.2205 118.7081 271.3274 103.6931 100.5401 291.6059 212.0094 210.706 109.1936
117.1279 267.1258 124.595 120.0381 121.1245 111.7258 95.3895 86.34035 154.961 235.7157 221.1669 218.0098 50.91701 44.38926 44.95599 40.66825 35.54618 34.91642 34.3934 32.9493 32.52547 32.95688 6.206236 3.02593 0 6.215181 45.63339 49.90149 228.3176 273.1276 277.2091 120.6551 127.2592 281.0419 50.39733 74.57316 233.3938 56.82567 134.5833 283.8435 60.78205 118.3064 111.5265 119.1003 272.5192 103.2498 98.41742 292.5981 212.5951 211.2662 106.9534
122.8867 273.311 129.8931 125.0415 126.3984 116.9069 100.0894 91.06347 161.1197 241.3301 226.8083 223.6406 56.01609 48.47221 50.79599 45.37498 40.54798 38.35651 38.5083 36.35779 36.37154 38.17576 12.40072 9.195409 6.215181 0 49.07364 52.57656 232.6777 277.5323 280.7335 124.26 130.8111 285.2808 50.26657 76.57168 237.4196 56.84384 137.7699 287.9114 59.24655 120.7569 113.6745 121.3985 276.1867 103.9285 95.29152 295.8996 215.1694 213.7933 103.5075
85.18021 243.0454 134.0597 133.4035 131.1373 123.584 113.7585 105.3613 131.6435 199.4492 185.3345 182.0803 72.0665 74.4043 58.77933 67.6757 62.01814 70.00714 66.6033 68.593 66.48308 58.7069 42.18741 44.77723 45.63339 49.07364 0 7.98088 184.2715 229.1749 231.6836 75.18643 81.7435 236.6205 29.35767 32.20248 188.5166 31.32092 88.95504 239.0335 45.10758 73.4983 67.47592 74.60399 227.1131 65.29357 87.04947 246.9757 167.3589 166.0903 97.32035
89.14845 247.6451 141.9928 141.3819 139.083 131.5572 121.6899 113.2629 136.8377 201.3944 187.4587 184.188 79.72481 81.53176 66.58622 74.93082 69.20581 76.58826 73.41272 75.08769 73.11882 65.87028 47.21282 49.45733 49.90149 52.57656 7.98088 0 182.8787 227.7701 228.5697 72.57291 78.96093 234.8526 23.46651 25.43281 186.4 24.31243 85.34027 236.9179 38.75623 68.4078 61.80152 69.25077 224.2562 57.766 80.09046 243.4791 162.7129 161.3729 90.41761
129.3914 174.5615 236.8122 245.1663 236.603 236.8649 244.477 241.0747 143.0874 82.02439 81.6551 80.50621 227.6377 238.5037 215.0279 231.6031 228.1672 240.6013 235.7626 240.1104 237.2003 225.9392 223.5556 226.7355 228.3176 232.6777 184.2715 182.8787 0 44.90671 65.6113 111.2879 105.5746 53.11544 198.7251 165.7739 17.67767 194.0335 103.3683 57.76697 205.9954 126.8464 136.0625 128.4769 57.23251 162.4107 225.3133 85.2115 79.17702 81.00617 233.0306
171.1122 183.2508 274.7608 283.8072 274.8873 276.0366 285.1987 282.3883 177.2191 94.15207 100.5757 100.8828 270.9129 282.1645 258.6255 275.3539 272.1037 284.6646 279.7861 284.237 281.3049 269.9687 268.3129 271.5128 273.1276 277.5323 229.1749 227.7701 44.90671 0 51.25102 155.9918 150.1501 12.99304 243.3682 210.3477 45.17579 238.5628 147.258 23.31786 250.2403 170.3858 179.5958 171.7937 42.97702 205.2469 267.7366 67.36955 106.5378 108.7158 275.0128
