0 173.8941 112.4342 108.4942 109.1884 109.5466 173.7448 92.75788 94.12793 96.0554 122.5507 124.883 142.2464 145.5106 153.538 153.4906 159.8617 243.0454 247.6451 211.0031 210.6919 271.0162 248.7211 194.9616 270.4478 218.6536 205.8038 285.4953 236.9219 243.2316 240.0758 222.4266 268.7036 223.4698 230.1882 241.972 290.9819 293.0711 296.904 295.282 322.7339 298.069 300.2088 299.6262 298.5408 297.318 301.8455 304.065 270.0964 296.2157 260.5607 332.9039 306.8373 308.5425 307.7757 269.6706
173.8941 0 77.97869 71.9749 70.29677 64.9455 77.16668 115.438 101.9336 98.64645 94.45565 88.15184 104.2209 98.16974 92.03796 95.02633 85.85655 85.52006 86.55802 38.63444 40.4601 107.3112 78.63816 86.38532 104.6341 51.22875 77.73008 119.1393 64.23415 69.66984 67.47958 155.5802 94.83353 107.4227 107.266 114.2035 117.5403 119.3994 123.375 121.5927 151.5358 124.3987 126.3943 125.737 124.6563 123.5029 127.9545 130.1873 107.2282 122.6842 116.2082 161.3511 132.948 134.67 133.9645 119.9548
112.4342 77.97869 0 14.42221 16.40122 31.241 62.96825 100.1699 86.44202 84.28671 102.0833 98.22932 123.501 120.9969 121.6224 123.7619 121.2642 131.6435 136.8377 116.1077 118.423 160.3034 141.5238 142.2392 160.4151 129.1395 142.3376 175.3416 140.8119 144.8068 144.0626 200.2987 166.6741 169.6644 172.5254 181.9823 186.5074 189.2749 192.5474 191.5098 214.5951 194.1649 196.9772 197.2308 196.8381 196.3953 199.4618 201.3585 185.0973 196.6939 190.0658 224.9361 204.3135 206.8647 206.7003 195.4789
108.4942 71.9749 14.42221 0 2.236068 16.97056 72.36712 86.68333 72.68348 70.40064 87.66413 83.81527 109.1077 106.6783 107.5174 109.6038 107.4477 134.618 139.1509 110.6029 112.1784 162.5287 141.2409 129.769 162.0525 122.3315 131.042 177.0895 136.0147 140.8013 139.2707 186.422 164.1349 157.6642 160.9627 170.7887 185.0649 187.5553 191.0772 189.7894 215.0392 192.5097 195.059 194.9872 194.3328 193.6056 197.2232 199.2517 177.9129 193.4231 180.3469 225.3004 202.1485 204.3942 204.0123 186.3867
109.1884 70.29677 16.40122 2.236068 0 14.86607 72.99315 85.32878 71.23124 68.89303 85.75547 81.84131 107.1004 104.6148 105.3803 107.4802 105.2616 134.0634 138.4922 108.9312 110.4219 161.8387 140.207 127.5343 161.2762 120.5073 128.8449 176.3203 134.4061 139.2839 137.6607 184.247 162.7859 155.4381 158.7514 168.5932 183.8478 186.3008 189.8539 188.5338 214.0663 191.2616 193.7756 193.6621 192.9747 192.212 195.8979 197.9425 176.0284 191.97 178.2414 224.3128 200.8308 203.0369 202.6277 184.3285
109.5466 64.9455 31.241 16.97056 14.86607 0 83.02409 73.17103 58.67614 56.07361 71.19691 67.1193 92.30655 89.75662 90.55385 92.63369 90.60353 136.7406 140.4356 103.0776 103.7304 163.438 139.4453 114.0175 162.2745 113.0531 116.4989 177.3023 128.9496 134.6143 132.1721 169.5251 159.4247 142.3025 146.0308 156.2075 181.4635 183.611 187.3993 185.8279 213.4515 188.6054 190.8298 190.3786 189.4235 188.3696 192.6058 194.7749 167.7051 187.6286 167.2991 223.5626 197.5854 199.4618 198.8291 174
173.7448 77.16668 62.96825 72.36712 72.99315 83.02409 0 156.0288 141.3997 138.6299 148.7078 143.3388 166.0196 161.5186 158.4961 161.2452 154.7385 80.77747 87.78208 102.4597 107.7822 109.979 101.5972 162.6069 112.0089 119.4069 154.8967 125.8104 120.0708 120.0333 122.8968 230.1507 133.5037 184.5887 184.2878 190.7141 147.6482 151.3275 153.4682 153.4438 167.8023 155.7081 159.3895 160.9006 161.565 162.2882 162.9969 164.2841 171.4001 164.5372 189.4043 178.0906 167.323 170.9503 171.6566 190.9791
92.75788 115.438 100.1699 86.68333 85.32878 73.17103 156.0288 0 14.72715 17.75528 31.95309 36.23534 49.52272 53.19069 61.98387 61.52235 69.37579 199.4492 201.3944 144.4611 141.7674 222.6995 193.6311 105.6504 220.0659 146.3728 119.5073 234.5009 168.5052 176.5814 171.2577 130.6643 204.155 132.9812 140.4315 152.4085 228.3265 229.3142 233.736 231.3655 264.8345 234.1837 235.2743 233.6193 231.7202 229.6224 235.7053 238.2273 190.2866 226.9857 173.8189 274.2066 240.62 241.1742 239.7186 184.0924
94.12793 101.9336 86.44202 72.68348 71.23124 58.67614 141.3997 14.72715 0 3.28718 28.90021 30.75531 50.80737 52.65744 59.77922 60.03795 65.75121 185.3345 187.4587 132.4055 130.1085 209.0017 180.4159 100.9961 206.5282 135.4372 113.0084 221.0726 156.9805 164.8046 159.8266 134.0484 192.2051 129.3557 136.1931 148.0401 216.2111 217.3643 221.7177 219.4483 252.2328 222.2736 223.5298 222.0395 220.2676 218.3112 224.1559 226.6388 181.5982 215.9399 167.7793 261.7317 229.1031 229.8533 228.5123 177.5243
96.0554 98.64645 84.28671 70.40064 68.89303 56.07361 138.6299 17.75528 3.28718 0 27.77139 29.00431 50.23196 51.66237 58.36309 58.77287 64.00195 182.0803 184.188 129.1869 126.9262 205.719 177.1306 98.92548 203.2419 132.3301 110.5814 217.7855 153.8059 161.6052 156.6607 133.5792 188.9881 127.4333 134.1464 145.9568 212.9795 214.1454 218.4931 216.2319 248.9687 219.0576 220.3276 218.8521 217.0921 215.1496 220.9712 223.4502 178.7715 212.8057 165.3821 258.4744 225.9209 226.6898 225.3603 175.0321
122.5507 94.45565 102.0833 87.66413 85.75547 71.19691 148.7078 31.95309 28.90021 27.77139 0 6.324555 23.16247 23.90084 31 31.14482 37.65634 179.9694 180.8857 118.3385 114.826 200.8703 170.1764 73.76313 197.5854 118.0678 87.66413 211.4987 141.0142 149.5125 143.5714 106.2796 177.2463 101.4347 108.683 120.6355 201.6383 202.2721 206.8151 204.2474 239.1305 207.0386 207.8004 205.847 203.7308 201.402 207.8702 210.4525 159.2608 198.3545 141.8732 248.1517 212.7087 212.9272 211.2913 152.2005
124.883 88.15184 98.22932 83.81527 81.84131 67.1193 143.3388 36.23534 30.75531 29.00431 6.324555 0 25.46566 24.4387 29.61419 30.36445 35.01428 173.6692 174.567 112.1606 108.7244 194.5474 163.878 70.40597 191.2694 112.1606 83.38465 205.1946 135 143.4503 137.586 107.2313 171.179 98.61541 105.5462 117.4328 195.5556 196.2295 200.7598 198.2145 232.9665 201.01 201.8143 199.9025 197.8187 195.5269 201.9356 204.5098 154.2077 192.5526 137.8985 242.0191 206.7873 207.0604 205.4556 148.0034
142.2464 104.2209 123.501 109.1077 107.1004 92.30655 166.0196 49.52272 50.80737 50.23196 23.16247 25.46566 0 6.946222 16.98529 14.91643 26.20115 188.8452 188.8298 121.4516 116.8953 207.2936 175.3411 60.89745 203.3925 117.858 78.04166 216.6005 141.5433 150.5008 143.7397 83.35382 177.9979 85.73506 93.88557 105.8494 202.3919 202.5154 207.1835 204.3588 240.8357 207.0809 207.3463 204.9549 202.5173 199.8373 206.8586 209.5095 152.0871 196.125 129.6784 249.3316 211.529 211.2025 209.2809 140.8208
145.5106 98.16974 120.9969 106.6783 104.6148 89.75662 161.5186 53.19069 52.65744 51.66237 23.90084 24.4387 6.946222 0 10.30776 8.732125 19.44865 182.4918 182.3616 114.6353 110.0284 200.6537 168.6157 54.82928 196.7009 110.92 71.52797 209.8474 134.6115 143.5766 136.8012 82.8119 171.0629 80.50621 88.42652 100.42 195.454 195.5716 200.2405 197.4139 233.9122 200.1356 200.4002 198.0107 195.5761 192.9007 199.9156 202.566 145.4347 189.2016 123.7063 242.3964 204.588 204.27 202.3543 134.7154
153.538 92.03796 121.6224 107.5174 105.3803 90.55385 158.4961 61.98387 59.77922 58.36309 31 29.61419 16.98529 10.30776 0 3 9.219544 175.3454 174.8909 106.0424 101.1929 192.6379 160.3278 44.72136 188.5126 101.5529 61.22091 201.4281 125.2996 134.3317 127.4084 79.4 161.698 71.06335 78.74643 90.74634 186.0457 186.0672 190.7525 187.8829 224.6409 190.5886 190.7669 188.3083 185.8259 183.1005 190.192 192.8503 135.1481 179.3112 113.6002 233.0113 194.8333 194.4351 192.4812 124.5311
153.4906 95.02633 123.7619 109.6038 107.4802 92.63369 161.2452 61.52235 60.03795 58.77287 31.14482 30.36445 14.91643 8.732125 3 0 11.6619 178.3396 177.8736 108.9312 104.0433 195.5837 163.2483 46.14109 191.4419 104.2785 63.12686 204.3295 128.0352 137.0839 130.1193 77.71589 164.4118 71.8401 79.71198 91.7078 188.7432 188.7326 193.4231 190.5387 227.3758 193.2382 193.383 190.8953 188.3912 185.6415 192.7693 195.4309 137.2079 181.8035 115.0043 235.7122 197.3955 196.9568 194.9821 126.0516
