0 49.22882 14.63728 29.35652 21.86893 26.80019 19.44865 31.89436 28.93527 12.37942 13.79311 15.23975 30.92329 13.20038 15.00833 39.43159 27.60888 37.31436 34.6013 56.92319 58.14852 47.88789 152.3741 51.79829 193.5209 75.47516 43.66062 84.29264 85.01912 49.18587 50.40191 77.0795 64.43645 60.41931 74.33875 72.30837 67.48518 66.78042 76.37572 76.70235 93.34108 71.353 72.94004 89.58934 97.12794 77.98878 79.33631 78.99525 109.6643 106.1002 89.42175 88.40956 99.20699 100.1402 97.40252 103.64 102.9527 110.042 103.5917 104.6769 120.5913 135.9458 148.7658 202.5617 148.7153 192.524 191.6377 157.6935 156.8255 168.7076 179.3377 180.2256 180.3504 180.1257 180.3171 231.6058 196.5707 198.6989 237.2283 207.0647 205.4294 213.075 261.9642 291.7276 263.0675 322.8877 224.8627 228.9809 304.4536 233.2508 229.3409 236.4937 240.5769 282.9722 285.1969 248.8975 245.7768 246.8527 248.7971 288.2573 319.0734 290.7082 261.512 289.1734 303.7717 292.021 296.9617 298.808 291.3502 334.4357 312.9077 315.5713 346.8663 346.8146 301.3171 309.1217 349.5443 353.9001 311.5708 315.7566 318.6789 315.8485 350.4069
49.22882 0 38.00948 72.11495 32.62917 67.94628 32.44279 72.22056 68.41676 51.05081 35.49447 33.99223 68.37752 47.01112 35.26589 74.97392 22.02787 70.62079 65.1967 89.76404 89.44843 73.1219 110.971 72.9603 154.1378 102.1989 54.55697 109.5606 108.8842 52.99914 47.54315 97.43145 77.92787 69.03869 86.79687 83.1279 75.3882 73.0622 89.00129 87.71052 105.9285 76.27529 68.07669 96.29544 105.6675 69.15009 68.13552 66.6488 118.6513 112.8314 80.9293 77.9537 98.40518 92.00898 85.01935 97.20328 95.70837 106.8661 94.168 93.50041 76.0043 136.5213 145.2171 153.361 144.4326 143.3161 142.4663 156.0953 152.9144 160.937 172.5262 171.305 170.8161 169.7401 169.3177 183.218 184.4152 187.1585 188.8085 196.1982 183.1994 190.154 214.1495 242.766 215.6761 274.7114 188.1371 191.3841 255.541 212.3747 202.1266 214.4135 202.6221 235.9428 238.1766 228.2146 211.1925 213.6804 214.3637 242.815 271.0464 245.3098 231.8928 244.4267 257.6439 247.7154 253.3481 255.2519 270.2135 287.3422 268.1919 270.7819 299.6383 299.7678 280.509 267.6357 302.414 306.4844 270.2758 274.1535 276.3248 274.8192 303.9291
14.63728 38.00948 0 43.68702 7.28011 40.74923 5.656854 45.83121 42.57934 24.04163 9.433981 8.544004 44.14748 22.36068 13.0384 52.53761 16.12452 49.75719 46.09772 69.92138 70.83784 58.66856 137.8502 61.6487 188.132 87.52285 49.67897 96.17692 96.60228 53.53504 52.75714 87.66413 72.78374 67.16318 82.807 80.2574 74.41102 73.20946 84.95881 84.8646 102.3746 77.62087 76.47876 97 105.2084 80.62258 81.34494 80.65358 118.1059 113.8991 92.61209 91 104.8433 103.7568 99.72462 107.8239 106.8925 115.2758 106.9299 107.5407 112.5389 142.6114 154.4862 190.3707 154.2368 180.8182 180.084 164.0274 162.5331 173.4719 184.4539 184.7647 184.7187 184.2525 184.2715 221.2261 200.31 202.6277 226.8149 211.2358 206.1965 213.6638 252.121 280.5998 253.5671 312.72 220.6581 224.4393 293.4046 234.5796 228.6001 237.4574 235.9195 273.7481 275.9801 250.35 242.4644 244.0738 245.5505 280.0714 309.0472 282.55 260.0562 281.3912 295.1694 284.4855 289.7999 291.6779 292.7965 325.1776 305.159 307.7824 337.5093 337.5936 302.8931 303.0264 340.2617 344.398 305.568 309.6127 312.1746 309.9742 341.5893
29.35652 72.11495 43.68702 0 50.67105 4.478343 47.7412 4.552167 5.906682 21.42947 39.23717 41.20949 8.69227 25.20362 37.91951 14.01745 53.1967 15.36591 17.74511 29.88125 31.84162 28.62206 180.0634 34.40375 200.3501 49.87456 38.47799 58.7471 60.10454 46.06397 51.10694 54.82295 48.86745 49.36815 57.34884 56.75508 54.92621 55.47685 58.92839 60.21535 73.73334 59.82382 67.22764 73.81659 79.43056 73.59725 76.09351 76.50418 90.6397 88.59019 82.79828 83.11973 86.69999 91.85511 91.98671 93.9533 93.81838 97.80621 95.67596 97.68089 134.3561 119.7799 134.191 223.6788 134.5445 212.6076 211.3886 141.6859 142.0923 155.6194 165.3546 167.3735 167.8359 168.0959 168.6275 248.4463 185.0417 186.7634 254.1028 194.5353 199.6803 207.5701 277.4219 309.9159 277.7687 338.7613 228.8505 233.6056 322.4083 226.0149 226.2813 229.9461 245.3091 296.9499 299.1458 241.2477 247.714 247.6972 250.5694 299.9609 334.6448 302.3377 259.5402 300.0093 316.2829 302.3142 306.432 308.2 283.3495 348.2347 323.5334 326.2686 360.8343 360.4815 292.9911 316.2734 363.3372 368.1638 318.5141 322.9704 326.6327 322.4974 363.1714
21.86893 32.62917 7.28011 50.67105 0 47.56574 3.605551 52.61654 49.25444 30.41381 13.41641 11.6619 50.63596 28.16026 16.64332 58.9135 12.04159 55.86989 51.86521 76.15773 76.92204 63.97656 130.5705 66.51363 184.8676 93.22687 53.07542 101.7693 102.0441 56.0803 54.38909 92.66067 76.8449 70.55347 86.83317 84.06099 77.7946 76.3749 89.02247 88.72993 106.5471 80.65978 78.23043 100.4191 108.9034 81.88406 82.29216 81.43709 121.918 117.4138 94.02127 92.13034 107.352 105.286 100.6479 109.6038 108.5587 117.5266 108.3005 108.6738 108.1665 145.4545 156.8216 183.8967 156.4736 174.5629 173.8972 166.6433 164.8393 175.2784 186.4115 186.4323 186.3008 185.7148 185.6475 215.5412 201.5451 203.9534 221.1108 212.6677 205.9369 213.302 246.6617 274.5501 248.2645 307.0856 217.9197 221.531 287.3852 234.5527 227.5544 237.2446 232.9399 268.561 270.7951 250.3634 240.1333 242.0021 243.2478 275.3634 303.4778 277.8534 258.616 276.8718 290.2585 280.0803 285.5679 287.4596 292.7606 319.9508 300.641 303.2441 332.2326 332.379 302.9129 299.2925 335.0179 339.0531 301.8765 305.8513 308.2402 306.3413 336.5579
26.80019 67.94628 40.74923 4.478343 47.56574 0 44.50281 5.09902 2.915476 17.67767 35.67212 37.66298 6.041523 21.22499 34.12477 13.61249 49.42166 13.50103 14.57738 30.70016 32.31873 26.65521 176.3566 32.17627 196.1731 50.21205 34.56154 59.1143 60.25363 42.10107 46.93417 54.11562 46.56686 46.33619 55.43014 54.55502 52.19674 52.56544 57.1183 58.228 72.50302 56.99561 63.73774 71.80877 77.82729 70.01785 72.41892 72.76331 89.36722 86.99713 79.51415 79.69002 84.22358 88.81707 88.61433 91.10708 90.89829 95.34149 92.60939 94.5119 129.8942 118.0445 132.2138 219.2727 132.5009 208.1699 206.9426 139.9732 140.1588 153.4438 163.3378 165.1802 165.5914 165.7785 166.2603 243.9682 182.6735 184.4573 249.6247 192.328 196.577 204.4466 272.9551 305.4402 273.3135 334.2921 224.87 229.5833 317.9312 223.1126 222.9092 226.9637 241.2851 292.5107 294.7075 238.4085 243.8985 243.9723 246.7688 295.5884 330.1791 297.9681 256.0806 295.6696 311.8854 297.9975 302.1531 303.9252 280.581 343.8037 319.206 321.9387 356.4001 356.0547 290.2693 312.1194 358.9074 363.7231 314.3728 318.8142 322.4353 318.3748 358.7705
19.44865 32.44279 5.656854 47.7412 3.605551 44.50281 0 49.52272 46.09772 27.16616 9.848858 8.062258 47.38143 24.73863 13.0384 55.60036 10.77033 52.4701 48.38388 72.78049 73.4983 60.41523 132.963 62.91711 183.4308 89.71204 49.51767 98.23441 98.48858 52.63079 51.10663 89.06739 73.24938 67.00517 83.24062 80.48136 74.24958 72.85345 85.42833 85.14693 102.9497 77.15569 74.94665 96.87621 105.3359 78.71467 79.20227 78.39005 118.3427 113.864 90.82401 89 103.9364 102.066 97.57561 106.3297 105.3091 114.16 105.119 105.5509 107.3359 141.993 153.4471 184.7187 153.1176 175.1625 174.4312 163.2207 161.4714 172.0131 183.1154 183.1993 183.0874 182.5294 182.4829 215.6409 198.4173 200.8034 221.2261 209.4928 203.2462 210.6465 246.5867 274.9594 248.0731 307.1474 216.2267 219.9204 287.7677 231.7895 225.1444 234.5421 231.3655 268.2872 270.5199 247.5889 238.2541 240.0083 241.3561 274.7654 303.4886 277.2481 256.3616 276.1539 289.7948 279.292 284.6753 286.5589 290.0052 319.7069 299.9233 302.5393 332.0248 332.1266 300.1404 298.1157 334.7865 338.8953 300.6766 304.69 307.1758 305.1098 336.1774
31.89436 72.22056 45.83121 4.552167 52.61654 5.09902 49.52272 0 3.807887 22.54994 40.57709 42.57347 5.147815 25.89401 38.89087 9.513149 54.17103 10.93669 13.94633 25.9326 27.72183 24.13504 181.1019 29.96352 197.3237 45.71925 35.19233 54.61227 55.87933 42.80771 48.2045 50.34382 44.42378 45.22325 52.82518 52.28049 50.62114 51.25549 54.3921 55.70009 69.19087 55.55628 63.37586 69.30007 74.87953 69.81762 72.40511 72.8869 86.09588 84.03868 78.76865 79.19912 82.2817 87.66683 88.0142 89.66884 89.56841 93.38094 91.50137 93.56549 132.4179 115.2324 129.663 222.8508 130.025 211.5831 210.3004 137.1368 137.5591 151.1192 160.8299 162.8757 163.3478 163.623 164.1661 246.7843 180.5795 182.2869 252.4411 190.0387 195.5006 203.401 275.5041 308.4425 275.7304 336.8711 225.4739 230.2922 320.8851 221.7312 222.2712 225.7 241.9969 294.7855 296.9756 236.9353 244.1158 243.9969 246.9534 297.4634 332.7075 299.8283 255.5939 297.3928 313.8893 299.6239 303.6322 305.3891 279.0063 346.013 320.8746 323.6178 358.6321 358.234 288.63 313.1845 361.1073 366.0034 315.3997 319.8851 323.6333 319.347 360.7898
28.93527 68.41676 42.57934 5.906682 49.25444 2.915476 46.09772 3.807887 0 19 37.01351 39.01282 3.162278 22.2036 35.22783 10.88118 50.48762 10.58825 12 28.17801 29.68164 23.76973 177.3989 29.33535 194.4983 47.5 32.57299 56.40035 57.48913 40.16217 45.26938 51.22499 43.75087 43.74806 52.55473 51.72282 49.49747 49.9312 54.23099 55.36244 69.58756 54.33231 61.40033 68.94926 74.9253 67.74216 70.21396 70.61161 86.4523 84.09518 77.05842 77.31753 81.46028 86.24465 86.20905 88.45903 88.27797 92.57699 90.04999 92 128.9729 115.1564 129.3561 219.1073 129.6534 207.8739 206.6041 137.0839 137.2953 150.6204 160.4875 162.3607 162.7821 162.9847 163.4778 243.2447 179.8919 181.6618 248.9016 189.5122 194.0412 201.9204 272.0588 304.8454 272.3348 333.4163 222.9462 227.706 317.3031 220.4942 220.5108 224.3769 239.4097 291.4464 293.6392 235.7671 241.814 241.8119 244.6713 294.2941 329.2713 296.6656 253.7346 294.2924 310.6638 296.5687 300.6476 302.412 277.9157 342.7018 317.8003 320.5386 355.3118 354.9354 287.5887 310.4094 357.8002 362.6638 312.6448 317.1072 320.7897 316.6212 357.5587
12.37942 51.05081 24.04163 21.42947 30.41381 17.67767 27.16616 22.54994 19 0 18.02776 20.02498 20.22375 4.242641 16.49242 28.52718 31.7805 25.75094 22.47221 45.88028 46.8188 35.60899 158.6951 39.4216 187.4727 63.72794 32.28002 72.47068 73.06162 38.47077 40.79078 64.81512 52.13897 48.50559 62.00806 60.05206 55.47071 54.91471 64.03124 64.40497 80.96326 59.5063 62.16912 77.38863 84.81459 67.60178 69.26038 69.11584 97.30879 93.81365 78.64477 77.92946 87.42298 89.0981 86.97701 92.34717 91.76056 98.34887 92.64988 93.94147 117.3243 123.8225 136.8503 203.6001 136.8539 192.909 191.8209 145.6194 144.9034 157.043 167.5537 168.6179 168.7987 168.6565 168.9083 230.2021 185.2173 187.2752 235.8495 195.5485 195.3586 203.0807 259.8788 291.1128 260.6055 321.0661 217.8164 222.1734 303.719 222.8598 220.0364 226.2742 233.829 280.1785 282.3916 238.4287 238.0525 238.7677 241.022 284.4117 317.0958 286.8318 252.5713 284.9439 300.3082 287.5587 292.1541 293.9694 280.8427 331.5999 308.6098 311.3069 344.1199 343.9246 290.7426 303.3826 346.716 351.3004 305.7523 310.0484 313.2683 309.9193 347.0969
