2.857143 46.14286
1 87
175.0284 137.5601
2 79
3 41
5 42
5 49
8 93.88889
6 97
7.333333 47
7 52
9 34
11 31
11 47
15 42
15 70
16.33333 30.66667
16 48
16 98
16 101
18 33
18 37
18 74
18.5 98
21 22
21 40
22 44
22 53
24 35
24 40
24 42
25 21
25 33
25.5 36.5
25 44
25 62
26.5 40.5
27 46
27 52
27 81
28 38
28.5 42.5
28 63
28.66667 77
30 80
31 44
31.5 76.5
31 83
32 79
33 35
34 37
34 72
34.5 74.5
34.33333 79
36 28
39.5122 229.9268
37 30
40 28.5
42 27.5
43 36
46 25.6
45.8 29.8
46 36
46 45
47 22.5
48 28
49 21
50 38
51.92857 73.42857
51 33
52 22
53 27
53 33
54.61538 51.76923
54 8
54 35.5
56 32
57 28
58 31
59 34.5
59 40.5
61.42857 28.57143
60 37
61 54
62.66667 34.66667
64 68
66 3
66 25
72.94915 25.64407
66 75
67 5
67 10
67 14
71 40
75.5 71
75 73
78 3
80 6
84 23
88.375 16.5
90 9
103 23
107 140
123 9
129 11
130.5 4.5
131 11.5
132 237
133 14
133.3333 222.3333
134.5 5.75
135 219.5
141 11
142.6667 5
143 1
145 12
148 11.5
149 2.5
150 13
151.5 1.5
160 1
161 8
162 1
168 12.8
174 2
185 13.33333
186 10
192.3333 3.333333
194 1
198 241
204 51
211.9 52.13333
208 228
214 235
215.8261 279.8696
222 124
225 130
225 227
227 286.5
229.75 36.9
230 70
234 42
236 134
244.5714 31.28571
244 213
245 112
247 103
248.1429 111.1429
247 240
251 244
254 211
257 239
258 271.6
259 242
262.5 80
268 232
268 244
269 234
270 239
271 247
275 254
276 216
276.5 234.5
277 248
277 253
277 255
278 246
278.6667 251
278.5 257.5
279 225
279 227
280 256
279 269
280 220
280.625 229.625
281 251
281.5 254.5
281 278
285.8846 21.46154
282 259
286.1818 262.4545
284 216
284 254
284 256
284 278
285 252
285.5 259
286.5 254.5
287.5 265.5
289 267.5
291.5 262.5
292 273
292 276
293 268
295 16.5
297 193
298 180
300 135
302 174
304 171
304 179
304 181
304 258.5
