0 158.3415 171.7665 139.5071 146.942 154.8133 170.8428 136.8901 157.9261 132.6226 155.4069 153.0776 148.6488 139.7796 76.8931 138.4213 112.8322 99.34706 96.05989 100.5588 102.8349 88.11471 89.1753 102.7562 40.25514 41.72811 109.9268 81.18416 107.2362 52.24829 121.7287 66.00064 71.636 69.2365 153.8828 97.02054 107.689 122.8023 153.9905 117.9389 163.7853
158.3415 0 106.7852 19.0263 56.66198 77.35685 112.8938 64.51744 106.3903 64.66065 114.222 123.9163 127.3033 131.8218 82.56513 133.3726 154.9355 145.5675 144.9181 200.8109 204.4162 192.3876 199.3079 218.3232 196 199.0904 221.5863 211.0261 223.58 210.238 237.4224 219.3285 221.9955 222.5146 274.9723 240.5582 256.5171 269.4485 279.3817 272.1562 289.6847
171.7665 106.7852 0 107.0676 157.0698 178.5391 214.111 160.2326 205.0377 158.3312 211.0142 218.4894 219.8688 220.5082 112.4342 221.2862 92.75788 94.12793 96.0554 152.6518 155.7523 243.0454 247.6451 174.5615 211.0031 210.6919 271.0162 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 222.4266 268.7036 233.4143 241.6171 322.7339 255.2953 332.9039
139.5071 19.0263 107.0676 0 50.0977 71.60464 107.3546 54.72202 99.05073 53.7122 105.8877 114.5786 117.1206 120.2206 64.28841 121.5288 143.405 132.9281 131.9555 186.0242 189.6207 174.5423 181.3221 202.7437 177.0028 180.1361 203.8278 192.4422 205.6259 191.3165 219.6367 200.3023 202.9877 203.4886 259.7132 221.7098 238.7572 251.9335 261.4105 253.939 271.7393
146.942 56.66198 157.0698 50.0977 0 21.50824 57.30777 12.33207 49.80396 15.7156 57.57155 67.47985 71.2984 77.09332 86.89868 78.9185 182.5108 170.1188 168.464 215.8569 219.3312 154.3197 161.9889 229.3865 178.0702 182.7199 182.1246 178.7305 185.3618 194.4186 197.7854 197.5282 197.9408 200.4475 286.4398 211.3062 253.6158 268.1591 240.244 264.8724 250.2318
154.8133 77.35685 178.5391 71.60464 21.50824 0 35.84006 21.56741 29.43159 25.4097 38.11106 48.94504 53.81719 61.66681 102.5807 63.81706 200.6602 187.7817 185.9329 230.6301 234.0289 149.7176 157.6143 242.8943 182.516 187.6896 176.1128 176.6338 179.9923 199.3592 191.4099 199.9298 199.3484 202.6782 299.5391 210.0885 262.4292 277.3683 233.6036 272.0104 243.3179
170.8428 112.8938 214.111 107.3546 57.30777 35.84006 0 54.52064 13.0203 57.21888 17.36827 26.5 33.40743 45.09989 130.9733 47.59464 230.8679 217.3712 215.2562 255.5386 258.7914 146.0137 153.9622 265.7593 192.4812 198.3381 168.9262 176.1619 173.8074 209.6783 183.1295 206.1892 204.0123 208.5954 321.3054 210.1648 277.7949 293.1936 223.9291 284.6085 233.0005
136.8901 64.51744 160.2326 54.72202 12.33207 21.56741 54.52064 0 44.80524 4.301163 51.19648 59.9604 62.91011 67.41291 81.14493 69.05252 179.1159 166.2149 164.3662 209.5292 212.9519 141.9877 149.6584 222.2217 166.9686 171.7687 169.8123 166.5068 173.0332 183.4734 185.4833 185.9637 186.184 188.8506 279.0524 199.1814 244.0666 258.7856 227.9447 254.689 237.9438
157.9261 106.3903 205.0377 99.05073 49.80396 29.43159 13.0203 44.80524 0 46.91808 9.556238 21.02116 27.1649 37.58214 118.6928 40.03887 218.7521 205.1337 202.9669 242.6503 245.8917 135.9904 143.967 252.7667 180.1204 185.9071 159.9342 165.5221 164.5571 197.3031 174.5085 194.3699 192.4515 196.8354 308.2869 199.5066 264.993 280.3659 215.8494 272.0552 225.1426
132.6226 64.66065 158.3312 53.7122 15.7156 25.4097 57.21888 4.301163 46.91808 0 52.72245 60.92003 63.43447 67.20119 77.17513 68.71863 175.4822 162.4897 160.6059 205.4118 208.8277 138.9172 146.5406 218.0138 162.865 167.6305 166.9251 163.0491 170.0382 179.3349 182.6366 182.011 182.3211 184.9117 274.8213 195.592 239.7749 254.4887 225.1017 250.4396 235.1388
155.4069 114.222 211.0142 105.8877 57.57155 38.11106 17.36827 51.19648 9.556238 52.72245 0 11.46496 17.74152 28.65114 120.8787 31.14209 221.0432 207.1929 204.9157 242.6618 245.839 128.7244 136.6809 252.0131 175.7775 181.7182 151.9686 158.797 156.7513 192.982 166.34 189.0461 186.7599 191.4223 307.0272 192.8004 261.8466 277.3174 207.4259 268.1273 216.6226
153.0776 123.9163 218.4894 114.5786 67.47985 48.94504 26.5 59.9604 21.02116 60.92003 11.46496 0 6.911974 18.74166 124.3835 21.2132 224.2593 210.1709 207.7703 243.1301 246.224 120.4004 128.304 251.5437 171.0884 177.204 142.6449 151.1001 147.6321 188.2691 156.7239 183.0772 180.3282 185.3341 305.8617 185.054 258.4478 274.0151 197.435 263.756 206.5006
