0 165.6498 132.5919 141.5895 145.7619 142.09 135.6613 65.55383 113.9244 99.79242 96.53649 117.6703 121.0962 128.5764 131.1518 85.54461 87.80801 109.5652 112.1764 112.9081 155.9416 111.5181 168.5038 122.5275 50.5627 53.17386 165.6919 109.8723 83.76073 107.9631 64.28187 122.8351 75.41809 79.96456 78.675 138.8464 139.1062 142.8118 143.831 165.5346 103.673 131.7872 147.1992 157.6298 167.6719 184.1582
165.6498 0 156.9245 178.7649 207.3318 209.4014 221.2519 112.4342 92.75788 94.12793 96.0554 260.9204 264.247 273.311 276.1774 243.0454 247.6451 173.0002 172.5624 174.5615 183.2508 177.9999 222.0158 192.9721 211.0031 210.6919 195.8372 271.0162 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 208.1891 210.1035 214.9625 214.3381 222.4266 268.7036 244.6449 241.4896 322.7339 332.9039 266.0267
132.5919 156.9245 0 21.84176 52.08887 55.68213 73.16781 86.29745 182.0227 169.6068 167.9434 145.9761 148.2844 156.8974 159.4373 153.6563 161.3212 225.5715 227.3373 228.7493 263.4908 229.1561 287.8304 243.3005 177.3422 181.9924 275.6701 181.479 178.0344 184.7058 193.6911 197.1441 196.8026 197.2188 199.7223 261.012 261.8497 266.2587 266.8356 285.7964 210.6003 263.8115 276.8054 239.6039 249.5957 312.6164
141.5895 178.7649 21.84176 0 31.69483 36.36362 56.28725 102.942 201.0014 188.1288 186.2822 136.5168 138.4452 146.5615 148.9146 150.0019 157.9005 240.0256 241.9598 243.2706 279.6895 243.3563 302.1672 257.0097 182.8772 188.0534 291.6103 176.3763 176.9437 180.2639 199.7225 191.667 200.2775 199.6887 203.0245 274.5388 275.2418 279.5005 280.1938 299.9167 210.4051 273.3697 288.0044 233.8544 243.5643 324.4157
145.7619 207.3318 52.08887 31.69483 0 6.576473 28.20251 120.5031 220.6015 206.9442 204.759 114.5954 115.9741 123.2527 125.3196 135.5175 143.4888 250.7414 252.9447 254.065 293.1435 253.5966 312.096 266.2593 180.5602 186.3894 304.4967 159.1954 165.2453 163.8841 197.7524 173.6852 194.5379 192.5097 196.9776 283.302 283.7693 287.7333 288.6174 309.4843 199.2417 275.6652 292.7729 214.9137 224.1612 329.8655
142.09 209.4014 55.68213 36.36362 6.576473 0 21.72581 119.6923 219.8619 206.0424 203.7805 108.0279 109.3995 116.6782 118.7487 129.3493 137.3129 247.9698 250.2224 251.3031 290.8665 250.7269 309.0861 263.179 175.7278 181.6377 302.0869 152.7955 159.2867 157.5317 192.9307 167.2302 189.2095 187.006 191.606 280.1058 280.5285 284.4328 285.3511 306.4082 193.2899 271.3636 288.8551 208.4001 217.6293 326.0253
135.6613 221.2519 73.16781 56.28725 28.20251 21.72581 0 123.8179 223.1047 208.8445 206.346 87.16162 88.34417 95.35261 97.34813 111.5661 119.4374 244.063 246.4839 247.4161 288.5512 246.4504 304.0776 258.0745 164.1774 170.3926 299.2631 133.4196 142.5192 138.4685 181.314 147.4165 175.375 172.3691 177.5611 274.5071 274.7628 278.4309 279.4733 301.165 176.421 261.5468 280.4921 188.0531 197.1034 317.8589
65.55383 112.4342 86.29745 102.942 120.5031 119.6923 123.8179 0 100.1699 86.44202 84.28671 148.7563 152.1217 161.1197 163.9817 131.6435 136.8377 139.9795 141.598 143.0874 177.2191 143.7854 202.1517 158.381 116.1077 118.423 189.3733 160.3034 141.5238 160.4151 129.1395 175.3416 140.8119 144.8068 144.0626 176.2073 177.2005 181.77 182.2004 200.2987 166.6741 186.0808 195.4405 214.5951 224.9361 229.894
113.9244 92.75788 182.0227 201.0014 220.6015 219.8619 223.1047 100.1699 0 14.72715 17.75528 229.8603 233.3345 241.3301 244.0082 199.4492 201.3944 80.65513 80.025 82.02439 94.15207 85.64607 130.6334 100.3623 144.4611 141.7674 107.1226 222.6995 193.6311 220.0659 146.3728 234.5009 168.5052 176.5814 171.2577 115.434 117.3456 122.2061 121.5936 130.6643 204.155 154.5995 149.2146 264.8345 274.2066 173.3385
99.79242 94.12793 169.6068 188.1288 206.9442 206.0424 208.8445 86.44202 14.72715 0 3.28718 215.2915 218.7675 226.8083 229.497 185.3345 187.4587 79.75466 79.67992 81.6551 100.5757 84.71996 134.491 100.0788 132.4055 130.1085 113.5377 209.0017 180.4159 206.5282 135.4372 221.0726 156.9805 164.8046 159.8266 116.3123 118.0631 122.9891 122.6019 134.0484 192.2051 150.6086 147.8171 252.2328 261.7317 174.4567
96.53649 96.0554 167.9434 186.2822 204.759 203.7805 206.346 84.28671 17.75528 3.28718 0 212.1431 215.6183 223.6406 226.3255 182.0803 184.188 78.50159 78.54457 80.50621 100.8828 83.4416 134.1281 98.88591 129.1869 126.9262 113.8112 205.719 177.1306 203.2419 132.3301 217.7855 153.8059 161.6052 156.6607 115.3267 117.0395 121.97 121.6316 133.5792 188.9881 148.593 146.3087 248.9687 258.4744 173.4416
117.6703 260.9204 145.9761 136.5168 114.5954 108.0279 87.16162 148.7563 229.8603 215.2915 212.1431 0 3.480102 12.40072 15.26798 42.18741 47.21282 220.3891 223.305 223.5556 268.3129 221.0687 272.1044 228.4238 116.6881 123.3333 276.3766 50.57618 72.36098 56.76951 131.0017 62.21771 115.4778 109.0143 116.4205 241.7522 241.3085 243.7917 245.281 268.3853 102.2286 212.1766 236.068 101.2115 110.0456 272.521
121.0962 264.247 148.2844 138.4452 115.9741 109.3995 88.34417 152.1217 233.3345 218.7675 215.6183 3.480102 0 9.195409 12.04159 44.77723 49.45733 223.576 226.4972 226.7355 271.5128 224.2237 275.0624 231.4834 119.5492 126.1784 279.5233 51.35828 74.4043 57.68882 133.7012 62.31929 117.8346 111.2205 118.7081 244.7243 244.2642 246.7148 248.2136 271.3274 103.6931 214.6909 238.7174 100.5401 109.1936 275.0932
128.5764 273.311 156.8974 146.5615 123.2527 116.6782 95.35261 161.1197 241.3301 226.8083 223.6406 12.40072 9.195409 0 2.867442 49.07364 52.57656 229.5542 232.4999 232.6777 277.5323 230.0474 279.9858 236.8666 124.26 130.8111 285.2808 50.26657 76.57168 56.84384 137.7699 59.24655 120.7569 113.6745 121.3985 249.7236 249.1951 251.5099 253.0465 276.1867 103.9285 217.9699 242.4608 95.29152 103.5075 278.5309
131.1518 276.1774 159.4373 148.9146 125.3196 118.7487 97.34813 163.9817 244.0082 229.497 226.3255 15.26798 12.04159 2.867442 0 50.9902 54.1759 231.7396 234.6913 234.8531 279.7224 232.1923 281.8815 238.8934 126.1467 132.6725 287.4009 50.66431 77.82673 57.28001 139.474 58.94653 122.1556 114.9478 122.731 251.6446 251.0976 253.3748 254.9216 278.0654 104.5622 219.4185 244.0348 94.13531 102.1824 280.0112
