0 184.9991 178.1875 174.8657 170.8015 168.9004 163.0734 164.0147 164.1731 151.5382 149.4929 170.6555 139.2601 137.6106 145.9747 152.6431 159.491 160.155 155.7614 158.7455 154.2768 153.9154 128.8706 144.1863 126.2495 124.8778 111.4264 116.3446 76.39379 131.9104 127.3343 111.9927 130.8781 111.4258 97.95508 94.66793 104.1572 89.53158 90.59837 94.63848 94.69863 101.6041 41.12989 42.4143 111.342 82.55284 108.641 52.7905 123.1245 66.93695 72.67928 70.16647 94.42357 97.31697 98.18184 122.431 155.3026 115.162 165.0852 119.8179 122.1375
184.9991 0 19.81161 22.0328 30.67572 18.43909 31.62278 31.90611 34.4093 44.68781 44.55022 137.8502 47.62877 54.20332 55.37699 68.24954 94.79451 98.35141 99.86293 99.72462 107.2759 104.69 85.66505 127.6412 100.1848 99.28243 105.0048 108.8531 112.5389 127.0482 127.7693 119.2309 141.5097 190.3707 180.8182 180.084 237.4216 206.1965 213.6638 244.0927 245.5056 252.121 220.6581 224.4393 234.5796 228.6001 237.4574 235.9195 250.35 242.4644 244.0738 245.5505 270.3599 273.7755 260.0562 300.8471 292.7965 298.9398 302.8931 304.2581 307.0505
178.1875 19.81161 0 3.503966 11.51086 12.90349 15.89025 43.41083 46.48118 29.33428 30.29118 118.1332 39.05125 41.74326 63.66691 79.72766 107.7706 111.3755 112.2344 112.5278 119.3438 116.7412 92.80086 138.0468 107.7056 106.5012 109.9568 114.9717 103.2109 135.8538 135.9504 125.03 150.0083 173.9842 165.1889 164.6853 223.1378 208.0781 215.2492 231.0222 232.5263 238.9529 215.6305 218.9167 237.0163 228.286 239.3878 230.1662 252.8626 238.5424 240.8786 241.7022 259.9885 263.4549 258.589 290.6381 295.1069 290.4522 305.3396 296.1697 299.5004
174.8657 22.0328 3.503966 0 8.666667 11.60938 12.38727 43.09808 46.21808 25.8414 26.78826 115.8377 35.83682 38.2637 62.4776 79.01125 107.251 110.8563 111.5725 111.9573 118.6002 116.0005 91.23383 136.933 106.1498 104.8989 107.9882 113.1685 99.78867 134.4508 134.4388 123.1535 148.5276 170.6647 161.7989 161.2783 219.6765 205.5589 212.6893 227.5266 229.0294 235.4594 212.4181 215.6674 234.5504 225.5012 236.8574 226.8982 250.3989 235.4098 237.8069 238.5748 256.5027 259.9701 255.673 287.1546 292.6022 287.0246 302.8487 292.7589 296.115
170.8015 30.67572 11.51086 8.666667 0 17.46425 8.544004 49.0408 52.20153 19.64688 21.35546 107.2552 33.35416 33.24154 66.43639 83.86298 112.3788 115.9741 116.4009 116.9701 123.2387 120.6524 94.05583 140.707 108.9312 107.5639 109.6221 115.2562 95.03683 137.5327 137.2443 125 151.3803 162.7329 154.1435 153.7083 212.4618 205.1975 212.1733 220.7651 222.3016 228.6526 209.0096 212.0377 234.3488 224.1093 236.4255 223.1435 250.1922 232.422 235.1276 235.6118 250.7758 254.2597 253.705 281.4605 292.223 282.0284 302.5132 287.9201 291.4944
168.9004 18.43909 12.90349 11.60938 17.46425 0 14.56022 31.7805 34.9285 26.62705 26.23081 123.0045 30.04164 35.80503 50.91234 67.42403 95.71834 99.32271 99.99191 100.4042 107.0021 104.4031 79.90307 125.3547 94.81034 93.60021 97.12878 102.0833 95.18929 123.001 123.065 112.1606 137.1313 172.0727 162.4127 161.6609 219.0091 195.7882 203.0267 225.8346 227.2642 233.8482 205.548 209.0574 224.6352 216.541 227.1079 220.4223 240.4751 228.0197 230.0782 231.1528 252.825 256.2596 247.2069 283.3814 282.7754 282.1507 292.9851 287.6474 290.6888
163.0734 31.62278 15.89025 12.38727 8.544004 14.56022 0 43.93177 47.07441 13.60147 14.401 108.5175 24.90984 25.96151 59.41895 77.36924 105.9906 109.5673 109.7661 110.4762 116.4479 113.8771 86.29311 133.3353 101.1187 99.70456 101.4002 107.1681 87.66413 129.8124 129.4025 116.8247 143.5444 159.1132 149.953 149.3595 207.5114 196.6545 203.6293 215.2005 216.6956 223.1435 201.0025 204.1201 225.8092 215.6154 227.8815 215.2812 241.652 224.2699 226.8832 227.4521 244.1526 247.6227 245.2983 274.8108 283.6793 274.8545 293.9698 280.6439 284.0845
164.0147 31.90611 43.41083 43.09808 49.0408 31.7805 43.93177 0 3.162278 51.0392 49.01077 150.2283 41.50301 52.49762 23.9217 36.76955 64.40497 68.00735 69.02612 69.2026 76.26343 73.66139 54.13409 95.96409 68.44706 67.62396 74.2159 77.49194 97.6166 95.14331 95.88013 87.92042 109.6038 187.2245 175.8879 174.6003 228.3966 176.4001 184.0222 232.4527 233.6686 240.5847 196.9772 201.3082 204.3469 200.2498 207.509 212.9601 220.0318 217.3684 218.2155 220.3547 253.603 256.9066 232.5 283.593 262.4951 279.1003 272.5018 283.8257 285.8706
164.1731 34.4093 46.48118 46.21808 52.20153 34.9285 47.07441 3.162278 0 54.00926 51.92997 153.1635 43.96021 55.08176 22.21532 33.97058 61.40033 65 66.09206 66.21933 73.36742 70.76722 52.17758 93.28074 66.30988 65.55151 72.56721 75.58439 98.71677 92.69978 93.53609 86.02325 107.1868 189.2115 177.7467 176.415 229.8369 174.9428 182.6011 233.6349 234.8297 241.7706 196.6977 201.1094 202.755 199.1231 205.9951 212.7769 218.4091 216.8433 217.5592 219.8107 254.2096 257.4976 231.5194 284.1215 260.8653 279.3081 270.8436 283.9525 285.8951
151.5382 44.68781 29.33428 25.8414 19.64688 26.62705 13.60147 51.0392 54.00926 0 3.064129 99.21165 18.39837 14.03567 61.79418 80.65358 109.11 112.6055 112.244 113.2961 118.4586 115.9526 85.57161 133.523 100 98.40732 98.29039 104.7378 75.53807 128.8031 127.914 113.8464 141.993 145.7258 136.4193 135.7986 193.9124 189.6945 196.428 201.6885 203.1945 209.6187 190.1289 193.0026 218.9974 207.1835 220.7374 204.0221 234.7968 213.8457 216.8156 217.0531 231.1634 234.6444 236.0747 261.8435 276.5069 262.4081 286.8436 268.3282 271.9577
